input,target
CCCCOCCOCCOC(=O)COc1c2cc(CCCC)cc1Cc1cc(CCCC)cc(c1OCC(=O)OCCOCCOCCCC)Cc1cc(CCCC)cc(c1OCC(=O)OCCOCCOCCCC)Cc1cc(CCCC)cc(c1OCC(=O)OCCOCCOCCCC)Cc1cc(CCCC)cc(c1OCC(=O)OCCOCCOCCCC)Cc1cc(CCCC)cc(c1OCC(=O)OCCOCCOCCCC)Cc1cc(CCCC)cc(c1OCC(=O)OCCOCCOCCCC)Cc1cc(CCCC)cc(c1OCC(=O)OCCOCCOCCCC)C2,"2-(2-butoxyethoxy)ethyl 2-[[50,51,52,53,54,55,56-heptakis[2-[2-(2-butoxyethoxy)ethoxy]-2-oxoethoxy]-5,11,17,23,29,35,41,47-octabutyl-49-nonacyclo[43.3.1.13,7.19,13.115,19.121,25.127,31.133,37.139,43]hexapentaconta-1(48),3,5,7(56),9,11,13(55),15,17,19(54),21,23,25(53),27(52),28,30,33(51),34,36,39(50),40,42,45(49),46-tetracosaenyl]oxy]acetate"
COC(=O)[C@@]1(OC[C@H]2O[C@H](OC[C@H](N=C(O)OCc3ccccc3)C(=O)OCc3ccccc3)[C@H](N=[N+]=[N-])[C@H](O[C@H]3O[C@@H](COCc4ccccc4)[C@@H](OCc4ccccc4)[C@H](OCc4ccccc4)[C@H]3OC(=O)c3ccccc3)[C@@H]2OCc2ccccc2)C[C@H](OC(C)=O)[C@@H](N=C(O)OCC(Cl)(Cl)Cl)[C@@H]([C@@H](OC(C)=O)C(COC(C)=O)OC(C)=O)O1,"N-[(2S,3R,4S,6R)-4-acetyloxy-6-[[(2R,3S,4S,5R,6S)-5-azido-4-[(2S,3R,4S,5R,6S)-3-benzoyloxy-4,5-bis(phenylmethoxy)-6-(phenylmethoxymethyl)oxan-2-yl]oxy-6-[(2S)-2-[[hydroxy(phenylmethoxy)methylidene]amino]-3-oxo-3-phenylmethoxypropoxy]-3-phenylmethoxyoxan-2-yl]methoxy]-6-methoxycarbonyl-2-[(1R)-1,2,3-triacetyloxypropyl]oxan-3-yl]-1-(2,2,2-trichloroethoxy)methanimidic acid"
[2H]c1c([2H])c2c([2H])c([2H])c1=C1c3ccc([nH]3)/C(c3c(F)c(F)c(F)c(F)c3F)=C3/C=CC(N3)C(c3c(F)c(F)c(F)c(F)c3F)C3C=C/C(=C(/c4c(F)c(F)c(F)c(F)c4F)c4ccc([nH]4)C=2c2ccc([nH]2)/C(c2c(F)c(F)c(F)c(F)c2F)=C2/C=CC(N2)C(c2c(F)c(F)c(F)c(F)c2F)C2C=C/C(=C(/c4c(F)c(F)c(F)c(F)c4F)c4ccc1[nH]4)N2)N3,"(6Z,15E,26Z,35E)-42,43,45,46-tetradeuterio-6,11,16,26,31,36-hexakis(2,3,4,5,6-pentafluorophenyl)-47,48,49,50,51,52,53,54-octazaundecacyclo[19.19.4.241,44.12,5.17,10.112,15.117,20.122,25.127,30.132,35.137,40]tetrapentaconta-1(41),2,4,6,8,13,15,17,19,21(44),22,24,26,28,33,35,37,39,42,45-icosaene"
CCCCOC(=O)[C@H]1O[C@@H](O[C@H]2CC[C@@]3(C)[C@@H](CC[C@]4(C)[C@@H]3CC=C3[C@@H]5CC(C)(C)[C@@H](OC(=O)/C=C(\\C)CCC=C(C)C)[C@H](OC(=O)C(C)CC)[C@]5(CO)[C@H](O)[C@H](O)[C@]34C)C2(C)C)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](OC(C)=O)[C@@H]1O[C@@H]1OC[C@H](O)[C@H](O)[C@H]1O,"butyl (2S,3S,4S,5R,6R)-6-[[(3S,4aR,6aR,6bS,7R,8S,8aR,9R,10R,12aS,14aR,14bR)-10-[(2E)-3,7-dimethylocta-2,6-dienoyl]oxy-7,8-dihydroxy-8a-(hydroxymethyl)-4,4,6a,6b,11,11,14b-heptamethyl-9-(2-methylbutanoyloxy)-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-4-acetyloxy-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3-[(2S,3R,4S,5S)-3,4,5-trihydroxyoxan-2-yl]oxyoxane-2-carboxylate"
CCCCOC(=O)[C@H]1O[C@@H](O[C@H]2CC[C@@]3(C)[C@@H](CC[C@]4(C)[C@@H]3CC=C3[C@@H]5CC(C)(C)[C@@H](OC(=O)/C=C(/C)CCC=C(C)C)[C@H](OC(=O)C(C)CC)[C@]5(CO)[C@H](O)[C@H](O)[C@]34C)C2(C)C)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](OC(C)=O)[C@@H]1O[C@@H]1OC[C@H](O)[C@H](O)[C@H]1O,"butyl (2S,3S,4S,5R,6R)-6-[[(3S,4aR,6aR,6bS,7R,8S,8aR,9R,10R,12aS,14aR,14bR)-10-[(2Z)-3,7-dimethylocta-2,6-dienoyl]oxy-7,8-dihydroxy-8a-(hydroxymethyl)-4,4,6a,6b,11,11,14b-heptamethyl-9-(2-methylbutanoyloxy)-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-4-acetyloxy-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3-[(2S,3R,4S,5S)-3,4,5-trihydroxyoxan-2-yl]oxyoxane-2-carboxylate"
CCCCCCCCN(S(=O)(=O)c1ccc(-c2ccc(-c3ccc(S(=O)(=O)N(CCCCCCCC)S(=O)(=O)c4ccc(N(S(=O)(=O)c5ccc(C)cc5)S(=O)(=O)c5ccc(N(S(=O)(=O)c6ccc(C)cc6)S(=O)(=O)c6ccc(C)cc6)cc5)cc4)cc3)cc2)cc1)S(=O)(=O)c1ccc(N(S(=O)(=O)c2ccc(C)cc2)S(=O)(=O)c2ccc(N(S(=O)(=O)c3ccc(C)cc3)S(=O)(=O)c3ccc(C)cc3)cc2)cc1,N-[4-[bis-(4-methylphenyl)sulfonylamino]phenyl]sulfonyl-N-[4-[[4-[4-[4-[[4-[[4-[bis-(4-methylphenyl)sulfonylamino]phenyl]sulfonyl-(4-methylphenyl)sulfonylamino]phenyl]sulfonyl-octylsulfamoyl]phenyl]phenyl]phenyl]sulfonyl-octylsulfamoyl]phenyl]-4-methylbenzenesulfonamide
CCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO[C@@H]1O[C@H](CO[C@]2(C(=O)O)C[C@H](O[C@]3(C(=O)O)C[C@H](O)[C@@H](NC(=O)CO[C@@H]4O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]4O)[C@H]([C@H](O)[C@H](O)CO)O3)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O2)[C@@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@H](O)CCCCCCCCCCCCCC,"(2R,4S,5R,6R)-2-[(2R,4S,5R,6R)-5-acetamido-2-carboxy-2-[[(2R,3S,4S,5R,6R)-6-[(2S,3S,4R)-2-(docosanoylamino)-3,4-dihydroxyoctadecoxy]-3,4,5-trihydroxyoxan-2-yl]methoxy]-6-[(1R,2R)-1,2,3-trihydroxypropyl]oxan-4-yl]oxy-4-hydroxy-5-[[2-[(2R,3S,4R,5S,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyacetyl]amino]-6-[(1R,2R)-1,2,3-trihydroxypropyl]oxane-2-carboxylic acid"
CCC[C@H]1O[C@@H]1C(O)=N[C@@H](CO)C(O)=N[C@@H]1C(O)=N[C@H](Cc2c[nH]c3ccccc23)C(O)=N[C@@H](CC(=O)O)C(O)=N[C@@H](CC(=O)O)C(O)=N[C@H](c2ccc(O)cc2)C(O)=N[C@@H](CC(=O)O)C(O)=NCC(O)=N[C@H]([C@H](OP(=O)(O)O)C(=N)O)C(O)=N[C@@H]([C@H](C)CC(=O)O)C(O)=N[C@@H](Cc2c[nH]c3ccccc23)C(=O)O[C@@H]1C,"(3R)-3-[(3S,6S,9R,15S,18R,21S,24S,27R,30S,31R)-15,21,24-tris(carboxymethyl)-30-[[(2S)-1,3-dihydroxy-2-[[hydroxy-[(2S,3R)-3-propyloxiran-2-yl]methylidene]amino]propylidene]amino]-5,8,11,14,17,20,23,26,29-nonahydroxy-9-[(1S)-2-hydroxy-2-imino-1-phosphonooxyethyl]-18-(4-hydroxyphenyl)-3,27-bis(1H-indol-3-ylmethyl)-31-methyl-2-oxo-1-oxa-4,7,10,13,16,19,22,25,28-nonazacyclohentriaconta-4,7,10,13,16,19,22,25,28-nonaen-6-yl]butanoic acid"
CCCCCCCCCCCCOc1ccc(-c2ccc(COc3ccc(-c4ccc(COc5cc(OCc6ccc(-c7ccc(OCc8ccc(-c9ccc(OCCCCCCCCCCCC)c(OCCCCCCCCCCCC)c9)cc8)c(OCc8ccc(-c9ccc(OCCCCCCCCCCCC)c(OCCCCCCCCCCCC)c9)cc8)c7)cc6)cc(-c6ccc(C(=O)OC)cc6)c5)cc4)cc3OCc3ccc(-c4ccc(OCCCCCCCCCCCC)c(OCCCCCCCCCCCC)c4)cc3)cc2)cc1OCCCCCCCCCCCC,"methyl 4-[3,5-bis[[4-[3,4-bis[[4-(3,4-didodecoxyphenyl)phenyl]methoxy]phenyl]phenyl]methoxy]phenyl]benzoate"
CC[C@H](C)[C@H](N=C(O)[C@H](CCN=C(O)COc1cc(S(=O)(=O)[O-])c2ccc3c(S(=O)(=O)O)cc(S(=O)(=O)O)c4ccc1c2c43)N=C(O)[C@H](CCC(=O)O)N=C(O)[C@H](CCC(=O)O)N=C(C)[O-])C(O)=N[C@@H](Cc1ccc(O)cc1)C(O)=NCC([O-])=N[C@@H](CCC(=O)O)C(O)=N[C@H](C(O)=N[C@@H](CCC(=O)O)C(O)=N[C@@H](C)C(=N)O)[C@@H](C)CC,"N-[(2S)-4-carboxy-1-[(2S,3S)-1-[(2S)-4-carboxy-1-hydroxy-1-[(2S)-1-hydroxy-1-iminopropan-2-yl]iminobutan-2-yl]imino-1-hydroxy-3-methylpentan-2-yl]imino-1-hydroxybutan-2-yl]-2-[[(2S)-2-[[(2S,3S)-2-[[(2S)-2-[[(2S)-4-carboxy-2-[[(2S)-4-carboxy-1-hydroxy-2-(1-oxidoethylideneamino)butylidene]amino]-1-hydroxybutylidene]amino]-1-hydroxy-4-[[1-hydroxy-2-(3,6,8-trisulfopyren-1-yl)oxyethylidene]amino]butylidene]amino]-1-hydroxy-3-methylpentylidene]amino]-1-hydroxy-3-(4-oxidophenyl)propylidene]amino]ethanimidate"
C=C1CC[C@]2(C(=O)O[C@@H]3O[C@H](CO[C@@H]4O[C@H](CO)[C@@H](O[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6OC[C@H](O)[C@H](O)[C@H]6O[C@H]6OC[C@@H](O)[C@H](O)[C@H]6O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,"[(2S,3R,4S,5S,6R)-6-[[(2R,3R,4R,5S,6R)-3,4-dihydroxy-6-(hydroxymethyl)-5-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]oxymethyl]-3,4,5-trihydroxyoxan-2-yl] (4aS,6aR,6aS,6bR,8aR,10S,12aR,14bS)-10-[(2S,3R,4S,5S)-4,5-dihydroxy-3-[(2R,3R,4S,5R)-3,4,5-trihydroxyoxan-2-yl]oxyoxan-2-yl]oxy-6a,6b,9,9,12a-pentamethyl-2-methylidene-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-4a-carboxylate"
C[C@@H]1O[C@@H](O[C@H]2[C@H](OC(=O)[C@]34CCC(C)(C)C[C@H]3C3=CC[C@@H]5[C@@]6(C)C[C@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O[C@@H]8OC[C@](O)(CO)[C@H]8O)[C@H](O)[C@H]7O)[C@@](C)(CO)[C@@H]6CC[C@@]5(C)[C@]3(C)CC4)OC[C@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O[C@@H]1OC[C@@H](O)[C@H](O)[C@H]1O,"[(2S,3R,4S,5S)-3-[(2S,3R,4S,5R,6S)-3,4-dihydroxy-6-methyl-5-[(2S,3R,4S,5R)-3,4,5-trihydroxyoxan-2-yl]oxyoxan-2-yl]oxy-4,5-dihydroxyoxan-2-yl] (4aS,6aR,6aS,6bR,8aR,9R,10R,11S,12aR,14bS)-10-[(2R,3R,4R,5S,6R)-5-[(2S,3R,4R)-3,4-dihydroxy-4-(hydroxymethyl)oxolan-2-yl]oxy-3,4-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-11-hydroxy-9-(hydroxymethyl)-2,2,6a,6b,9,12a-hexamethyl-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-4a-carboxylate"
COC[C@H]1O[C@@H]2O[C@H]3[C@H](OC)[C@@H](OC)[C@H](O[C@@H]3COC)O[C@H]3[C@H](OC)[C@@H](OC)[C@H](O[C@@H]3COC)O[C@H]3[C@H](OC)[C@@H](OC)[C@H](O[C@@H]3COC)O[C@H]3[C@H](OC)[C@@H](OC)[C@H](O[C@@H]3COC)O[C@H]3[C@H](OC)[C@@H](OC)[C@](O)(NC(=O)CCSSCCC(=O)N[C@H]1[C@H](OC)[C@H]2OC)O[C@@H]3COC,"(1R,3R,5R,6R,8R,10R,11R,13R,15R,16R,18R,20R,21R,23R,25S,26R,37R,39R,40S,41R,42S,43R,44S,45R,46S,47R,48S,49R,50S,51R)-37-hydroxy-40,41,42,43,44,45,46,47,48,49,50,51-dodecamethoxy-5,10,15,20,25,39-hexakis(methoxymethyl)-2,4,7,9,12,14,17,19,22,24,38-undecaoxa-31,32-dithia-27,36-diazaheptacyclo[35.2.2.23,6.28,11.213,16.218,21.223,26]henpentacontane-28,35-dione"
CCCCCCCCCCCCCCOc1c(F)c(F)c(C(=O)Oc2cc3c4cc(OC(=O)c5c(F)c(F)c(OCCCCCCCCCCCCCC)c(F)c5F)c(OC(=O)c5c(F)c(F)c(OCCCCCCCCCCCCCC)c(F)c5F)cc4c4cc(OC(=O)c5c(F)c(F)c(OCCCCCCCCCCCCCC)c(F)c5F)c(OC(=O)c5c(F)c(F)c(OCCCCCCCCCCCCCC)c(F)c5F)cc4c3cc2OC(=O)c2c(F)c(F)c(OCCCCCCCCCCCCCC)c(F)c2F)c(F)c1F,"[3,6,7,10,11-pentakis[(2,3,5,6-tetrafluoro-4-tetradecoxybenzoyl)oxy]triphenylen-2-yl] 2,3,5,6-tetrafluoro-4-tetradecoxybenzoate"
CCCCCCCCC1(CCCCCCCC)c2cc(-c3ccc4c(c3)C(CCCCCCCC)(CCCCCCCC)c3cc(-c5ccc6c(c5)C(CCCCCCCC)(CCCCCCCC)c5cc(-c7ccc([O-])c8ncccc78)ccc5-6)ccc3-4)ccc2-c2ccc(-c3ccc4c(c3)C(CCCCCCCC)(CCCCCCCC)c3cc(-c5c6nc(c(-c7ccccc7)c7ccc([nH]7)c(-c7ccccc7)c7nc(c(-c8ccccc8)c8ccc5[nH]8)C=C7)C=C6)ccc3-4)cc21,"5-[7-[7-[7-[9,9-dioctyl-7-(10,15,20-triphenyl-21,23-dihydroporphyrin-5-yl)fluoren-2-yl]-9,9-dioctylfluoren-2-yl]-9,9-dioctylfluoren-2-yl]-9,9-dioctylfluoren-2-yl]quinolin-8-olate"
CC[C@H](C)[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H](N)Cc1cnc[nH]1)[C@@H](C)CC)[C@@H](C)CC)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(N)=O)[C@@H](C)CC,"(2S)-6-amino-2-[[(2S,3S)-2-[[(2S,3S)-2-[[(2S)-6-amino-2-[[(2S,3S)-2-[[(2S,3S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-amino-3-(1H-imidazol-5-yl)propanoyl]amino]-3-(1H-imidazol-5-yl)propanoyl]amino]-3-(1H-imidazol-5-yl)propanoyl]amino]-3-(1H-imidazol-5-yl)propanoyl]amino]-3-(1H-imidazol-5-yl)propanoyl]amino]-3-(1H-imidazol-5-yl)propanoyl]amino]-3-methylpentanoyl]amino]-3-methylpentanoyl]amino]hexanoyl]amino]-3-methylpentanoyl]amino]-3-methylpentanoyl]amino]hexanamide"
CC[C@H](C)[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H](N)Cc1cnc[nH]1)[C@@H](C)CC)[C@@H](C)CC)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)O)[C@@H](C)CC,"(2S)-6-amino-2-[[(2S,3S)-2-[[(2S,3S)-2-[[(2S)-6-amino-2-[[(2S,3S)-2-[[(2S,3S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-amino-3-(1H-imidazol-5-yl)propanoyl]amino]-3-(1H-imidazol-5-yl)propanoyl]amino]-3-(1H-imidazol-5-yl)propanoyl]amino]-3-(1H-imidazol-5-yl)propanoyl]amino]-3-(1H-imidazol-5-yl)propanoyl]amino]-3-(1H-imidazol-5-yl)propanoyl]amino]-3-methylpentanoyl]amino]-3-methylpentanoyl]amino]hexanoyl]amino]-3-methylpentanoyl]amino]-3-methylpentanoyl]amino]hexanoic acid"
CCCCCCCC1c2cc3c4c(C)c2OCOc2c1cc1c(c2C#Cc2ccc5cc6ccccc6cc5c2)OCOc2c(cc5c(c2C)OCOc2c(cc(c(c2OCc2ccc(COc6c7c8cc9c6OCOc6c(cc%10c(c6C)OCOc6c(cc%11c(c6C#Cc6ccc%12cc%13ccccc%13cc%12c6)OCOc6c(cc(c(c6C)OCO7)C8CCCCCCC)C%11CCCCCCC)C%10CCCCCCC)C9CCCCCCC)cc2)OCO4)C3CCCCCCC)C5CCCCCCC)C1CCCCCCC,"6-(2-anthracen-2-ylethynyl)-18-[[4-[[18-(2-anthracen-2-ylethynyl)-25,29,33,37-tetraheptyl-12,39-dimethyl-2,4,8,10,14,16,20,22-octaoxanonacyclo[21.15.1.124,38.05,36.07,34.011,32.013,30.017,28.019,26]tetraconta-1(38),5,7(34),11(32),12,17(28),18,23(39),24(40),26,30,35-dodecaen-6-yl]oxymethyl]phenyl]methoxy]-25,29,33,37-tetraheptyl-12,39-dimethyl-2,4,8,10,14,16,20,22-octaoxanonacyclo[21.15.1.124,38.05,36.07,34.011,32.013,30.017,28.019,26]tetraconta-1(39),5,7(34),11,13(30),17(28),18,23,26,31,35,38(40)-dodecaene"
OC[C@H]1O[C@H](OC[C@H]2O[C@@H](O[C@@H]3[C@@H](OC[C@H]4O[C@H](OC[C@H]5OC(O)[C@@H](O)[C@@H]5O)[C@@H](O)[C@@H]4O[C@H]4O[C@H](CO)[C@@H](O)[C@@H]4O[C@@H]4O[C@H](CO[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]5O)[C@@H](O)[C@@H]4O)O[C@H](CO)[C@H]3O)[C@@H](O)[C@@H]2O)[C@@H](O)[C@@H](O)[C@@H]1O,"(2S,3S,4S,5S,6R)-2-[[(2R,3S,4S,5S)-5-[(2S,3S,4R,5R)-2-[[(2R,3S,4S,5S)-3-[(2R,3S,4R,5R)-3-[(2S,3S,4S,5R)-3,4-dihydroxy-5-[[(2S,3S,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]oxolan-2-yl]oxy-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]oxy-4-hydroxy-5-[[(2R,3S,4S)-3,4,5-trihydroxyoxolan-2-yl]methoxy]oxolan-2-yl]methoxy]-4-hydroxy-5-(hydroxymethyl)oxolan-3-yl]oxy-3,4-dihydroxyoxolan-2-yl]methoxy]-6-(hydroxymethyl)oxane-3,4,5-triol"
CC1(C)c2ccccc2-c2ccc(-n3c4ccccc4c4cc(-c5ccc6c(c5)c5ccccc5n6-c5ccc6c(ccc7c(-c8ccccc8)nc(-n8c9ccc(-c%10ccc%11c(c%10)c%10ccccc%10n%11-c%10ccc%11c(c%10)C(C)(C)c%10ccccc%10-%11)cc9c9cc(-c%10ccc%11c(c%10)c%10ccccc%10n%11-c%10ccc%11c(c%10)C(C)(C)c%10ccccc%10-%11)ccc98)nc76)c5)ccc43)cc21,"2-[3,6-bis[9-(9,9-dimethylfluoren-2-yl)carbazol-3-yl]carbazol-9-yl]-8-[3-[9-(9,9-dimethylfluoren-2-yl)carbazol-3-yl]carbazol-9-yl]-4-phenylbenzo[h]quinazoline"
CCCC[C@H]1C(=O)N(C)CC(=O)N[C@@H](C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCc2ccc(O)cc2)C(=O)N(C)CC(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)NCC(N)=O)CSCC(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N1C,"(3R,6S,9S,12S,18S,21S,24S,27S,33S,36S,39S)-N-(2-amino-2-oxoethyl)-21,36,39-tribenzyl-33-butyl-18-[2-(4-hydroxyphenyl)ethyl]-9-[(4-hydroxyphenyl)methyl]-12-(1H-indol-3-ylmethyl)-16,22,27,31,34,37-hexamethyl-6-(2-methylpropyl)-5,8,11,14,17,20,23,26,29,32,35,38,41-tridecaoxo-24-propan-2-yl-1-thia-4,7,10,13,16,19,22,25,28,31,34,37,40-tridecazacyclodotetracontane-3-carboxamide"
CCCC[C@H]1C(=O)N(C)CC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N[C@H]2Cc3ccc(O)cc3N(CC(=O)N[C@@H](Cc3csc4ccccc34)C(=O)N[C@@H](Cc3ccc(O)cc3)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)NCC(N)=O)CSCC(=O)N[C@@H](Cc3ccccc3)C(=O)N(C)[C@@H](Cc3ccccc3)C(=O)N1C)C2=O,"3-[(1S,4S,7S,10S,16S,19S,22S,28R,31S,34S,37S)-28-[(2-amino-2-oxoethyl)carbamoyl]-37-(1-benzothiophen-3-ylmethyl)-4,19,22-tribenzyl-16-butyl-10-(carboxymethyl)-44-hydroxy-34-[(4-hydroxyphenyl)methyl]-5,14,17,20-tetramethyl-3,6,9,12,15,18,21,24,30,33,36,39,49-tridecaoxo-7-propan-2-yl-26-thia-2,5,8,11,14,17,20,23,29,32,35,38,41-tridecazatricyclo[39.7.1.042,47]nonatetraconta-42(47),43,45-trien-31-yl]propanoic acid"
CCCC[C@H]1C(=O)N(C)[C@@H](CCCC)C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)NCC(N)=O)CSCC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N2CCC[C@H]2C(=O)NC(CC(=O)O)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CN)C(=O)NC(CCC(N)=O)C(=O)N2CCC[C@H]2C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)N[C@@H](CCN)C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N1C,"2-[(1S,10S,13S,22S,28S,31S,34S,37S,40S,43R,49S)-28-(2-aminoethyl)-13-(aminomethyl)-43-[(2-amino-2-oxoethyl)carbamoyl]-16-(3-amino-3-oxopropyl)-34,37-dibutyl-49-[(4-hydroxyphenyl)methyl]-25,31-bis(1H-indol-3-ylmethyl)-33,36,40-trimethyl-2,5,11,14,17,23,26,29,32,35,38,41,47,50-tetradecaoxo-45-thia-3,6,12,15,18,24,27,30,33,36,39,42,48,51-tetradecazatetracyclo[49.3.0.06,10.018,22]tetrapentacontan-4-yl]acetic acid"
CCCC[C@H]1C(=O)N(C)CC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N[C@H]2Cc3ccc(O)cc3N(CC(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)N[C@@H](Cc3ccc(O)cc3)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)NCC(N)=O)CSCC(=O)N[C@@H](Cc3ccccc3)C(=O)N(C)[C@@H](CCC(=O)O)C(=O)N1C)C2=O,"3-[(1S,4S,7S,10S,16S,19S,22S,28R,31S,34S,37S)-28-[(2-amino-2-oxoethyl)carbamoyl]-4,22-dibenzyl-16-butyl-10-(carboxymethyl)-44-hydroxy-34-[(4-hydroxyphenyl)methyl]-37-(1H-indol-3-ylmethyl)-5,14,17,20-tetramethyl-31-(2-methylpropyl)-3,6,9,12,15,18,21,24,30,33,36,39,49-tridecaoxo-7-propan-2-yl-26-thia-2,5,8,11,14,17,20,23,29,32,35,38,41-tridecazatricyclo[39.7.1.042,47]nonatetraconta-42(47),43,45-trien-19-yl]propanoic acid"
CCCC[C@H]1C(=O)N(C)CC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N[C@H]2Cc3ccc(O)cc3N(CC(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)N[C@@H](Cc3ccc(O)cc3)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)NCC(N)=O)CSCC(=O)N[C@@H](Cc3ccco3)C(=O)N(C)[C@@H](Cc3ccccc3)C(=O)N1C)C2=O,"2-[(1S,4S,7S,10S,16S,19S,22S,28R,31S,34S,37S)-28-[(2-amino-2-oxoethyl)carbamoyl]-4,19-dibenzyl-16-butyl-22-(furan-2-ylmethyl)-44-hydroxy-34-[(4-hydroxyphenyl)methyl]-37-(1H-indol-3-ylmethyl)-5,14,17,20-tetramethyl-31-(2-methylpropyl)-3,6,9,12,15,18,21,24,30,33,36,39,49-tridecaoxo-7-propan-2-yl-26-thia-2,5,8,11,14,17,20,23,29,32,35,38,41-tridecazatricyclo[39.7.1.042,47]nonatetraconta-42(47),43,45-trien-10-yl]acetic acid"
