input, target
COc1cc2c(c(OC)c1OC)-c1c(cc(O)c(OC)c1OC)C[C@H](C)[C@@](C)(O)[C@@H]2OC(=O)c1ccccc1, [(8R,9R,10S)-9,14-dihydroxy-3,4,5,15,16-pentamethoxy-9,10-dimethyl-8-tricyclo[10.4.0.02,7]hexadeca-1(16),2,4,6,12,14-hexaenyl] benzoate
CC[C@H](C(=O)c1ccccc1)N(C(=O)c1ccc(Cl)cc1Cl)N1C(=O)[C@@H]2CC[C@@H](C)C[C@H]2C1=O, N-[(3aR,5R,7aR)-5-methyl-1,3-dioxo-3a,4,5,6,7,7a-hexahydroisoindol-2-yl]-2,4-dichloro-N-[(2R)-1-oxo-1-phenylbutan-2-yl]benzamide
O=C(O)c1cnn(-c2cccc(-c3cc(Cl)ccc3-c3ccc(C4(F)CCN(CC(F)(F)F)CC4)cc3)n2)c1C(F)(F)F, 1-[6-[5-chloro-2-[4-[4-fluoro-1-(2,2,2-trifluoroethyl)piperidin-4-yl]phenyl]phenyl]pyridin-2-yl]-5-(trifluoromethyl)pyrazole-4-carboxylic acid
CC[C@@H](C)NC(=O)[C@H](C)N(CCc1ccccc1)C(=O)CN(c1cccc(Cl)c1)S(=O)(=O)c1ccc(Cl)cc1, (2S)-N-[(2R)-butan-2-yl]-2-[[2-(3-chloro-N-(4-chlorophenyl)sulfonylanilino)acetyl]-(2-phenylethyl)amino]propanamide
CNC(=O)[C@H](Cc1ccc(OC)cc1)NC(=O)c1cccc2c1OCC[C@@H]2NCc1cncn1Cc1ccc(-c2cncs2)cc1, (4S)-N-[(2S)-3-(4-methoxyphenyl)-1-(methylamino)-1-oxopropan-2-yl]-4-[[3-[[4-(1,3-thiazol-5-yl)phenyl]methyl]imidazol-4-yl]methylamino]-3,4-dihydro-2H-chromene-8-carboxamide
CC1=C(c2ccccc2)O[C@@]2(c3ccccc3)C[C@H](c3ccccc3Cl)N(C(=O)c3ccccc3)c3ccccc3N2C1=O, (4aR,6R)-7-benzoyl-6-(2-chlorophenyl)-2-methyl-3,4a-diphenyl-5,6-dihydro-[1,3]oxazino[3,2-a][1,5]benzodiazepin-1-one
O=C(Oc1ccc(OC(=O)c2ccc(I)cc2)c2c1C1c3ccccc3C2(Cc2ccc(F)cc2)c2ccccc21)c1ccc(I)cc1, [8-[(4-fluorophenyl)methyl]-6-(4-iodobenzoyl)oxy-3-pentacyclo[6.6.6.02,7.09,14.015,20]icosa-2,4,6,9,11,13,15,17,19-nonaenyl] 4-iodobenzoate
CC(Sc1cccc(NC(=O)/C(=C/c2ccc(OCc3ccccc3)cc2)NC(=O)c2ccccc2)c1)C(=O)Nc1ccc(Br)cc1, N-[(Z)-3-[3-[1-(4-bromoanilino)-1-oxopropan-2-yl]sulfanylanilino]-3-oxo-1-(4-phenylmethoxyphenyl)prop-1-en-2-yl]benzamide
CCCCCOc1ccc([C@H]2C(=C(O)c3ccc4c(c3)OCCO4)C(=O)C(=O)N2c2nc3c(C)cc(C)cc3s2)cc1OCC, (5S)-4-[2,3-dihydro-1,4-benzodioxin-6-yl(hydroxy)methylidene]-1-(4,6-dimethyl-1,3-benzothiazol-2-yl)-5-(3-ethoxy-4-pentoxyphenyl)pyrrolidine-2,3-dione
CNC(=O)[C@H]1[C@H]2C(=O)N([C@H](CO)c3ccccc3)C(C(=O)Nc3ccc(Cl)cc3)C23CC[C@]1(C)S3, (5S,6R,7S)-2-N-(4-chlorophenyl)-3-[(1S)-2-hydroxy-1-phenylethyl]-6-N,7-dimethyl-4-oxo-10-thia-3-azatricyclo[5.2.1.01,5]decane-2,6-dicarboxamide
COc1ccc(C2C(C#N)=C(S[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)NC(C)=C2C(C)=O)cc1, 5-acetyl-4-(4-methoxyphenyl)-6-methyl-2-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]sulfanyl-1,4-dihydropyridine-3-carbonitrile
CC(C)C[C@@H]1NC(=O)[C@H]2C[C@@H](C(=O)NCc3ccc(F)cc3)[C@@H](c3cccc(OCCO)c3)N2C1=O, (3S,6S,7R,8aR)-N-[(4-fluorophenyl)methyl]-6-[3-(2-hydroxyethoxy)phenyl]-3-(2-methylpropyl)-1,4-dioxo-2,3,6,7,8,8a-hexahydropyrrolo[1,2-a]pyrazine-7-carboxamide
CC(C)c1ccccc1N1/C(=N/C(=O)NC(C)C(C)c2ccc(C(N)=NC=Nc3ccc(OC(F)(F)F)cc3)cc2)SCCC1C, (1Z)-1-[4-methyl-3-(2-propan-2-ylphenyl)-1,3-thiazinan-2-ylidene]-3-[3-[4-[N'-[[4-(trifluoromethoxy)phenyl]iminomethyl]carbamimidoyl]phenyl]butan-2-yl]urea
CC(C)(C)OC(=O)Nc1cccn(CC(=O)N[C@H](CO)CCC(=O)NC(c2ccccc2)(c2ccccc2)c2ccccc2)c1=O, tert-butyl N-[1-[2-[[(2S)-1-hydroxy-5-oxo-5-(tritylamino)pentan-2-yl]amino]-2-oxoethyl]-2-oxopyridin-3-yl]carbamate
O=C(Cn1c2c(sc1=O)[C@@H](c1cccs1)[C@H]1C(=O)N(c3ccc(Br)cc3)C(=O)[C@H]1S2)N1CCOCC1, (1S,8R,9S)-11-(4-bromophenyl)-4-(2-morpholin-4-yl-2-oxoethyl)-8-thiophen-2-yl-2,6-dithia-4,11-diazatricyclo[7.3.0.03,7]dodec-3(7)-ene-5,10,12-trione
C=C1[C@H]2CC3C4N5C[C@@]6(C)CCC[C@]47[C@H](C2)[C@]3(C[C@H]5[C@H]67)[C@@H]1OC(C)=O, [(1R,5S,11R,13R,14S,16S,17R,18S)-5-methyl-12-methylidene-7-azaheptacyclo[9.6.2.01,8.05,17.07,16.09,14.014,18]nonadecan-13-yl] acetate
CC1([C@H](N)c2ncc(-c3ccc(-c4ccc(-c5cnc([C@@H](N)C6(C)CC6)[nH]5)cc4)cc3)[nH]2)CC1, (S)-[5-[4-[4-[2-[(S)-amino-(1-methylcyclopropyl)methyl]-1H-imidazol-5-yl]phenyl]phenyl]-1H-imidazol-2-yl]-(1-methylcyclopropyl)methanamine
CCS(=O)(=O)c1ccc2c(cnn2CC(=O)Nc2cc(Cl)c(C3(c4noc(-c5ccc(F)cc5F)n4)CC3)c(Cl)c2)c1, N-[3,5-dichloro-4-[1-[5-(2,4-difluorophenyl)-1,2,4-oxadiazol-3-yl]cyclopropyl]phenyl]-2-(5-ethylsulfonylindazol-1-yl)acetamide
CCCCCC=CCC=CCCCCCCCCC(O)(C(=O)CCCCCCCC=CCCCCCCCC)C(O)(CO)C(=O)CCCCCCCC=CCCCCCCCC, 19,20-dihydroxy-19-(hydroxymethyl)-20-octadeca-9,12-dienyloctatriaconta-9,29-diene-18,21-dione
CCCC(C)(C)Oc1ccc(C(C)c2ccc(OC(=O)c3ccc(Oc4ccc(C(=O)C(C)(C)CC)cc4)cc3)c(C)c2)cc1C, [2-methyl-4-[1-[3-methyl-4-(2-methylpentan-2-yloxy)phenyl]ethyl]phenyl] 4-[4-(2,2-dimethylbutanoyl)phenoxy]benzoate
NC(=O)CCC(NC(=O)C(N)Cc1c[nH]c2ccccc12)C(=O)NC(Cc1cnc[nH]1)C(=O)NC(CC(N)=O)C(=O)O, 4-amino-2-[[2-[[5-amino-2-[[2-amino-3-(1H-indol-3-yl)propanoyl]amino]-5-oxopentanoyl]amino]-3-(1H-imidazol-5-yl)propanoyl]amino]-4-oxobutanoic acid
NC(CC(=O)O)C(=O)NC(CC(=O)O)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1ccc(O)cc1)C(=O)O, 3-amino-4-[[3-carboxy-1-[[1-[[1-carboxy-2-(4-hydroxyphenyl)ethyl]amino]-3-(1H-indol-3-yl)-1-oxopropan-2-yl]amino]-1-oxopropan-2-yl]amino]-4-oxobutanoic acid
O=C(O)CC(NC(=O)c1ccc(-c2ccc(C(F)(F)F)cc2)cc1)NC(=O)c1ccc(-c2ccc(C(F)(F)F)cc2)cc1, 3,3-bis[[4-[4-(trifluoromethyl)phenyl]benzoyl]amino]propanoic acid
CCN(C(=O)[C@@H]1[C@@H](Cc2ccnc(N)c2)C(=O)N1C(=O)NC(C1CCCCC1)C(F)(F)F)c1ccnc(C)c1, (2S,3R)-3-[(2-aminopyridin-4-yl)methyl]-1-N-(1-cyclohexyl-2,2,2-trifluoroethyl)-2-N-ethyl-2-N-(2-methylpyridin-4-yl)-4-oxoazetidine-1,2-dicarboxamide
COc1cc(C(=O)N2CCC(CCN3CCC(C(=O)c4nc5ccccc5[nH]4)CC3)(c3ccccc3)C2)cc(OC)c1OC(C)=O, [4-[3-[2-[4-(1H-benzimidazole-2-carbonyl)piperidin-1-yl]ethyl]-3-phenylpyrrolidine-1-carbonyl]-2,6-dimethoxyphenyl] acetate
COc1ccc(OC)c([C@H]2SCC(=O)N(CC(=O)NCc3ccc(F)cc3)c3c2c(C(C)(C)C)nn3-c2ccccc2Cl)c1, 2-[(4S)-3-tert-butyl-1-(2-chlorophenyl)-4-(2,5-dimethoxyphenyl)-7-oxo-4H-pyrazolo[3,4-e][1,4]thiazepin-8-yl]-N-[(4-fluorophenyl)methyl]acetamide
NN(CCCOCCOCCOCCCNC(=O)OCc1ccccc1)C(=O)CN1CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)CC1, 2-[4-[2-[amino-[3-[2-[2-[3-(phenylmethoxycarbonylamino)propoxy]ethoxy]ethoxy]propyl]amino]-2-oxoethyl]-7,10-bis(carboxymethyl)-1,4,7,10-tetrazacyclododec-1-yl]acetic acid
COc1ccc(-n2c(=O)c3c4c(sc3n3c(S[C@@H](C)C(=O)Nc5ccccc5)nnc23)CO[C@H](C(C)C)C4)cc1, (2S)-2-[[(12S)-7-(4-methoxyphenyl)-8-oxo-12-propan-2-yl-13-oxa-16-thia-2,4,5,7-tetrazatetracyclo[7.7.0.02,6.010,15]hexadeca-1(9),3,5,10(15)-tetraen-3-yl]sulfanyl]-N-phenylpropanamide
COc1ccc(N2C(=O)C3Sc4c(sc(=O)n4CC(=O)Nc4ccc(C)cc4)[C@H](c4cccc(Cl)c4Cl)C3C2=O)cc1, 2-[(8S)-8-(2,3-dichlorophenyl)-11-(4-methoxyphenyl)-5,10,12-trioxo-2,6-dithia-4,11-diazatricyclo[7.3.0.03,7]dodec-3(7)-en-4-yl]-N-(4-methylphenyl)acetamide
Cc1ccc(N(CC(=O)N(Cc2ccc(Cl)cc2Cl)[C@H](C)C(=O)NC2CCCCC2)S(=O)(=O)c2ccccc2)c(C)c1, (2R)-2-[[2-[N-(benzenesulfonyl)-2,4-dimethylanilino]acetyl]-[(2,4-dichlorophenyl)methyl]amino]-N-cyclohexylpropanamide
C#CCN(C(=O)NC)N1CC(=O)N2[C@@H](Cc3ccc(N(C)C)cc3)C(=O)N(Cc3cccc4ccccc34)C[C@@H]21, 1-[(5S,8aS)-5-[[4-(dimethylamino)phenyl]methyl]-7-(naphthalen-1-ylmethyl)-3,6-dioxo-2,5,8,8a-tetrahydroimidazo[1,2-a]pyrazin-1-yl]-3-methyl-1-prop-2-ynylurea
c1ccc(N(c2ccccc2)c2ccc(C(c3ccc(N(c4ccccc4)c4ccccc4)cc3)[N+]34CCC(CC3)CC4)cc2)cc1, 4-[1-azoniabicyclo[2.2.2]octan-1-yl-[4-(N-phenylanilino)phenyl]methyl]-N,N-diphenylaniline
Cc1c(Br)cc(CC(CO)NC(=O)[C@@H]2C[C@@H]3c4cccc5c4c(cn5C(F)(F)F)C[C@H]3N(C)C2)cc1Br, (6aR,9R,10aR)-N-[1-(3,5-dibromo-4-methylphenyl)-3-hydroxypropan-2-yl]-7-methyl-4-(trifluoromethyl)-6,6a,8,9,10,10a-hexahydroindolo[4,3-fg]quinoline-9-carboxamide
Cc1cc(C)c(C)c(S(=O)(=O)N(Cc2ccccc2Cl)C2CC(=O)N(c3ccc(-c4nc5ccccc5o4)cc3)C2=O)c1C, N-[1-[4-(1,3-benzoxazol-2-yl)phenyl]-2,5-dioxopyrrolidin-3-yl]-N-[(2-chlorophenyl)methyl]-2,3,5,6-tetramethylbenzenesulfonamide
Cc1cccc(Cl)c1NC(=O)C1N(CCCCCCO)C(=O)[C@@H]2[C@H](C(=O)NCc3ccccc3)[C@]3(C)CCC12S3, (5S,6R,7S)-6-N-benzyl-2-N-(2-chloro-6-methylphenyl)-3-(6-hydroxyhexyl)-7-methyl-4-oxo-10-thia-3-azatricyclo[5.2.1.01,5]decane-2,6-dicarboxamide
C[C@H]1Cc2cc(C(O)=C3C(=O)C(=O)N(c4nnc(SCc5ccc(F)cc5)s4)[C@H]3c3cccc(Cl)c3)ccc2O1, (5S)-5-(3-chlorophenyl)-1-[5-[(4-fluorophenyl)methylsulfanyl]-1,3,4-thiadiazol-2-yl]-4-[hydroxy-[(2S)-2-methyl-2,3-dihydro-1-benzofuran-5-yl]methylidene]pyrrolidine-2,3-dione
CN(C)C(=O)c1cc(COc2ccc(-c3nc4cc(C(=O)O)ccc4n3C3CCCCC3)c(F)c2)cc(-c2ccc(Cl)cc2)c1, 2-[4-[[3-(4-chlorophenyl)-5-(dimethylcarbamoyl)phenyl]methoxy]-2-fluorophenyl]-1-cyclohexylbenzimidazole-5-carboxylic acid
CC(C)(C)B1[P+]([Si](C)(C)C)([Si](C)(C)C)B(C(C)(C)C)[P+]1([Si](C)(C)C)[Si](C)(C)C, [2,4-ditert-butyl-1,3,3-tris(trimethylsilyl)-1,3,2,4-diphosphadiboretane-1,3-diium-1-yl]-trimethylsilane
CC(C)/C=C/CCCCC(=O)NCc1ccc(O)c(OCCOC(=O)C2C(OC(=O)c3ccccc3)C[C@H]3CC[C@H]2N3C)c1, 2-[2-hydroxy-5-[[[(E)-8-methylnon-6-enoyl]amino]methyl]phenoxy]ethyl (1R,5R)-3-benzoyloxy-8-methyl-8-azabicyclo[3.2.1]octane-2-carboxylate
CCC[C@]1(C(=O)OCC)N[C@H](c2ccc(O)cc2)[C@@H]2C(=O)N(c3ccc4c(c3)OCCO4)C(=O)[C@H]21, ethyl (1S,3S,3aR,6aR)-5-(2,3-dihydro-1,4-benzodioxin-6-yl)-1-(4-hydroxyphenyl)-4,6-dioxo-3-propyl-1,2,3a,6a-tetrahydropyrrolo[3,4-c]pyrrole-3-carboxylate
CCOC(=O)C1=C(C)N=c2s/c(=C/c3cn(Cc4ccccc4C#N)c4ccccc34)c(=O)n2[C@@H]1c1ccc(SC)cc1, ethyl (2E,5R)-2-[[1-[(2-cyanophenyl)methyl]indol-3-yl]methylidene]-7-methyl-5-(4-methylsulfanylphenyl)-3-oxo-5H-[1,3]thiazolo[3,2-a]pyrimidine-6-carboxylate
CNC(=O)[C@@H](C)N(Cc1c(Cl)cccc1Cl)C(=O)CN(c1cc(C(F)(F)F)ccc1Cl)S(=O)(=O)c1ccccc1, (2R)-2-[[2-[N-(benzenesulfonyl)-2-chloro-5-(trifluoromethyl)anilino]acetyl]-[(2,6-dichlorophenyl)methyl]amino]-N-methylpropanamide
CC1(S(=O)(=O)NC(=O)c2ccccc2-c2ccc3c(c2)OC[C@@H](Cc2coc(-c4ccccc4)n2)[C@@H]3O)CC1, 2-[(3R,4S)-4-hydroxy-3-[(2-phenyl-1,3-oxazol-4-yl)methyl]-3,4-dihydro-2H-chromen-7-yl]-N-(1-methylcyclopropyl)sulfonylbenzamide
CC(O)C(=O)NC(C)[C@@H]1CC[C@@H](Nc2ncnc3[nH]cc(C(=O)c4ccc(Oc5ccccc5)cc4Cl)c23)CO1, N-[1-[(2S,5R)-5-[[5-(2-chloro-4-phenoxybenzoyl)-7H-pyrrolo[2,3-d]pyrimidin-4-yl]amino]oxan-2-yl]ethyl]-2-hydroxypropanamide
CCOC1C[C@H](O)C[C@@H](CCn2c(-c3ccc(F)cc3)c(-c3ccccc3)c(C(=O)Nc3ccccc3)c2C(C)C)O1, 1-[2-[(2R,4R)-6-ethoxy-4-hydroxyoxan-2-yl]ethyl]-5-(4-fluorophenyl)-N,4-diphenyl-2-propan-2-ylpyrrole-3-carboxamide
CC(=O)C1=CC[C@H]2[C@@H]3CC=C4C[C@@H](O)C[C@@H](O)[C@]4(C)[C@H]3[C@@H](O)C[C@]12C, 1-[(1R,3R,8S,9S,10R,11S,13S,14S)-1,3,11-trihydroxy-10,13-dimethyl-2,3,4,7,8,9,11,12,14,15-decahydro-1H-cyclopenta[a]phenanthren-17-yl]ethanone
C=CCOc1ccc([C@H]2/C(=C(\O)c3ccc4c(c3)OCCO4)C(=O)C(=O)N2c2nc(C)c(C(C)=O)s2)cc1OCC, (4E,5S)-1-(5-acetyl-4-methyl-1,3-thiazol-2-yl)-4-[2,3-dihydro-1,4-benzodioxin-6-yl(hydroxy)methylidene]-5-(3-ethoxy-4-prop-2-enoxyphenyl)pyrrolidine-2,3-dione
COc1ccc(N2C(=O)C[C@H](Sc3cccc(NC(=O)/C(=C/c4ccccc4C)NC(=O)c4ccccc4)c3)C2=O)cc1Cl, N-[(Z)-3-[3-[(3S)-1-(3-chloro-4-methoxyphenyl)-2,5-dioxopyrrolidin-3-yl]sulfanylanilino]-1-(2-methylphenyl)-3-oxoprop-1-en-2-yl]benzamide
CCC(C)(C)[C@]1(OC)O[C@H](CC(OCc2ccc(OC)cc2)[C@@H](C)OCc2ccccc2)C[C@H](O)[C@@H]1O, (2S,3S,4S,6S)-2-methoxy-6-[(3R)-2-[(4-methoxyphenyl)methoxy]-3-phenylmethoxybutyl]-2-(2-methylbutan-2-yl)oxane-3,4-diol
O=C(NNCCc1ccc(Cl)cc1)[C@@]1(C/C=C/c2ccccc2)N=C(c2ccc(OCCCO)cc2)O[C@H]1c1ccccc1Br, (4S,5S)-5-(2-bromophenyl)-N'-[2-(4-chlorophenyl)ethyl]-2-[4-(3-hydroxypropoxy)phenyl]-4-[(E)-3-phenylprop-2-enyl]-5H-1,3-oxazole-4-carbohydrazide
C[C@@H](O)[C@H](NC(=O)C1CCCN1C(=O)C1CCN(C(=O)[C@@H](NC(=O)O)[C@@H](C)O)C1)C(N)=O, [(2S,3R)-1-[3-[2-[[(2S,3R)-1-amino-3-hydroxy-1-oxobutan-2-yl]carbamoyl]pyrrolidine-1-carbonyl]pyrrolidin-1-yl]-3-hydroxy-1-oxobutan-2-yl]carbamic acid
Cn1nnc2cc(CNC(=O)[C@@H]3C[C@@H](c4ccccc4)CN3C(=O)[C@@H](CCc3ccccc3)NC(=O)O)ccc21, [(2R)-1-[(2S,4S)-2-[(1-methylbenzotriazol-5-yl)methylcarbamoyl]-4-phenylpyrrolidin-1-yl]-1-oxo-4-phenylbutan-2-yl]carbamic acid
Cc1cccc(/C=C(\NC(=O)c2ccccc2)C(=O)Nc2ccc(SC(C(=O)Nc3cccc(Cl)c3Cl)c3ccccc3)cc2)c1, N-[(Z)-3-[4-[2-(2,3-dichloroanilino)-2-oxo-1-phenylethyl]sulfanylanilino]-1-(3-methylphenyl)-3-oxoprop-1-en-2-yl]benzamide
CC(C)CC(NC(=O)C(N)CCCN=C(N)N)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CCCN=C(N)N)C(=O)O, 2-[[2-[[2-[[2-amino-5-(diaminomethylideneamino)pentanoyl]amino]-4-methylpentanoyl]amino]-3-(1H-indol-3-yl)propanoyl]amino]-5-(diaminomethylideneamino)pentanoic acid
O=C(C=Cc1ccc(CN2OC3C4OC(C5CC5)(C5CC5)OC4C4CC3(C(=O)NCCO)C2C(=O)O4)cc1)OCC(F)(F)F, 2,2,2-trifluoroethyl 3-[4-[[4,4-dicyclopropyl-13-(2-hydroxyethylcarbamoyl)-9-oxo-3,5,8,12-tetraoxa-11-azatetracyclo[5.5.2.02,6.010,13]tetradecan-11-yl]methyl]phenyl]prop-2-enoate
Cc1c(S)c(C)c(Nc2cc(S)c(N)c3c2C(=O)c2ccccc2C3=O)c(C)c1Nc1nc(Cl)nc(Nc2cccc(S)c2)n1, 1-amino-4-[3-[[4-chloro-6-(3-sulfanylanilino)-1,3,5-triazin-2-yl]amino]-2,4,6-trimethyl-5-sulfanylanilino]-2-sulfanylanthracene-9,10-dione
CN[C@@H]1[C@@H]2O[C@]3(O)C(=O)C[C@H](C)O[C@@H]3O[C@H]2[C@@H](O)[C@H](NC)[C@@H]1O, (1S,3R,5S,8S,10S,11S,12S,13R,14S)-8,12,14-trihydroxy-5-methyl-11,13-bis(methylamino)-2,4,9-trioxatricyclo[8.4.0.03,8]tetradecan-7-one
Cc1cccc(OCCCC(=O)N2CC3CC3c3c(-c4cnn(Cc5cccc(NC(=O)NCCS(=O)(=O)O)c5)c4)cccc32)c1C, 2-[[3-[[4-[3-[4-(2,3-dimethylphenoxy)butanoyl]-1,1a,2,7b-tetrahydrocyclopropa[c]quinolin-7-yl]pyrazol-1-yl]methyl]phenyl]carbamoylamino]ethanesulfonic acid
COc1cc(-c2ccc([C@@H]3CCc4ccc(C(C5CC5)[C@H](C)C(=O)O)cc4O3)cc2CN2CCC3CC32)c(F)cn1, (2S)-3-[(2S)-2-[3-(2-azabicyclo[3.1.0]hexan-2-ylmethyl)-4-(5-fluoro-2-methoxypyridin-4-yl)phenyl]-3,4-dihydro-2H-chromen-7-yl]-3-cyclopropyl-2-methylpropanoic acid
CC1(C)C[C@@H](N2C(=O)c3cccc(N4CCC[C@H](C(=O)N5CCN(c6ccc(F)cc6)CC5)C4)c3C2=O)CCO1, 2-[(4S)-2,2-dimethyloxan-4-yl]-4-[(3S)-3-[4-(4-fluorophenyl)piperazine-1-carbonyl]piperidin-1-yl]isoindole-1,3-dione
COc1ccccc1SC[C@@H]1O[C@H](c2ccc(CNC(=O)CCC(=O)O)cc2)O[C@H](c2ccc(CO)cc2)[C@@H]1C, 4-[[4-[(2R,4S,5S,6R)-4-[4-(hydroxymethyl)phenyl]-6-[(2-methoxyphenyl)sulfanylmethyl]-5-methyl-1,3-dioxan-2-yl]phenyl]methylamino]-4-oxobutanoic acid
CCOC(=O)C(CCCCO)(OC[C@H]1O[C@@H](n2cnc3c(N)nc(Cl)nc32)[C@@H](F)[C@@H]1O)C(=O)OCC, diethyl 2-[[(2R,3R,4S,5R)-5-(6-amino-2-chloropurin-9-yl)-4-fluoro-3-hydroxyoxolan-2-yl]methoxy]-2-(4-hydroxybutyl)propanedioate
O=C1O/C(=C\c2cc(Br)c(O)c(Br)c2)C(c2cc(Br)c(O)c(Br)c2)=C1C(=O)c1cc(Br)c(O)c(Br)c1, (5Z)-3-(3,5-dibromo-4-hydroxybenzoyl)-4-(3,5-dibromo-4-hydroxyphenyl)-5-[(3,5-dibromo-4-hydroxyphenyl)methylidene]furan-2-one
[B-]P(=O)(OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H]1O)OP(=O)(O)OP(=O)(O)O, [[(2R,3S,4R,5R)-5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-[hydroxy(phosphonooxy)phosphoryl]oxyphosphoryl]boron(1-)
COC(=O)Nc1ccc(-c2cnc([C@@H]3CCc4cc(-c5cc(Cl)ccc5-n5cc(Cl)nn5)cc(=O)n43)[nH]2)cc1, methyl N-[4-[2-[(3S)-7-[5-chloro-2-(4-chlorotriazol-1-yl)phenyl]-5-oxo-2,3-dihydro-1H-indolizin-3-yl]-1H-imidazol-5-yl]phenyl]carbamate
CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3cc4c(cn3)ncn4-c3ccc(F)cc3)cc12, 2-(4-fluorophenyl)-5-[1-(4-fluorophenyl)imidazo[4,5-c]pyridin-6-yl]-N-methyl-6-[methyl(methylsulfonyl)amino]-1-benzofuran-3-carboxamide
CC[C@H](C)N1C(=O)[C@@H]2[C@@H](CCC(N)=O)[NH2+][C@@]3(C(=O)Nc4ccccc43)[C@@H]2C1=O, 3-[(1R,3S,3aR,6aS)-5-[(2S)-butan-2-yl]-2',4,6-trioxospiro[1,2,3a,6a-tetrahydropyrrolo[3,4-c]pyrrol-2-ium-3,3'-1H-indole]-1-yl]propanamide
C=C(CO)C(=O)OCCOc1ccc(-c2ccc(-c3ccc(CCc4ccc(OC(=O)C(=C)CO)cc4)cc3)cc2CCCCCCC)cc1, 2-[4-[2-heptyl-4-[4-[2-[4-[2-(hydroxymethyl)prop-2-enoyloxy]phenyl]ethyl]phenyl]phenyl]phenoxy]ethyl 2-(hydroxymethyl)prop-2-enoate
O=C1[C@H]2ON(c3ccccc3)[C@@H](c3sc(=O)n(-c4ccccc4)c3Cl)[C@@H]2C(=O)N1c1ccc(Br)cc1, (3R,3aS,6aS)-5-(4-bromophenyl)-3-(4-chloro-2-oxo-3-phenyl-1,3-thiazol-5-yl)-2-phenyl-3a,6a-dihydro-3H-pyrrolo[3,4-d][1,2]oxazole-4,6-dione
C/C(=C\c1ccc2c(c1)N(S(=O)(=O)c1cccc(C)c1)C[C@H](Cc1n[nH]c(=O)o1)O2)c1c(F)cccc1Cl, 5-[[(2S)-6-[(E)-2-(2-chloro-6-fluorophenyl)prop-1-enyl]-4-(3-methylphenyl)sulfonyl-2,3-dihydro-1,4-benzoxazin-2-yl]methyl]-3H-1,3,4-oxadiazol-2-one
CCCN1C(=O)[C@H]2CC=C3[C@H](c4ccc(OCCO)cc4)C4=C(C[C@H]3[C@H]2C1=O)C(=O)C(C)=CC4=O, (3aS,6S,11aS,11bR)-6-[4-(2-hydroxyethoxy)phenyl]-9-methyl-2-propyl-3a,4,6,11,11a,11b-hexahydronaphtho[6,7-e]isoindole-1,3,7,10-tetrone
CC1=CC(C)C(N(C2=CC=C(C)CC2C)c2c3ccccc3c(N(c3ccc(C)cc3)c3ccc(C)cc3)c3ccccc23)C=C1, 9-N-(4,6-dimethylcyclohexa-1,3-dien-1-yl)-9-N-(4,6-dimethylcyclohexa-2,4-dien-1-yl)-10-N,10-N-bis(4-methylphenyl)anthracene-9,10-diamine
Cc1cc(C)c(-c2nc3cc(S(C)(=O)=O)ncc3[nH]2)cc1C(=O)N1CCC(c2ccc([N+](=O)[O-])cc2)CC1, [2,4-dimethyl-5-(6-methylsulfonyl-3H-imidazo[4,5-c]pyridin-2-yl)phenyl]-[4-(4-nitrophenyl)piperidin-1-yl]methanone
COC(=O)C1=C2CCOC3=C2C2=C1[C@]1(O)C[C@@]4(O)N(C[C@@H](CC3)[C@@]24C)C[C@@H](C)C1=O, methyl (2S,3S,5R,7R,11S)-3,5-dihydroxy-2,7-dimethyl-6-oxo-15-oxa-9-azahexacyclo[12.6.1.02,11.03,9.05,20.018,21]henicosa-1(20),14(21),18-triene-19-carboxylate
COc1ccc([C@@H]2Oc3ccccc3[C@H]3C(C)C(c4ccccc4)=C(C#N)C(=N)[C@@]23[N+](=O)[O-])cc1, (6S,6aR,10aR)-7-imino-6-(4-methoxyphenyl)-10-methyl-6a-nitro-9-phenyl-10,10a-dihydro-6H-benzo[c]chromene-8-carbonitrile
C/C(=C\c1ccccc1)C(=O)Oc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@]314, [(4R,4aR,7S,7aR,12bS)-7-hydroxy-3-methyl-2,4,4a,7,7a,13-hexahydro-1H-4,12-methanobenzofuro[3,2-e]isoquinolin-9-yl] (E)-2-methyl-3-phenylprop-2-enoate
COc1ccccc1N=c1scc(-c2ccc3c(c2)NC(=O)CO3)n1/N=C\c1ccc(OCC(=O)Nc2ccc(C)cc2)c(OC)c1, 2-[2-methoxy-4-[(Z)-[2-(2-methoxyphenyl)imino-4-(3-oxo-4H-1,4-benzoxazin-6-yl)-1,3-thiazol-3-yl]iminomethyl]phenoxy]-N-(4-methylphenyl)acetamide
