input, target
Cc1cc(C(C)c2ccc(-c3ccc(-c4ccc(F)cc4)cc3)c(C)c2)ccc1-c1ccc(C2=CC=C(F)CC2)cc1, 1-[4-(4-fluorocyclohexa-1,3-dien-1-yl)phenyl]-4-[1-[4-[4-(4-fluorophenyl)phenyl]-3-methylphenyl]ethyl]-2-methylbenzene
COC(=O)c1ccc(NC(=O)COC(=O)c2cccc(N3C(=O)[C@H]4C[C@@H](C)CC[C@H]4C3=O)c2)cc1, [2-(4-methoxycarbonylanilino)-2-oxoethyl] 3-[(3aS,5S,7aR)-5-methyl-1,3-dioxo-3a,4,5,6,7,7a-hexahydroisoindol-2-yl]benzoate
CCN(CC)CCON=CCNC(=O)c1ccc(C2=NOC(c3cc(Cl)c(F)c(Cl)c3)(C(F)(F)F)C2)c2ccccc12, 4-[5-(3,5-dichloro-4-fluorophenyl)-5-(trifluoromethyl)-4H-1,2-oxazol-3-yl]-N-[2-[2-(diethylamino)ethoxyimino]ethyl]naphthalene-1-carboxamide
COc1cc2c(c(OC)c1OC)-c1ccc(SC)c(=O)cc1[C@@H](NC(=O)C1=CC[C@@H](C(C)C)CC1)CC2, (4S)-4-propan-2-yl-N-[(7S)-1,2,3-trimethoxy-10-methylsulfanyl-9-oxo-6,7-dihydro-5H-benzo[a]heptalen-7-yl]cyclohexene-1-carboxamide
CC(C)(C)OC(=O)N1CC[C@@H](NC2=CC(=O)N=C3C=CC(C(c4ccc(Cl)cc4)c4nccs4)=CC23)C1, tert-butyl (3R)-3-[[6-[(4-chlorophenyl)-(1,3-thiazol-2-yl)methyl]-2-oxo-4aH-quinolin-4-yl]amino]pyrrolidine-1-carboxylate
CCOC(=O)C1=C(COC(=O)[C@H](CCSC)NS(=O)(=O)c2ccc(OC)cc2)NC(=O)N[C@@H]1c1ccco1, ethyl (4S)-4-(furan-2-yl)-6-[[(2S)-2-[(4-methoxyphenyl)sulfonylamino]-4-methylsulfanylbutanoyl]oxymethyl]-2-oxo-3,4-dihydro-1H-pyrimidine-5-carboxylate
CCN(CC)c1ccc(C2/C(=C(\O)c3cc(Cl)c(OC)c(Cl)c3OC)C(=O)C(=O)N2c2cccc(Cl)c2)cc1, (4E)-1-(3-chlorophenyl)-4-[(3,5-dichloro-2,4-dimethoxyphenyl)-hydroxymethylidene]-5-[4-(diethylamino)phenyl]pyrrolidine-2,3-dione
CCOc1ccc(NC(=O)c2ccc(NC(=O)c3cccc(S(=O)(=O)Nc4cc(C(F)(F)F)ccc4Cl)c3)cc2)cc1, 3-[[2-chloro-5-(trifluoromethyl)phenyl]sulfamoyl]-N-[4-[(4-ethoxyphenyl)carbamoyl]phenyl]benzamide
CC[C@H](C)N(CC(=O)N(CCc1ccc(OC)c(OC)c1)Cc1ccco1)S(=O)(=O)c1ccc(C(C)(C)C)cc1, 2-[[(2S)-butan-2-yl]-(4-tert-butylphenyl)sulfonylamino]-N-[2-(3,4-dimethoxyphenyl)ethyl]-N-(furan-2-ylmethyl)acetamide
O=C(NCCSC(C1=C(O)CCCC1=O)c1cc2c(cc1[N+](=O)[O-])OCO2)OCC1c2ccccc2-c2ccccc21, 9H-fluoren-9-ylmethyl N-[2-[(2-hydroxy-6-oxocyclohexen-1-yl)-(6-nitro-1,3-benzodioxol-5-yl)methyl]sulfanylethyl]carbamate
C/C(=C\CSC[C@H](N[35S](C)(=O)=O)C(=O)O)CC/C=C(\C)COCc1cccc(C(=O)c2ccccc2)c1, (2R)-3-[(2E,6E)-8-[(3-benzoylphenyl)methoxy]-3,7-dimethylocta-2,6-dienyl]sulfanyl-2-(methyl(35S)sulfonylamino)propanoic acid
CC[C@@H]1CO[C@H]([C@H]2CC[C@H]3CC(=O)C[C@]2(O)C3)N1S(=O)(=O)c1c(C)cc(C)cc1C, (1R,5R,8S)-8-[(2R,4R)-4-ethyl-3-(2,4,6-trimethylphenyl)sulfonyl-1,3-oxazolidin-2-yl]-1-hydroxybicyclo[3.3.1]nonan-3-one
CCCCOc1ccc([C@H]2/C(=C(\O)c3ccc4c(c3)C[C@H](C)O4)C(=O)C(=O)N2CCc2ccccc2)cc1, (4E,5S)-5-(4-butoxyphenyl)-4-[hydroxy-[(2S)-2-methyl-2,3-dihydro-1-benzofuran-5-yl]methylidene]-1-(2-phenylethyl)pyrrolidine-2,3-dione
COC(=O)[C@H](CC(C)C)/[N+]([O-])=C/[C@@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(C)C, (2S)-2-(9H-fluoren-9-ylmethoxycarbonylamino)-N-[(2S)-1-methoxy-4-methyl-1-oxopentan-2-yl]-3-methylbutan-1-imine oxide
COc1cc2c(Oc3ccc(NC(=O)c4cn(-c5ccc(Cl)cc5Cl)cn4)cc3F)ccnc2cc1OCCCN1CCN(C)CC1, 1-(2,4-dichlorophenyl)-N-[3-fluoro-4-[6-methoxy-7-[3-(4-methylpiperazin-1-yl)propoxy]quinolin-4-yl]oxyphenyl]imidazole-4-carboxamide
COc1ccc(C2/C(=C(/O)c3ccc(Cl)cc3)C(=O)C(=O)N2c2nnc(SCc3ccc(Cl)cc3Cl)s2)cc1OC, (4Z)-4-[(4-chlorophenyl)-hydroxymethylidene]-1-[5-[(2,4-dichlorophenyl)methylsulfanyl]-1,3,4-thiadiazol-2-yl]-5-(3,4-dimethoxyphenyl)pyrrolidine-2,3-dione
COc1ccc([C@@H](CC(=O)N2CCOCC2)c2c(O)cc(O)c3c(=O)cc(-c4ccccc4)oc23)c(OC)c1OC, 5,7-dihydroxy-8-[(1R)-3-morpholin-4-yl-3-oxo-1-(2,3,4-trimethoxyphenyl)propyl]-2-phenylchromen-4-one
CNC(=O)c1cc2c(Oc3ncc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)ccnc2cc1OCCOC(C)=O, 2-[4-[3-fluoro-5-[[1-[(4-fluorophenyl)carbamoyl]cyclopropanecarbonyl]amino]pyridin-2-yl]oxy-6-(methylcarbamoyl)quinolin-7-yl]oxyethyl acetate
CCOC(=O)C1=C(C)N=c2s/c(=C\c3cccc(OC(C)=O)c3)c(=O)n2[C@H]1c1c(OC)ccc2ccccc12, ethyl (2Z,5S)-2-[(3-acetyloxyphenyl)methylidene]-5-(2-methoxynaphthalen-1-yl)-7-methyl-3-oxo-5H-[1,3]thiazolo[3,2-a]pyrimidine-6-carboxylate
Cc1cc(-c2ccc(NC(=O)c3ccc(-c4ccccc4)cc3)c(C)c2)ccc1NC(=O)c1ccc(-c2ccccc2)cc1, N-[2-methyl-4-[3-methyl-4-[(4-phenylbenzoyl)amino]phenyl]phenyl]-4-phenylbenzamide
CCNC(=O)[C@@H](C)N(Cc1ccc(OC)cc1)C(=O)CN(c1cc(Cl)ccc1C)S(=O)(=O)c1ccc(C)cc1, (2R)-2-[[2-(5-chloro-2-methyl-N-(4-methylphenyl)sulfonylanilino)acetyl]-[(4-methoxyphenyl)methyl]amino]-N-ethylpropanamide
[B]c1cccc2c(CCNC(=O)C[C@@H]3N=C(c4ccc(Cl)cc4)c4cc(OC)ccc4-n4c(C)nnc43)csc12, [3-[2-[[2-[(4S)-6-(4-chlorophenyl)-8-methoxy-1-methyl-4H-[1,2,4]triazolo[4,3-a][1,4]benzodiazepin-4-yl]acetyl]amino]ethyl]-1-benzothiophen-7-yl]boron
COc1ccc(/C=C(\NC(=O)c2ccccc2)C(=O)Nc2ccc(SCC(=O)N(c3ccccc3)c3ccccc3)cc2)cc1, N-[(Z)-1-(4-methoxyphenyl)-3-oxo-3-[4-[2-oxo-2-(N-phenylanilino)ethyl]sulfanylanilino]prop-1-en-2-yl]benzamide
COc1cc(C(=O)N(C(C)C)C(C)C)ccc1OCCCCOc1ccc2c(C(=O)C(N)(C(=O)CN)C(C)C)noc2c1N, 4-[4-[[7-amino-3-(2,4-diamino-3-oxo-2-propan-2-ylbutanoyl)-1,2-benzoxazol-6-yl]oxy]butoxy]-3-methoxy-N,N-di(propan-2-yl)benzamide
c1ccc(-c2cc(-c3ccccc3)[n+](-c3c(-c4ccccc4)cncc3-c3ccccc3)c(-c3ccccc3)c2)cc1, 1-(3,5-diphenylpyridin-4-yl)-2,4,6-triphenylpyridin-1-ium
CCOc1ccccc1N(CC(=O)N(Cc1ccccc1F)[C@H](C)C(=O)NC1CCCC1)S(=O)(=O)c1ccc(Cl)cc1, (2R)-2-[[2-(N-(4-chlorophenyl)sulfonyl-2-ethoxyanilino)acetyl]-[(2-fluorophenyl)methyl]amino]-N-cyclopentylpropanamide
CC[C@H](NC(=O)[C@H](Cc1ccc(-c2ccccc2)cc1)CP(=O)(O)CCc1ccccc1)C(=O)OC(C)(C)C, [(2S)-3-[[(2S)-1-[(2-methylpropan-2-yl)oxy]-1-oxobutan-2-yl]amino]-3-oxo-2-[(4-phenylphenyl)methyl]propyl]-(2-phenylethyl)phosphinic acid
CC(C)(C)OC(=O)N[C@@H](CCO[Si](C)(C)C(C)(C)C)C(=O)N1[C@H](C(N)=O)CC2C[C@H]21, tert-butyl N-[(2S)-4-[tert-butyl(dimethyl)silyl]oxy-1-[(1R,3S)-3-carbamoyl-2-azabicyclo[3.1.0]hexan-2-yl]-1-oxobutan-2-yl]carbamate
CCOC(=O)N1CCN(C(=O)C(C)n2cc(NC(=O)c3cccc(COc4c(Cl)cc(Cl)cc4Cl)c3)c(C)n2)CC1, ethyl 4-[2-[3-methyl-4-[[3-[(2,4,6-trichlorophenoxy)methyl]benzoyl]amino]pyrazol-1-yl]propanoyl]piperazine-1-carboxylate
C=C(C)C(=O)O/C=C\Oc1ccccc1/C=C/c1ccc(/C=C/c2ccccc2O/C=C\OC(=O)C(=C)C)c(F)c1, [(Z)-2-[2-[(E)-2-[3-fluoro-4-[(E)-2-[2-[(Z)-2-(2-methylprop-2-enoyloxy)ethenoxy]phenyl]ethenyl]phenyl]ethenyl]phenoxy]ethenyl] 2-methylprop-2-enoate
C[C@@H](C(=O)NCc1ccc(C(F)(F)F)nc1-c1ccc(F)c(Cl)c1)c1ccc(CNS(C)(=O)=O)c(F)c1, (2R)-N-[[2-(3-chloro-4-fluorophenyl)-6-(trifluoromethyl)pyridin-3-yl]methyl]-2-[3-fluoro-4-(methanesulfonamidomethyl)phenyl]propanamide
O=C(Cc1cccs1)N[C@@H]1C(=O)N2C(C(=O)OC(c3ccccc3)c3ccccc3)=C(/C=N/O)CS[C@H]12, benzhydryl (6R,7R)-3-[(E)-hydroxyiminomethyl]-8-oxo-7-[(2-thiophen-2-ylacetyl)amino]-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylate
CCOC(=O)C1=C(C)N=c2sc(=Cc3ccc(OCCOc4ccccc4OC)c(OCC)c3)c(=O)n2C1c1ccc(OC)cc1, ethyl 2-[[3-ethoxy-4-[2-(2-methoxyphenoxy)ethoxy]phenyl]methylidene]-5-(4-methoxyphenyl)-7-methyl-3-oxo-5H-[1,3]thiazolo[3,2-a]pyrimidine-6-carboxylate
O=C1[C@@H]2ON(c3ccccc3)[C@H](c3cc4ccccc4nc3Cl)[C@H]2C(=O)N1c1ccc(Cl)c(Cl)c1, (3S,3aR,6aR)-3-(2-chloroquinolin-3-yl)-5-(3,4-dichlorophenyl)-2-phenyl-3a,6a-dihydro-3H-pyrrolo[3,4-d][1,2]oxazole-4,6-dione
CCOc1ccc(S(=O)(=O)N2C[C@@H](CC3CCC3)[C@@H](n3cc(CC(=O)O)c4ccc(C)cc43)C2)cc1, 2-[1-[(3R,4R)-4-(cyclobutylmethyl)-1-(4-ethoxyphenyl)sulfonylpyrrolidin-3-yl]-6-methylindol-3-yl]acetic acid
COc1ccc(-c2nn(-c3ccccc3)cc2/C=c2\sc3nc(/C=C/c4cccs4)nn3c2=O)cc1[N+](=O)[O-], (5Z)-5-[[3-(4-methoxy-3-nitrophenyl)-1-phenylpyrazol-4-yl]methylidene]-2-[(E)-2-thiophen-2-ylethenyl]-[1,3]thiazolo[3,2-b][1,2,4]triazol-6-one
C[C@@H](Oc1cc(-n2cnc3cc(-c4ccnc(NC[C@@H](O)CO)c4)ccc32)sc1C(N)=O)c1ccccc1Cl, 3-[(1R)-1-(2-chlorophenyl)ethoxy]-5-[5-[2-[[(2R)-2,3-dihydroxypropyl]amino]pyridin-4-yl]benzimidazol-1-yl]thiophene-2-carboxamide
CCN(CCCNC(=O)[C@@H]1c2ccccc2C(=O)N(C2CCCCC2)[C@@H]1c1ccc(OC)cc1)c1cccc(C)c1, (3S,4R)-2-cyclohexyl-N-[3-(N-ethyl-3-methylanilino)propyl]-3-(4-methoxyphenyl)-1-oxo-3,4-dihydroisoquinoline-4-carboxamide
CNC1CCC(N(Cc2cc(-c3ccc(C(=O)C(F)(F)F)cc3)ccc2OC)C(=O)c2sc3cccc(F)c3c2Cl)CC1, 3-chloro-4-fluoro-N-[[2-methoxy-5-[4-(2,2,2-trifluoroacetyl)phenyl]phenyl]methyl]-N-[4-(methylamino)cyclohexyl]-1-benzothiophene-2-carboxamide
CC[C@H](C(=O)NC(C)C)N(Cc1c(Cl)cccc1Cl)C(=O)CN(c1ccc(I)cc1)S(=O)(=O)c1ccccc1, (2R)-2-[[2-[N-(benzenesulfonyl)-4-iodoanilino]acetyl]-[(2,6-dichlorophenyl)methyl]amino]-N-propan-2-ylbutanamide
Nc1ccccc1C(=O)n1nc(-c2cc(-c3ccncc3)n(CC(=O)c3ccco3)c(=O)c2)cc1NCc1ccc(Cl)s1, 4-[1-(2-aminobenzoyl)-5-[(5-chlorothiophen-2-yl)methylamino]pyrazol-3-yl]-1-[2-(furan-2-yl)-2-oxoethyl]-6-pyridin-4-ylpyridin-2-one
Cc1ccc(S(=O)(=O)Nc2cc(-c3ccccc3)c([N+](=O)[O-])cc2NS(=O)(=O)c2ccc(C)cc2)cc1, 4-methyl-N-[2-[(4-methylphenyl)sulfonylamino]-4-nitro-5-phenylphenyl]benzenesulfonamide
O=C(c1ccccc1)c1ccc2c3ccccc3n(-c3cccc4c3C(=O)N(c3cccc(-c5ccccc5)c3)C4=O)c2c1, 4-(2-benzoylcarbazol-9-yl)-2-(3-phenylphenyl)isoindole-1,3-dione
CCOC(=O)C1=C(N)N(c2ccc(Cl)cc2)C(C(=O)OC)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1, 5-O-ethyl 2-O,3-O-dimethyl 6-amino-1-(4-chlorophenyl)-4-(3-nitrophenyl)-4H-pyridine-2,3,5-tricarboxylate
COc1ccc(S(=O)(=O)N(CC(=O)N(Cc2ccccc2Cl)[C@H](C)C(=O)NC(C)C)c2ccc(Cl)cc2)cc1, (2R)-2-[[2-(4-chloro-N-(4-methoxyphenyl)sulfonylanilino)acetyl]-[(2-chlorophenyl)methyl]amino]-N-propan-2-ylpropanamide
Cc1ccc([C@H]2Sc3cc(C)ccc3N(CCN(C)C(=O)OCc3ccccc3)C(=O)[C@H]2OC(=O)C(C)C)cc1, [(2R,3R)-8-methyl-2-(4-methylphenyl)-5-[2-[methyl(phenylmethoxycarbonyl)amino]ethyl]-4-oxo-2,3-dihydro-1,5-benzothiazepin-3-yl] 2-methylpropanoate
CCOC(=O)[C@@H]1[C@H]2COc3ccc(Br)cc3[C@@H]2N2C(=O)N(c3ccc(C)cc3)C(=O)[C@]12C, ethyl (1R,10R,11R,12S)-4-bromo-12-methyl-14-(4-methylphenyl)-13,15-dioxo-8-oxa-14,16-diazatetracyclo[8.6.0.02,7.012,16]hexadeca-2(7),3,5-triene-11-carboxylate
O=C(NC(=NCC(NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O)NC(=O)OCc1ccccc1)OCc1ccccc1, 3-[bis(phenylmethoxycarbonylamino)methylideneamino]-2-(9H-fluoren-9-ylmethoxycarbonylamino)propanoic acid
COc1ccc(Br)cc1[C@H]1C(C(=O)OC[C@@H]2CCCO2)=C(C)NC2=C1C(=O)C[C@H](c1cccs1)C2, [(2S)-oxolan-2-yl]methyl (4R,7R)-4-(5-bromo-2-methoxyphenyl)-2-methyl-5-oxo-7-thiophen-2-yl-4,6,7,8-tetrahydro-1H-quinoline-3-carboxylate
CN(CCc1cnn(C)c1)C(=O)[C@H]1[C@@H]2C=C[C@@]3(CN(Cc4ccc(F)cc4)C(=O)[C@H]13)O2, (1R,5R,6R,7S)-3-[(4-fluorophenyl)methyl]-N-methyl-N-[2-(1-methylpyrazol-4-yl)ethyl]-4-oxo-10-oxa-3-azatricyclo[5.2.1.01,5]dec-8-ene-6-carboxamide
Cc1ccc(/C=C2/C[C@@H]3[C@H]4CC[C@H]5CCCC[C@]5(C)[C@@H]4CC[C@]3(C)[C@@H]2O)o1, (5R,8S,9R,10S,13S,14R,16Z,17R)-10,13-dimethyl-16-[(5-methylfuran-2-yl)methylidene]-1,2,3,4,5,6,7,8,9,11,12,14,15,17-tetradecahydrocyclopenta[a]phenanthren-17-ol
CCC(C)(C)N(C(=O)C(Cc1ccc(O)cc1)NC(=O)OC(C)(C)C)C(C(=O)NCC(=O)OC)c1cccc(C)c1, methyl 2-[[2-[[3-(4-hydroxyphenyl)-2-[(2-methylpropan-2-yl)oxycarbonylamino]propanoyl]-(2-methylbutan-2-yl)amino]-2-(3-methylphenyl)acetyl]amino]acetate
COc1ccc(-c2cn(-c3ccc(F)cc3)c(NC(=O)CN(C[C@@H]3CCCO3)C(=O)c3ccc(F)cc3)n2)cc1, 4-fluoro-N-[2-[[1-(4-fluorophenyl)-4-(4-methoxyphenyl)imidazol-2-yl]amino]-2-oxoethyl]-N-[[(2S)-oxolan-2-yl]methyl]benzamide
C[C@@H]1CN([C@H](C)CO)C(=O)CCCn2nncc2CO[C@H]1CN(C)C(=O)Nc1cccc(Oc2ccccn2)c1, 1-[[(8R,9R)-6-[(2R)-1-hydroxypropan-2-yl]-8-methyl-5-oxo-10-oxa-1,6,14,15-tetrazabicyclo[10.3.0]pentadeca-12,14-dien-9-yl]methyl]-1-methyl-3-(3-pyridin-2-yloxyphenyl)urea
C=CC[C@H](C)[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@@H](OC)C1OP(OC)N(C(C)C)C(C)C, 1-[(2R,3S,5R)-4-[[di(propan-2-yl)amino]-methoxyphosphanyl]oxy-3-methoxy-5-[(2S)-pent-4-en-2-yl]oxolan-2-yl]pyrimidine-2,4-dione
COc1ccc2c(c1)CC[C@H]1[C@H]2CC[C@]2(C)[C@@H](NCCCCCCN3C(=O)C=CC3=O)CC[C@H]12, 1-[6-[[(8S,9R,13S,14R,17S)-3-methoxy-13-methyl-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthren-17-yl]amino]hexyl]pyrrole-2,5-dione
COCCN(Cc1cccc(N=O)c1)C(=O)C(Nc1ccc2cc[nH]c(=O)c2c1)c1ccc([C@@H](C)CO)c(C)c1, 2-[4-[(2R)-1-hydroxypropan-2-yl]-3-methylphenyl]-N-(2-methoxyethyl)-N-[(3-nitrosophenyl)methyl]-2-[(1-oxo-2H-isoquinolin-7-yl)amino]acetamide
CCC(c1ccc(C(=O)CCCC(C)=O)cc1)N1C(=O)C(c2ccc(F)c(Cl)c2)=NC12CCC(C(C)(C)C)CC2, 1-[4-[1-[8-tert-butyl-2-(3-chloro-4-fluorophenyl)-3-oxo-1,4-diazaspiro[4.5]dec-1-en-4-yl]propyl]phenyl]hexane-1,5-dione
O=C[C@H]1C[C@@](COCc2ccccc2)(OCc2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1OCc1ccccc1, (1S,2R,3S,4S)-2,3,4-tris(phenylmethoxy)-4-(phenylmethoxymethyl)cyclopentane-1-carbaldehyde
C[C@]12C[C@H](O)[C@@H]3[C@H](CCC4=CC(=O)CC[C@@]43C)[C@H]1CC[C@@]2(O)C(=O)CO, (8R,9R,10R,11S,13S,14R,17S)-11,17-dihydroxy-17-(2-hydroxyacetyl)-10,13-dimethyl-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthren-3-one
C[C@H](CCC(C)(C)[Si](O)(c1ccccc1)c1ccccc1)[C@@H](c1ccco1)N(C)C(=O)OC(C)(C)C, tert-butyl N-[(1S,2R)-1-(furan-2-yl)-5-[hydroxy(diphenyl)silyl]-2,5-dimethylhexyl]-N-methylcarbamate
CC[S+]([O-])c1ccc(CC(=O)Nc2cc(Cl)c(C3(c4noc(-c5ccc(Cl)s5)n4)CC3)c(Cl)c2)cc1, N-[3,5-dichloro-4-[1-[5-(5-chlorothiophen-2-yl)-1,2,4-oxadiazol-3-yl]cyclopropyl]phenyl]-2-(4-ethylsulfinylphenyl)acetamide
CC(C)(C)OC(=O)N[C@@]1(Cc2ccccc2)C(=O)[C@@H](Cc2ccccc2)N(C(=O)OC(C)(C)C)C1=O, tert-butyl (3S,5R)-3,5-dibenzyl-3-[(2-methylpropan-2-yl)oxycarbonylamino]-2,4-dioxopyrrolidine-1-carboxylate
Cc1ccc(S(=O)(=O)OC[C@@H]2[C@H]3CC[C@@H](C3)[C@H]2COS(=O)(=O)c2ccc(C)cc2)cc1, [(1S,2R,3R,4S)-3-[(4-methylphenyl)sulfonyloxymethyl]-2-bicyclo[2.2.1]heptanyl]methyl 4-methylbenzenesulfonate
O=C(CNC(=O)c1ccc(N2C(=O)c3ccccc3C2=O)cc1)O[C@@H](C(=O)c1ccccc1)c1ccc(Cl)cc1, [(1R)-1-(4-chlorophenyl)-2-oxo-2-phenylethyl] 2-[[4-(1,3-dioxoisoindol-2-yl)benzoyl]amino]acetate
O=C1/C(=C/c2ccccc2OCc2ccc([N+](=O)[O-])cc2)SC(=Nc2ccc(Cl)cc2)N1c1ccc(Cl)cc1, (5Z)-3-(4-chlorophenyl)-2-(4-chlorophenyl)imino-5-[[2-[(4-nitrophenyl)methoxy]phenyl]methylidene]-1,3-thiazolidin-4-one
Cc1cc(NC(=O)CN2C(=O)[C@@H]3[C@@H]4C[C@@H]([C@H](Br)[C@H]4Br)[C@@H]3C2=O)no1, 2-[(1R,2R,6S,7S,8S,9S)-8,9-dibromo-3,5-dioxo-4-azatricyclo[5.2.1.02,6]decan-4-yl]-N-(5-methyl-1,2-oxazol-3-yl)acetamide
Cc1ccc(S(=O)(=O)N(C)CC(=O)N(Cc2ccc(Cl)cc2)[C@@H](Cc2ccccc2)C(=O)NCC(C)C)cc1, (2S)-2-[(4-chlorophenyl)methyl-[2-[methyl-(4-methylphenyl)sulfonylamino]acetyl]amino]-N-(2-methylpropyl)-3-phenylpropanamide
CC(=O)NC[C@H]1CN(c2cc(F)c(N3CCN(C(=O)CCCC#Cc4ccc(CN)cc4)CC3)c(F)c2F)C(=O)O1, N-[[(5S)-3-[4-[4-[6-[4-(aminomethyl)phenyl]hex-5-ynoyl]piperazin-1-yl]-2,3,5-trifluorophenyl]-2-oxo-1,3-oxazolidin-5-yl]methyl]acetamide
CCCCNC(=O)[C@@H](CC)N(CCc1ccccc1)C(=O)CN(c1ccc(Cl)cc1C)S(=O)(=O)c1ccc(C)cc1, (2R)-N-butyl-2-[[2-(4-chloro-2-methyl-N-(4-methylphenyl)sulfonylanilino)acetyl]-(2-phenylethyl)amino]butanamide
O=C(C[C@H]1CC=CC[C@H](Cc2ccccc2)C(=O)OC[C@H](CSCc2ccccc2)NC1=O)NC1(CO)CCCC1, 2-[(3R,6R,11R)-11-benzyl-3-(benzylsulfanylmethyl)-5,12-dioxo-1-oxa-4-azacyclododec-8-en-6-yl]-N-[1-(hydroxymethyl)cyclopentyl]acetamide
CCOC(=O)C1=C(c2ccccc2)N=c2s/c(=C\c3cc(C)n(-c4ccc(F)cc4)c3C)c(=O)n2C1c1cccs1, ethyl (2Z)-2-[[1-(4-fluorophenyl)-2,5-dimethylpyrrol-3-yl]methylidene]-3-oxo-7-phenyl-5-thiophen-2-yl-5H-[1,3]thiazolo[3,2-a]pyrimidine-6-carboxylate
COC[C@H]1C[C@@H](n2cnc3c(N[C@H]4CCN(c5cc(OC)ncn5)C4)ncnc32)[C@@H](O)[C@H]1O, (1R,2S,3R,5R)-3-(methoxymethyl)-5-[6-[[(3S)-1-(6-methoxypyrimidin-4-yl)pyrrolidin-3-yl]amino]purin-9-yl]cyclopentane-1,2-diol
O=C(O)[C@H](Cc1ccc([N+](=O)[O-])cc1)N[C@H]1C(=O)NS(=O)(=O)N1Cc1cccc(Cl)c1Cl, (2S)-2-[[(3R)-2-[(2,3-dichlorophenyl)methyl]-1,1,4-trioxo-1,2,5-thiadiazolidin-3-yl]amino]-3-(4-nitrophenyl)propanoic acid
C[C@@H](C(=O)NC1CCCC1)N(Cc1c(Cl)cccc1Cl)C(=O)CCN1C(=O)[C@H]2CC=CC[C@H]2C1=O, (2S)-2-[3-[(3aS,7aR)-1,3-dioxo-3a,4,7,7a-tetrahydroisoindol-2-yl]propanoyl-[(2,6-dichlorophenyl)methyl]amino]-N-cyclopentylpropanamide
CCCCOc1ccc(C(O)=C2C(=O)C(=O)N(c3nnc(SCc4ccccc4Cl)s3)[C@@H]2c2ccc(Br)cc2)cc1, (5R)-5-(4-bromophenyl)-4-[(4-butoxyphenyl)-hydroxymethylidene]-1-[5-[(2-chlorophenyl)methylsulfanyl]-1,3,4-thiadiazol-2-yl]pyrrolidine-2,3-dione
COc1ccc(-c2cn(-c3ccc(C[C@@H](C#N)NC(=O)[C@H]4N[C@@H]5CC[C@H]4C5)cc3)nn2)cc1, (1R,3S,4S)-N-[(1S)-1-cyano-2-[4-[4-(4-methoxyphenyl)triazol-1-yl]phenyl]ethyl]-2-azabicyclo[2.2.1]heptane-3-carboxamide
COc1ccc(-n2c(C)nnc2S[C@H](C[N+](=O)[O-])c2cc(Br)c(OCc3cccc(F)c3)c(OC)c2)cc1, 3-[(1S)-1-[3-bromo-4-[(3-fluorophenyl)methoxy]-5-methoxyphenyl]-2-nitroethyl]sulfanyl-4-(4-methoxyphenyl)-5-methyl-1,2,4-triazole
COc1cc(SC)ccc1C(=O)N[C@H]1C[C@@](O)(C(=O)N[C@H](C)C(N)=O)C[C@@H](O)[C@@H]1O, N-[(1S,2R,3R,5S)-5-[[(2R)-1-amino-1-oxopropan-2-yl]carbamoyl]-2,3,5-trihydroxycyclohexyl]-2-methoxy-4-methylsulfanylbenzamide
CCc1ccc2nc(N3C(=O)C(=O)/C(=C(/O)c4ccc(Cl)cc4)[C@@H]3c3ccc(C(=O)OC)cc3)sc2c1, methyl 4-[(2S,3E)-3-[(4-chlorophenyl)-hydroxymethylidene]-1-(6-ethyl-1,3-benzothiazol-2-yl)-4,5-dioxopyrrolidin-2-yl]benzoate
Cc1cc(C)cc(N(CC(=O)N(Cc2ccccc2)[C@H](Cc2ccccc2)C(=O)NC(C)(C)C)S(C)(=O)=O)c1, (2R)-2-[benzyl-[2-(3,5-dimethyl-N-methylsulfonylanilino)acetyl]amino]-N-tert-butyl-3-phenylpropanamide
CCC=CCC=CCC=CCC=CCC=CCCCC(=O)OCCNC(=O)OC(=O)C=CC(=O)OC(=O)CCCC[C@]1(C)CCSS1, 4-O-(2-icosa-5,8,11,14,17-pentaenoyloxyethylcarbamoyl) 1-O-[5-[(3R)-3-methyldithiolan-3-yl]pentanoyl] but-2-enedioate
CC(C)(C)OC(=O)N1CC2(CCN(c3ccc4c(c3)Cn3cc(-c5ccc(C#N)cc5)cc3-c3ncnn3-4)C2)C1, tert-butyl 7-[9-(4-cyanophenyl)-2,3,5,11-tetrazatetracyclo[11.4.0.02,6.07,11]heptadeca-1(13),3,5,7,9,14,16-heptaen-15-yl]-2,7-diazaspiro[3.4]octane-2-carboxylate
