input, target
COc1c(Nc2cc(C)[nH]n2)nc(Sc2ccc(S(=O)(=O)Cc3cccc([N+](=O)[O-])c3)cc2)nc1N1CCOC[C@H]1CO, [(3R)-4-[5-methoxy-6-[(5-methyl-1H-pyrazol-3-yl)amino]-2-[4-[(3-nitrophenyl)methylsulfonyl]phenyl]sulfanylpyrimidin-4-yl]morpholin-3-yl]methanol
CC(C)c1ccc2c(c1)c1cc(C#N)ccc1n2-c1ccc2oc3c([Si](c4ccccc4)(c4ccccc4)c4ccccc4)cccc3c2c1, 6-propan-2-yl-9-(6-triphenylsilyldibenzofuran-2-yl)carbazole-3-carbonitrile
COc1ccc(CCN(C(=O)[C@@H]2COc3ccccc3O2)[C@@H](C(=O)NC2CCCCC2)c2cc(OC)c(OC)c(OC)c2)cc1OC, (3S)-N-[(1R)-2-(cyclohexylamino)-2-oxo-1-(3,4,5-trimethoxyphenyl)ethyl]-N-[2-(3,4-dimethoxyphenyl)ethyl]-2,3-dihydro-1,4-benzodioxine-3-carboxamide
O=C([O-])N(c1cscn1)S(=O)(=O)c1cc(Cl)c(Oc2ccc(F)cc2-c2cn(C3CCCCO3)nc2[N+](=O)[O-])cc1F, N-[5-chloro-2-fluoro-4-[4-fluoro-2-[3-nitro-1-(oxan-2-yl)pyrazol-4-yl]phenoxy]phenyl]sulfonyl-N-(1,3-thiazol-4-yl)carbamate
CC(C)(C)[Si](C)(C)O[C@H]1C[C@H](n2cnc3c(N)ncnc32)O[C@@]12CCC[C@H]2O[Si](C)(C)C(C)(C)C, 9-[(2R,4S,5R,9R)-4,9-bis[[tert-butyl(dimethyl)silyl]oxy]-1-oxaspiro[4.4]nonan-2-yl]purin-6-amine
COc1ccc(C2N3C(=O)[C@](C)(SC(=S)Oc4ccccc4)N(C)C(=O)C3(SC(=S)Oc3ccccc3)C[C@]2(C)C#N)cn1, O-phenyl [(3S,7S)-7-cyano-6-(6-methoxypyridin-3-yl)-2,3,7-trimethyl-1,4-dioxo-8a-phenoxycarbothioylsulfanyl-6,8-dihydropyrrolo[1,2-a]pyrazin-3-yl]sulfanylmethanethioate
CC(=O)O[C@H]1C[C@H]2CCCC[C@]2(C)[C@H]2C[C@@H](OC(C)=O)[C@]3(C)CCC(=O)[C@@]3(O)[C@H]12, [(5R,7S,8S,9S,10S,12R,13S,14R)-12-acetyloxy-14-hydroxy-10,13-dimethyl-15-oxo-2,3,4,5,6,7,8,9,11,12,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-7-yl] acetate
O=C1[C@H]2[C@@H](C(=O)N1c1ccc(Cl)c(Cl)c1)[C@@H](c1ccc3c(c1)OCO3)OC21C(=O)c2ccccc2C1=O, (1S,3aS,6aR)-1-(1,3-benzodioxol-5-yl)-5-(3,4-dichlorophenyl)spiro[3a,6a-dihydro-1H-furo[3,4-c]pyrrole-3,2'-indene]-1',3',4,6-tetrone
c1ccc(-c2ccc(-n3c4ccc(-c5ccc6c(c5)c5ccncc5n6-c5ccc(-c6ccccc6)cc5)cc4c4ccncc43)cc2)cc1, 9-(4-phenylphenyl)-6-[9-(4-phenylphenyl)pyrido[3,4-b]indol-6-yl]pyrido[3,4-b]indole
c1ccc(-c2cc(-c3ccccc3)cc(-c3nc(-n4c5ccccc5c5ccc6sc7ccccc7c6c54)nc4sc5ccccc5c34)c2)cc1, 12-[4-(3,5-diphenylphenyl)-[1]benzothiolo[2,3-d]pyrimidin-2-yl]-[1]benzothiolo[3,2-a]carbazole
CCCCOC(=O)c1ccc(NC(=O)C(Sc2ccc(NC(=O)/C(=C/c3ccccc3OC)NC(=O)c3ccccc3)cc2)c2ccccc2)cc1, butyl 4-[[2-[4-[[(Z)-2-benzamido-3-(2-methoxyphenyl)prop-2-enoyl]amino]phenyl]sulfanyl-2-phenylacetyl]amino]benzoate
O=C(O)CCN1C(=O)C2CC=C3C(CC4C(=O)C(c5ccccc5)=CC(=O)C4(c4ccccc4)C3c3ccc(OCCO)cc3)C2C1=O, 3-[6-[4-(2-hydroxyethoxy)phenyl]-1,3,7,10-tetraoxo-6a,9-diphenyl-4,6,10a,11,11a,11b-hexahydro-3aH-naphtho[2,3-e]isoindol-2-yl]propanoic acid
CCOC(=O)N(Cc1ccc(OC)cc1OC)CC1(O)CCC2C34C=CC5(C=C3C(=O)c3ccc(C)s3)CC(O)CCC5(C)C4CCC21C, ethyl N-[[5,13-dihydroxy-6,10-dimethyl-17-(5-methylthiophene-2-carbonyl)-5-pentacyclo[13.2.2.01,9.02,6.010,15]nonadeca-16,18-dienyl]methyl]-N-[(2,4-dimethoxyphenyl)methyl]carbamate
CC1CCCCC(n2cnc(-c3cc(Cl)ccc3-n3cc(C(F)(F)F)nn3)cc2=O)c2cc(ccn2)-c2c(cnn2CC(=O)O)NC1=O, 2-[14-[4-[5-chloro-2-[4-(trifluoromethyl)triazol-1-yl]phenyl]-6-oxopyrimidin-1-yl]-9-methyl-8-oxo-3,4,7,16-tetrazatricyclo[13.3.1.02,6]nonadeca-1(19),2(6),4,15,17-pentaen-3-yl]acetic acid
C=C(CCC1CNCCN1S(=O)(=O)c1ccccc1)C1CCCCC1NC(=O)C(NC(=O)OC)C(C)(c1ccc(F)cc1)c1ccc(F)cc1, methyl N-[1-[[2-[4-[1-(benzenesulfonyl)piperazin-2-yl]but-1-en-2-yl]cyclohexyl]amino]-3,3-bis(4-fluorophenyl)-1-oxobutan-2-yl]carbamate
c1ccc(-c2ccc(N(c3ccc(-c4cccc5c4oc4c5ccc5ccc6ccccc6c54)cc3)c3ccc4oc5ccccc5c4c3)cc2)cc1, N-[4-(3-oxapentacyclo[11.8.0.02,10.04,9.016,21]henicosa-1(13),2(10),4(9),5,7,11,14,16,18,20-decaen-5-yl)phenyl]-N-(4-phenylphenyl)dibenzofuran-2-amine
C[C@@H]1C=C[C@@]23C4=C1C[C@@H](c1ccccc1)[C@@]4(C#N)c1ccccc1[C@]2(C#N)C[C@@H]3c1ccccc1, (1R,2R,4R,11R,12S,15R)-15-methyl-2,12-diphenylpentacyclo[9.6.1.01,4.05,10.014,18]octadeca-5,7,9,14(18),16-pentaene-4,11-dicarbonitrile
CC1CC=C(c2ccc(NC(=O)OC(C)(C)C)cc2)ON=C1c1ccc(CC(NS(=O)(=O)c2cc(Cl)c(Cl)s2)C(=O)O)cc1F, 2-[(4,5-dichlorothiophen-2-yl)sulfonylamino]-3-[3-fluoro-4-[4-methyl-7-[4-[(2-methylpropan-2-yl)oxycarbonylamino]phenyl]-4,5-dihydrooxazepin-3-yl]phenyl]propanoic acid
CC(C)[C@@H](C)/C=C/[C@@H](C)C1CC[C@H]2C3=CC(=O)[C@]45C[C@H]4CC[C@]5(C)[C@H]3CC[C@]12C, (1S,2R,5R,7R,11R,15R)-14-[(E,2R,5R)-5,6-dimethylhept-3-en-2-yl]-2,15-dimethylpentacyclo[8.7.0.02,7.05,7.011,15]heptadec-9-en-8-one
CN(C(=O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)[C@H]1CCN(C(=O)OC(C)(C)C)C[C@H]1c1ccc(Cl)c(Cl)c1, tert-butyl (3R,4S)-4-[[3,5-bis(trifluoromethyl)benzoyl]-methylamino]-3-(3,4-dichlorophenyl)piperidine-1-carboxylate
Cc1cc(COc2ccc(C(=O)N[C@@H]3CN(C(=O)OC(C)(C)C)C[C@@H]3c3nc(=S)[nH][nH]3)cc2)c2ccccc2n1, tert-butyl (3S,4S)-3-[[4-[(2-methylquinolin-4-yl)methoxy]benzoyl]amino]-4-(5-sulfanylidene-1,2-dihydro-1,2,4-triazol-3-yl)pyrrolidine-1-carboxylate
COc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](Nc3ccccc3Br)C[C@@H](Nc3ccccc3)C[C@@H]12, (1S,3S,4aS,4bR,10bS,12aS)-1-N-(2-bromophenyl)-8-methoxy-12a-methyl-3-N-phenyl-2,3,4,4a,4b,5,6,10b,11,12-decahydro-1H-chrysene-1,3-diamine
O=Cc1cc2ccccc2c(-c2c(OCc3cc(-c4nc5ccccc5[nH]4)cc(-c4nc5ccccc5[nH]4)c3)ccc3ccccc23)c1O, 4-[2-[[3,5-bis(1H-benzimidazol-2-yl)phenyl]methoxy]naphthalen-1-yl]-3-hydroxynaphthalene-2-carbaldehyde
CC(=O)c1cn(CC(=O)N2[C@@H](OC(=O)NCc3cccc(Cl)c3F)C[C@H]3C[C@H]32)c2ccc(C(=N)N(C)C)cc12, [(1R,3S,5R)-2-[2-[3-acetyl-5-(N,N-dimethylcarbamimidoyl)indol-1-yl]acetyl]-2-azabicyclo[3.1.0]hexan-3-yl] N-[(3-chloro-2-fluorophenyl)methyl]carbamate
CCc1ccccc1N(CC(=O)N(Cc1cccc(Br)c1)[C@H](Cc1ccccc1)C(=O)N[C@@H](C)CC)S(=O)(=O)c1ccccc1, (2R)-2-[[2-[N-(benzenesulfonyl)-2-ethylanilino]acetyl]-[(3-bromophenyl)methyl]amino]-N-[(2S)-butan-2-yl]-3-phenylpropanamide
Cc1ccc([C@H]2CC(c3cccs3)=NN2C(=O)CSc2nnc(CNC(=O)c3cccs3)n2-c2ccc([N+](=O)[O-])cc2)cc1, N-[[5-[2-[(3R)-3-(4-methylphenyl)-5-thiophen-2-yl-3,4-dihydropyrazol-2-yl]-2-oxoethyl]sulfanyl-4-(4-nitrophenyl)-1,2,4-triazol-3-yl]methyl]thiophene-2-carboxamide
COc1nc(-c2cccc(-c3cccc(-c4cnc(CN5CCCC5(C)CO)c(OC)n4)c3Cl)c2Cl)cnc1CNC[C@@H]1CCC(=O)N1, (5S)-5-[[[5-[2-chloro-3-[2-chloro-3-[5-[[2-(hydroxymethyl)-2-methylpyrrolidin-1-yl]methyl]-6-methoxypyrazin-2-yl]phenyl]phenyl]-3-methoxypyrazin-2-yl]methylamino]methyl]pyrrolidin-2-one
CCCCCCCCCCCOCC(COCCCCCCCCCCC)OCCOCCOCCO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1NC(C)=O, N-[(2S,3R,4R,5S,6R)-2-[2-[2-[2-[1,3-di(undecoxy)propan-2-yloxy]ethoxy]ethoxy]ethoxy]-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl]acetamide
COc1ccc(C(=O)[C@@H]2[C@H](C(=O)c3ccccc3)N3c4ccccc4C=C[C@H]3[C@]23C(=O)Nc2ccccc23)cc1F, (1'R,2'S,3S,3'aS)-1'-benzoyl-2'-(3-fluoro-4-methoxybenzoyl)spiro[1H-indole-3,3'-2,3a-dihydro-1H-pyrrolo[1,2-a]quinoline]-2-one
CC[S+]([O-])c1csc(NC(=O)[C@H]([C@@H](C)c2ccccc2)N2C(=O)N[C@H](c3ccc(OCCOC)cc3)C2=O)n1, (2S,3S)-N-(4-ethylsulfinyl-1,3-thiazol-2-yl)-2-[(4R)-4-[4-(2-methoxyethoxy)phenyl]-2,5-dioxoimidazolidin-1-yl]-3-phenylbutanamide
CC[C@H](CCO[C@H]1OC(COCc2ccccc2)[C@H](OCc2ccccc2)C(OCc2ccccc2)C1OCc1ccccc1)OCc1ccccc1, (3S,6S)-3,4,5-tris(phenylmethoxy)-2-(phenylmethoxymethyl)-6-[(3R)-3-phenylmethoxypentoxy]oxane
COc1cc2c(c(OC)c1OC)-c1ccc(N[C@H](C(=O)Nc3nc4c(s3)CCC4)C(C)C)c(=O)cc1[C@H](NC(C)=O)CC2, (2S)-2-[[(7R)-7-acetamido-1,2,3-trimethoxy-9-oxo-6,7-dihydro-5H-benzo[a]heptalen-10-yl]amino]-N-(5,6-dihydro-4H-cyclopenta[d][1,3]thiazol-2-yl)-3-methylbutanamide
C=C(C)C(=O)OCCCCCCCCCCCOc1ccc(-c2ccc(-c3nnc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)o3)cc2)cc1, 11-[4-[4-[5-[4-(N-phenylanilino)phenyl]-1,3,4-oxadiazol-2-yl]phenyl]phenoxy]undecyl 2-methylprop-2-enoate
COC(=O)N(Cc1cc(C(F)(F)F)cc(Cl)n1)[C@@H]1Cc2cc(C(F)(F)F)ccc2N(C(=O)OC(C)C)[C@@H]1C1CC1, propan-2-yl (2R,3R)-3-[[6-chloro-4-(trifluoromethyl)pyridin-2-yl]methyl-methoxycarbonylamino]-2-cyclopropyl-6-(trifluoromethyl)-3,4-dihydro-2H-quinoline-1-carboxylate
c1ccc(-c2ccc(-n3c4ccccc4c4cc(-c5ccc6c7ccccc7n(-c7ccccc7)c6c5)ccc43)c(-c3ccccc3)c2)cc1, 2-[9-(2,4-diphenylphenyl)carbazol-3-yl]-9-phenylcarbazole
CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](I)C(C)(C)[C@@H]1CC3, (3S,5R,10S,13R,14R,17R)-3-iodo-4,4,10,13,14-pentamethyl-17-[(2R)-6-methylheptan-2-yl]-2,3,5,6,7,11,12,15,16,17-decahydro-1H-cyclopenta[a]phenanthrene
N#Cc1ccc(-n2c3ccccc3c3cccc(-c4ccccc4-c4ccccc4-c4cccc5c4c4ccccc4n5-c4ccccc4C#N)c32)cc1, 2-[4-[2-[2-[9-(4-cyanophenyl)carbazol-1-yl]phenyl]phenyl]carbazol-9-yl]benzonitrile
C[C@H]1CN([C@@H](C)CO)C(=O)c2cccc(NS(=O)(=O)c3ccccc3)c2O[C@@H]1CN(C)C(=O)Nc1ccc(F)cc1, 1-[[(2S,3S)-10-(benzenesulfonamido)-5-[(2S)-1-hydroxypropan-2-yl]-3-methyl-6-oxo-3,4-dihydro-2H-1,5-benzoxazocin-2-yl]methyl]-3-(4-fluorophenyl)-1-methylurea
c1ccc(-c2nc(-c3ccc(-c4cccc5oc6ccccc6c45)cc3)nc(-c3ccc(-c4cccc5oc6ccccc6c45)cc3)n2)cc1, 2,4-bis(4-dibenzofuran-1-ylphenyl)-6-phenyl-1,3,5-triazine
CC(C)(C)[Si](C)(C)O[C@@](C)(CC[C@@H]1[C@H](OC2CCCCO2)C[C@H](O)[C@@H]1CC(=O)O)C1CCCCC1, 2-[(1R,2S,3R,5S)-2-[(3S)-3-[tert-butyl(dimethyl)silyl]oxy-3-cyclohexylbutyl]-5-hydroxy-3-(oxan-2-yloxy)cyclopentyl]acetic acid
CCCCON1C(=O)N2C[C@H]1CC[C@H]2c1nnc([C@@H]2C[C@H](NC(=O)OC(C)(C)C)CN2C(=O)OC(C)(C)C)o1, tert-butyl (2S,4S)-2-[5-[(2S,5R)-6-butoxy-7-oxo-1,6-diazabicyclo[3.2.1]octan-2-yl]-1,3,4-oxadiazol-2-yl]-4-[(2-methylpropan-2-yl)oxycarbonylamino]pyrrolidine-1-carboxylate
COC(=O)[C@]1(O)C[C@H](O[Si](C)(C)C(C)(C)C)C2C3[C@@H]4C[C@H]2[C@@H](Br)[C@H]4O[C@@H]31, methyl (2S,4R,5R,6S,8S,9S,11S)-5-bromo-11-[tert-butyl(dimethyl)silyl]oxy-9-hydroxy-7-oxatetracyclo[6.4.0.02,6.04,12]dodecane-9-carboxylate
O=C(COC(=O)c1cc(-c2ccc(N3C(=O)C4C5CCC(C5)C4C3=O)cc2)nc2ccccc12)c1ccc([N+](=O)[O-])cc1, [2-(4-nitrophenyl)-2-oxoethyl] 2-[4-(3,5-dioxo-4-azatricyclo[5.2.1.02,6]decan-4-yl)phenyl]quinoline-4-carboxylate
c1ccc(COC[C@@H](OCc2ccccc2)[C@H]2OC(=C3SCCCS3)C[C@@H](OCc3ccccc3)[C@H]2OCc2ccccc2)cc1, (2R,3R,4R)-2-[(1R)-1,2-bis(phenylmethoxy)ethyl]-6-(1,3-dithian-2-ylidene)-3,4-bis(phenylmethoxy)oxane
CC(C)(c1ccccc1)c1ccc(OCc2ccc(C(=O)Nc3cc(Oc4cccc(C(F)(F)F)c4)cc([N+](=O)[O-])c3)o2)cc1, N-[3-nitro-5-[3-(trifluoromethyl)phenoxy]phenyl]-5-[[4-(2-phenylpropan-2-yl)phenoxy]methyl]furan-2-carboxamide
Cc1ccc(NC(=O)N[C@H]2C[C@@](O)(C(=O)N[C@@H](Cc3ccc(O)cc3)C(N)=O)C[C@@H](O)[C@@H]2O)cc1, (1S,3R,4R,5S)-N-[(2S)-1-amino-3-(4-hydroxyphenyl)-1-oxopropan-2-yl]-1,3,4-trihydroxy-5-[(4-methylphenyl)carbamoylamino]cyclohexane-1-carboxamide
COc1cc([C@@H]2N(c3ccc(Cl)cc3)N=C(C(C)=O)N2c2ccc(N3CCOCC3)c(Cl)c2)ccc1OCc1ccc(Cl)cc1Cl, 1-[(3S)-4-(3-chloro-4-morpholin-4-ylphenyl)-2-(4-chlorophenyl)-3-[4-[(2,4-dichlorophenyl)methoxy]-3-methoxyphenyl]-3H-1,2,4-triazol-5-yl]ethanone
COc1cccc(N(CC(=O)N(Cc2ccc(F)cc2)[C@H](Cc2ccccc2)C(=O)NC2CCCC2)S(=O)(=O)c2ccc(C)cc2)c1, (2R)-N-cyclopentyl-2-[(4-fluorophenyl)methyl-[2-(3-methoxy-N-(4-methylphenyl)sulfonylanilino)acetyl]amino]-3-phenylpropanamide
CCNC(=O)[C@@H](Cc1ccccc1)N(Cc1cccc(C)c1)C(=O)CN(c1ccc(C)cc1)S(=O)(=O)c1ccc(OC)c(OC)c1, (2R)-2-[[2-(N-(3,4-dimethoxyphenyl)sulfonyl-4-methylanilino)acetyl]-[(3-methylphenyl)methyl]amino]-N-ethyl-3-phenylpropanamide
C1=NC(c2ccc(-c3cccc(-c4cccc5c4sc4ccccc45)c3)cc2)c2oc3ccc(-c4cccc5c4sc4ccccc45)cc3c2N1, 8-dibenzothiophen-4-yl-4-[4-(3-dibenzothiophen-4-ylphenyl)phenyl]-1,4-dihydro-[1]benzofuro[3,2-d]pyrimidine
O=C(NCc1c(F)cc(F)cc1F)c1cn2c(c(O)c1=O)C(=O)N1[C@H](C2)[C@@H]2C3N[C@]24C[C@@H]4[C@H]31, (10S,11S,14S,16R,17R)-4-hydroxy-2,5-dioxo-N-[(2,4,6-trifluorophenyl)methyl]-1,8,13-triazahexacyclo[8.7.0.03,8.011,14.012,17.014,16]heptadeca-3,6-diene-6-carboxamide
COc1ccc(C(=O)[C@@H]2[C@@H](c3ccc(Br)cc3)C3(C(=O)c4ccccc4C3=O)[C@H]3C=Cc4ccccc4N23)cc1, (1S,2S,3aR)-2-(4-bromophenyl)-1-(4-methoxybenzoyl)spiro[2,3a-dihydro-1H-pyrrolo[1,2-a]quinoline-3,2'-indene]-1',3'-dione
COc1ccc(CC(C(=O)NCC(N)=O)N(C)C(=O)C2CCCN2C(=O)C(CC(C)C)NC(=O)C(C)NC(=O)OCc2ccccc2)cc1, benzyl N-[1-[[1-[2-[[1-[(2-amino-2-oxoethyl)amino]-3-(4-methoxyphenyl)-1-oxopropan-2-yl]-methylcarbamoyl]pyrrolidin-1-yl]-4-methyl-1-oxopentan-2-yl]amino]-1-oxopropan-2-yl]carbamate
CCN(CC)c1ccc(N2CC=C[C@]34S[C@@]5(C)/C=C\CCCOC(=O)[C@H]5[C@H]3C(=O)N(CCCCCO)C4C2=O)cc1, (1S,3S,4Z,11R,12S)-17-[4-(diethylamino)phenyl]-14-(5-hydroxypentyl)-3-methyl-9-oxa-2-thia-14,17-diazatetracyclo[10.8.0.01,15.03,11]icosa-4,19-diene-10,13,16-trione
CC[C@@H]1[C@@H]2C[C@H](O)CC[C@]2(C)C2CC[C@@]3(C)C(CC[C@@H]3[C@H](C)CCC(C)C)C2[C@@H]1O, (3R,5S,6R,7R,10S,13R,17R)-6-ethyl-10,13-dimethyl-17-[(2R)-5-methylhexan-2-yl]-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthrene-3,7-diol
CCCCC(CC)C(=O)Nc1ccc(OC)c(-c2nc3n(n2)C(=Nc2ccc(N(CC)CCCC)cc2C)C(C#N)=C3OCOC(C)(C)C)c1, N-[3-[5-[4-[butyl(ethyl)amino]-2-methylphenyl]imino-6-cyano-7-[(2-methylpropan-2-yl)oxymethoxy]pyrrolo[1,2-b][1,2,4]triazol-2-yl]-4-methoxyphenyl]-2-ethylhexanamide
CC(C)[C@H](NC(=O)CNC(=O)CN)C(=O)N[C@@H](CCCNC(N)=O)C(=O)Nc1ccc(COC(=O)N(C)CCN(C)C)cc1, [4-[[(2S)-2-[[(2S)-2-[[2-[(2-aminoacetyl)amino]acetyl]amino]-3-methylbutanoyl]amino]-5-(carbamoylamino)pentanoyl]amino]phenyl]methyl N-[2-(dimethylamino)ethyl]-N-methylcarbamate
[2H]C(Oc1ccc([C@@H]2C[C@@H]2c2ccc(C(=O)O)cc2)c(Cl)c1)c1c(-c2ccccc2OC(F)(F)F)noc1C1CC1, 4-[(1S,2R)-2-[2-chloro-4-[[5-cyclopropyl-3-[2-(trifluoromethoxy)phenyl]-1,2-oxazol-4-yl]-deuteriomethoxy]phenyl]cyclopropyl]benzoic acid
O=C(Cn1c2c(sc1=O)C(c1cccs1)C1C3CC(C1S2)C1C(=O)N(c2ccc(Cl)cc2)C(=O)C31)Nc1ccc2ccccc2c1, 2-[14-(4-chlorophenyl)-6,13,15-trioxo-9-thiophen-2-yl-3,7-dithia-5,14-diazapentacyclo[9.5.1.02,10.04,8.012,16]heptadec-4(8)-en-5-yl]-N-naphthalen-2-ylacetamide
CNC[C@@H]1CCCN1C[C@H](Cc1ccccc1)N(C)C[C@H](Cc1ccc(O)cc1)N(C)C[C@H](Cc1ccc(O)cc1)N(C)C, 4-[(2S)-2-[[(2S)-2-(dimethylamino)-3-(4-hydroxyphenyl)propyl]-methylamino]-3-[methyl-[(2S)-1-[(2S)-2-(methylaminomethyl)pyrrolidin-1-yl]-3-phenylpropan-2-yl]amino]propyl]phenol
COc1ccc([C@@H]2N[C@@H](c3ccc(OC)cc3)[C@H]([N+](=O)[O-])C(C)(C)[C@@H]2[N+](=O)[O-])cc1, (2S,3R,5S,6S)-2,6-bis(4-methoxyphenyl)-4,4-dimethyl-3,5-dinitropiperidine
CC(C)(C)c1ccc(Oc2ccc(NC(=O)[C@H]3[C@@H](C(=O)O)[C@@H]4C=C[C@H]3[C@H]3C[C@H]43)cc2)cc1, (1S,2S,4S,5R,6S,7R)-7-[[4-(4-tert-butylphenoxy)phenyl]carbamoyl]tricyclo[3.2.2.02,4]non-8-ene-6-carboxylic acid
CC[C@H]([C@H](C)CCC(=O)NC)[C@]1(C)C[C@@H]2CC[C@@H]3C[C@H](O)CC[C@]3(C)[C@H]2C[C@@H]1O, (4R,5R)-5-[(2S,3S,4aS,4bS,7R,8aR,10aS)-3,7-dihydroxy-2,4b-dimethyl-1,3,4,4a,5,6,7,8,8a,9,10,10a-dodecahydrophenanthren-2-yl]-N,4-dimethylheptanamide
C=CC(=O)N1C[C@H](C)N(c2nc(N3CC(NC)C3)nc3c(F)c(-c4c(C)ccc5[nH]ncc45)c(Cl)cc23)C[C@H]1C, 1-[(2R,5S)-4-[6-chloro-8-fluoro-2-[3-(methylamino)azetidin-1-yl]-7-(5-methyl-1H-indazol-4-yl)quinazolin-4-yl]-2,5-dimethylpiperazin-1-yl]prop-2-en-1-one
O=C(N[C@H](C(Cl)(Cl)Cl)S(=O)(=O)c1ccc(Cl)cc1)N[C@H](C(Cl)(Cl)Cl)S(=O)(=O)c1ccc(Cl)cc1, 1,3-bis[(1S)-2,2,2-trichloro-1-(4-chlorophenyl)sulfonylethyl]urea
COc1cc(C2c3sc(=O)[nH]c3SC3C2C2C[C@@H]3C3C(=O)N(c4ccc(C)cc4)C(=O)C23)ccc1OCc1ccc(C)cc1, (1R)-9-[3-methoxy-4-[(4-methylphenyl)methoxy]phenyl]-14-(4-methylphenyl)-3,7-dithia-5,14-diazapentacyclo[9.5.1.02,10.04,8.012,16]heptadec-4(8)-ene-6,13,15-trione
C=C/C(OCCN(COC(C)(C)C)C(C)Cc1cc(C#N)c2c(c1)CCN2CCCOC(=O)c1ccccc1)=C(\C=C/C)OCC(F)(F)F, 3-[7-cyano-5-[2-[(2-methylpropan-2-yl)oxymethyl-[2-[(3Z,5Z)-4-(2,2,2-trifluoroethoxy)hepta-1,3,5-trien-3-yl]oxyethyl]amino]propyl]-2,3-dihydroindol-1-yl]propyl benzoate
CC(=O)O[C@@H]1CC[C@@]2(C)[C@@H](CC[C@H]3[C@H]2CC[C@@]2(C)[C@@H]3CC[C@H]2C2(C)OCCO2)C1, [(3R,5S,8S,9R,10S,13S,14R,17R)-10,13-dimethyl-17-(2-methyl-1,3-dioxolan-2-yl)-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-3-yl] acetate
O=C(Nc1ccc(Cl)cc1Cl)C1CCC(N2C(=O)[C@H]3[C@@H]4C=C[C@H]([C@H]5C[C@H]45)[C@@H]3C2=O)CC1, N-(2,4-dichlorophenyl)-4-[(1R,2S,6S,7R,8S,10S)-3,5-dioxo-4-azatetracyclo[5.3.2.02,6.08,10]dodec-11-en-4-yl]cyclohexane-1-carboxamide
C[C@H](CC1CCCCC1)C(=O)N1CC[C@@](O)(Cn2cc(C(=O)N3CCNCC3)c(-c3ccccc3F)cc2=O)C2(CCCC2)C1, 1-[[(10S)-7-[(2R)-3-cyclohexyl-2-methylpropanoyl]-10-hydroxy-7-azaspiro[4.5]decan-10-yl]methyl]-4-(2-fluorophenyl)-5-(piperazine-1-carbonyl)pyridin-2-one
CC(OC(=O)OC1CCCCC1)OC(=O)c1ccc2c(c1)nc(C(=O)NC1CCN(C(C)C)CC1)n2Cc1cc(-c2ccc(Cl)s2)on1, 1-cyclohexyloxycarbonyloxyethyl 1-[[5-(5-chlorothiophen-2-yl)-1,2-oxazol-3-yl]methyl]-2-[(1-propan-2-ylpiperidin-4-yl)carbamoyl]benzimidazole-5-carboxylate
C=C/C(Cl)=C(C[C@H](OC(=O)Oc1ccc([N+](=O)[O-])cc1)c1ccc(OC(F)F)c(OCC2CC2)c1)\C(Cl)=C/C, [(1S,3E)-4-chloro-3-[(E)-1-chloroprop-1-enyl]-1-[3-(cyclopropylmethoxy)-4-(difluoromethoxy)phenyl]hexa-3,5-dienyl] (4-nitrophenyl) carbonate
CCOc1cc(/C=N\N2C(=O)[C@H]3[C@@H]4C=C[C@H](CC4)[C@H]3C2=O)ccc1OCc1ccc([N+](=O)[O-])cc1, (1S,2S,6R,7S)-4-[(Z)-[3-ethoxy-4-[(4-nitrophenyl)methoxy]phenyl]methylideneamino]-4-azatricyclo[5.2.2.02,6]undec-8-ene-3,5-dione
COC(=O)[C@@H]1C(=O)C2=C(C[C@H]1C)NC(C)=C(C(=O)OC1CCCCCC1)[C@H]2c1cccc([N+](=O)[O-])c1, 3-O-cycloheptyl 6-O-methyl (4S,6S,7R)-2,7-dimethyl-4-(3-nitrophenyl)-5-oxo-4,6,7,8-tetrahydro-1H-quinoline-3,6-dicarboxylate
C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](OC(=O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccnc2ccc(O)cc12, [(R)-[(2S,4S,5R)-5-ethenyl-1-azabicyclo[2.2.2]octan-2-yl]-(6-hydroxyquinolin-4-yl)methyl] 3,5-bis(trifluoromethyl)benzoate
Nc1c(NCc2cccc(CNC(=O)c3cc(C(=O)N[C@H]4CCc5cc(-c6nn[nH]n6)ccc54)nc4cncn34)c2)c(=O)c1=O, 4-N-[[3-[[(2-amino-3,4-dioxocyclobuten-1-yl)amino]methyl]phenyl]methyl]-2-N-[(1S)-5-(2H-tetrazol-5-yl)-2,3-dihydro-1H-inden-1-yl]imidazo[1,5-a]pyrimidine-2,4-dicarboxamide
