input,target
C[C@@H]1C[C@H](O[Si](C)(C)C(C)(C)C)[C@@H](CC2=C[C@@H](C)[C@H](OCc3ccccc3)[C@@H]3O[C@]4(C[C@H](OCc5ccccc5)CO4)[C@@H](C)[C@H](C)[C@H]3O2)O[C@H]2C[C@H]3O[C@H]4C[C@H]5OC(C)(C)O[C@H]5C[C@@H](OCc5ccccc5)[C@H](COCc5ccccc5)O[C@@H]4C[C@@H](OCc4ccccc4)[C@]3(C)O[C@@H]2C1,"""[(1R,3S,5R,9S,11R,12S,14R,16R,17S,19R,21S,23S,24R,26S)-24-[[(2R,3S,4S,4S,4aR,8R,9S,9aS)-3,4,8-trimethyl-4,9-bis(phenylmethoxy)spiro[3,4,4a,8,9,9a-hexahydropyrano[3,2-b]oxepine-2,2-oxolane]-6-yl]methyl]-7,7,17,21-tetramethyl-11,16-bis(phenylmethoxy)-12-(phenylmethoxymethyl)-2,6,8,13,18,25-hexaoxapentacyclo[15.10.0.03,14.05,9.019,26]heptacosan-23-yl]oxy-tert-butyl-dimethylsilane"""
CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2cccc(O)c2)NC(=O)[C@H](C(C)C)NC(=O)CNC(=O)N[C@@H](CC(C)C)C(=O)[C@@H](CCCCN)NC(=O)[C@H](C(C)C)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CCCCN)NC(=O)[C@@H](C(C)C)NC(=O)[C@H](CCCCN)NC1=O,"(3R,6S,13S,15R,18S,21R,27S,30R,33R,36R,39S,42S,45S)-15,33,39-tris(4-aminobutyl)-3-[(3-hydroxyphenyl)methyl]-27-[(4-hydroxyphenyl)methyl]-13,30,42-tris(2-methylpropyl)-6,18,36-tri(propan-2-yl)-1,4,7,10,12,16,19,25,28,31,34,37,40,43-tetradecazatricyclo[43.3.0.021,25]octatetracontane-2,5,8,11,14,17,20,26,29,32,35,38,41,44-tetradecone"
CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2cccc(O)c2)NC(=O)[C@H](C(C)C)NC(=O)CNC(=O)N[C@@H](CC(C)C)C(=O)[C@@H](CCCCN)NC(=O)[C@H](C(C)C)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CCCCN)NC(=O)[C@@H](C(C)C)NC(=O)[C@H](CCCCN)NC1=O,"(3R,6S,13S,15R,18S,21R,27S,30R,33R,36R,39S,42S,45S)-15,33,39-tris(4-aminobutyl)-3-[(3-hydroxyphenyl)methyl]-27-[(4-hydroxyphenyl)methyl]-13,30,42-tris(2-methylpropyl)-6,18,36-tri(propan-2-yl)-1,4,7,10,12,16,19,25,28,31,34,37,40,43-tetradecazatricyclo[43.3.0.021,25]octatetracontane-2,5,8,11,14,17,20,26,29,32,35,38,41,44-tetradecone"
CO[C@@H]1C[C@H](O[C@H]2CC[C@@]3(C)[C@@H](CC[C@@H]4[C@@H]3C[C@@H](OC(C)=O)[C@]3(C)[C@](O)(C(C)OC(=O)c5ccccc5)CC[C@]43O)C2)O[C@H](C)[C@H]1O[C@@H]1O[C@H](C)[C@@H](O[C@@H]2O[C@H](CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)[C@H](OC)[C@H]1O,"1-[(3S,5S,8R,9S,10S,12R,13S,14S,17S)-12-acetyloxy-14,17-dihydroxy-3-[(2R,4R,5R,6R)-5-[(2S,3R,4R,5R,6R)-3-hydroxy-4-methoxy-6-methyl-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]oxan-2-yl]oxyoxan-2-yl]oxy-4-methoxy-6-methyloxan-2-yl]oxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,15,16-dodecahydro-1H-cyclopenta[a]phenanthren-17-yl]ethyl benzoate"
COCO[C@@H](C[C@@H]1CCC[C@H](C(C)(C)C(=O)OCc2ccccc2)O1)C[C@@H](OC(=O)c1c(O)cccc1CCC[C@H]1CCC[C@@H](CC[C@H](C)[C@@H](C[C@H](C[C@@H]2CCC[C@H](C(C)(C)C(=O)OCc3ccccc3)O2)O[Si](C)(C)C(C)(C)C)OC(=O)C(F)(F)F)O1)[C@@H](C)CC[C@@H]1CCC[C@H](CCCc2cccc3c2C(=O)OC(C)(C)O3)O1,"[(2S,4R,5S)-7-[(2S,6S)-6-[3-(2,2-dimethyl-4-oxo-1,3-benzodioxin-5-yl)propyl]oxan-2-yl]-2-(methoxymethoxy)-5-methyl-1-[(2S,6R)-6-(2-methyl-1-oxo-1-phenylmethoxypropan-2-yl)oxan-2-yl]heptan-4-yl] 2-[3-[(2S,6S)-6-[(3S,4R,6S)-6-[tert-butyl(dimethyl)silyl]oxy-3-methyl-7-[(2S,6R)-6-(2-methyl-1-oxo-1-phenylmethoxypropan-2-yl)oxan-2-yl]-4-(2,2,2-trifluoroacetyl)oxyheptyl]oxan-2-yl]propyl]-6-hydroxybenzoate"
CC1(C)CC[C@]2(C(=O)O[C@@H]3O[C@H](CO[C@@H]4O[C@H](CO)[C@H](O)[C@H](O)[C@H]4O)[C@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H]3O)CC[C@]3(C)C(=CCC4[C@@]5(C)CC[C@H](O)[C@@](C)(C(=O)O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O)[C@H]6O)[C@@H]5CC[C@]43C)[C@@H]2C1,"8a-O-[(2S,3R,4S,5S,6R)-3,5-dihydroxy-4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-6-[[(2S,3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]oxan-2-yl] 4-O-[(2S,3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl] (3S,4S,4aR,6aR,6bS,8aS,12aS,14bR)-3-hydroxy-4,6a,6b,11,11,14b-hexamethyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicene-4,8a-dicarboxylate"
C=C/C=C/[C@@H](O)CC(=C)C[C@H]1O[C@@H]2[C@H](C)[C@@H](OC(=O)C[C@H]3C[C@H](OC(C)=O)C[C@@]4(C[C@@](C)(O)C[C@H](CC(=C)[C@@H](C)[C@H](OC(C)=O)[C@H](C)C(=O)C[C@@H]5C[C@H](OC)C[C@]6(C[C@@H](O)C[C@H](/C=C\\CCC[C@H]7O[C@](O)(C[C@H](O)[C@H]7C)[C@H]2O)O6)O5)O4)O3)[C@@H]1O,"[(1S,3S,5R,9R,10R,11R,13R,14S,15R,17S,18R,19R,23Z,25R,27S,29R,31S,33S,36S,37S,38R,41S,43S,49S)-37-acetyloxy-10,14,15,17,27,43-hexahydroxy-11-[(4S,5E)-4-hydroxy-2-methylideneocta-5,7-dienyl]-31-methoxy-18,36,38,43,49-pentamethyl-39-methylidene-7,35-dioxo-8,12,45,46,47,48,50-heptaoxaheptacyclo[39.3.1.11,5.19,13.115,19.125,29.129,33]pentacont-23-en-3-yl] acetate"
CC[C@H](C)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)C(C)(C)NC(=O)CNC(=O)[C@@H](NC(=O)C(C)(C)NC(=O)OC(C)(C)C)C(C)C)C(C)C)C(C)C)C(=O)NC(C)(C)C(=O)N[C@H](C(=O)N[C@H](C(=O)NC(C)(C)C(=O)N[C@H](C(=O)N[C@H](C(=O)NC(C)(C)C(=O)OC)[C@@H](C)CC)C(C)C)C(C)C)[C@@H](C)OCc1ccccc1,"methyl 2-methyl-2-[[(2S,3S)-3-methyl-2-[[(2S)-3-methyl-2-[[2-methyl-2-[[(2S)-3-methyl-2-[[(2S,3R)-2-[[2-methyl-2-[[(2S,3S)-3-methyl-2-[[(2S)-3-methyl-2-[[(2S)-3-methyl-2-[[2-methyl-2-[[2-[[(2S)-3-methyl-2-[[2-methyl-2-[(2-methylpropan-2-yl)oxycarbonylamino]propanoyl]amino]butanoyl]amino]acetyl]amino]propanoyl]amino]butanoyl]amino]butanoyl]amino]pentanoyl]amino]propanoyl]amino]-3-phenylmethoxybutanoyl]amino]butanoyl]amino]propanoyl]amino]butanoyl]amino]pentanoyl]amino]propanoate"
CN[C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2O[C@@H](C)[C@@](C)(N)C[C@H]2O)Oc2ccc(cc2Cl)[C@H]1O,"(1S,2R,18R,19R,22S,25R,28R,40S)-48-[(2S,3R,4S,5S,6R)-3-[(2R,3R,5S,6S)-5-amino-3-hydroxy-5,6-dimethyloxan-2-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-22-(2-amino-2-oxoethyl)-5,15-dichloro-2,18,32,35,37-pentahydroxy-19-[[(2R)-4-methyl-2-(methylamino)pentanoyl]amino]-20,23,26,42,44-pentaoxo-7,13-dioxa-21,24,27,41,43-pentazaoctacyclo[26.14.2.23,6.214,17.18,12.129,33.010,25.034,39]pentaconta-3,5,8(48),9,11,14,16,29(45),30,32,34(39),35,37,46,49-pentadecaene-40-carboxylic acid"
C[C@@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@H](O[C@H]3CC[C@@]4(C)C(=CC[C@H]5[C@@H]6C[C@@H]7O[C@]8(CC[C@@H](C)CO8)[C@@H](C)[C@@H]7[C@@]6(C)CC[C@@H]54)C3)O[C@@H]2CNCCNS(=O)(=O)c2cccc3c(N(C)C)cccc23)[C@H](O)[C@H](O)[C@@H]1O,"""5-(dimethylamino)-N-[2-[[(2R,3S,4S,5R,6R)-4-hydroxy-6-[(1S,2S,4S,5R,6R,7S,8R,9S,12S,13R,16S)-5,7,9,13-tetramethylspiro[5-oxapentacyclo[10.8.0.02,9.04,8.013,18]icos-18-ene-6,2-oxane]-16-yl]oxy-3-[(2S,3R,4R,5S,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy-5-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]methylamino]ethyl]naphthalene-1-sulfonamide"""
CO[C@@H]1C[C@H](O[C@H]2CC[C@@]3(C)[C@@H](CC[C@@H]4[C@@H]3C[C@@H](OC(C)=O)[C@]3(C)[C@](O)(C(C)OC(=O)c5cccnc5)CC[C@]43O)C2)O[C@H](C)[C@H]1O[C@@H]1O[C@H](C)[C@@H](O[C@@H]2O[C@H](CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)[C@H](OC)[C@H]1O,"1-[(3S,5S,8R,9S,10S,12R,13S,14S,17S)-12-acetyloxy-14,17-dihydroxy-3-[(2R,4R,5R,6R)-5-[(2S,3R,4R,5R,6R)-3-hydroxy-4-methoxy-6-methyl-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]oxan-2-yl]oxyoxan-2-yl]oxy-4-methoxy-6-methyloxan-2-yl]oxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,15,16-dodecahydro-1H-cyclopenta[a]phenanthren-17-yl]ethyl pyridine-3-carboxylate"
CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCCC2C(=O)O[C@H]([C@H](C)CC2CC[C@@H](OCCO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\\C)[C@@H](OC2O[C@@H](COC3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)[C@H](O)[C@@H](O)[C@@H]2O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,"(1R,12S,15R,16E,18R,19R,21R,23S,24E,26E,28E,30S,32S,35R)-1-hydroxy-12-[(2R)-1-[(3R,4R)-4-(2-hydroxyethoxy)-3-methoxycyclohexyl]propan-2-yl]-19,30-dimethoxy-15,17,21,23,29,35-hexamethyl-18-[(3S,4R,5R,6S)-3,4,5-trihydroxy-6-[[(3S,4R,5R,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]oxan-2-yl]oxy-11,36-dioxa-4-azatricyclo[30.3.1.04,9]hexatriaconta-16,24,26,28-tetraene-2,3,10,14,20-pentone"
COC(=O)[C@H]1O[C@@H](O[C@H]2CC[C@@]3(C)[C@@H](CC[C@]4(C)[C@@H]3CC=C3[C@@H]5C[C@](C)(CO)[C@@H](O)[C@@H](O[C@@H]6OC[C@H](O)[C@H](O)[C@H]6O)[C@]5(C)CC[C@]34C)C2(C)C)[C@H](O[C@@H]2OC[C@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,"methyl (2S,3S,4S,5R,6R)-6-[[(3S,4aR,6aR,6bS,8aR,9S,10R,11R,12aS,14aR,14bR)-10-hydroxy-11-(hydroxymethyl)-4,4,6a,6b,8a,11,14b-heptamethyl-9-[(2S,3R,4S,5S)-3,4,5-trihydroxyoxan-2-yl]oxy-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-5-[(2S,3R,4S,5S)-4,5-dihydroxy-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]oxy-3,4-dihydroxyoxane-2-carboxylate"
CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)NCCCC[C@H](NC(=O)COCCOCCNC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@@]21C)C(=O)N[C@@H](CCCCNC(=O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@H]12)C(=O)O,"(2S)-6-[5-[(3aS,4S,6aR)-2-oxo-1,3,3a,4,6,6a-hexahydrothieno[3,4-d]imidazol-4-yl]pentanoylamino]-2-[[(2S)-6-[[(2S)-2-[[(2S)-2-[[2-[[2-[[(2S)-2-amino-3-(4-hydroxyphenyl)propanoyl]amino]acetyl]amino]acetyl]amino]-3-phenylpropanoyl]amino]-4-methylpentanoyl]amino]-2-[[2-[2-[2-[[(4R)-4-[(3S,5R,8R,9S,10S,12S,13R,14S,17R)-3,12-dihydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl]pentanoyl]amino]ethoxy]ethoxy]acetyl]amino]hexanoyl]amino]hexanoic acid"
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](OC(C)=O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H]2N(CCCCCNC(=O)N[C@H]3C[C@H](n4cc(C)c(=O)[nH]c4=O)O[C@@H]3CO[Si](C)(C)C(C)(C)C)C(=O)O[C@@]21C,"[(2S,3S,4R,6R)-6-[[(1S,2R,5R,6S,7S,8R,9R,11R,13R,14S)-15-[5-[[(2S,3S,5R)-2-[[tert-butyl(dimethyl)silyl]oxymethyl]-5-(5-methyl-2,4-dioxopyrimidin-1-yl)oxolan-3-yl]carbamoylamino]pentyl]-8-[(2S,3R,4S,6R)-4-(dimethylamino)-3-hydroxy-6-methyloxan-2-yl]oxy-2-ethyl-9-methoxy-1,5,7,9,11,13-hexamethyl-4,12,16-trioxo-3,17-dioxa-15-azabicyclo[12.3.0]heptadecan-6-yl]oxy]-4-methoxy-2,4-dimethyloxan-3-yl] acetate"
CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@H](O)[C@H](O[C@@H]6O[C@H](C(=O)O)[C@@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@H](O[C@@H]8O[C@H](CO)[C@H](O)[C@H](O[C@@H]9OC[C@@H](O)[C@H](O)[C@H]9O)[C@H]8O)[C@H](O)[C@H]7O)[C@H]6O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,"(2S,3S,4S,5R,6R)-6-[[(2S,3R,4aR,6aR,6bS,8aS,12aS,14aR,14bR)-8a-carboxy-2-hydroxy-4,4,6a,6b,11,11,14b-heptamethyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-4-[(2S,3R,4R,5R,6R)-5-[(2S,3R,4S,5S,6R)-3,5-dihydroxy-6-(hydroxymethyl)-4-[(2S,3R,4S,5R)-3,4,5-trihydroxyoxan-2-yl]oxyoxan-2-yl]oxy-3,4-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,5-dihydroxyoxane-2-carboxylic acid"
CO[C@@H]1[C@@H](O)[C@H](O[C@H]2[C@H](O)CO[C@@H](O[C@@H]3[C@@H](C)O[C@@H](O[C@H]4[C@H](O[C@H]5CC[C@]6(C)[C@H]7CCC89C(=O)O[C@@](C)(CCC=C(C)C)[C@H]8[C@@H](OC(C)=O)C[C@@]9(C)C7=CC[C@H]6C5(C)C)OC[C@@H](OS(=O)(=O)O)[C@@H]4O)[C@H](O)[C@H]3O)[C@@H]2O)O[C@H](CO)[C@H]1O,"[(2S,4S,5R,6S,12R,13R,16S,18R)-16-[(2S,3R,4R,5R)-3-[(2S,3R,4R,5S,6R)-5-[(2S,3R,4S,5R)-4-[(2S,3R,4S,5R,6R)-3,5-dihydroxy-6-(hydroxymethyl)-4-methoxyoxan-2-yl]oxy-3,5-dihydroxyoxan-2-yl]oxy-3,4-dihydroxy-6-methyloxan-2-yl]oxy-4-hydroxy-5-sulfooxyoxan-2-yl]oxy-2,6,13,17,17-pentamethyl-6-(4-methylpent-3-enyl)-8-oxo-7-oxapentacyclo[10.8.0.02,9.05,9.013,18]icos-1(20)-en-4-yl] acetate"
CC(C)C[C@H](CC(=O)N[C@@H]1CNC[C@H]1C(=O)N[C@@H](CC(=O)N[C@H]1CCN[C@@H]1C(=O)N[C@H]1CCN[C@@H]1C(N)=O)CC(C)C)NC(=O)[C@H]1NCC[C@@H]1NC(=O)[C@@H]1NCC[C@H]1NC(=O)C[C@@H](CC(C)C)NC(=O)[C@@H]1CNC[C@H]1NC(=O)C[C@@H](CC(C)C)NC(=O)[C@@H]1CCC[C@H]1NC(=O)[C@@H]1CCC[C@H]1N,"(2S,3S)-3-[[(3R)-3-[[(3R,4S)-4-[[(3R)-3-[[(2S,3S)-3-[[(2R,3R)-3-[[(3R)-3-[[(3R,4S)-4-[[(3R)-3-[[(1R,2R)-2-[[(1R,2R)-2-aminocyclopentanecarbonyl]amino]cyclopentanecarbonyl]amino]-5-methylhexanoyl]amino]pyrrolidine-3-carbonyl]amino]-5-methylhexanoyl]amino]pyrrolidine-2-carbonyl]amino]pyrrolidine-2-carbonyl]amino]-5-methylhexanoyl]amino]pyrrolidine-3-carbonyl]amino]-5-methylhexanoyl]amino]-N-[(2S,3S)-2-carbamoylpyrrolidin-3-yl]pyrrolidine-2-carboxamide"
O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)CC(=O)N[C@H](CO)[C@@H](O)[C@H](O)[C@H](CO)O[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2NC(=O)CN(CCN(CCN(CC(=O)O)CC(=O)O)CC(=O)O)CC(=O)O)[C@H](O)[C@H]1NC(=O)CN(CCN(CCN(CC(=O)O)CC(=O)O)CC(=O)O)CC(=O)O,"2-[2-[bis(carboxymethyl)amino]ethyl-[2-[[2-[[(2S,3R,4R,5S,6R)-2-[(2R,3S,4R,5R,6R)-5-[[2-[2-[2-[bis(carboxymethyl)amino]ethyl-(carboxymethyl)amino]ethyl-(carboxymethyl)amino]acetyl]amino]-6-[(2S,3S,4R,5R)-5-[[2-[2-[2-[bis(carboxymethyl)amino]ethyl-(carboxymethyl)amino]ethyl-(carboxymethyl)amino]acetyl]amino]-1,3,4,6-tetrahydroxyhexan-2-yl]oxy-4-hydroxy-2-(hydroxymethyl)oxan-3-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl]amino]-2-oxoethyl]-(carboxymethyl)amino]ethyl]amino]acetic acid"
CO[C@@H]1[C@@H](O)[C@H](O[C@@H]2[C@H](O)[C@H](O[C@@H]3[C@@H](CO)O[C@@H](O[C@@H]4[C@H](O[C@H]5CC[C@]6(C)C7CCC89C(=O)O[C@@](C)(CCC=C(C)C)[C@@]8(O)[C@@H](OC(C)=O)C[C@@]9(C)C7=CC[C@H]6C5(C)C)OC[C@@H](OS(=O)(=O)O)[C@@H]4O)[C@H](O)[C@H]3O)OC[C@H]2O)O[C@H](CO)[C@H]1O,"[(2S,4S,5S,6S,13R,16S,18R)-16-[(2S,3S,4R,5R)-3-[(2S,3R,4R,5S,6R)-5-[(2S,3S,4S,5R)-4-[(2S,3R,4S,5R,6R)-3,5-dihydroxy-6-(hydroxymethyl)-4-methoxyoxan-2-yl]oxy-3,5-dihydroxyoxan-2-yl]oxy-3,4-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4-hydroxy-5-sulfooxyoxan-2-yl]oxy-5-hydroxy-2,6,13,17,17-pentamethyl-6-(4-methylpent-3-enyl)-8-oxo-7-oxapentacyclo[10.8.0.02,9.05,9.013,18]icos-1(20)-en-4-yl] acetate"
CC(=O)N[C@@H]1[C@@H](O)C[C@](O[C@H]2[C@@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3NC(C)=O)[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](CO)O[C@@H](O)[C@H](O)[C@H]3O)[C@@H]2O)(C(=O)O)O[C@H]1[C@H](O)[C@@H](CO)O[C@]1(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O1,"(2S,4S,5R,6R)-5-acetamido-6-[(1S,2R)-2-[(2S,4S,5R,6R)-5-acetamido-2-carboxy-4-hydroxy-6-[(1R,2R)-1,2,3-trihydroxypropyl]oxan-2-yl]oxy-1,3-dihydroxypropyl]-2-[(2R,3S,4R,5R,6S)-3-[(2S,3R,4R,5R,6R)-3-acetamido-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-5-hydroxy-2-(hydroxymethyl)-6-[(2R,3S,4R,5R,6R)-4,5,6-trihydroxy-2-(hydroxymethyl)oxan-3-yl]oxyoxan-4-yl]oxy-4-hydroxyoxane-2-carboxylic acid"
CC[C@H](C)[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](CCC(N)=O)NC(=O)CN)[C@@H](C)CC)C(=O)NCC(=O)N[C@@H](CC(N)=O)C(=O)NCC(=O)N[C@@H](CO)C(=O)O,"(2S)-2-[[2-[[(2S)-4-amino-2-[[2-[[(2S,3S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S,3S)-2-[[(2S)-5-amino-2-[(2-aminoacetyl)amino]-5-oxopentanoyl]amino]-3-methylpentanoyl]amino]propanoyl]amino]-3-(4-hydroxyphenyl)propanoyl]amino]-3-hydroxypropanoyl]amino]-4-methylpentanoyl]amino]-4-methylpentanoyl]amino]-3-(4-hydroxyphenyl)propanoyl]amino]-3-hydroxypropanoyl]amino]-3-methylpentanoyl]amino]acetyl]amino]-4-oxobutanoyl]amino]acetyl]amino]-3-hydroxypropanoic acid"
C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@@H](CO)O[C@H]2O[C@H]2CC[C@@]3(C)C(CC[C@]4(C)C3C=C[C@]35OC[C@@]6(CCC(C)(C)C[C@H]63)[C@@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)C[C@]54C)[C@]2(C)CO)[C@H](O)[C@H](O)[C@H]1O,"(2R,3R,4R,5R,6S)-2-[[(1S,2S,4S,5R,9R,10S,13S,17S,18R)-10-[(2R,3R,4S,5R,6R)-5-hydroxy-6-(hydroxymethyl)-4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]oxy-9-(hydroxymethyl)-4,5,9,13,20,20-hexamethyl-24-oxahexacyclo[15.5.2.01,18.04,17.05,14.08,13]tetracos-15-en-2-yl]oxy]-6-methyloxane-3,4,5-triol"
CO[C@H]1C[C@H](O[C@@H]2[C@@H](C)O[C@@H](O[C@H]3[C@@H](OC)C[C@H](O[C@@H]4[C@@H](C)O[C@@H](O[C@H]5CC[C@@]6(C)[C@@H](CC[C@@]78O[C@@H](C)[C@@H]9CCC(=O)[C@]9(C)[C@@H](C[C@@H]76)O8)C5)C[C@H]4OC)O[C@@H]3C)C[C@H]2OC)O[C@H](C)[C@H]1O[C@H]1C[C@@H](OC)[C@H](O)[C@@H](C)O1,"(1S,4S,6S,9S,10R,12R,13S,17R,18S)-6-[(2R,4R,5R,6R)-5-[(2S,4S,5R,6R)-5-[(2S,4R,5R,6R)-5-[(2S,4S,5R,6R)-5-[(2S,4R,5R,6R)-5-hydroxy-4-methoxy-6-methyloxan-2-yl]oxy-4-methoxy-6-methyloxan-2-yl]oxy-4-methoxy-6-methyloxan-2-yl]oxy-4-methoxy-6-methyloxan-2-yl]oxy-4-methoxy-6-methyloxan-2-yl]oxy-9,13,18-trimethyl-19,20-dioxapentacyclo[10.7.1.01,10.04,9.013,17]icosan-14-one"
