input,target
CC(C)(C)N=C(O)c1cc(C(C)(C)C)cc(C(O)=NC(C)(C)C)c1-c1c2nc(c(-c3c(C(O)=NC(C)(C)C)cc(C(C)(C)C)cc3C(O)=NC(C)(C)C)c3ccc([nH]3)c(-c3c(C(O)=NC(C)(C)C)cc(C(C)(C)C)cc3C(O)=NC(C)(C)C)c3nc(c(-c4c(C(O)=NC(C)(C)C)cc(C(C)(C)C)cc4C(O)=NC(C)(C)C)c4ccc1[nH]4)C=C3)C=C2,"1-N,3-N,5-tritert-butyl-2-[10,15,20-tris[4-tert-butyl-2,6-bis(N-tert-butyl-C-hydroxycarbonimidoyl)phenyl]-21,23-dihydroporphyrin-5-yl]benzene-1,3-dicarboximidic acid"
CC(C)(C)CC(C)(C)c1cc2c3c(c1)Cc1cc(C(C)(C)CC(C)(C)C)cc4c1OCCOc1c5cc(C(C)(C)CC(C)(C)C)cc1Cc1cc(C(C)(C)CC(C)(C)C)cc6c1OCCOc1c(cc(C(C)(C)CC(C)(C)C)cc1C4)Cc1cc(C(C)(C)CC(C)(C)C)cc(c1OCCOc1c(cc(C(C)(C)CC(C)(C)C)cc1C6)Cc1cc(C(C)(C)CC(C)(C)C)cc(c1OCCO3)C5)C2,"3,9,20,26,37,43,54,60-octakis(2,4,4-trimethylpentan-2-yl)-13,16,30,33,47,50,64,67-octaoxatridecacyclo[43.23.1.111,35.118,62.128,52.05,68.07,12.017,22.024,29.034,39.041,46.051,56.058,63]doheptaconta-1,3,5(68),7,9,11,17(22),18,20,24(29),25,27,34,36,38,41(46),42,44,51,53,55,58,60,62-tetracosaene"
C1=Cc2nc1c(-c1ccc(OCCCCCCCCCc3cnc(CCCCCCCCCCc4cnccn4)cn3)cc1)c1ccc([nH]1)c(-c1ccc(OCCCCCCCCCc3cnc(CCCCCCCCCCc4cnccn4)cn3)cc1)c1nc(c(-c3ccc(OCCCCCCCCCc4cnc(CCCCCCCCCCc5cnccn5)cn4)cc3)c3ccc([nH]3)c2-c2ccc(OCCCCCCCCCc3cnc(CCCCCCCCCCc4cnccn4)cn3)cc2)C=C1,"5,10,15,20-tetrakis[4-[9-[5-(10-pyrazin-2-yldecyl)pyrazin-2-yl]nonoxy]phenyl]-21,23-dihydroporphyrin"
[NH3+]OS(=O)(=O)c1ccc2c(c1)-c1nc-2nc2[nH]c(nc3nc(nc4[nH]c(n1)c1ccc(S(=O)(=O)O[NH3+])cc41)-c1ccc(S(=O)(=O)O[NH3+])cc1-3)c1cc3c4nc5nc(nc6[nH]c(nc7nc(nc([nH]4)c3cc21)-c1ccc(S(=O)(=O)O[NH3+])cc1-7)c1ccc(S(=O)(=O)O[NH3+])cc61)-c1ccc(S(=O)(=O)O[NH3+])cc1-5,"[10,28,44,53,62-pentakis(azaniumyloxysulfonyl)-6,15,24,33,39,48,57,66,67,68,69,70,71,72,73,74-hexadecazaheptadecacyclo[36.28.1.15,34.17,14.116,23.125,32.140,47.149,56.158,65.02,37.04,35.08,13.017,22.026,31.041,46.050,55.059,64]tetraheptaconta-1(66),2,4,6,8(13),9,11,14(74),15,17(22),18,20,23,25(72),26(31),27,29,32,34,36,38,40(70),41(46),42,44,47,49,51,53,55,57,59(64),60,62,65(68)-pentatriacontaen-19-yl]sulfonyloxyazanium"
CC(C)CC1NC(=O)C(CCCCN)NC(=O)[C@@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CCCCN)NC(=O)[C@@H](C(C)C)NC(=O)[C@@H](CCCCN)NC(=O)[C@@H](CC(C)C)NC(=O)C2CCCN2C(=O)[C@H]2CCCN2C(=O)[C@@H](C(C)C)NC(=O)[C@H](CCCCN)NC1=O,"(3R,9R,12S,21R,24S,30S,33R,36R,39R,42R,45R)-12,18,36,42-tetrakis(4-aminobutyl)-30-[(4-hydroxyphenyl)methyl]-15,33,45-tris(2-methylpropyl)-9,21,39-tri(propan-2-yl)-1,7,10,13,16,19,22,28,31,34,37,40,43,46-tetradecazatetracyclo[46.3.0.03,7.024,28]henpentacontane-2,8,11,14,17,20,23,29,32,35,38,41,44,47-tetradecone"
CC(C)CC1NC(=O)C(CCCCN)NC(=O)[C@@H](C(C)C)NC(=O)[C@H](CCCCN)NC(=O)C(CC(C)C)NC(=O)C2CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](C(C)C)NC(=O)[C@@H](CCCCN)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CCCCN)NC(=O)[C@@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)C(Cc2ccc(O)cc2)NC1=O,"(12R,15S,27S,30R,33R,36R,39R,42R,45S)-9,15,33,39-tetrakis(4-aminobutyl)-3,27-bis[(4-hydroxyphenyl)methyl]-6,18,36-tris(2-methylpropyl)-12,30,42-tri(propan-2-yl)-1,4,7,10,13,16,19,25,28,31,34,37,40,43-tetradecazatricyclo[43.3.0.021,25]octatetracontane-2,5,8,11,14,17,20,26,29,32,35,38,41,44-tetradecone"
C=CCO[C@@H]1O[C@H](COCc2ccccc2)[C@@H](O[C@@H]2O[C@H](COCc3ccccc3)[C@@H](O[C@H]3O[C@@H]4COC5(CCCCC5)O[C@H]4[C@@H](O[Si](c4ccccc4)(c4ccccc4)C(C)(C)C)[C@H]3OC(C)=O)[C@@H](OCc3ccccc3)[C@@H]2N2C(=O)c3ccccc3C2=O)[C@@H](OCc2ccccc2)[C@@H]1N1C(=O)c2ccccc2C1=O,"""[(4aR,6R,7R,8R,8aR)-8-[tert-butyl(diphenyl)silyl]oxy-6-[(2R,3S,4S,5S,6S)-5-(1,3-dioxoisoindol-2-yl)-6-[(2R,3S,4S,5S,6R)-5-(1,3-dioxoisoindol-2-yl)-4-phenylmethoxy-2-(phenylmethoxymethyl)-6-prop-2-enoxyoxan-3-yl]oxy-4-phenylmethoxy-2-(phenylmethoxymethyl)oxan-3-yl]oxyspiro[4,4a,6,7,8,8a-hexahydropyrano[3,2-d][1,3]dioxine-2,1-cyclohexane]-7-yl] acetate"""
CCOC(=O)[C@H](CC(C)C)N=C(O)[C@@H](Cc1ccccc1)N=C(O)CN=C(O)[C@@H](N=C(O)[C@H](C)N=C(O)[C@H](Cc1c[nH]c2ccccc12)N=C(O)[C@H](CCC(=N)O)N=C(O)[C@@H](Cc1ccccc1)N=C(O)CN=C(O)[C@H](CC(C)C)N=C(O)[C@H](CCCNC(=N)N)N=C(O)[C@H](CCC(=N)O)N=C(O)[C@@H]1CCC(O)=N1)C(C)C,"(2S)-N-[(2S)-5-carbamimidamido-1-[(2S)-1-[2-[(2R)-1-[(2S)-1-[(2S)-1-[(2S)-1-[(2S)-1-[2-[(2R)-1-[(2S)-1-ethoxy-4-methyl-1-oxopentan-2-yl]imino-1-hydroxy-3-phenylpropan-2-yl]imino-2-hydroxyethyl]imino-1-hydroxy-3-methylbutan-2-yl]imino-1-hydroxypropan-2-yl]imino-1-hydroxy-3-(1H-indol-3-yl)propan-2-yl]imino-1,5-dihydroxy-5-iminopentan-2-yl]imino-1-hydroxy-3-phenylpropan-2-yl]imino-2-hydroxyethyl]imino-1-hydroxy-4-methylpentan-2-yl]imino-1-hydroxypentan-2-yl]-2-[[hydroxy-[(2S)-5-hydroxy-3,4-dihydro-2H-pyrrol-2-yl]methylidene]amino]pentanediimidic acid"
C=C/C=C\\[C@@H](O)CC(=C)C[C@H]1O[C@@H]2[C@H](C)[C@@H](OC(=O)CC3C[C@@H](OC(C)=O)C[C@]4(C[C@](C)(O)C[C@@H](CC(=C)[C@H](C)[C@@H](OC(C)=O)[C@H](C)C(=O)C[C@@H]5C[C@H](OC)C[C@]6(C[C@@H](O)CC(/C=C/CCC[C@H]7OC(O)(C[C@H](O)[C@H]7C)[C@@H]2O)O6)O5)O4)O3)[C@@H]1O,"[(1R,3R,9R,10R,11R,13R,14R,17S,18R,19R,23E,27S,29R,31S,33S,36S,37R,38S,41R,43R,49S)-37-acetyloxy-10,14,15,17,27,43-hexahydroxy-11-[(4S,5Z)-4-hydroxy-2-methylideneocta-5,7-dienyl]-31-methoxy-18,36,38,43,49-pentamethyl-39-methylidene-7,35-dioxo-8,12,45,46,47,48,50-heptaoxaheptacyclo[39.3.1.11,5.19,13.115,19.125,29.129,33]pentacont-23-en-3-yl] acetate"
CC(C)(C)c1cc2c(OCC(O)=NCCOc3cc(-c4ccccn4)nc(-c4ccccn4)c3)c(c1)Cc1cc(C(C)(C)C)cc(c1OCC(O)=NCCOc1cc(-c3ccccn3)nc(-c3ccccn3)c1)Cc1cc(C(C)(C)C)cc(c1OCC(O)=NCCOc1cc(-c3ccccn3)nc(-c3ccccn3)c1)Cc1cc(C(C)(C)C)cc(c1OCC(O)=NCCOc1cc(-c3ccccn3)nc(-c3ccccn3)c1)C2,"N-[2-(2,6-dipyridin-2-ylpyridin-4-yl)oxyethyl]-2-[[5,11,17,23-tetratert-butyl-26,27,28-tris[2-[2-(2,6-dipyridin-2-ylpyridin-4-yl)oxyethylimino]-2-hydroxyethoxy]-25-pentacyclo[19.3.1.13,7.19,13.115,19]octacosa-1(24),3,5,7(28),9,11,13(27),15(26),16,18,21(25),22-dodecaenyl]oxy]ethanimidic acid"
CO[C@H]1C[C@H](O[C@@H]2[C@@H](OC)C[C@H](O[C@H]3CC[C@@]4(C)C(=CC[C@@H]5[C@@H]4C[C@@H](OC(=O)c4ccccc4O)[C@]4(C)[C@@H]([C@@H](C)O)CC[C@]54O)C3)O[C@@H]2C)O[C@H](C)[C@@H]1O[C@@H]1O[C@H](C)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](OC)[C@H]1O,"[(3S,8R,9S,10R,12R,13S,14S,17S)-14-hydroxy-17-[(1R)-1-hydroxyethyl]-3-[(2R,4S,5S,6R)-5-[(2S,4S,5S,6R)-5-[(2S,3R,4S,5R,6R)-3-hydroxy-4-methoxy-6-methyl-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-4-methoxy-6-methyloxan-2-yl]oxy-4-methoxy-6-methyloxan-2-yl]oxy-10,13-dimethyl-1,2,3,4,7,8,9,11,12,15,16,17-dodecahydrocyclopenta[a]phenanthren-12-yl] 2-hydroxybenzoate"
COc1c2cccc1Cc1cccc(c1OCC(O)=NCCN[C@@H](CC(C)C)C(O)=N[C@H](COC(C)(C)C)C(O)=N[C@@H](C)C(=O)N=C(O)CCCc1ccc3ccc4cccc5ccc1c3c45)Cc1cccc(c1OC)Cc1cccc(c1CC(O)=NCCN[C@@H](CC(C)C)C(O)=N[C@@H](COC(C)(C)C)C(O)=N[C@@H](C)C(=O)N=C(O)CCCc1ccc3ccc4cccc5ccc1c3c45)C2,"(2S)-2-[2-[[1-hydroxy-2-[27-[2-hydroxy-2-[2-[[(2S)-1-hydroxy-1-[(2R)-1-hydroxy-1-[(2S)-1-[(1-hydroxy-4-pyren-1-ylbutylidene)amino]-1-oxopropan-2-yl]imino-3-[(2-methylpropan-2-yl)oxy]propan-2-yl]imino-4-methylpentan-2-yl]amino]ethylimino]ethoxy]-26,28-dimethoxy-25-pentacyclo[19.3.1.13,7.19,13.115,19]octacosa-1(25),3(28),4,6,9(27),10,12,15,17,19(26),21,23-dodecaenyl]ethylidene]amino]ethylamino]-N-[(2S)-1-hydroxy-1-[(2S)-1-[(1-hydroxy-4-pyren-1-ylbutylidene)amino]-1-oxopropan-2-yl]imino-3-[(2-methylpropan-2-yl)oxy]propan-2-yl]-4-methylpentanimidic acid"
CCCCCCCCCCC[C@@H](O)CC(=O)N[C@H]1[C@@H](OP(=O)(O)O)O[C@H](CO[C@@H]2O[C@H](COC(=O)C(=O)C[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)[C@@H](OP(=O)(O)O)[C@H](OC(=O)C[C@H](O)CCCCCCCCCCC)[C@H]2NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](O)[C@@H]1OC(=O)C[C@H](O)CCCCCCCCCCC,"[(2R,3S,4R,5R,6R)-3-hydroxy-5-[[(3R)-3-hydroxytetradecanoyl]amino]-2-[[(2R,3R,4R,5S,6R)-3-[[(3R)-3-hydroxytetradecanoyl]amino]-4-[(3R)-3-hydroxytetradecanoyl]oxy-6-[[(4R,5R,6R,7R)-4,5,6,7,8-pentahydroxy-2-oxooctanoyl]oxymethyl]-5-phosphonooxyoxan-2-yl]oxymethyl]-6-phosphonooxyoxan-4-yl] (3R)-3-hydroxytetradecanoate"
COc1ccc(C2=C(c3ccc(OC)cc3)C3=C(c4cc(OC)c(OC)c(OC)c4)c4[nH]c(c(-c5ccc(OC)cc5)c4-c4ccc(OC)cc4)C(c4cc(OC)c(OC)c(OC)c4)=C4N=C(C(c5ccc(OC)cc5)=C4c4ccc(OC)cc4)C(c4cc(OC)c(OC)c(OC)c4)=c4[nH]c(c(-c5ccc(OC)cc5)c4-c4ccc(OC)cc4)=C(c4cc(OC)c(OC)c(OC)c4)C2=N3)cc1,"2,3,7,8,12,13,17,18-octakis(4-methoxyphenyl)-5,10,15,20-tetrakis(3,4,5-trimethoxyphenyl)-21,23-dihydroporphyrin"
CC(CCC1O[C@H]2C[C@H]3[C@@H]4CC=C5C[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O[C@@H]7O[C@@H](C)[C@H](O)[C@@H](O)[C@H]7O)[C@H](O)[C@H]6O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2[C@@H]1C)CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,"(2S,3R,4R,5R,6S)-2-[(2R,3S,4S,5R,6R)-4-hydroxy-2-(hydroxymethyl)-5-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy-6-[[(1S,2S,4S,7S,8R,9S,12S,13R,16S)-7,9,13-trimethyl-6-[3-methyl-4-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxybutyl]-5-oxapentacyclo[10.8.0.02,9.04,8.013,18]icos-18-en-16-yl]oxy]oxan-3-yl]oxy-6-methyloxane-3,4,5-triol"
C=Cc1c(C)c2cc3nc(cc4[nH]c(cc5nc(cc1[nH]2)C(C)=C5OC(C)C1=C(C)c2cc5[nH]c(cc6nc(cc7[nH]c(cc1n2)c(C)c7CCC(=O)OC)C(CCC(=O)OC)=C6C)c(C)c5C(C)OC1=C(C)c2cc5[nH]c(cc6nc(cc7[nH]c(cc1n2)c(C)c7CCC(=O)OC)C(CCC(=O)OC)=C6C)c(C)c5C=C)c(C)c4CCC(=O)OC)C(CCC(=O)OC)=C3C,"methyl 3-[7,12-bis[1-[[7-ethenyl-13,17-bis(3-methoxy-3-oxopropyl)-3,8,12,18-tetramethyl-22,24-dihydroporphyrin-2-yl]oxy]ethyl]-18-(3-methoxy-3-oxopropyl)-3,8,13,17-tetramethyl-21,23-dihydroporphyrin-2-yl]propanoate"
C=CC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(C)c5CCC(=O)OC)C(CCC(=O)OC)=C4C)c(C)c3OC(C)C1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(C)c5CCC(=O)OC)C(CCC(=O)OC)=C4C)c(C)c3C(C)Oc1c(C)c2cc3nc(cc4[nH]c(cc5nc(cc1[nH]2)C(C)=C5C=C)c(C)c4CCC(=O)OC)C(CCC(=O)OC)=C3C,"methyl 3-[7-ethenyl-12-[1-[7-[1-[[17-ethenyl-8,12-bis(3-methoxy-3-oxopropyl)-3,7,13,18-tetramethyl-21,23-dihydroporphyrin-2-yl]oxy]ethyl]-13,17-bis(3-methoxy-3-oxopropyl)-3,8,12,18-tetramethyl-22,24-dihydroporphyrin-2-yl]ethoxy]-18-(3-methoxy-3-oxopropyl)-3,8,13,17-tetramethyl-21,23-dihydroporphyrin-2-yl]propanoate"
O=C(C=Cc1ccc(O)c(O)c1)OC[C@H]1O[C@@H](Oc2ccc3cc(O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4OC(=O)C=Cc4ccc(O)c(O)c4)c(-c4ccc(O)c(O[C@@H]5O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]5O)c4)[o+]c3c2)[C@H](O)[C@@H](O)[C@@H]1O,"(2S,3S,4S,5R,6S)-6-[5-[3-[(2S,3R,4S,5R,6R)-3-[(2S,3R,4S,5S,6R)-3-[3-(3,4-dihydroxyphenyl)prop-2-enoyloxy]-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-7-[(2S,3R,4S,5S,6R)-6-[3-(3,4-dihydroxyphenyl)prop-2-enoyloxymethyl]-3,4,5-trihydroxyoxan-2-yl]oxychromenylium-2-yl]-2-hydroxyphenoxy]-3,4,5-trihydroxyoxane-2-carboxylic acid"
CC(C)(C)c1cc2c(OCCCC(=O)O)c(c1)Cc1cc(C(C)(C)C)cc(c1OCCCC(=O)O)Cc1cc(C(C)(C)C)cc(c1OCCCC(=O)O)Cc1cc(C(C)(C)C)cc(c1OCCCC(=O)O)Cc1cc(C(C)(C)C)cc(c1OCCCC(=O)O)Cc1cc(C(C)(C)C)cc(c1OCCCC(=O)O)Cc1cc(C(C)(C)C)cc(c1OCCCC(=O)O)Cc1cc(C(C)(C)C)cc(c1OCCCC(=O)O)C2,"4-[[5,11,17,23,29,35,41,47-octatert-butyl-50,51,52,53,54,55,56-heptakis(3-carboxypropoxy)-49-nonacyclo[43.3.1.13,7.19,13.115,19.121,25.127,31.133,37.139,43]hexapentaconta-1(48),3,5,7(56),9,11,13(55),15,17,19(54),21,23,25(53),27(52),28,30,33(51),34,36,39(50),40,42,45(49),46-tetracosaenyl]oxy]butanoic acid"
CC(C)CCCC(C)CCCC(C)CCCC(C)CCc1ccc(-c2c(-c3ccc(CCC(C)CCCC(C)CCCC(C)CCCC(C)C)cc3)c(-c3ccc(CCC(C)CCCC(C)CCCC(C)CCCC(C)C)cc3)c(-c3ccc(CCC(C)CCCC(C)CCCC(C)CCCC(C)C)cc3)c(-c3ccc(CCC(C)CCCC(C)CCCC(C)CCCC(C)C)cc3)c2-c2ccc(CCC(C)CCCC(C)CCCC(C)CCCC(C)C)cc2)cc1,"1,2,3,4,5,6-hexakis[4-(3,7,11,15-tetramethylhexadecyl)phenyl]benzene"
COC(=O)[C@@]1(O[C@H]2[C@@H](O)[C@@H](COCc3ccccc3)O[C@@H](O[C@H]3[C@H](OCc4ccccc4)[C@@H](OCc4ccccc4)[C@H](OCCN(Cc4ccccc4)C(=O)OCc4ccccc4)O[C@@H]3COCc3ccccc3)[C@@H]2OCc2ccccc2)C[C@H](OC(C)=O)[C@@H](NC(C)=O)[C@H]([C@H](OC(C)=O)[C@@H](COC(C)=O)OC(C)=O)O1,"methyl (2S,4S,5R,6R)-5-acetamido-4-acetyloxy-2-[(2S,3R,4S,5S,6R)-2-[(2R,3R,4S,5R,6R)-6-[2-[benzyl(phenylmethoxycarbonyl)amino]ethoxy]-4,5-bis(phenylmethoxy)-2-(phenylmethoxymethyl)oxan-3-yl]oxy-5-hydroxy-3-phenylmethoxy-6-(phenylmethoxymethyl)oxan-4-yl]oxy-6-[(1S,2R)-1,2,3-triacetyloxypropyl]oxane-2-carboxylate"
CC(C)c1cccc(C(C)C)c1-n1c(=O)c2cc(Oc3ccc(C(C)(C)C)cc3)c3c4ccc5c6ccc7c8c(Oc9ccc(C(C)(C)C)cc9)cc9c(=O)n(-c%10c(C(C)C)cccc%10C(C)C)c(=O)c%10cc(Oc%11ccc(C(C)(C)C)cc%11)c(c%11ccc(c%12ccc(c%13c(Oc%14ccc(C(C)(C)C)cc%14)cc(c1=O)c2c3%13)c4c5%12)c6c7%11)c8c9%10,"15,34,42,44-tetrakis(4-tert-butylphenoxy)-11,30-bis[2,6-di(propan-2-yl)phenyl]-11,30-diazatridecacyclo[22.14.2.22,5.26,9.225,28.03,20.04,17.07,16.08,13.021,39.026,35.027,32.036,40]hexatetraconta-1(39),2,4,6(44),7,9(43),13,15,17,19,21,23,25(42),26,28(41),32,34,36(40),37,45-icosaene-10,12,29,31-tetrone"
C=C1CC2C/C=C/C(=O)O[C@@H]3[C@H](C)[C@H](/C(C)=C\\c4coc(C[C@]5(O[Si](CC)(CC)CC)C[C@@H](OC)C[C@@H]([C@@H](/C=C(C)/C=C\\[C@H](C/C=C/Br)OC)O[Si](C)(C)C(C)(C)C)O5)n4)O[C@H](C/C=C\\c4nc(co4)[C@H]4C[C@H](O[Si](C(C)C)(C(C)C)C(C)C)C[C@H](C[C@@H](C1)O2)O4)[C@H]3C,"(1R,6Z,9R,11R,12S,13S,16E,23R,25S,27R,31R)-11-[(Z)-1-[2-[[(2R,4S,6S)-6-[(1R,2E,4Z,6S,8E)-9-bromo-1-[tert-butyl(dimethyl)silyl]oxy-6-methoxy-3-methylnona-2,4,8-trienyl]-4-methoxy-2-triethylsilyloxyoxan-2-yl]methyl]-1,3-oxazol-4-yl]prop-1-en-2-yl]-12,31-dimethyl-21-methylidene-27-tri(propan-2-yl)silyloxy-4,10,14,29,30-pentaoxa-32-azapentacyclo[23.3.1.12,5.19,13.119,23]dotriaconta-2,5(32),6,16-tetraen-15-one"
CC(CCC1C=CC2=C([C@@H]1C)[C@@]1(C)CC[C@H]3[C@@H](CC=C4C[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)[C@H](O)[C@H]5O[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)CC[C@@]43C)[C@@H]1C2)CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,"(2S,3R,4R,5R,6S)-2-[(2R,3S,4S,5R,6R)-6-[[(2S,4aR,4bS,6aS,7R,11aS,11bR)-4a,6a,7-trimethyl-8-[3-methyl-4-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxybutyl]-2,3,4,4b,5,6,7,8,11,11a,11b,12-dodecahydro-1H-indeno[2,1-a]phenanthren-2-yl]oxy]-4-hydroxy-2-(hydroxymethyl)-5-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-3-yl]oxy-6-methyloxane-3,4,5-triol"
CC(=O)OC[C@H]1O[C@H](OCc2cn(CCOc3nc(OCCn4cc(CO[C@H]5O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@H]5OC(C)=O)nn4)nc(OCCn4cc(CO[C@H]5O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@H]5OC(C)=O)nn4)n3)nn2)[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,"[(2R,3R,4S,5S,6S)-3,4,5-triacetyloxy-6-[[1-[2-[[4,6-bis[2-[4-[[(2S,3S,4S,5R,6R)-3,4,5-triacetyloxy-6-(acetyloxymethyl)oxan-2-yl]oxymethyl]triazol-1-yl]ethoxy]-1,3,5-triazin-2-yl]oxy]ethyl]triazol-4-yl]methoxy]oxan-2-yl]methyl acetate"
CC(=O)N[C@H]1[C@H](O[C@H]2[C@@H](OCc3ccccc3)[C@@H](CO[C@@H]3O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]3NC(C)=O)O[C@@H](O[C@@H]3[C@H]4CO[C@H](O4)[C@H](N=[N+]=[N-])[C@H]3OCc3ccccc3)[C@@H]2OCc2ccccc2)O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,"[(2R,3S,4R,5R,6R)-5-acetamido-6-[[(2R,3S,4S,5R,6S)-4-[(2S,3R,4R,5S,6R)-3-acetamido-4,5-diacetyloxy-6-(acetyloxymethyl)oxan-2-yl]oxy-6-[[(1R,2S,3R,4R,5R)-4-azido-3-phenylmethoxy-6,8-dioxabicyclo[3.2.1]octan-2-yl]oxy]-3,5-bis(phenylmethoxy)oxan-2-yl]methoxy]-3,4-diacetyloxyoxan-2-yl]methyl acetate"
C[C@H]1[C@H]2[C@H](C[C@H]3[C@@H]4CCC5C[C@@H](O[C@@H]6O[C@H](CO)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O[C@@H]8OC[C@@H](O)[C@H](O)[C@H]8O)[C@H]7O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@@]32C)O[C@]12CC[C@@H](C)CO2,"""(2S,3R,4S,5S,6R)-2-[(2S,3R,4S,5R,6R)-2-[(2R,3R,4R,5R,6R)-4,5-dihydroxy-2-(hydroxymethyl)-6-[(1R,2S,4S,5R,6R,7S,8R,9S,12S,13S,16S)-5,7,9,13-tetramethylspiro[5-oxapentacyclo[10.8.0.02,9.04,8.013,18]icosane-6,2-oxane]-16-yl]oxyoxan-3-yl]oxy-5-hydroxy-6-(hydroxymethyl)-4-[(2S,3R,4S,5R)-3,4,5-trihydroxyoxan-2-yl]oxyoxan-3-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol"""
C[C@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4CCC5C[C@@H](O[C@@H]6O[C@H](CO)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O[C@@H]8OC[C@@H](O)[C@H](O)[C@H]8O)[C@H]7O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C,"""(2S,3R,4S,5S,6R)-2-[(2S,3R,4S,5R,6R)-2-[(2R,3R,4R,5R,6R)-4,5-dihydroxy-2-(hydroxymethyl)-6-[(1R,2S,4S,5S,6R,7S,8R,9S,12S,13S,16S)-5,7,9,13-tetramethylspiro[5-oxapentacyclo[10.8.0.02,9.04,8.013,18]icosane-6,2-oxane]-16-yl]oxyoxan-3-yl]oxy-5-hydroxy-6-(hydroxymethyl)-4-[(2S,3R,4S,5R)-3,4,5-trihydroxyoxan-2-yl]oxyoxan-3-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol"""
FC(F)=C(F)Oc1ccc([Si](CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)(OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CO[Si](CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)(c2ccc(OC(F)=C(F)F)cc2)c2ccc(OC(F)=C(F)F)cc2)c2ccc(OC(F)=C(F)F)cc2)cc1,"[2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9-hexadecafluoro-10-[3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctyl-bis[4-(1,2,2-trifluoroethenoxy)phenyl]silyl]oxydecoxy]-(3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctyl)-bis[4-(1,2,2-trifluoroethenoxy)phenyl]silane"
