input,target
CC(C)C[C@H](N)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)NC3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3OC2O[C@H](CO)[C@@H](O)[C@H](O)C2O[C@H]2C[C@](C)(NCc3ccc(-c4ccc(Cl)cc4)cc3)[C@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O,"(1S,2R,18R,19R,22S,25R,40S)-19-[[(2S)-2-amino-4-methylpentanoyl]amino]-22-(2-amino-2-oxoethyl)-5,15-dichloro-48-[(4S,5S,6R)-3-[(2S,4S,5S,6S)-4-[[4-(4-chlorophenyl)phenyl]methylamino]-5-hydroxy-4,6-dimethyloxan-2-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2,18,32,35,37-pentahydroxy-20,23,26,42,44-pentaoxo-7,13-dioxa-21,24,27,41,43-pentazaoctacyclo[26.14.2.23,6.214,17.18,12.129,33.010,25.034,39]pentaconta-3,5,8(48),9,11,14,16,29(45),30,32,34(39),35,37,46,49-pentadecaene-40-carboxylic acid"
CCCCCCCCCCCCCC(=O)NCCOCCOCC(=O)NCC(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)NC(CO)C(=O)N[C@@H](CCCC)C(=O)N[C@H]1CCC(=O)CNCCCC[C@@H](C(N)=O)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@@H]2C[C@@H](O)CN2C1=O,"(2S)-N-[(2S)-1-[[1-[[(2S)-1-[[(3S,13S,16S,19S,22R,25S,27R)-22-benzyl-19-(3-carbamimidamidopropyl)-13-carbamoyl-27-hydroxy-16-(1H-indol-3-ylmethyl)-2,6,15,18,21,24-hexaoxo-1,8,14,17,20,23-hexazabicyclo[23.3.0]octacosan-3-yl]amino]-1-oxohexan-2-yl]amino]-3-hydroxy-1-oxopropan-2-yl]amino]-3-(1H-imidazol-4-yl)-1-oxopropan-2-yl]-2-[[(2S)-3-hydroxy-2-[[2-[[2-[2-[2-(tetradecanoylamino)ethoxy]ethoxy]acetyl]amino]acetyl]amino]propanoyl]amino]pentanediamide"
CN[C@@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)NC2C(=O)NC3C(=O)N[C@H](C(=O)N[C@@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3OC2OC(CSc3nc(-c4ccccc4)c(-c4ccccc4)o3)C(O)C(O)C2OC2CC(C)(NCc3ccc(-c4ccc(Cl)cc4)cc3)C(O)C(C)O2)Oc2ccc(cc2Cl)[C@H]1O,"(1S,2R,18R,19R,22S,40R)-22-(2-amino-2-oxoethyl)-5,15-dichloro-48-[3-[4-[[4-(4-chlorophenyl)phenyl]methylamino]-5-hydroxy-4,6-dimethyloxan-2-yl]oxy-6-[(4,5-diphenyl-1,3-oxazol-2-yl)sulfanylmethyl]-4,5-dihydroxyoxan-2-yl]oxy-2,18,32,35,37-pentahydroxy-19-[[(2S)-4-methyl-2-(methylamino)pentanoyl]amino]-20,23,26,42,44-pentaoxo-7,13-dioxa-21,24,27,41,43-pentazaoctacyclo[26.14.2.23,6.214,17.18,12.129,33.010,25.034,39]pentaconta-3,5,8(48),9,11,14,16,29(45),30,32,34(39),35,37,46,49-pentadecaene-40-carboxylic acid"
Cc1ccc(S(=O)(=O)NC(=N)NCCC[C@@H](NC(=O)[C@H](CCCCNC(=O)OCC2c3ccccc3-c3ccccc32)NC(=O)[C@H](Cc2ccc(OCc3ccccc3Br)cc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)OC(C)(C)C)C(=O)N[C@@H](Cc2ccc3ccccc3c2)C(=O)NCC(=O)N[C@H](CCC(=O)OCc2ccccc2)C(=O)N[C@H](C=O)CCCCNC(=O)OCC2c3ccccc3-c3ccccc32)cc1,benzyl (4R)-4-[[2-[[(2S)-2-[[(2R)-2-[[(2S)-2-[[(2S)-3-[4-[(2-bromophenyl)methoxy]phenyl]-2-[[(2S)-2-[(2-methylpropan-2-yl)oxycarbonylamino]-3-phenylpropanoyl]amino]propanoyl]amino]-6-(9H-fluoren-9-ylmethoxycarbonylamino)hexanoyl]amino]-5-[[N-(4-methylphenyl)sulfonylcarbamimidoyl]amino]pentanoyl]amino]-3-naphthalen-2-ylpropanoyl]amino]acetyl]amino]-5-[[(2S)-6-(9H-fluoren-9-ylmethoxycarbonylamino)-1-oxohexan-2-yl]amino]-5-oxopentanoate
CC[C@]1(C)OC(C)(C)[C@@](C)(COC[C@]2(C)OC(C)(C)[C@@](C)(COC[C@]3(C)OC(C)(C)[C@@](C)(COC[C@]4(C)OC(C)(C)[C@@](C)(COC)[C@@](C)(O)C4(C)O)[C@@](C)(O)C3(C)O[C@]3(C)OC(C)(C(=O)O)[C@@](C)(OC)[C@@](C)(O)C3(C)O)[C@@](C)(O)C2(C)O)[C@@](C)(O[C@@H]2O[C@@](C)(CO)[C@@](C)(O)C2O)C1(C)O,"(3S,4S,6R)-6-[(2S,4R,5S)-2-[[(3S,4R,6S)-6-[[(3R,4R,6S)-4-[(2R,4S,5S)-3,4-dihydroxy-5-(hydroxymethyl)-4,5-dimethyloxolan-2-yl]oxy-6-ethyl-5-hydroxy-2,2,3,4,5,6-hexamethyloxan-3-yl]methoxymethyl]-4,5-dihydroxy-2,2,3,4,5,6-hexamethyloxan-3-yl]methoxymethyl]-5-[[(2S,4R,5S)-3,4-dihydroxy-5-(methoxymethyl)-2,3,4,5,6,6-hexamethyloxan-2-yl]methoxymethyl]-4-hydroxy-2,3,4,5,6,6-hexamethyloxan-3-yl]oxy-4,5-dihydroxy-3-methoxy-2,3,4,5,6-pentamethyloxane-2-carboxylic acid"
CC[C@H]1O[C@H](OC2[C@H](O)C(CO[C@@H](O)C(O[C@@H]3O[C@@H](CO)[C@@H](O[C@@H]4OC(CO)[C@H](O)[C@H](O)C4O)C(O)C3NC(C)=O)[C@@H](O)[C@H](O)CCO)O[C@@H](O[C@@H]3C(CO)O[C@@H](O[C@H](CCO)[C@H](O)C(NC(C)=O)[C@@H](OC)C(=O)[C@@H](N)CC(N)=O)C(NC(C)=O)[C@H]3O)[C@@H]2O)C(OC)C(O)[C@@H]1O,"(3S,5R,7R,8R)-6-acetamido-8-[(2R,4R,5S)-3-acetamido-5-[(2S,3R,5R)-6-[[(1R,3S,4R)-2-[(2S,5S,6S)-3-acetamido-4-hydroxy-6-(hydroxymethyl)-5-[(2S,4S,5R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-1,3,4,6-tetrahydroxyhexoxy]methyl]-4-[(2R,5S,6R)-6-ethyl-4,5-dihydroxy-3-methoxyoxan-2-yl]oxy-3,5-dihydroxyoxan-2-yl]oxy-4-hydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3-amino-7,10-dihydroxy-5-methoxy-4-oxodecanamide"
CC(C)C[C@H](N)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3OC2O[C@H](CO)[C@@H](O)[C@H](O)C2O[C@H]2C[C@](C)(NCc3ccc(-c4ccccc4)cc3)[C@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O,"(1S,2R,18R,19R,22S,25R,28R,40S)-19-[[(2S)-2-amino-4-methylpentanoyl]amino]-22-(2-amino-2-oxoethyl)-5,15-dichloro-48-[(4S,5S,6R)-4,5-dihydroxy-3-[(2S,4S,5S,6S)-5-hydroxy-4,6-dimethyl-4-[(4-phenylphenyl)methylamino]oxan-2-yl]oxy-6-(hydroxymethyl)oxan-2-yl]oxy-2,18,32,35,37-pentahydroxy-20,23,26,42,44-pentaoxo-7,13-dioxa-21,24,27,41,43-pentazaoctacyclo[26.14.2.23,6.214,17.18,12.129,33.010,25.034,39]pentaconta-3,5,8(48),9,11,14,16,29(45),30,32,34(39),35,37,46,49-pentadecaene-40-carboxylic acid"
CC(=O)N[C@H]1CCCNCCC(=O)CC[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](CO)C(=O)N[C@@H](CO)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CO)C(C)=O)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@]2(CC2c2ccccc2)NC(=O)[C@H](Cc2c[nH]cn2)NC1=O,"(4S)-4-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-1-[(3R,6S,9S,19S,22S,25S)-9-acetamido-25-(3-carbamimidamidopropyl)-6-(1H-imidazol-4-ylmethyl)-22-(1H-indol-3-ylmethyl)-5,8,16,21,24,27-hexaoxo-2-phenyl-4,7,13,20,23,26-hexazaspiro[2.24]heptacosane-19-carbonyl]pyrrolidine-2-carbonyl]amino]-3-hydroxypropanoyl]amino]-3-hydroxypropanoyl]amino]-3-hydroxypropanoyl]amino]-4-carboxybutanoyl]amino]-5-[[(2S)-1-hydroxy-3-oxobutan-2-yl]amino]-5-oxopentanoic acid"
CC[C@@H]1O[C@@H](OCC(=O)N[C@H]2C(CO)O[C@@H](OC(=O)[C@]34CCC(C)(C)CC3C3=CCC5C6(C)CC[C@H](O[C@@H]7OC(C(=O)O)[C@@H](O)[C@H](O[C@@H]8OC[C@@H](O)[C@H](O)C8O)C7O[C@@H]7OC(CO)[C@H](O)[C@H](O)C7O)[C@](C)(C=O)[C@@H]6CC[C@]5(C)[C@]3(C)CC4O)C(O[C@@H]3OC[C@@H](O)C(O)C3O)C2O)C(O)C1O,"(3S,4S,6R)-6-[[(3S,4R,4aR,6aS,6bS,8aR)-8a-[(2S,5R)-5-[[2-[(2R,5S)-5-ethyl-3,4-dihydroxyoxolan-2-yl]oxyacetyl]amino]-4-hydroxy-6-(hydroxymethyl)-3-[(2S,5R)-3,4,5-trihydroxyoxan-2-yl]oxyoxan-2-yl]oxycarbonyl-4-formyl-8-hydroxy-4,6a,6b,11,11,14b-hexamethyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-3-hydroxy-5-[(2S,4S,5R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4-[(2S,4S,5R)-3,4,5-trihydroxyoxan-2-yl]oxyoxane-2-carboxylic acid"
O=C(OC[C@H]1OC(OC(=O)c2cc(O)c(O)c(O)c2)C2OC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(O)c(O)c3O)C(=O)OC2C1OC(=O)c1cc(O)c(O)c(O)c1Oc1cc2c(c(O)c1O)-c1cc(c(O)c(O)c1O)C(=O)O[C@@H]1C(OC(=O)c3cc(O)c(O)c(O)c3)OC3COC(=O)c4cc(O)c(O)c(O)c4-c4c(cc(O)c(O)c4O)C(=O)OC3[C@H]1OC2=O)c1cc(O)c(O)c(O)c1,"[(13R)-3,4,5,20,21,22-hexahydroxy-8,17-dioxo-11-(3,4,5-trihydroxybenzoyl)oxy-13-[(3,4,5-trihydroxybenzoyl)oxymethyl]-9,12,16-trioxatetracyclo[16.4.0.02,7.010,15]docosa-1(22),2,4,6,18,20-hexaen-14-yl] 3,4,5-trihydroxy-2-[[(10R,32S)-3,4,16,17,18,21,22,23,36,37,38-undecahydroxy-8,13,26,34-tetraoxo-31-(3,4,5-trihydroxybenzoyl)oxy-9,12,27,30,33-pentaoxaheptacyclo[33.3.1.02,7.010,32.011,29.014,19.020,25]nonatriaconta-1(39),2,4,6,14,16,18,20,22,24,35,37-dodecaen-5-yl]oxy]benzoate"
C=C=C1[C@@H](O[C@H]2CN(CCN3CCC3)CCO2)CCC23C[C@]24CC[C@]2(C)[C@H]5CCC([C@H](OC)C(C)(C)OCO[C@@H]([C@H]6C[C@@H](C)C7[C@H](O6)[C@H](O)[C@@]6(C)[C@@H]8CC[C@H]9C(C)(C)[C@@H](O[C@H]%10CN([C@H](C)CO)CCO%10)CC[C@@]9%10C[C@@]8%10CC[C@]76C)C(C)(C)O)OC5[C@H](O)[C@@]2(C)C4CC[C@@H]13,"(1S,4R,6R,8R,10S,11R,12S,13R,16R,18S,21R)-8-[(1S)-1-[[(1S)-1-[(1S,4R,5R,11R,12S,16R,18S)-18-[(2S)-4-[2-(azetidin-1-yl)ethyl]morpholin-2-yl]oxy-17-ethenylidene-11-hydroxy-4,12-dimethyl-9-oxahexacyclo[11.9.0.01,21.04,12.05,10.016,21]docosan-8-yl]-1-methoxy-2-methylpropan-2-yl]oxymethoxy]-2-hydroxy-2-methylpropyl]-18-[(2S)-4-[(2R)-1-hydroxypropan-2-yl]morpholin-2-yl]oxy-4,6,12,17,17-pentamethyl-9-oxahexacyclo[11.9.0.01,21.04,12.05,10.016,21]docosan-11-ol"
COc1cc(O)c2cc1C(c1ccc(C(=O)OCC(=O)OC34CC5CC(C)(CC(OC)(C5)C3)C4)cc1)c1cc(c(OC)cc1O)C(c1ccc(C(=O)OCC(=O)OC34CC5CC(C)(CC(OC)(C5)C3)C4)cc1)c1cc(c(CO)cc1O)C(c1ccc(C(=O)OCC(=O)OC34CC5CC(C)(CC(OC)(C5)C3)C4)cc1)c1cc(c(CO)cc1O)C2c1ccc(C(=O)OCC(=O)OC23CC4CC(C)(CC(OC)(C4)C2)C3)cc1,"[2-[(3-methoxy-5-methyl-1-adamantyl)oxy]-2-oxoethyl] 4-[4,10,16,22-tetrahydroxy-18,24-bis(hydroxymethyl)-6,12-dimethoxy-8,14,20-tris[4-[2-[(3-methoxy-5-methyl-1-adamantyl)oxy]-2-oxoethoxy]carbonylphenyl]-2-pentacyclo[19.3.1.13,7.19,13.115,19]octacosa-1(25),3(28),4,6,9(27),10,12,15,17,19(26),21,23-dodecaenyl]benzoate"
COc1cc(O)c2cc1C(c1ccc(C(=O)OCC(=O)OC34CC5CC(C)(CC(OC)(C5)C3)C4)cc1)c1cc(c(OC)cc1O)C(c1ccc(C(=O)OCC(=O)OC34CC5CC(C)(CC(OC)(C5)C3)C4)cc1)c1cc(c(OC)cc1O)C(c1ccc(C(=O)OCC(=O)OC34CC5CC(C)(CC(OC)(C5)C3)C4)cc1)c1cc(c(OC)cc1O)C2c1ccc(C(=O)OCC(=O)OC23CC4CC(C)(CC(OC)(C4)C2)C3)cc1,"[2-[(3-methoxy-5-methyl-1-adamantyl)oxy]-2-oxoethyl] 4-[4,10,16,22-tetrahydroxy-6,12,18,24-tetramethoxy-8,14,20-tris[4-[2-[(3-methoxy-5-methyl-1-adamantyl)oxy]-2-oxoethoxy]carbonylphenyl]-2-pentacyclo[19.3.1.13,7.19,13.115,19]octacosa-1(24),3(28),4,6,9(27),10,12,15(26),16,18,21(25),22-dodecaenyl]benzoate"
CN[C@@H](C)C(=O)N[C@H](C(=O)N1C[C@@H]2C[C@H]1C(=O)N[C@@H](Cc1ccc3ccccc3c1)C(=O)N[C@H](C(=O)O)Cc1ccc(cc1)OCc1cn(nn1)[C@H]1C[C@@H](C(=O)N[C@@H](Cc3ccc4ccccc4c3)C(=O)N[C@H](C(=O)NS(=O)(=O)CCCNC(C)=O)Cc3ccc(cc3)OCC3=CN2NN3)N(C(=O)[C@@H](NC(=O)[C@H](C)NC)C(C)(C)C)C1)C(C)(C)C,"(8S,11S,14S,17S,29S,32S,35S,38S)-38-(3-acetamidopropylsulfonylcarbamoyl)-10,31-bis[(2S)-3,3-dimethyl-2-[[(2S)-2-(methylamino)propanoyl]amino]butanoyl]-14,35-bis(naphthalen-2-ylmethyl)-12,15,33,36-tetraoxo-2,23-dioxa-5,6,7,10,13,16,26,27,28,31,34,37-dodecazaheptacyclo[38.2.2.219,22.14,7.18,11.125,28.129,32]pentaconta-1(43),4(50),19,21,25(46),26,40(44),41,47-nonaene-17-carboxylic acid"
CCCCCCCCCCCCCCCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCSC)C(=O)N[C@H](C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CC(C)C)C(N)=O)[C@@H](C)O,"(3S)-3-[[(2S,3R)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-6-amino-2-[[(2S)-6-amino-2-(hexadecanoylamino)hexanoyl]amino]hexanoyl]amino]-4-methylpentanoyl]amino]-5-(diaminomethylideneamino)pentanoyl]amino]-3-hydroxypropanoyl]amino]-4-methylsulfanylbutanoyl]amino]-3-hydroxybutanoyl]amino]-4-[[(2S)-6-amino-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-amino-4-methyl-1-oxopentan-2-yl]amino]-5-(diaminomethylideneamino)-1-oxopentan-2-yl]amino]-3-(4-hydroxyphenyl)-1-oxopropan-2-yl]amino]-1-oxohexan-2-yl]amino]-4-oxobutanoic acid"
CCCCCCCCCCCCCCCC(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(N)=O,"(2S)-N-[(2S)-6-amino-1-[[(2S)-1-[[(2S)-6-amino-1-[[(2S)-1-[[(2S)-1-[[(2S)-1,6-diamino-1-oxohexan-2-yl]amino]-4-methyl-1-oxopentan-2-yl]amino]-1-oxopropan-2-yl]amino]-1-oxohexan-2-yl]amino]-5-(diaminomethylideneamino)-1-oxopentan-2-yl]amino]-1-oxohexan-2-yl]-2-[[(2S)-2-[[2-[[(2S)-6-amino-2-[[(2S)-6-amino-2-[[(2S)-2-[[(2S)-2-(hexadecanoylamino)-3-(1H-imidazol-5-yl)propanoyl]amino]-3-hydroxypropanoyl]amino]hexanoyl]amino]hexanoyl]amino]acetyl]amino]-3-(1H-imidazol-5-yl)propanoyl]amino]pentanediamide"
CC(C)C[C@@H]1NC(=O)C(C(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)C(CO)NC(=O)[C@H](CO)NC(=O)C(CC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)C(Cc2ccccc2)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)CCC(=O)NCC(C(=O)NC(CCCCN)C(=O)N[C@@H](CCCCN)C(=O)NC(Cc2ccc(O)cc2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NC(CO)C(N)=O)NC1=O,"2-[(2S,8S,14S,20S,26S)-29-[[6-amino-1-[[(2S)-6-amino-1-[[1-[[(2S)-1-[(1-amino-3-hydroxy-1-oxopropan-2-yl)amino]-5-carbamimidamido-1-oxopentan-2-yl]amino]-3-(4-hydroxyphenyl)-1-oxopropan-2-yl]amino]-1-oxohexan-2-yl]amino]-1-oxohexan-2-yl]carbamoyl]-20-(2-amino-2-oxoethyl)-5-benzyl-11-(carboxymethyl)-14,17-bis(hydroxymethyl)-2-[(4-hydroxyphenyl)methyl]-26-(2-methylpropyl)-3,6,9,12,15,18,21,24,27,32,35-undecaoxo-23-propan-2-yl-1,4,7,10,13,16,19,22,25,28,31-undecazacyclopentatriacont-8-yl]acetic acid"
[2H]c1c([2H])c([2H])c2c([2H])c(N(c3ccc4c(c3)c3ccccc3c3cc5c6ccc(N(c7c([2H])c([2H])c8c([2H])c([2H])c([2H])c([2H])c8c7[2H])c7c([2H])c([2H])c8c([2H])c([2H])c([2H])c([2H])c8c7[2H])cc6c6ccccc6c5cc43)c3c([2H])c([2H])c4c([2H])c([2H])c([2H])c([2H])c4c3[2H])c([2H])c([2H])c2c1[2H],"7-N,7-N,22-N,22-N-tetrakis(1,3,4,5,6,7,8-heptadeuterionaphthalen-2-yl)heptacyclo[16.12.0.03,16.04,9.010,15.019,24.025,30]triaconta-1(18),2,4(9),5,7,10,12,14,16,19(24),20,22,25,27,29-pentadecaene-7,22-diamine"
CCCC(CC(CC(CC(CC(CC(CC(CC(CC(CC(CC(CC(CC(CC(CC(CC(CC(CC(CC(CC(CCC(C)=O)N1CCCC1=O)N1CCCC1=O)N1CCCC1=O)N1CCCC1=O)N1CCCC1=O)N1CCCC1=O)N1CCCC1=O)N1CCCC1=O)N1CCCC1=O)N1CCCC1=O)N1CCCC1=O)N1CCCC1=O)N1CCCC1=O)N1CCCC1=O)N1CCCC1=O)N1CCCC1=O)N1CCCC1=O)N1CCCC1=O)N1CCCC1=O)N1CCCC1=O,"1-[45-oxo-6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42-nonadecakis(2-oxopyrrolidin-1-yl)hexatetracontan-4-yl]pyrrolidin-2-one"
COc1ccc(C2(c3ccc(OC)cc3)C=Cc3c4c(c5ccccc5c3O2)-c2ccccc2C4(C)OCCOC(=O)CCC(=O)OC(C)COCC(COCC(C)OC(=O)CCC(=O)OCCOC2(C)c3ccccc3-c3c2c2c(c4ccccc34)OC(c3ccc(OC)cc3)(c3ccc(OC)cc3)C=C2)OCC(C)OC(=O)CCC(=O)OCCOC2(C)c3ccccc3-c3c2c2c(c4ccccc34)OC(c3ccc(OC)cc3)(c3ccc(OC)cc3)C=C2)cc1,"4-O-[1-[2,3-bis[2-[4-[2-[[5,5-bis(4-methoxyphenyl)-21-methyl-6-oxapentacyclo[12.7.0.02,7.08,13.015,20]henicosa-1(14),2(7),3,8,10,12,15,17,19-nonaen-21-yl]oxy]ethoxy]-4-oxobutanoyl]oxypropoxy]propoxy]propan-2-yl] 1-O-[2-[[5,5-bis(4-methoxyphenyl)-21-methyl-6-oxapentacyclo[12.7.0.02,7.08,13.015,20]henicosa-1(14),2(7),3,8,10,12,15,17,19-nonaen-21-yl]oxy]ethyl] butanedioate"
CC(C)C[C@@H]1NC(=O)C(C(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)C(CO)NC(=O)[C@H](CO)NC(=O)C(CC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)C(Cc2ccccc2)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)CCNC(=O)CC(C(=O)NC(CCCCN)C(=O)N[C@@H](CCCCN)C(=O)NC(Cc2ccc(O)cc2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NC(CO)C(=O)O)NC1=O,"2-[[(2S)-2-[[2-[[(2S)-6-amino-2-[[6-amino-2-[[(2S,8S,14S,20S,26S)-20-(2-amino-2-oxoethyl)-5-benzyl-8,11-bis(carboxymethyl)-14,17-bis(hydroxymethyl)-2-[(4-hydroxyphenyl)methyl]-26-(2-methylpropyl)-3,6,9,12,15,18,21,24,27,31,35-undecaoxo-23-propan-2-yl-1,4,7,10,13,16,19,22,25,28,32-undecazacyclopentatriacontane-29-carbonyl]amino]hexanoyl]amino]hexanoyl]amino]-3-(4-hydroxyphenyl)propanoyl]amino]-5-carbamimidamidopentanoyl]amino]-3-hydroxypropanoic acid"
CC(C)CC(N)COC(Cc1ccc(O)cc1)C(=O)NN[C@@H](CS)C(=O)NC(CC(=O)O)C(=O)N[C@@H](CC(=O)O)C(=O)NC(CO)C(=O)N[C@@H](CO)C(=O)NC(CC(N)=O)C(=O)N[C@@H](CS)C(=O)NC(CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)NC(CCCCN)C(=O)N[C@@H](CCCCN)C(=O)NC(Cc1ccc(O)cc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NC(CO)C(=O)O,"(3S)-4-[[1-[[(2S)-1-[[4-amino-1-[[(2R)-1-[[1-[[(2S)-1-[[6-amino-1-[[(2S)-6-amino-1-[[1-[[(2S)-5-carbamimidamido-1-[(1-carboxy-2-hydroxyethyl)amino]-1-oxopentan-2-yl]amino]-3-(4-hydroxyphenyl)-1-oxopropan-2-yl]amino]-1-oxohexan-2-yl]amino]-1-oxohexan-2-yl]amino]-4-methyl-1-oxopentan-2-yl]amino]-4-methyl-1-oxopentan-2-yl]amino]-1-oxo-3-sulfanylpropan-2-yl]amino]-1,4-dioxobutan-2-yl]amino]-3-hydroxy-1-oxopropan-2-yl]amino]-3-hydroxy-1-oxopropan-2-yl]amino]-3-[[2-[[(2R)-2-[2-[2-(2-amino-4-methylpentoxy)-3-(4-hydroxyphenyl)propanoyl]hydrazinyl]-3-sulfanylpropanoyl]amino]-3-carboxypropanoyl]amino]-4-oxobutanoic acid"
CCCN(C(=O)c1ccc([Si](CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1)C(C(=O)NC(C)(C)C)C(C)C,"N-[1-(tert-butylamino)-3-methyl-1-oxobutan-2-yl]-N-propyl-4-[tris(3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,12-henicosafluorododecyl)silyl]benzamide"
C/C=C(\\C)C(=O)O[C@@H]1[C@@H](CO)O[C@@H](O[C@H]2C[C@]3(CO)[C@@H](O)C[C@]4(C)C(=CC[C@@H]5[C@@]6(C)CC[C@H](O[C@@H]7O[C@H](CO[C@@H]8O[C@H](CO[C@@H]9OC[C@@H](O)[C@H](O)[C@H]9O)[C@@H](O)[C@H](O)[C@H]8O)[C@@H](O)[C@H](O)[C@H]7O)C(C)(C)C6CC[C@]54C)[C@@H]3CC2(C)C)[C@H](O)[C@H]1O,"[(2R,3S,4R,5R,6R)-6-[[(3S,4aS,5S,6aR,6aS,6bR,10S,12aR,14bS)-5-hydroxy-4a-(hydroxymethyl)-2,2,6a,6b,9,9,12a-heptamethyl-10-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2S,3R,4S,5R)-3,4,5-trihydroxyoxan-2-yl]oxymethyl]oxan-2-yl]oxymethyl]oxan-2-yl]oxy-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicen-3-yl]oxy]-4,5-dihydroxy-2-(hydroxymethyl)oxan-3-yl] (E)-2-methylbut-2-enoate"
