input,target
CC(Br)=CCF,3-bromo-1-fluorobut-2-ene
CCCNCC[B]O,hydroxy-[2-(propylamino)ethyl]boron
OC[SiH2]CO,hydroxymethylsilylmethanol
C[SiH2]OSC,methyl(methylsulfanyloxy)silane
CCC=C1CN1C,1-methyl-2-propylideneaziridine
CN=NCC1CC1,cyclopropylmethyl(methyl)diazene
CCN(N)CNCN,"""N-[[amino(ethyl)amino]methyl]methanediamine"""
CC1CCC1CCS,2-(2-methylcyclobutyl)ethanethiol
C=C1CONN1C,3-methyl-4-methylideneoxadiazolidine
C=C(Cl)NOC,1-chloro-N-methoxyethenamine
CCC=NC1CO1,N-(oxiran-2-yl)propan-1-imine
Cc1cncnc1F,4-fluoro-5-methylpyrimidine
COC1N=CCO1,"2-methoxy-2,5-dihydro-1,3-oxazole"
CN(CC=N)NN,1-[hydrazinyl(methyl)amino]-2-iminoethane
BrC1=CCNS1,"5-bromo-2,3-dihydro-1,2-thiazole"
C=C1CCNC1C,2-methyl-3-methylidenepyrrolidine
CNCC1OCC1N,2-(methylaminomethyl)oxetan-3-amine
CCC1C#CCC1,3-ethylcyclopentyne
CNCC1OC1NC,N-methyl-3-(methylaminomethyl)oxiran-2-amine
CN=NNC(C)F,1-fluoro-N-(methyldiazenyl)ethanamine
CSOC1CCNC1,3-methylsulfanyloxypyrrolidine
CCCNC(O)OC,methoxy(propylamino)methanol
SSCC1CCNC1,3-(disulfanylmethyl)pyrrolidine
C=C=NOC=NC,(ethenylideneamino) N-methylmethanimidate
SC1CCCSCC1,thiepane-4-thiol
C=NCC=CSCC,N-(3-ethylsulfanylprop-2-enyl)methanimine
COCC1CC1=O,2-(methoxymethyl)cyclopropan-1-one
O=C1SCC1CO,3-(hydroxymethyl)thietan-2-one
CCCCS(C)=N,butyl-imino-methyl-λ4-sulfane
CSSC1CCCN1,2-(methyldisulfanyl)pyrrolidine
C[SiH2]N=N,methylsilyldiazene
NN1C#COCC1,1-oxa-4-azacyclohex-5-yn-4-amine
C#CC(=O)CO,1-hydroxybut-3-yn-2-one
COC1=CSNC1,"4-methoxy-2,3-dihydro-1,2-thiazole"
BrC1N=CCS1,"2-bromo-2,5-dihydro-1,3-thiazole"
Cc1ncsc1SS,"5-(disulfanyl)-4-methyl-1,3-thiazole"
CCNN(C)SCC,2-ethyl-1-ethylsulfanyl-1-methylhydrazine
SC1CC12CC2,spiro[2.2]pentane-2-thiol
CC(C)NN=CN,"""N-(propan-2-ylamino)methanimidamide"""
C=C=C=NC=C,"N-ethenylpropa-1,2-dien-1-imine"
CS(O)(O)NN,[dihydroxy(methyl)-λ4-sulfanyl]hydrazine
CC/C=C\\N=N,[(Z)-but-1-enyl]diazene
CC=CCN=CCN,2-but-2-enyliminoethanamine
CC=C(CN)SC,2-methylsulfanylbut-2-en-1-amine
CCC=[PH2+],propylidenephosphanium
NN1CCCCSC1,"1,3-thiazepan-3-amine"
CCC1CNCN1C,5-ethyl-1-methylimidazolidine
SNCC1CCSC1,N-(thiolan-3-ylmethyl)thiohydroxylamine
N#CC1CNCS1,"1,3-thiazolidine-5-carbonitrile"
CNCCOCCNSC,N-methyl-2-[2-(methylsulfanylamino)ethoxy]ethanamine
CCN1CNCN1C,"1-ethyl-2-methyl-1,2,4-triazolidine"
BrC1C=NCS1,"5-bromo-2,5-dihydro-1,3-thiazole"
CSCNC(C)CN,"2-N-(methylsulfanylmethyl)propane-1,2-diamine"
C[B][SiH3],methyl(silyl)boron
C=S(CC)CCC,ethyl-methylidene-propyl-λ4-sulfane
CB=CC(C)CC,methyl(2-methylbutylidene)borane
O=C=[PH2+],oxomethylidenephosphanium
COCC1OCCS1,"2-(methoxymethyl)-1,3-oxathiolane"
CCN1C2CC21,2-ethyl-2-azabicyclo[1.1.0]butane
CCCN[SiH3],N-silylpropan-1-amine
CCO[SiH]=O,ethoxy(oxo)silane
OCC1N=CCN1,"2,5-dihydro-1H-imidazol-2-ylmethanol"
[B]=NCOC=O,formyloxymethyliminoboron
CCC=CC(N)N,"pent-2-ene-1,1-diamine"
[3H]C(=S)S,tritiomethanedithioic acid
BrC1C=NCN1,"5-bromo-2,5-dihydro-1H-imidazole"
CN(O)C(N)O,amino-[hydroxy(methyl)amino]methanol
Nc1cc#ccn1,"4,5-didehydropyridin-2-amine"
C#CC=C=CCC,"hepta-3,4-dien-1-yne"
CCCCC(C)=P,hexan-2-ylidenephosphane
CC1C2COC12,5-methyl-2-oxabicyclo[2.1.0]pentane
CSCOCC(C)C,2-methyl-1-(methylsulfanylmethoxy)propane
C=C1CNCN1C,1-methyl-5-methylideneimidazolidine
COC1=NCOC1,"4-methoxy-2,5-dihydro-1,3-oxazole"
C=CC(CF)CF,4-fluoro-3-(fluoromethyl)but-1-ene
I[SiH]1CC1,1-iodosilirane
CNN=C1COC1,N-(oxetan-3-ylideneamino)methanamine
C=COCCCN=O,1-ethenoxy-3-nitrosopropane
O=Bc1ccco1,furan-2-yl(oxo)borane
CCC=C=NCCC,N-propylbut-1-en-1-imine
O=C[SiH]=O,oxosilylformaldehyde
CCCN1CCN1C,1-methyl-2-propyldiazetidine
CC1C=NOCC1,"4-methyl-5,6-dihydro-4H-oxazine"
CCCC(=P)CC,hexan-3-ylidenephosphane
CCC/C=N\\NO,N-[(Z)-butylideneamino]hydroxylamine
C[N+]#COCS,N-methyl-1-(sulfanylmethoxy)formonitrilium
CC1C(N)N1C,"1,3-dimethylaziridin-2-amine"
CC=CC1CSC1,3-prop-1-enylthietane
BrC1CN=CO1,"5-bromo-4,5-dihydro-1,3-oxazole"
CC1COCC1ON,O-(4-methyloxolan-3-yl)hydroxylamine
C1CSSSCCN1,"1,2,3,6-trithiazocane"
C=NOC(=O)O,(methylideneamino) hydrogen carbonate
CSNC(=O)SC,S-methyl N-methylsulfanylcarbamothioate
C=C(CN)CCN,"2-methylidenebutane-1,4-diamine"
FCCOC1CCC1,2-fluoroethoxycyclobutane
CC1CCN=NN1,"6-methyl-1,4,5,6-tetrahydrotriazine"
CSC=NN(C)C,methyl N-(dimethylamino)methanimidothioate
NC(N)C(O)O,"2,2-diaminoethane-1,1-diol"
C#CC(P)COC,1-methoxybut-3-yn-2-ylphosphane
NCCCNC(N)N,"N""-(3-aminopropyl)methanetriamine"
FC1N=NNC1F,"4,5-difluoro-4,5-dihydro-1H-triazole"
CC=NC1CC1C,N-(2-methylcyclopropyl)ethanimine
NC1OC1OCCO,2-(3-aminooxiran-2-yl)oxyethanol
CCN=C(N)Cl,"""N-ethylcarbamimidoyl chloride"""
[B]CC1CC1C,(2-methylcyclopropyl)methylboron
C=CN(N)CCN,2-[amino(ethenyl)amino]ethanamine
CNCNN(C)NC,N-methyl-1-[2-methyl-2-(methylamino)hydrazinyl]methanamine
C=CN(C)N=N,N-diazenyl-N-methylethenamine
CCNC1CC1SC,N-ethyl-2-methylsulfanylcyclopropan-1-amine
CC[B]N(C)C,dimethylamino(ethyl)boron
CCC1CCC1OC,1-ethyl-2-methoxycyclobutane
CC[B]B(O)O,borono(ethyl)boron
SSN1CCSCC1,4-(disulfanyl)thiomorpholine
C=C=CC(C)S,"penta-3,4-diene-2-thiol"
O=[PH+]OCO,hydroxymethoxy(oxo)phosphanium
OC1CN(S)C1,1-sulfanylazetidin-3-ol
NCCNSCCCSN,S-[3-(2-aminoethylamino)sulfanylpropyl]thiohydroxylamine
CCC(CO)COO,2-(hydroperoxymethyl)butan-1-ol
CCN=CN=NSC,"""N-ethyl-N-methylsulfanyliminomethanimidamide"""
NN1CCCCOC1,"1,3-oxazepan-3-amine"
C=CN=C(C)N,"""N-ethenylethanimidamide"""
CC1[B]NCC1,"3-methyl-1,2λ2-azaborolidine"
[B]B(OC)OC,dimethoxyboranylboron
[B]C1CCC1N,(2-aminocyclobutyl)boron
CCC1OC1ONC,N-(3-ethyloxiran-2-yl)oxymethanamine
C=CC(C)CCF,5-fluoro-3-methylpent-1-ene
CC(N)C#CCN,"pent-2-yne-1,4-diamine"
COC=[PH2+],methoxymethylidenephosphanium
N#CS[SiH3],silyl thiocyanate
CC(N)N(C)O,N-(1-aminoethyl)-N-methylhydroxylamine
CCO[SiH2]O,ethoxy(hydroxy)silane
BrC1=COCN1,"4-bromo-2,3-dihydro-1,3-oxazole"
SOCC1CCCO1,2-(sulfanyloxymethyl)oxolane
CON1CC=CS1,"2-methoxy-3H-1,2-thiazole"
CCOc1ncno1,"5-ethoxy-1,2,4-oxadiazole"
NOCC(O)CCl,1-aminooxy-3-chloropropan-2-ol
CSC1OCCCO1,"2-methylsulfanyl-1,3-dioxane"
CCCCC(C)OF,hexan-2-yl hypofluorite
CC=CC1CC1N,2-prop-1-enylcyclopropan-1-amine
N#CC1CCSN1,"1,2-thiazolidine-3-carbonitrile"
CN=C(C)N=N,"""N-imino-N-methylethanimidamide"""
CCCOCN(C)N,1-methyl-1-(propoxymethyl)hydrazine
C=NOCC=CCl,N-(3-chloroprop-2-enoxy)methanimine
C/C=N/N=NC,(E)-N-(methyldiazenyl)ethanimine
CC1C2CC1O2,4-methyl-2-oxabicyclo[1.1.1]pentane
[B]C1CCC1O,(2-hydroxycyclobutyl)boron
SC1CCCCOC1,oxepane-3-thiol
CC(CF)NC=O,N-(1-fluoropropan-2-yl)formamide
CCC=S(C)CC,ethyl-methyl-propylidene-λ4-sulfane
CCCNC(C)SC,N-(1-methylsulfanylethyl)propan-1-amine
[SiH3]C=CP,2-silylethenylphosphane
CCC=COCCCl,1-(2-chloroethoxy)but-1-ene
C=CC(N)CCF,5-fluoropent-1-en-3-amine
C=NCNN(C)C,"N-[(2,2-dimethylhydrazinyl)methyl]methanimine"
CC=C=COCCC,"1-propoxybuta-1,2-diene"
CCO[SiH2]N,aminosilyloxyethane
CC1NCC=CS1,"2-methyl-3,4-dihydro-2H-1,3-thiazine"
CNC1CCOCC1,methanidyl(oxan-4-yl)azanium
CC1(CP)CC1,(1-methylcyclopropyl)methylphosphane
CC(C)C1CP1,2-propan-2-ylphosphirane
N#CB(S)C#N,dicyanoborinothioic acid
CNN=C1CCC1,N-(cyclobutylideneamino)methanamine
SCC1=NOCC1,"4,5-dihydro-1,2-oxazol-3-ylmethanethiol"
CCCCB(C)CN,[butyl(methyl)boranyl]methanamine
C#CCCCONCN,"""N-pent-4-ynoxymethanediamine"""
N=CC(F)C=N,"2-fluoropropane-1,3-diimine"
CN1CCC=CO1,"2-methyl-3,4-dihydrooxazine"
C=CN(N)C=N,N-amino-N-ethenylmethanimidamide
CC=C(CC)SN,S-pent-2-en-3-ylthiohydroxylamine
C=S(C)C#CC,methyl-methylidene-prop-1-ynyl-λ4-sulfane
C=C1CCCSS1,3-methylidenedithiane
CCCC(=N)CN,2-iminopentan-1-amine
CSCCN(C)CN,"""N-methyl-N-(2-methylsulfanylethyl)methanediamine"""
CCS(N)(O)O,[amino(dihydroxy)-λ4-sulfanyl]ethane
CN=CNN(C)C,"""N-(dimethylamino)-N-methylmethanimidamide"""
N#CC1CNSC1,"1,2-thiazolidine-4-carbonitrile"
BrC1=NCNC1,"4-bromo-2,5-dihydro-1H-imidazole"
COS(C)(C)S,methoxy-dimethyl-sulfanyl-λ4-sulfane
COC1CNCN1C,5-methoxy-1-methylimidazolidine
CC(O)NNC=S,N-(1-hydroxyethylamino)methanethioamide
CC1OC1NCCS,2-[(3-methyloxiran-2-yl)amino]ethanethiol
C=CC(=N)OC,methyl prop-2-enimidate
SSSC1CCOC1,3-(trisulfanyl)oxolane
C=CC(N)CNN,1-hydrazinylbut-3-en-2-amine
NC(=O)CN=S,2-thionitrosoacetamide
CN(CN)CC#N,2-[aminomethyl(methyl)amino]acetonitrile
CCNCC1CC1N,2-(ethylaminomethyl)cyclopropan-1-amine
CN=C1CC=N1,N-methyl-3H-azet-2-imine
[B]SCC(C)C,2-methylpropylsulfanylboron
CC(O)N(C)O,1-[hydroxy(methyl)amino]ethanol
CC1NC1NC=O,N-(3-methylaziridin-2-yl)formamide
CCC=CB(C)C,but-1-enyl(dimethyl)borane
O=C(O)COCP,2-(phosphanylmethoxy)acetic acid
C=NC=NN=CC,"""N-(ethylideneamino)-N-methylidenemethanimidamide"""
SNCC1CCCO1,N-(oxolan-2-ylmethyl)thiohydroxylamine
CCC=S(C)SC,methyl-methylsulfanyl-propylidene-λ4-sulfane
COCC(C)OSC,1-methoxy-2-methylsulfanyloxypropane
[B]C[SiH3],silylmethylboron
ClC1C=NCS1,"5-chloro-2,5-dihydro-1,3-thiazole"
SCN1CCCSC1,"1,3-thiazinan-3-ylmethanethiol"
CCNN(C)CSC,2-ethyl-1-methyl-1-(methylsulfanylmethyl)hydrazine
CC(=S)CN=N,1-diazenylpropane-2-thione
COC1CCNC1F,2-fluoro-3-methoxypyrrolidine
C=CNC=NCCC,"""N-ethenyl-N-propylmethanimidamide"""
[PH2+]=CCl,chloromethylidenephosphanium
CCC(=N)OCF,fluoromethyl propanimidate
CS1=CNN=C1,"1-methyl-1λ4-thia-3,4-diazacyclopenta-1,4-diene"
NCC#CC(N)N,"but-2-yne-1,1,4-triamine"
CCC(N)NNNC,1-[2-(methylamino)hydrazinyl]propan-1-amine
N=CC(N)=NN,"""N-amino-2-iminoethanimidamide"""
O=CC1=NCC1,"2,3-dihydroazete-4-carbaldehyde"
BrN1C=CCS1,"2-bromo-5H-1,2-thiazole"
COCNC1COC1,N-(methoxymethyl)oxetan-3-amine
[B]OCCNCCN,2-(2-aminoethylamino)ethoxyboron
CCC(O)COSS,1-(disulfanyloxy)butan-2-ol
COC=[SiH]C,methoxymethylidene(methyl)silane
CC1CCN=NS1,"6-methyl-5,6-dihydro-4H-thiadiazine"
COCCCCCNSC,5-methoxy-N-methylsulfanylpentan-1-amine
CC(F)COCCO,2-(2-fluoropropoxy)ethanol
COS(C)(C)F,fluoro-methoxy-dimethyl-λ4-sulfane
CC1B2CCC21,5-methyl-1-borabicyclo[2.1.0]pentane
CCCB=CCCCC,pentylidene(propyl)borane
C=NN=NN=CC,N-[(methylideneamino)diazenyl]ethanimine
CSN=CN(C)C,"""N,N-dimethyl-N-methylsulfanylmethanimidamide"""
OCCC(CO)SO,"2-hydroxysulfanylbutane-1,4-diol"
COCCNC(C)S,1-(2-methoxyethylamino)ethanethiol
C=C=C=CCNC,"N-methylpenta-2,3,4-trien-1-amine"
C=CC(=C)CS,2-methylidenebut-3-ene-1-thiol
SNCC1CCOC1,N-(oxolan-3-ylmethyl)thiohydroxylamine
C=N/N=C/CC,(E)-N-(methylideneamino)propan-1-imine
CSOP1OCCO1,"2-methylsulfanyloxy-1,3,2-dioxaphospholane"
CCC(C)CC=P,3-methylpentylidenephosphane
CCCCCCCC=P,octylidenephosphane
NC1C=CCOC1,"3,6-dihydro-2H-pyran-3-amine"
Cc1cnc#cn1,"2-methyl-5,6-didehydropyrazine"
CC1C=CC1=O,4-methylcyclobut-2-en-1-one
COCNC(C)CO,2-(methoxymethylamino)propan-1-ol
N[SiH2]CCl,aminosilyl(chloro)methane
NCCCC1CC1N,2-(3-aminopropyl)cyclopropan-1-amine
BrN1C=CCO1,"2-bromo-5H-1,2-oxazole"
N=CC1NCCN1,imidazolidin-2-ylmethanimine
CCCCCC1CP1,2-pentylphosphirane
NCCCC1OC1O,3-(3-aminopropyl)oxiran-2-ol
CC(N)C(C)P,3-phosphanylbutan-2-amine
C=C1C=CC1C,3-methyl-4-methylidenecyclobutene
O[SiH2]CCl,chloromethyl(hydroxy)silane
NCCCC1CC1N,2-(3-aminopropyl)cyclopropan-1-amine
BrN1C=CCO1,"2-bromo-5H-1,2-oxazole"
N=CC1NCCN1,imidazolidin-2-ylmethanimine
CCCCCC1CP1,2-pentylphosphirane
NCCCC1OC1O,3-(3-aminopropyl)oxiran-2-ol
CC(N)C(C)P,3-phosphanylbutan-2-amine
C=C1C=CC1C,3-methyl-4-methylidenecyclobutene
O[SiH2]CCl,chloromethyl(hydroxy)silane
[B]=NCC#CC,but-2-ynyliminoboron
C[SiH2]COO,hydroperoxymethyl(methyl)silane
CC(C)P1CC1,1-propan-2-ylphosphirane
CSC1OC1CCS,2-(3-methylsulfanyloxiran-2-yl)ethanethiol
CC=CCCCNCC,N-ethylhex-4-en-1-amine
NC=N[SiH3],"""N-silylmethanimidamide"""
CCC(C)(N)I,2-iodobutan-2-amine
CC(=O)OCSS,disulfanylmethyl acetate
CC(C)N=CNN,"""N-amino-N-propan-2-ylmethanimidamide"""
CC(=NN)SCN,aminomethyl N-aminoethanimidothioate
C#CC1CCC1C,1-ethynyl-2-methylcyclobutane
CC#CCSC=NC,but-2-ynyl N-methylmethanimidothioate
CCC(CCl)SC,1-chloro-2-methylsulfanylbutane
CN=CCCCCNC,N-methyl-5-methyliminopentan-1-amine
COC1=CSCN1,"4-methoxy-2,3-dihydro-1,3-thiazole"
CC=C1CCOC1,3-ethylideneoxolane
CNCNC1CC1C,"""N-methyl-N-(2-methylcyclopropyl)methanediamine"""
CSSn1cnnn1,1-(methyldisulfanyl)tetrazole
CSC(C)OCCN,2-(1-methylsulfanylethoxy)ethanamine
CS1=CCC=N1,"1-methyl-4H-1,2-thiazole"
B1CC=CC=N1,"2,3-dihydroazaborinine"
CC=C(C)CNO,N-(2-methylbut-2-enyl)hydroxylamine
CC1=C=CC1C,"1,4-dimethylcyclobuta-1,2-diene"
CC1C2C1N2C,"2,4-dimethyl-2-azabicyclo[1.1.0]butane"
ClCC1COSO1,"4-(chloromethyl)-1,3,2-dioxathiolane"
CC=NC=CSCC,N-(2-ethylsulfanylethenyl)ethanimine
C=NC(CC)CC,N-pentan-3-ylmethanimine
CC=CCCCCCF,8-fluorooct-2-ene
CCN(C=N)SC,N-ethyl-N-methylsulfanylmethanimidamide
B1C=CN=CC1,"3,4-dihydro-1,4-azaborinine"
C=NSC(=C)C,N-prop-1-en-2-ylsulfanylmethanimine
C=C(C#N)OO,2-hydroperoxyprop-2-enenitrile
C=N/N=C\\CC,(Z)-N-(methylideneamino)propan-1-imine
SSNC1CCCC1,N-(disulfanyl)cyclopentanamine
NC1C2CCC12,bicyclo[2.1.0]pentan-5-amine
CSC1CCC=N1,"2-methylsulfanyl-3,4-dihydro-2H-pyrrole"
CCN(S)CCOC,N-ethyl-N-(2-methoxyethyl)thiohydroxylamine
CCCC1CCC1P,(2-propylcyclobutyl)phosphane
C[SiH2]CCO,2-methylsilylethanol
CCCC(CC)PC,hexan-3-yl(methyl)phosphane
CC1C=CCC1N,2-methylcyclopent-3-en-1-amine
CON1C=CCO1,"2-methoxy-5H-1,2-oxazole"
CNCC[SiH3],N-methyl-2-silylethanamine
NC1CCNCOC1,"1,3-oxazepan-6-amine"
C=S1CC=NC1,"1-methylidene-2,5-dihydro-1,3-thiazole"
CN1CC=COC1,"3-methyl-2,4-dihydro-1,3-oxazine"
BrC1=CSCN1,"4-bromo-2,3-dihydro-1,3-thiazole"
CSN1CCNC1C,2-methyl-1-methylsulfanylimidazolidine
CNC(CCN)OC,"1-methoxy-N-methylpropane-1,3-diamine"
CC1C(C)N1S,"2,3-dimethyl-1-sulfanylaziridine"
OC1CC12CN2,1-azaspiro[2.2]pentan-5-ol
CCN(C)CC=N,N-ethyl-2-imino-N-methylethanamine
CNC(=O)NSS,1-(disulfanyl)-3-methylurea
CCNCC(C)=N,N-ethyl-2-iminopropan-1-amine
C=C(C)OC=N,prop-1-en-2-yl methanimidate
C1=NCSNCC1,"2,3,4,7-tetrahydro-1,2,6-thiadiazepine"
NOCc1cnco1,"O-(1,3-oxazol-5-ylmethyl)hydroxylamine"
C=NN=CC=CC,N-(methylideneamino)but-2-en-1-imine
COC(C=N)CN,3-imino-2-methoxypropan-1-amine
CSC1N=NNN1,"5-methylsulfanyl-2,5-dihydro-1H-tetrazole"
CSC(C)(C)S,2-methylsulfanylpropane-2-thiol
C=CC[SiH]N,amino(prop-2-enyl)-λ3-silane
CC1C#CCC1C,"3,4-dimethylcyclopentyne"
ClC1C=NCN1,"5-chloro-2,5-dihydro-1H-imidazole"
CC1(F)CC1N,2-fluoro-2-methylcyclopropan-1-amine
CN=NC(C)Cl,1-chloroethyl(methyl)diazene
NCCOOCCC=O,3-(2-aminoethylperoxy)propanal
COC1=COCN1,"4-methoxy-2,3-dihydro-1,3-oxazole"
N=C1SCCC1N,2-iminothiolan-3-amine
CCCCC(C)SO,2-hydroxysulfanylhexane
CCCN(CC)SC,N-ethyl-N-methylsulfanylpropan-1-amine
[B]c1cnco1,"1,3-oxazol-5-ylboron"
CC(C=N)N=N,2-diazenylpropan-1-imine
OC1(CS)CC1,1-(sulfanylmethyl)cyclopropan-1-ol
CB=C(C)CCC,methyl(pentan-2-ylidene)borane
CCC1C=C=C1,"4-ethylcyclobuta-1,2-diene"
CNC1OC1CSC,N-methyl-3-(methylsulfanylmethyl)oxiran-2-amine
CCN[SiH2]C,N-methylsilylethanamine
CCC(C)[B]O,butan-2-yl(hydroxy)boron
C=NC(C)CCC,N-pentan-2-ylmethanimine
CNC(C)NCOC,"""1-N-(methoxymethyl)-1-N-methylethane-1,1-diamine"""
CN=CC1CC1C,N-methyl-1-(2-methylcyclopropyl)methanimine
CCSOCC(C)O,1-ethylsulfanyloxypropan-2-ol
CC=NC=CC=O,3-(ethylideneamino)prop-2-enal
CC[SiH2]NC,N-ethylsilylmethanamine
[3H][B]C=O,formyl(tritio)boron
CC1=NCCC1F,"4-fluoro-5-methyl-3,4-dihydro-2H-pyrrole"
CC(C)CC#CF,1-fluoro-4-methylpent-1-yne
CCCNC(C)NC,"""1-N-methyl-1-N-propylethane-1,1-diamine"""
OC1CCNCOC1,"1,3-oxazepan-6-ol"
Cc1ccnn1CN,(5-methylpyrazol-1-yl)methanamine
CC=COOC=CC,1-prop-1-enylperoxyprop-1-ene
C=NS(=N)CC,N-(ethylsulfinimidoyl)methanimine
CSCNC1OC1C,3-methyl-N-(methylsulfanylmethyl)oxiran-2-amine
SSC1CCCNC1,3-(disulfanyl)piperidine
CCC(C)C=NP,2-methyl-N-phosphanylbutan-1-imine
CCN(CCO)NC,2-[ethyl(methylamino)amino]ethanol
CC1(C)OC1N,"3,3-dimethyloxiran-2-amine"
Cn1nccc1NS,N-(2-methylpyrazol-3-yl)thiohydroxylamine
CCSC1SC1SC,2-ethylsulfanyl-3-methylsulfanylthiirane
[B]CON(C)C,dimethylaminooxymethylboron
NOCC1CNCN1,O-(imidazolidin-4-ylmethyl)hydroxylamine
CC=C1CCSC1,3-ethylidenethiolane
CNOc1ncco1,"N-(1,3-oxazol-2-yloxy)methanamine"
COCC[SiH3],2-methoxyethylsilane
CN=C(C)NSC,"""N-methyl-N-methylsulfanylethanimidamide"""
CC=NC1CCO1,N-(oxetan-2-yl)ethanimine
C#CCNC(C)N,"""1-N-prop-2-ynylethane-1,1-diamine"""
CNCC(=N)Br,2-(methylamino)ethanimidoyl bromide
C1=COCCN=1,"1-oxa-4-azacyclohexa-4,5-diene"
CN=C(Br)CN,2-amino-N-methylethanimidoyl bromide
CCCN(C)SCC,N-ethylsulfanyl-N-methylpropan-1-amine
CN[SiH2]Cl,N-chlorosilylmethanamine
FCOC[SiH3],fluoromethoxymethylsilane
C=C(CS)CBr,2-(bromomethyl)prop-2-ene-1-thiol
CSCC(C)C=N,2-methyl-3-methylsulfanylpropan-1-imine
O=CO[18OH],oxidanyl formate
CCC12CC1S2,1-ethyl-2-thiabicyclo[1.1.0]butane
O=NCC1CSC1,3-(nitrosomethyl)thietane
CCC(C)(N)F,2-fluorobutan-2-amine
CNCOCCOCOC,1-[2-(methoxymethoxy)ethoxy]-N-methylmethanamine
CCCC1[B]C1,2-propyl-1λ2-borirane
C=CS(=C)CC,ethenyl-ethyl-methylidene-λ4-sulfane
C=CC(=C)SN,"S-buta-1,3-dien-2-ylthiohydroxylamine"
CCCCNC(N)N,"N""-butylmethanetriamine"
CNS(C)(C)C,N-(trimethyl-λ4-sulfanyl)methanamine
O=S(=O)=CF,fluoro(sulfonyl)methane
CCC[SiH2]S,propyl(sulfanyl)silane
NNC(C=O)CO,2-hydrazinyl-3-hydroxypropanal
NCNC(=O)ON,amino N-(aminomethyl)carbamate
[B]1C=CCO1,"5H-1,2λ2-oxaborole"
CCNC[SiH3],N-(silylmethyl)ethanamine
CC(=NN)OCN,aminomethyl ethanehydrazonate
B1=NC=COO1,"1,2,4,3-dioxazaborinine"
PN=C1CCNC1,N-phosphanylpyrrolidin-3-imine
Nc1nnnn1Cl,1-chlorotetrazol-5-amine
C1=C[SiH]1,1λ3-silirene
OCC(O)CONO,"3-(hydroxyamino)oxypropane-1,2-diol"
CC=CCCC=NC,N-methylhex-4-en-1-imine
CCCC1OC1CN,(3-propyloxiran-2-yl)methanamine
O=CCCOCCBr,3-(2-bromoethoxy)propanal
CCCN[N+]#N,1-(diazonioamino)propane
CC=BCC(C)C,ethylidene(2-methylpropyl)borane
CCC=BC1CC1,cyclopropyl(propylidene)borane
CCCNC(O)CN,2-amino-1-(propylamino)ethanol
FC1CN(S)C1,3-fluoro-1-sulfanylazetidine
CB(O)C1CC1,cyclopropyl(methyl)borinic acid
C=NC=NC=NC,"""N-methylidene-N-(methyliminomethyl)methanimidamide"""
[SiH3]OCBr,bromomethoxysilane
CC(=N)CCCO,4-iminopentan-1-ol
CNCCSCCNSS,2-[2-(disulfanylamino)ethylsulfanyl]-N-methylethanamine
CNCC(C)NNC,N-methyl-2-(2-methylhydrazinyl)propan-1-amine
CCC1NCNC1C,4-ethyl-5-methylimidazolidine
N=CCC1CCC1,2-cyclobutylethanimine
CONC(N)=NN,2-amino-1-methoxyguanidine
CCC(=O)SNC,S-(methylamino) propanethioate
CC=S(C)CCC,ethylidene-methyl-propyl-λ4-sulfane
CNC(C)N=CN,"""N-[1-(methylamino)ethyl]methanimidamide"""
CCS(C)(N)S,(amino-methyl-sulfanyl-λ4-sulfanyl)ethane
CC1CSSCC1O,5-methyldithian-4-ol
CC=NCN(C)C,"1-(ethylideneamino)-N,N-dimethylmethanamine"
CCCNC1NC1N,"2-N-propylaziridine-2,3-diamine"
CN=C(C)CCl,1-chloro-N-methylpropan-2-imine
CSC1C=COC1,"3-methylsulfanyl-2,3-dihydrofuran"
NCC1CCCN1S,(1-sulfanylpyrrolidin-2-yl)methanamine
C=CN=CNN=C,"""N-ethenyl-N-(methylideneamino)methanimidamide"""
C=C(C)SC=O,S-prop-1-en-2-yl methanethioate
CCC1CCC1CF,1-ethyl-2-(fluoromethyl)cyclobutane
CSC=NC(C)C,methyl N-propan-2-ylmethanimidothioate
C=NCCC1CC1,N-(2-cyclopropylethyl)methanimine
CC(F)CN=CN,"""N-(2-fluoropropyl)methanimidamide"""
C#CNC(=O)O,ethynylcarbamic acid
CC1CCSSCC1,5-methyldithiepane
C[SiH2]CPC,methyl(methylsilylmethyl)phosphane
C#CC(=N)CC,pent-1-yn-3-imine
O[SiH2]OCS,hydroxysilyloxymethanethiol
CC(=CF)CCl,3-chloro-1-fluoro-2-methylprop-1-ene
CCC(C)NCPC,N-(methylphosphanylmethyl)butan-2-amine
CC(C)SNCCN,"""N-propan-2-ylsulfanylethane-1,2-diamine"""
C=BC1CC1=C,methylidene-(2-methylidenecyclopropyl)borane
CCC=CCCCCF,8-fluorooct-3-ene
NCCC1=CCC1,2-(cyclobuten-1-yl)ethanamine
O=C1NSC1=O,"thiazetidine-3,4-dione"
N#C[SiH2]O,hydroxysilylformonitrile
CCCC[SiH2],butyl-λ3-silane
COC1=CONC1,"4-methoxy-2,3-dihydro-1,2-oxazole"
NOCC(CO)OO,3-aminooxy-2-hydroperoxypropan-1-ol
N#CC=CCOCS,4-(sulfanylmethoxy)but-2-enenitrile
CC1C2CC12O,2-methylbicyclo[1.1.0]butan-1-ol
N=CC[SiH3],2-silylethanimine
CC1CCCCC1P,(2-methylcyclohexyl)phosphane
