input, target
c1ccc2c(c1)c1ccccc1n2-c1ccc2c(c1)sc1sc3cc(-n4c5ccccc5c5ccccc54)ccc3c12, 9-(3-carbazol-9-yl-[1]benzothiolo[2,3-b][1]benzothiol-8-yl)carbazole
COC(=O)c1[nH]c(C)c(/C(O)=C2\C(=O)C(=O)N(CCCN(C)C)[C@H]2c2ccc(F)cc2)c1C, methyl 4-[(E)-[(2S)-1-[3-(dimethylamino)propyl]-2-(4-fluorophenyl)-4,5-dioxopyrrolidin-3-ylidene]-hydroxymethyl]-3,5-dimethyl-1H-pyrrole-2-carboxylate
CCOC(=O)C1=C(C)N=c2s/c(=C/c3ccc(OC)c(OC)c3)c(=O)n2C1c1ccc(OCC)c(OCC)c1, ethyl (2E)-5-(3,4-diethoxyphenyl)-2-[(3,4-dimethoxyphenyl)methylidene]-7-methyl-3-oxo-5H-[1,3]thiazolo[3,2-a]pyrimidine-6-carboxylate
Cc1cccc(N(CC(=O)NN=Cc2ccc(OCC(=O)N[C@@H](C)c3ccccc3)cc2)S(C)(=O)=O)c1C, 2-(2,3-dimethyl-N-methylsulfonylanilino)-N-[[4-[2-oxo-2-[[(1S)-1-phenylethyl]amino]ethoxy]phenyl]methylideneamino]acetamide
CC[C@H](C(=O)NC)N(Cc1ccc(Cl)c(Cl)c1)C(=O)CCCN(c1cccc(Cl)c1C)S(C)(=O)=O, (2R)-2-[4-(3-chloro-2-methyl-N-methylsulfonylanilino)butanoyl-[(3,4-dichlorophenyl)methyl]amino]-N-methylbutanamide
CC1CN(C(=O)N(c2ccccc2)c2cccc(Cl)c2)C(C)CN1C(=O)N(c1ccccc1)c1cccc(Cl)c1, 1-N,4-N-bis(3-chlorophenyl)-2,5-dimethyl-1-N,4-N-diphenylpiperazine-1,4-dicarboxamide
CN(C)c1ccc(C=NNc2nc(OC(C(F)(F)F)C(F)(F)F)nc(N(c3ccccc3)c3ccccc3)n2)cc1, 4-N-[[4-(dimethylamino)phenyl]methylideneamino]-6-(1,1,1,3,3,3-hexafluoropropan-2-yloxy)-2-N,2-N-diphenyl-1,3,5-triazine-2,4-diamine
C=C1C(=O)C23C[C@@]1(O)CC[C@H]2c1ccc(O)c(C)c1[C@@H]3Cn1cc(-c2ccccc2)nn1, (2S,9S,12S)-5,12-dihydroxy-4-methyl-13-methylidene-2-[(4-phenyltriazol-1-yl)methyl]tetracyclo[10.2.1.01,9.03,8]pentadeca-3(8),4,6-trien-14-one
O=[N+]([O-])c1ccc(S(=O)(=O)NCC(O)CNS(=O)(=O)c2ccc([N+](=O)[O-])cc2)cc1, N-[2-hydroxy-3-[(4-nitrophenyl)sulfonylamino]propyl]-4-nitrobenzenesulfonamide
O=C(N[C@@H](CC1CCCCC1)C(=O)NCCN1CCc2cc(F)ccc21)C1CCN(C(=O)c2ccccc2)CC1, 1-benzoyl-N-[(2S)-3-cyclohexyl-1-[2-(5-fluoro-2,3-dihydroindol-1-yl)ethylamino]-1-oxopropan-2-yl]piperidine-4-carboxamide
O=C(COc1cccc2ccccc12)NNC(=S)NC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1, N-[[(2-naphthalen-1-yloxyacetyl)amino]carbamothioyl]-3,5-dinitrobenzamide
CCOC(=O)[C@](O)(CCCc1ccccc1)[C@@]1(C(=O)SC)OC(C)(C)O[C@@H]1COCc1ccccc1, ethyl (2S)-2-[(4S,5R)-2,2-dimethyl-4-methylsulfanylcarbonyl-5-(phenylmethoxymethyl)-1,3-dioxolan-4-yl]-2-hydroxy-5-phenylpentanoate
COc1ccc(/C(O)=C2\C(=O)C(=O)N(c3nc4ccc(C)cc4s3)[C@@H]2c2ccc(Cl)cc2)cc1C, (4E,5R)-5-(4-chlorophenyl)-4-[hydroxy-(4-methoxy-3-methylphenyl)methylidene]-1-(6-methyl-1,3-benzothiazol-2-yl)pyrrolidine-2,3-dione
Cc1ccc(S(=O)(=O)N(C)CC(=O)N(Cc2ccccc2)[C@H](Cc2ccccc2)C(=O)NCC(C)C)cc1, (2R)-2-[benzyl-[2-[methyl-(4-methylphenyl)sulfonylamino]acetyl]amino]-N-(2-methylpropyl)-3-phenylpropanamide
Brc1ccc(C2(c3ccc(Br)cc3)S[C@@]3(SC(c4ccccc4)=NN3c3ccccc3)c3ccccc32)cc1, (2R)-3',3'-bis(4-bromophenyl)-3,5-diphenylspiro[1,3,4-thiadiazole-2,1'-2-benzothiophene]
Cc1ccc([C@H]2C[C@@H]3CC[C@H]([C@H]2COC(c2ccc(F)cc2)c2ccc(F)cc2)N3C)cc1, (1R,2S,3S,5S)-2-[bis(4-fluorophenyl)methoxymethyl]-8-methyl-3-(4-methylphenyl)-8-azabicyclo[3.2.1]octane
COc1ccc([C@@H]2CC(=O)C3=C(C2)Nc2ccccc2N[C@H]3c2cccc(Oc3ccccc3)c2)cc1OC, (6S,9S)-9-(3,4-dimethoxyphenyl)-6-(3-phenoxyphenyl)-5,6,8,9,10,11-hexahydrobenzo[b][1,4]benzodiazepin-7-one
CCOc1cc(/C=C(\C#N)C(=O)Nc2sc3c(c2C#N)CCCC3)cc(Br)c1OCC(=O)Nc1ccc(F)cc1, (E)-3-[3-bromo-5-ethoxy-4-[2-(4-fluoroanilino)-2-oxoethoxy]phenyl]-2-cyano-N-(3-cyano-4,5,6,7-tetrahydro-1-benzothiophen-2-yl)prop-2-enamide
CCN(CC)CCN1C(=O)C(=O)/C(=C(/O)c2ccc(OCc3ccccc3)cc2C)C1c1ccc(Cl)c(Cl)c1, (4E)-5-(3,4-dichlorophenyl)-1-[2-(diethylamino)ethyl]-4-[hydroxy-(2-methyl-4-phenylmethoxyphenyl)methylidene]pyrrolidine-2,3-dione
CC1=C(C(=O)Nc2ccccc2)[C@@H](c2ccc(C)cc2)n2c(s/c(=C\c3ccc(C)o3)c2=O)=N1, (2Z,5R)-7-methyl-2-[(5-methylfuran-2-yl)methylidene]-5-(4-methylphenyl)-3-oxo-N-phenyl-5H-[1,3]thiazolo[3,2-a]pyrimidine-6-carboxamide
COc1ccc(-c2ccc(/C=C3\C(=N)N4N=C(c5ccco5)SC4=NC3=O)o2)c([N+](=O)[O-])c1, (6E)-2-(furan-2-yl)-5-imino-6-[[5-(4-methoxy-2-nitrophenyl)furan-2-yl]methylidene]-[1,3,4]thiadiazolo[3,2-a]pyrimidin-7-one
CCOc1ccc(C[C@H](NC(=O)CC)C(=O)N[C@H](Cc2cccnc2)C(=O)NCc2ccc(CN)cc2)cc1, (2S)-N-[(2R)-1-[[4-(aminomethyl)phenyl]methylamino]-1-oxo-3-pyridin-3-ylpropan-2-yl]-3-(4-ethoxyphenyl)-2-(propanoylamino)propanamide
C/C(=C/C(C)=C(\C)CNC(=O)c1cc(C2CCN(C(=O)CN(C)C)CC2)nc2c1cnn2C(C)C)NC=O, 6-[1-[2-(dimethylamino)acetyl]piperidin-4-yl]-N-[(2E,4Z)-5-formamido-2,3-dimethylhexa-2,4-dienyl]-1-propan-2-ylpyrazolo[3,4-b]pyridine-4-carboxamide
CN(C(=O)N1CC(c2cc(F)ccc2F)=C[C@@]1(CO)c1ccccc1)C1CCN(Cc2cccnc2)CC(F)C1, (5S)-3-(2,5-difluorophenyl)-N-[6-fluoro-1-(pyridin-3-ylmethyl)azepan-4-yl]-5-(hydroxymethyl)-N-methyl-5-phenyl-2H-pyrrole-1-carboxamide
COCCCNC(=O)CN1C(=O)CSC(c2ccc(F)cc2F)c2c(-c3ccccc3)nn(-c3ccc(C)cc3C)c21, 2-[4-(2,4-difluorophenyl)-1-(2,4-dimethylphenyl)-7-oxo-3-phenyl-4H-pyrazolo[3,4-e][1,4]thiazepin-8-yl]-N-(3-methoxypropyl)acetamide
CC(C)[C@H]1OC(=O)[C@]2(C)[C@@H]3C(=O)N(C)C(=O)[C@@H]3CN2[C@H]1c1ccccc1, (1S,2R,6S,9S,10R)-1,4-dimethyl-9-phenyl-10-propan-2-yl-11-oxa-4,8-diazatricyclo[6.4.0.02,6]dodecane-3,5,12-trione
COc1cc([C@@H](CC(=O)Nc2cccc([N+](=O)[O-])c2)N2Cc3ccccc3C2=O)cc(OC)c1OC, (3R)-N-(3-nitrophenyl)-3-(3-oxo-1H-isoindol-2-yl)-3-(3,4,5-trimethoxyphenyl)propanamide
Cc1cc(Oc2cccc(COc3ccccc3C#N)c2)ccc1-n1c(=O)[nH]c2c(NC(=O)O)sc3nccc1c32, [7-[4-[3-[(2-cyanophenoxy)methyl]phenoxy]-2-methylphenyl]-6-oxo-2-thia-5,7,11-triazatricyclo[6.3.1.04,12]dodeca-1(11),3,8(12),9-tetraen-3-yl]carbamic acid
CC[C@@H](C(=O)N(C)C)N(C(=O)[C@H]1CC=C(C)CC1)c1cc(C#CC(C)(C)C)sc1C(=O)O, 3-[[(2S)-1-(dimethylamino)-1-oxobutan-2-yl]-[(1R)-4-methylcyclohex-3-ene-1-carbonyl]amino]-5-(3,3-dimethylbut-1-ynyl)thiophene-2-carboxylic acid
CCCCCCN1C(=O)/C(=C/c2c(C)c(C#N)c(=O)n(CCCC)c2N2CCC(Cc3ccccc3)CC2)SC1=S, 6-(4-benzylpiperidin-1-yl)-1-butyl-5-[(Z)-(3-hexyl-4-oxo-2-sulfanylidene-1,3-thiazolidin-5-ylidene)methyl]-4-methyl-2-oxopyridine-3-carbonitrile
CC[C@H](C(=O)Nc1c(C)cccc1C)N1C(=O)[C@H]2[C@H]3C=C[C@@H](CC3)[C@H]2C1=O, (2R)-N-(2,6-dimethylphenyl)-2-[(1R,2S,6R,7R)-3,5-dioxo-4-azatricyclo[5.2.2.02,6]undec-8-en-4-yl]butanamide
Cc1cccc(-c2nnc(NC(=O)[C@H](Cc3ccccc3)NC(=O)Nc3c(C(C)C)cccc3C(C)C)s2)c1, (2S)-2-[[2,6-di(propan-2-yl)phenyl]carbamoylamino]-N-[5-(3-methylphenyl)-1,3,4-thiadiazol-2-yl]-3-phenylpropanamide
Cc1ccc(C2CC(c3ccccc3)C=C2C=CNC(=O)COc2n[nH]c(-c3ccccc3)c2-c2ccccc2)cc1, 2-[(4,5-diphenyl-1H-pyrazol-3-yl)oxy]-N-[2-[5-(4-methylphenyl)-3-phenylcyclopenten-1-yl]ethenyl]acetamide
COc1cc(OC)cc([C@H]2C(C(=O)OC(C)C)=C(C)N=C3SC=C(CC(=O)NCc4ccncc4)N32)c1, propan-2-yl (5S)-5-(3,5-dimethoxyphenyl)-7-methyl-3-[2-oxo-2-(pyridin-4-ylmethylamino)ethyl]-5H-[1,3]thiazolo[3,2-a]pyrimidine-6-carboxylate
O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(F)cc2)sc2cc(P(=O)([O-])[O-])ccc12, [2-(4-fluorophenyl)-6-phosphonato-1-benzothiophen-3-yl]-[4-(2-piperidin-1-ylethoxy)phenyl]methanone
CCC(SC1=Nc2ccccc2C2=NC(CC(=O)NCc3ccc(F)cc3)C(=O)N12)C(=O)Nc1cccc(OC)c1, 2-[[2-[2-[(4-fluorophenyl)methylamino]-2-oxoethyl]-3-oxo-2H-imidazo[1,2-c]quinazolin-5-yl]sulfanyl]-N-(3-methoxyphenyl)butanamide
CCCCCNC(=O)C(c1ccc(C)c(C)c1)N(C(=O)C(CCC(N)=O)NC(=O)OC(C)(C)C)C(C)(C)C, tert-butyl N-[5-amino-1-[tert-butyl-[1-(3,4-dimethylphenyl)-2-oxo-2-(pentylamino)ethyl]amino]-1,5-dioxopentan-2-yl]carbamate
CCN1CCC(n2cc(C(=O)Nc3cc(N(CCOC(C)C)c4ccc5c(ccn5C(=O)NC)c4)ccn3)cn2)CC1, 5-[[2-[[1-(1-ethylpiperidin-4-yl)pyrazole-4-carbonyl]amino]pyridin-4-yl]-(2-propan-2-yloxyethyl)amino]-N-methylindole-1-carboxamide
CC1C(CN2CCOCC2)OC(c2ccc(NC(=O)Nc3ccc(Oc4ccccc4)cc3)cc2)OC1c1ccc(CO)cc1, 1-[4-[4-[4-(hydroxymethyl)phenyl]-5-methyl-6-(morpholin-4-ylmethyl)-1,3-dioxan-2-yl]phenyl]-3-(4-phenoxyphenyl)urea
Cc1ccnc(NS(=O)(=O)c2ccc(NC(=O)CCSc3nc(N)c(C#N)c(-c4ccccc4)c3C#N)cc2)n1, 3-(6-amino-3,5-dicyano-4-phenylpyridin-2-yl)sulfanyl-N-[4-[(4-methylpyrimidin-2-yl)sulfamoyl]phenyl]propanamide
CCC(C(=O)Nc1ccc(-c2cc3c(o2)CCN(C(=O)c2cccc(C(F)(F)F)c2)C3)cc1)c1ccccc1, 2-phenyl-N-[4-[5-[3-(trifluoromethyl)benzoyl]-6,7-dihydro-4H-furo[3,2-c]pyridin-2-yl]phenyl]butanamide
Cc1nn(-c2ccc(Cl)c(Cl)c2)c2c1[C@@H]1c3c(ccc4c(C)cc(=O)oc34)OC[C@@H]1CO2, (2S,10R)-6-(3,4-dichlorophenyl)-4,17-dimethyl-8,12,20-trioxa-5,6-diazapentacyclo[11.8.0.02,10.03,7.016,21]henicosa-1(13),3(7),4,14,16(21),17-hexaen-19-one
O=C(N[C@@H]1CC(=O)N(CC(F)(F)F)C1)[C@H]1CCCC[C@@H]1c1nc2ccc(Cl)cc2[nH]1, (1S,2S)-2-(6-chloro-1H-benzimidazol-2-yl)-N-[(3R)-5-oxo-1-(2,2,2-trifluoroethyl)pyrrolidin-3-yl]cyclohexane-1-carboxamide
COc1ccc(C(=O)Nc2ccccc2C(=O)N[C@H](C(=O)NNC(=O)c2ccc(Cl)cc2Cl)C(C)C)cc1, N-[(2S)-1-[2-(2,4-dichlorobenzoyl)hydrazinyl]-3-methyl-1-oxobutan-2-yl]-2-[(4-methoxybenzoyl)amino]benzamide
CCOc1cc2c(cc1OCC)CN(CCc1ccc(NC(=O)c3ccccc3NC(=O)c3cnc4ccccc4c3)cc1)CC2, N-[2-[[4-[2-(6,7-diethoxy-3,4-dihydro-1H-isoquinolin-2-yl)ethyl]phenyl]carbamoyl]phenyl]quinoline-3-carboxamide
NC(=O)c1cc(F)c(N[C@@H]2CCCC[C@@H]2N)nc1Nc1cncc(NC(=O)c2ccc(O)c(O)c2)c1, 6-[[(1R,2S)-2-aminocyclohexyl]amino]-2-[[5-[(3,4-dihydroxybenzoyl)amino]pyridin-3-yl]amino]-5-fluoropyridine-3-carboxamide
COc1cc([C@H]2/C(=C(\O)c3ccc(OCC(C)C)cc3C)C(=O)C(=O)N2CCCN2CCOCC2)ccc1O, (4E,5S)-5-(4-hydroxy-3-methoxyphenyl)-4-[hydroxy-[2-methyl-4-(2-methylpropoxy)phenyl]methylidene]-1-(3-morpholin-4-ylpropyl)pyrrolidine-2,3-dione
COc1ccc(S(=O)(=O)N(CC(=O)Nc2ccc(S(=O)(=O)Nc3ccccc3)cc2)c2ccc(C)cc2)cc1, 2-(N-(4-methoxyphenyl)sulfonyl-4-methylanilino)-N-[4-(phenylsulfamoyl)phenyl]acetamide
Cc1cc(Br)c(Cl)cc1NC(=O)COC(=O)[C@@H]1CC(=O)N(NC(=O)c2ccc(Cl)c(Cl)c2)C1, [2-(4-bromo-5-chloro-2-methylanilino)-2-oxoethyl] (3R)-1-[(3,4-dichlorobenzoyl)amino]-5-oxopyrrolidine-3-carboxylate
COC(=O)C1CC(=O)[C@H]2[C@@]3(C)CC[C@@H](C)[C@H](OC)[C@H]3C=C[C@@]2(C)C1, methyl (4aR,4bS,7R,8S,8aS,10aR)-8-methoxy-4b,7,10a-trimethyl-4-oxo-2,3,4a,5,6,7,8,8a-octahydro-1H-phenanthrene-2-carboxylate
CC1(C)CC(=O)C2=C(C1)N(c1ccc(Cl)cc1)C(=O)[C@@]2(NC(=O)C1CCCCC1)C(F)(F)F, N-[(3R)-1-(4-chlorophenyl)-6,6-dimethyl-2,4-dioxo-3-(trifluoromethyl)-5,7-dihydroindol-3-yl]cyclohexanecarboxamide
O=S(=O)(OC1(OCC2CCN(CC3(C(F)(F)F)CCC3)CC2)C=CC(c2ccccc2)=CC1F)C(F)(F)F, [6-fluoro-4-phenyl-1-[[1-[[1-(trifluoromethyl)cyclobutyl]methyl]piperidin-4-yl]methoxy]cyclohexa-2,4-dien-1-yl] trifluoromethanesulfonate
O=C(Nc1ccc2c(c1)C1(CCS(=O)(=O)CC1)C(C1CC1)N2S(=O)(=O)c1ccc(F)cc1)C1CC1, N-[2-cyclopropyl-1-(4-fluorophenyl)sulfonyl-1',1'-dioxospiro[2H-indole-3,4'-thiane]-5-yl]cyclopropanecarboxamide
CC[C@@H](C(=O)NC)N(Cc1ccccc1Cl)C(=O)CN(c1ccc(Cl)cc1C)S(=O)(=O)c1ccccc1, (2S)-2-[[2-[N-(benzenesulfonyl)-4-chloro-2-methylanilino]acetyl]-[(2-chlorophenyl)methyl]amino]-N-methylbutanamide
Cc1ccc(C(=O)N2CCN(c3ccc([N+](=O)[O-])cc3)CC2)cc1Oc1nc(Cc2ccc(F)cc2)ns1, [3-[[3-[(4-fluorophenyl)methyl]-1,2,4-thiadiazol-5-yl]oxy]-4-methylphenyl]-[4-(4-nitrophenyl)piperazin-1-yl]methanone
CCNC(=O)[C@H](C)N(Cc1ccccc1)C(=O)CN(c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1ccccc1, (2S)-2-[[2-[N-(benzenesulfonyl)-3,4-dichloroanilino]acetyl]-benzylamino]-N-ethylpropanamide
Cc1ncc(NC(=O)c2ccnc(C(C)(C)C#N)c2)cc1-c1cc(N2CCOCC2)nc(N[C@@H](C)CO)n1, 2-(2-cyanopropan-2-yl)-N-[5-[2-[[(2S)-1-hydroxypropan-2-yl]amino]-6-morpholin-4-ylpyrimidin-4-yl]-6-methylpyridin-3-yl]pyridine-4-carboxamide
Cc1ccc(-c2nnc(-c3ccc(C(=O)N4CCN(S(=O)(=O)c5ccc6ccccc6c5)CC4)cc3)o2)cc1, [4-[5-(4-methylphenyl)-1,3,4-oxadiazol-2-yl]phenyl]-(4-naphthalen-2-ylsulfonylpiperazin-1-yl)methanone
CCOC(=O)C1=C(C)N=c2s/c(=C\c3ccc(C(=O)OC)cc3)c(=O)n2C1c1ccc(OC(C)=O)cc1, ethyl (2Z)-5-(4-acetyloxyphenyl)-2-[(4-methoxycarbonylphenyl)methylidene]-7-methyl-3-oxo-5H-[1,3]thiazolo[3,2-a]pyrimidine-6-carboxylate
CCNC(=O)[C@H](Cc1ccccc1)N(Cc1ccc(F)cc1)C(=O)CN(c1ccc(CC)cc1)S(C)(=O)=O, (2S)-N-ethyl-2-[[2-(4-ethyl-N-methylsulfonylanilino)acetyl]-[(4-fluorophenyl)methyl]amino]-3-phenylpropanamide
COC(=O)C(CSCc1cccc(OCCF)c1)NC(=O)Cn1cc(COc2ccc3sc(S(N)(=O)=O)nc3c2)nn1, methyl 3-[[3-(2-fluoroethoxy)phenyl]methylsulfanyl]-2-[[2-[4-[(2-sulfamoyl-1,3-benzothiazol-5-yl)oxymethyl]triazol-1-yl]acetyl]amino]propanoate
CC[C@H](C)N(CC(=O)N(CCc1ccc(OC)c(OC)c1)Cc1ccco1)S(=O)(=O)/C=C/c1ccccc1, 2-[[(2S)-butan-2-yl]-[(E)-2-phenylethenyl]sulfonylamino]-N-[2-(3,4-dimethoxyphenyl)ethyl]-N-(furan-2-ylmethyl)acetamide
Cc1ccc(C(=O)NN2C(=O)/C(=C/c3cc([N+](=O)[O-])ccc3N3CCOCC3)SC2=S)c(Cl)c1, 2-chloro-4-methyl-N-[(5Z)-5-[(2-morpholin-4-yl-5-nitrophenyl)methylidene]-4-oxo-2-sulfanylidene-1,3-thiazolidin-3-yl]benzamide
CCOc1ccc(-n2cccc2[C@H]2[C@@H](c3ccccn3)NC(=S)N2c2ccc(OCCOC)c(Cl)c2)cc1, (4S,5R)-1-[3-chloro-4-(2-methoxyethoxy)phenyl]-5-[1-(4-ethoxyphenyl)pyrrol-2-yl]-4-pyridin-2-ylimidazolidine-2-thione
COC(=O)c1ccc(N2C(=O)[C@H]3[C@H](C2=O)C2(Cl)c4ccccc4C3(Cl)c3ccccc32)cc1, methyl 4-[(15R,19R)-1,8-dichloro-16,18-dioxo-17-azapentacyclo[6.6.5.02,7.09,14.015,19]nonadeca-2,4,6,9,11,13-hexaen-17-yl]benzoate
COCO[C@@H]1C[C@@](C)(CCO)C(=O)[C@H](C)C23CC[C@H]4C[C@]41C2[C@H](OC)CC3, (2R,4R,6R,7R,9R,14S)-4-(2-hydroxyethyl)-9-methoxy-6-(methoxymethoxy)-2,4-dimethyltetracyclo[5.4.4.01,8.07,14]pentadecan-3-one
O=C(CCN1C(=O)c2ccccc2C1=O)C1=C2C(=O)N(c3cc(Cl)cc(Cl)c3)C(=O)[C@@H]2NN1, 2-[3-[(6aR)-5-(3,5-dichlorophenyl)-4,6-dioxo-2,6a-dihydro-1H-pyrrolo[3,4-c]pyrazol-3-yl]-3-oxopropyl]isoindole-1,3-dione
O=C(Nc1ccc(S(=O)(=O)Nc2ccc(Br)cc2)cc1)C1CCN(S(=O)(=O)Cc2cccc(Cl)c2)CC1, N-[4-[(4-bromophenyl)sulfamoyl]phenyl]-1-[(3-chlorophenyl)methylsulfonyl]piperidine-4-carboxamide
CC(C)[C@H]1COC([C@@H]2C[C@H](P(c3ccccc3)c3ccccc3)CN2C(=O)OC(C)(C)C)=N1, tert-butyl (2S,4S)-4-diphenylphosphanyl-2-[(4S)-4-propan-2-yl-4,5-dihydro-1,3-oxazol-2-yl]pyrrolidine-1-carboxylate
CCN(Cc1ccccc1)c1ccc(N2C(=O)[C@H]3C[C@H](C)CC[C@H]3C2=O)cc1[N+](=O)[O-], (3aS,5R,7aR)-2-[4-[benzyl(ethyl)amino]-3-nitrophenyl]-5-methyl-3a,4,5,6,7,7a-hexahydroisoindole-1,3-dione
C=CC(=O)N1CCCC(NC(=O)c2sc3nccc4c3c2[nH]c(=O)n4-c2ccc(OC3CCOCC3)cc2C)C1, 7-[2-methyl-4-(oxan-4-yloxy)phenyl]-6-oxo-N-(1-prop-2-enoylpiperidin-3-yl)-2-thia-5,7,11-triazatricyclo[6.3.1.04,12]dodeca-1(11),3,8(12),9-tetraene-3-carboxamide
CC(=O)O[C@H]1CO[C@@H](Oc2ccc(C(C)(C)C)cc2)[C@H](OC(C)=O)[C@@H]1OC(C)=O, [(3S,4R,5R,6S)-4,5-diacetyloxy-6-(4-tert-butylphenoxy)oxan-3-yl] acetate
COc1cc(/C=C(/C#N)C(=O)Nc2ccc3c(c2)OCCO3)ccc1OCC(=O)Nc1cccc(C(F)(F)F)c1, (Z)-2-cyano-N-(2,3-dihydro-1,4-benzodioxin-6-yl)-3-[3-methoxy-4-[2-oxo-2-[3-(trifluoromethyl)anilino]ethoxy]phenyl]prop-2-enamide
Cc1c(C(=O)c2ccc(Cl)cc2)c2ccc(OC(F)(F)F)cc2n1Cc1cccc(O[C@H](C)C(=O)O)c1, (2R)-2-[3-[[3-(4-chlorobenzoyl)-2-methyl-6-(trifluoromethoxy)indol-1-yl]methyl]phenoxy]propanoic acid
CC1(C)O[C@H]2[C@@H](O1)[C@@H](C(=O)Nc1ccccc1O)O[C@@H]1OC(C)(C)O[C@H]21, (1S,2R,6R,8S,9R)-N-(2-hydroxyphenyl)-4,4,11,11-tetramethyl-3,5,7,10,12-pentaoxatricyclo[7.3.0.02,6]dodecane-8-carboxamide
CCNC(=O)N1CCN(C(=O)C2(Sc3ccc(C)cc3)CC(=O)N(CC3CC3)C2c2ccc(C=NC)cc2)CC1, 4-[1-(cyclopropylmethyl)-2-[4-(methyliminomethyl)phenyl]-3-(4-methylphenyl)sulfanyl-5-oxopyrrolidine-3-carbonyl]-N-ethylpiperazine-1-carboxamide
CCOc1cc(C(=O)N/N=C/c2cc(Cl)ccc2OCC(=O)Nc2ccc(Cl)c(Cl)c2)ccc1OCc1ccccc1, N-[(E)-[5-chloro-2-[2-(3,4-dichloroanilino)-2-oxoethoxy]phenyl]methylideneamino]-3-ethoxy-4-phenylmethoxybenzamide
CCCNC(=O)c1ccc(CC(C)N2C(=O)C(c3cccc(C(F)(F)F)c3)=NC23CCC(C(C)C)CC3)cc1, 4-[2-[3-oxo-8-propan-2-yl-2-[3-(trifluoromethyl)phenyl]-1,4-diazaspiro[4.5]dec-1-en-4-yl]propyl]-N-propylbenzamide
C/C(=N\C(=O)OC(C)(C)C)N1CCC(CCCc2cc([C@@H]3CC[C@H]4CN3C(=O)N4O)no2)CC1, tert-butyl (NE)-N-[1-[4-[3-[3-[(2S,5S)-6-hydroxy-7-oxo-1,6-diazabicyclo[3.2.1]octan-2-yl]-1,2-oxazol-5-yl]propyl]piperidin-1-yl]ethylidene]carbamate
CCC(C)C(N)C(=O)NC(CC(=O)O)C(=O)NC(CCC(=O)O)C(=O)NC(Cc1ccc(O)cc1)C(=O)O, 4-[[2-[(2-amino-3-methylpentanoyl)amino]-3-carboxypropanoyl]amino]-5-[[1-carboxy-2-(4-hydroxyphenyl)ethyl]amino]-5-oxopentanoic acid
CN(C)c1ccc(NC(=O)/C(=C2\N=C(c3ccccc3)N=C2Nc2ccc(N(C)C)cc2)c2ccccc2)cc1, (2Z)-2-[5-[4-(dimethylamino)anilino]-2-phenylimidazol-4-ylidene]-N-[4-(dimethylamino)phenyl]-2-phenylacetamide
CCCCCc1cc2c(c(O[Si](C)(C)C(C)(C)C)c1)[C@@H]1C=C(C=O)CC[C@@H]1C(C)(C)O2, (6aS,10aR)-1-[tert-butyl(dimethyl)silyl]oxy-6,6-dimethyl-3-pentyl-6a,7,8,10a-tetrahydrobenzo[c]chromene-9-carbaldehyde
C[C@@H]1CN(S(=O)(=O)c2ccc(C(=O)N3CCC[C@H](Cn4ccnn4)C3)cc2)C[C@@H](C)O1, [4-[(2R,6R)-2,6-dimethylmorpholin-4-yl]sulfonylphenyl]-[(3S)-3-(triazol-1-ylmethyl)piperidin-1-yl]methanone
CCOc1cc(/C=C2\C(=O)NC(=O)N(c3ccccc3)C2=O)cc(Br)c1OS(=O)(=O)c1ccc(C)cc1, [2-bromo-6-ethoxy-4-[(E)-(2,4,6-trioxo-1-phenyl-1,3-diazinan-5-ylidene)methyl]phenyl] 4-methylbenzenesulfonate
C[C@@H](c1cccc(-c2ccncc2)c1)N(C)C(=O)c1ccc2c(c1)C[C@@H](C)N2S(C)(=O)=O, (2R)-N,2-dimethyl-1-methylsulfonyl-N-[(1S)-1-(3-pyridin-4-ylphenyl)ethyl]-2,3-dihydroindole-5-carboxamide
CCOC(=O)[C@@H]1CCCN(CC(=O)N2N=C(c3ccc(C)c(C)c3)C[C@@H]2c2cc(C)ccc2C)C1, ethyl (3R)-1-[2-[(3R)-3-(2,5-dimethylphenyl)-5-(3,4-dimethylphenyl)-3,4-dihydropyrazol-2-yl]-2-oxoethyl]piperidine-3-carboxylate
C[C@@H]1CCC[C@H](NC(=O)Cn2c(=O)oc3cc(S(=O)(=O)N4CCCCCC4)ccc32)[C@@H]1C, 2-[6-(azepan-1-ylsulfonyl)-2-oxo-1,3-benzoxazol-3-yl]-N-[(1S,2R,3R)-2,3-dimethylcyclohexyl]acetamide
CCC(C)(C)NC(=O)[C@H](c1cccc(OC)c1OC)N(C(=O)Cn1nnc2ccccc21)c1cccc(OC)c1, (2S)-2-(N-[2-(benzotriazol-1-yl)acetyl]-3-methoxyanilino)-2-(2,3-dimethoxyphenyl)-N-(2-methylbutan-2-yl)acetamide
N#Cc1ccc(C23C(=O)NC(=O)N2C2CN(C(=O)O)C3(c3ccc([N+](=O)[O-])cc3)C2)cc1I, 6-(4-cyano-3-iodophenyl)-7-(4-nitrophenyl)-3,5-dioxo-2,4,8-triazatricyclo[5.2.1.02,6]decane-8-carboxylic acid
