input,target
CCSSc1cccc(C)c1OC(=O)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)CNC(=O)[C@H](Cc1ccccc1)N(C)C(=O)[C@H]([C@@H](C)OC(c1ccccc1)(c1ccccc1)c1ccccc1)N1C(=O)[C@@H](N(C)C(=O)[C@@H](NC(=O)[C@H](C)N(C)C(=O)OC(C)(C)C)C(C)C)CC1C)C(=O)N(C)C(Cc1ccccc1)C(=O)N[C@@H](C)C(=O)N1CCCCC1,"[2-(ethyldisulfanyl)-6-methylphenyl] (3S)-3-[[(2S)-2-[[(2S)-3-methyl-2-[methyl-[(2S)-4-methyl-2-[methyl-[2-[[(2S)-2-[methyl-[(2S,3R)-2-[(3S)-5-methyl-3-[methyl-[(2S)-3-methyl-2-[[(2S)-2-[methyl-[(2-methylpropan-2-yl)oxycarbonyl]amino]propanoyl]amino]butanoyl]amino]-2-oxopyrrolidin-1-yl]-3-trityloxybutanoyl]amino]-3-phenylpropanoyl]amino]acetyl]amino]pentanoyl]amino]butanoyl]amino]-3-phenylpropanoyl]amino]-4-[methyl-[1-oxo-1-[[(2S)-1-oxo-1-piperidin-1-ylpropan-2-yl]amino]-3-phenylpropan-2-yl]amino]-4-oxobutanoate"
CCCCOCCCNC[C@H]1O[C@@H](O[C@@H]2[C@@H](CO)O[C@@H](Oc3c4cc5cc3Oc3ccc(cc3Cl)[C@@H](O[C@H]3C[C@](C)(N)[C@@H](O)[C@H](C)O3)[C@H](NC=O)C(=O)NC(C(=O)O)c3cc(O)cc(O)c3-c3cc(ccc3O)C(C)NC(=O)[C@@H]5NC(=O)C(CC(N)=O)NC(=O)C(NC(=O)[C@@H](CC(C)C)NC)[C@H](O)c3ccc(c(Cl)c3)O4)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O,"(13R,14S,32R,39R)-13-[(2R,4S,5R,6S)-4-amino-5-hydroxy-4,6-dimethyloxan-2-yl]oxy-35-(2-amino-2-oxoethyl)-48-[(2S,3R,4R,5S,6R)-5-[(2S,3R,4S,5R,6R)-6-[(3-butoxypropylamino)methyl]-3,4,5-trihydroxyoxan-2-yl]oxy-3,4-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-10,42-dichloro-14-formamido-20,22,25,39-tetrahydroxy-29-methyl-38-[[(2R)-4-methyl-2-(methylamino)pentanoyl]amino]-15,31,34,37-tetraoxo-2,8-dioxa-16,30,33,36-tetrazaheptacyclo[38.2.2.29,12.13,7.124,28.05,32.018,23]octatetraconta-1(42),3(48),4,6,9,11,18(23),19,21,24,26,28(45),40,43,46-pentadecaene-17-carboxylic acid"
CC(C)C[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CC(=O)O)NC(=O)C(C)(C)NC(=O)[C@@H](N)Cc1c[nH]cn1)C(C)O)C(C)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CO)C(N)=O,(3S)-3-[[(2S)-2-[[(2S)-2-[[(2S)-6-amino-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[2-[[(2S)-2-[[2-[[(2S)-2-amino-3-(1H-imidazol-4-yl)propanoyl]amino]-2-methylpropanoyl]amino]-3-carboxypropanoyl]amino]acetyl]amino]-3-hydroxybutanoyl]amino]-3-phenylpropanoyl]amino]-3-hydroxybutanoyl]amino]-3-hydroxypropanoyl]amino]-3-carboxypropanoyl]amino]-3-(4-hydroxyphenyl)propanoyl]amino]-3-hydroxypropanoyl]amino]hexanoyl]amino]-3-(4-hydroxyphenyl)propanoyl]amino]-4-methylpentanoyl]amino]-4-[[(2S)-1-amino-3-hydroxy-1-oxopropan-2-yl]amino]-4-oxobutanoic acid
[2H]NC(=O)CCC(=O)OCC(C)(COC(=O)CCC(=O)N[2H])C(=O)OCCO[Si]1(C)O[Si](C)(OCCOC(=O)C(C)(COC(=O)CCC(=O)N[2H])COC(=O)CCC(=O)N[2H])O[Si](C)(OCCOC(=O)C(C)(COC(=O)CCC(=O)NC)COC(=O)CCC(=O)NC)O[Si](C)(OCCOC(=O)C(C)(COC(=O)CCC(=O)NC)COC(=O)CCC(=O)NC)O[Si](C)(OCCOC(=O)C(C)(COC(=O)CCC(=O)N[2H])COC(=O)CCC(=O)NC)O1,"2-[[4-[2-[3-[4-(deuterioamino)-4-oxobutanoyl]oxy-2-[[4-(deuterioamino)-4-oxobutanoyl]oxymethyl]-2-methylpropanoyl]oxyethoxy]-10-[2-[2-[[4-(deuterioamino)-4-oxobutanoyl]oxymethyl]-2-methyl-3-[4-(methylamino)-4-oxobutanoyl]oxypropanoyl]oxyethoxy]-2,4,6,8,10-pentamethyl-6,8-bis[2-[2-methyl-3-[4-(methylamino)-4-oxobutanoyl]oxy-2-[[4-(methylamino)-4-oxobutanoyl]oxymethyl]propanoyl]oxyethoxy]-1,3,5,7,9,2,4,6,8,10-pentaoxapentasilecan-2-yl]oxy]ethyl 3-[4-(deuterioamino)-4-oxobutanoyl]oxy-2-[[4-(deuterioamino)-4-oxobutanoyl]oxymethyl]-2-methylpropanoate"
C=C(C)C(=O)OCCOC(=O)/C(C#N)=C/c1ccc(N(C)CCOCC(COCCN(C)c2ccc(/C=C(\\C#N)C(=O)OCCOC(=O)C(=C)C)cc2)(COCCN(C)c2ccc(/C=C(\\C#N)C(=O)OCCOC(=O)C(=C)C)cc2)COCC(COCCN(C)c2ccc(/C=C(\\C#N)C(=O)OCCOC(=O)C(=C)C)cc2)(COCCN(C)c2ccc(/C=C(\\C#N)C(=O)OCCOC(=O)C(=C)C)cc2)COCN(C)c2ccc(/C=C(\\C#N)C(=O)OCCOC(=O)C(=C)C)cc2)cc1,"2-(2-methylprop-2-enoyloxy)ethyl (E)-3-[4-[2-[2-[[2,2-bis[2-[4-[(E)-2-cyano-3-[2-(2-methylprop-2-enoyloxy)ethoxy]-3-oxoprop-1-enyl]-N-methylanilino]ethoxymethyl]-3-[[4-[(E)-2-cyano-3-[2-(2-methylprop-2-enoyloxy)ethoxy]-3-oxoprop-1-enyl]-N-methylanilino]methoxy]propoxy]methyl]-3-[2-[4-[(E)-2-cyano-3-[2-(2-methylprop-2-enoyloxy)ethoxy]-3-oxoprop-1-enyl]-N-methylanilino]ethoxy]-2-[2-[4-[(E)-2-cyano-3-[2-(2-methylprop-2-enoyloxy)ethoxy]-3-oxoprop-1-enyl]-N-methylanilino]ethoxymethyl]propoxy]ethyl-methylamino]phenyl]-2-cyanoprop-2-enoate"
CC(=O)O[C@H]1[C@H](OC(=O)/C=C/c2ccccc2)[C@@]2(CO)[C@@H](CC1(C)C)C1=CC[C@@H]3[C@@]4(C)CC[C@H](O[C@@H]5O[C@H](C(=O)O)[C@@H](O)[C@H](O[C@@H]6OC[C@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)[C@H]5O[C@@H]5O[C@H](CO)[C@H](O)[C@H](O)[C@H]5O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)C[C@H]2OC(C)=O,"(2S,3S,4S,5R,6R)-6-[[(3S,4aR,6aR,6bS,8R,8aR,9R,10R,12aS,14aR,14bR)-8,10-diacetyloxy-8a-(hydroxymethyl)-4,4,6a,6b,11,11,14b-heptamethyl-9-[(E)-3-phenylprop-2-enoyl]oxy-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-4-[(2S,3R,4S,5S)-4,5-dihydroxy-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]oxy-3-hydroxy-5-[(2S,3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxane-2-carboxylic acid"
CCCCCCCCCCCCCCCCCCCCCC[C@@H](O)C(=O)N[C@@H](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@]3(C(=O)OC)C[C@H](O[C@H]4O[C@H](CO)[C@H](O)[C@H](O[C@H]5O[C@@H]([C@H](O)CO)[C@H](O)[C@H]5O)[C@H]4O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O3)[C@H]2O)[C@H](O)[C@H]1O)[C@H](O)[C@H](O)CCCCCCCCCCCC,"methyl (2S,4S,5R,6R)-5-acetamido-4-[(2S,3R,4S,5S,6R)-4-[(2R,3R,4R,5S)-5-[(1R)-1,2-dihydroxyethyl]-3,4-dihydroxyoxolan-2-yl]oxy-3,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2-[(2S,3R,4S,5S,6R)-2-[(2R,3S,4R,5R,6R)-6-[(2S,3S,4R)-3,4-dihydroxy-2-[[(2R)-2-hydroxytetracosanoyl]amino]hexadecoxy]-4,5-dihydroxy-2-(hydroxymethyl)oxan-3-yl]oxy-3,5-dihydroxy-6-(hydroxymethyl)oxan-4-yl]oxy-6-[(1R,2R)-1,2,3-trihydroxypropyl]oxane-2-carboxylate"
CO[C@H]1C[C@H](O[C@@H]2[C@@H](C)O[C@@H](O[C@@H]3[C@@H](C)O[C@@H](O[C@H]4[C@H](O)C[C@H](O[C@H]5CC[C@@]6(C)C(=CC[C@]7(O)[C@@H]6C[C@@H](O)[C@]6(C)[C@H](C(C)=O)C[C@@H](O)[C@]76O)C5)O[C@@H]4C)C[C@H]3OC)C[C@H]2OC)O[C@H](C)[C@H]1O[C@H]1C[C@@H](OC)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](C)O1,"1-[(3S,8S,9R,10R,12R,13S,14S,15R,17R)-8,12,14,15-tetrahydroxy-3-[(2R,4R,5S,6R)-4-hydroxy-5-[(2S,4R,5R,6R)-4-methoxy-5-[(2S,4R,5R,6R)-4-methoxy-5-[(2S,4S,5R,6R)-4-methoxy-5-[(2S,4R,5R,6R)-4-methoxy-6-methyl-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-6-methyloxan-2-yl]oxy-6-methyloxan-2-yl]oxy-6-methyloxan-2-yl]oxy-6-methyloxan-2-yl]oxy-10,13-dimethyl-2,3,4,7,9,11,12,15,16,17-decahydro-1H-cyclopenta[a]phenanthren-17-yl]ethanone"
O=C(NCCNC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@@H]8[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O)c1ccccc1,"N-[2-[[(1S,3R,5R,6S,8R,10R,11S,13R,15R,16S,18R,20R,21S,23R,25R,26S,28R,30R,31S,33R,35R,36R,37R,38R,39R,40R,41R,42R,43R,44R,45R,46R,47R,48R,49R)-36,37,38,39,40,41,42,43,44,45,46,47,48,49-tetradecahydroxy-10,15,20,25,30,35-hexakis(hydroxymethyl)-2,4,7,9,12,14,17,19,22,24,27,29,32,34-tetradecaoxaoctacyclo[31.2.2.23,6.28,11.213,16.218,21.223,26.228,31]nonatetracontan-5-yl]methylamino]ethyl]benzamide"
CC(C)[Si](Oc1cc2c(OC(=O)[C@@]34CC[C@@](C)(C(=O)O3)C4(C)C)ccc(OC(=O)[C@@]34CC[C@@](C)(C(=O)O3)C4(C)C)c2c2c1cc(O[Si](C(C)C)(C(C)C)C(C)C)c1c(O[Si](C(C)C)(C(C)C)C(C)C)cc3c(O[Si](C(C)C)(C(C)C)C(C)C)cc4c(OC(=O)[C@@]56CC[C@@](C)(C(=O)O5)C6(C)C)ccc(OC(=O)[C@@]56CC[C@@](C)(C(=O)O5)C6(C)C)c4c3c12)(C(C)C)C(C)C,"[1,13,16-tris[[(1S,4R)-4,7,7-trimethyl-3-oxo-2-oxabicyclo[2.2.1]heptane-1-carbonyl]oxy]-6,8,9,11-tetrakis[tri(propan-2-yl)silyloxy]hexahelicen-4-yl] (1S,4R)-4,7,7-trimethyl-3-oxo-2-oxabicyclo[2.2.1]heptane-1-carboxylate"
CCCCCCCCCCCCO[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO[C@@H]3O[C@H](CO[C@@H]4O[C@H](CO[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)[C@@H](O)[C@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O,"(2R,3R,4S,5S,6R)-2-[[(2R,3R,4S,5R,6R)-6-[[(2R,3S,4S,5R,6R)-6-[[(2R,3R,4S,5R,6R)-6-[[(2R,3S,4S,5R,6R)-6-dodecoxy-3,4,5-trihydroxyoxan-2-yl]methoxy]-3,5-dihydroxy-4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]methoxy]-3,4,5-trihydroxyoxan-2-yl]methoxy]-3,5-dihydroxy-4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]methoxy]-6-(hydroxymethyl)oxane-3,4,5-triol"
C=CCOC(=O)OC(CC(=O)OC(C)OCC)[C@H](C)CC[C@@H](C[C@H](OC)/C(C)=C/C=C/C=C/[C@@H](C)C[C@@H](C)[C@@H](OC(=O)OCC=C)[C@H](OC)[C@H](O[Si](CC)(CC)C(C)C)/C(C)=C/[C@@H](C)[C@H](C[C@H](OC(=O)[C@@H]1CCCCN1C(=O)OC(C)(C)C)[C@H](C)C[C@@H]1CC[C@@H](O[Si](C(C)C)(C(C)C)C(C)C)[C@H](OC)C1)OC(=O)OCC=C)O[Si](C)(C)C(C)(C)C,"1-O-tert-butyl 2-O-[(2R,3S,5S,6R,7E,9R,10S,11R,12R,14S,15E,17E,19E,21S,23S,26R)-23-[tert-butyl(dimethyl)silyl]oxy-9-[diethyl(propan-2-yl)silyl]oxy-29-(1-ethoxyethoxy)-10,21-dimethoxy-1-[(1S,3R,4R)-3-methoxy-4-tri(propan-2-yl)silyloxycyclohexyl]-2,6,8,12,14,20,26-heptamethyl-29-oxo-5,11,27-tris(prop-2-enoxycarbonyloxy)nonacosa-7,15,17,19-tetraen-3-yl] (2S)-piperidine-1,2-dicarboxylate"
O=C(O)c1cccc(NC[C@H]2O[C@@H]3O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@@H]8[C@@H](CO)O[C@H](O[C@@H]9[C@@H](CO)O[C@H](O[C@H]2[C@H](O)[C@H]3O)[C@H](O)[C@H]9O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)c1,"3-[[(1S,3R,5R,6S,8R,10R,11S,13R,15R,16S,18R,20R,21S,23R,25R,26S,28R,30R,31S,33R,35R,36R,37R,38R,39R,40R,41R,42R,43R,44R,45R,46R,47R,48R,49R)-36,37,38,39,40,41,42,43,44,45,46,47,48,49-tetradecahydroxy-10,15,20,25,30,35-hexakis(hydroxymethyl)-2,4,7,9,12,14,17,19,22,24,27,29,32,34-tetradecaoxaoctacyclo[31.2.2.23,6.28,11.213,16.218,21.223,26.228,31]nonatetracontan-5-yl]methylamino]benzoic acid"
N#C/C(S)=C(/C#N)SC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@@H]8[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,"(E)-2-sulfanyl-3-[[(1S,3R,5R,6S,8S,10S,11S,13R,15R,16S,18R,20R,21S,23R,25R,26S,28R,30R,31S,33R,35R,36R,37R,38R,39R,40R,41R,42R,43R,44R,45R,46R,47R,48R,49R)-36,37,38,39,40,41,42,43,44,45,46,47,48,49-tetradecahydroxy-5,15,20,25,30,35-hexakis(hydroxymethyl)-2,4,7,9,12,14,17,19,22,24,27,29,32,34-tetradecaoxaoctacyclo[31.2.2.23,6.28,11.213,16.218,21.223,26.228,31]nonatetracontan-10-yl]methylsulfanyl]but-2-enedinitrile"
C=C(C)[C@@H]1CC[C@]2(C(=O)O[C@@H]3O[C@H](CO[C@@H]4O[C@H](CO)[C@@H](O[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6OC[C@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,"[(2S,3R,4S,5S,6R)-6-[[(2R,3R,4R,5S,6R)-3,4-dihydroxy-6-(hydroxymethyl)-5-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]oxymethyl]-3,4,5-trihydroxyoxan-2-yl] (1R,3aS,5aR,5bR,7aR,9S,11aR,11bR,13aR,13bR)-9-[(2S,3R,4S,5S)-4,5-dihydroxy-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]oxy-5a,5b,8,8,11a-pentamethyl-1-prop-1-en-2-yl-1,2,3,4,5,6,7,7a,9,10,11,11b,12,13,13a,13b-hexadecahydrocyclopenta[a]chrysene-3a-carboxylate"
C=C1CO[C@@]2(O[C@H]3C[C@H]4[C@@H]5CC=C6C[C@@H](O)C[C@@H](O[C@@H]7OC[C@H](O)[C@H](O[C@@H]8OC[C@@H](O)[C@H](O)[C@H]8O)[C@H]7O[C@@H]7O[C@@H](C)[C@H](OC(C)=O)[C@@H](O[C@@H]8OC[C@](O)(CO)[C@H]8O)[C@H]7O)[C@]6(C)[C@H]5CC[C@]4(C)[C@H]3[C@@H]2COC(C)=O)[C@@H](O)[C@H]1O[C@@H]1O[C@H](C)[C@@H](O)[C@H](O)[C@H]1O,"""[(1S,2S,3S,4S,4S,6S,7R,8R,9S,12S,13R,14R,16R)-14-[(2S,3R,4S,5S)-3-[(2S,3R,4S,5S,6S)-5-acetyloxy-4-[(2S,3R,4R)-3,4-dihydroxy-4-(hydroxymethyl)oxolan-2-yl]oxy-3-hydroxy-6-methyloxan-2-yl]oxy-5-hydroxy-4-[(2S,3R,4S,5R)-3,4,5-trihydroxyoxan-2-yl]oxyoxan-2-yl]oxy-3,16-dihydroxy-9,13-dimethyl-5-methylidene-4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyspiro[5-oxapentacyclo[10.8.0.02,9.04,8.013,18]icos-18-ene-6,2-oxane]-7-yl]methyl acetate"""
O=C(O)c1ccc(NC[C@H]2O[C@@H]3O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@@H]8[C@@H](CO)O[C@H](O[C@@H]9[C@@H](CO)O[C@H](O[C@H]2[C@H](O)[C@H]3O)[C@H](O)[C@H]9O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)cc1,"4-[[(1S,3R,5R,6S,8R,10R,11S,13R,15R,16S,18R,20R,21S,23R,25R,26S,28R,30R,31S,33R,35R,36R,37R,38R,39R,40R,41R,42R,43R,44R,45R,46R,47R,48R,49R)-36,37,38,39,40,41,42,43,44,45,46,47,48,49-tetradecahydroxy-10,15,20,25,30,35-hexakis(hydroxymethyl)-2,4,7,9,12,14,17,19,22,24,27,29,32,34-tetradecaoxaoctacyclo[31.2.2.23,6.28,11.213,16.218,21.223,26.228,31]nonatetracontan-5-yl]methylamino]benzoic acid"
CC(=O)N[C@H]1[C@H](O[C@@H]2[C@@H](CO)O[C@H](OP(=O)(O)OP(=O)(O)OCC[C@@H](C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\\C)CC/C=C(\\C)CCC=C(C)C)[C@H](NC(=O)C(F)(F)F)[C@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O,"[(2R,3R,4R,5S,6R)-5-[(2S,3R,4R,5S,6R)-3-acetamido-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4-hydroxy-6-(hydroxymethyl)-3-[(2,2,2-trifluoroacetyl)amino]oxan-2-yl] [hydroxy-[(3S,6Z,10Z,14Z,18Z,22Z,26Z,30Z,34Z,38Z,42Z,46Z,50Z,54Z,58Z,62E,66E)-3,7,11,15,19,23,27,31,35,39,43,47,51,55,59,63,67,71-octadecamethyldoheptaconta-6,10,14,18,22,26,30,34,38,42,46,50,54,58,62,66,70-heptadecaenoxy]phosphoryl] hydrogen phosphate"
C[C@@H]1O[C@@H](O[C@H]2O[C@@H]([C@@H](C)[C@H]3CC[C@H]4[C@@H]5CC=C6C[C@@H](O[C@@H]7O[C@H](COCc8ccccc8)[C@@H](OCc8ccccc8)[C@H](OCc8ccccc8)[C@H]7O[C@@H]7O[C@@H](C)[C@H](OCc8ccccc8)[C@@H](OCc8ccccc8)[C@H]7OCc7ccccc7)CC[C@]6(C)[C@H]5CC[C@@]43C)CC[C@@H]2C)[C@H](OCc2ccccc2)[C@H](OCc2ccccc2)[C@H]1OCc1ccccc1,"(2R,3R,4S,5R,6R)-2-[[(3S,8S,9S,10R,13S,14S,17R)-10,13-dimethyl-17-[(1S)-1-[(2R,5S,6R)-5-methyl-6-[(2S,3R,4R,5S,6S)-6-methyl-3,4,5-tris(phenylmethoxy)oxan-2-yl]oxyoxan-2-yl]ethyl]-2,3,4,7,8,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-yl]oxy]-3-[(2S,3R,4R,5S,6S)-6-methyl-3,4,5-tris(phenylmethoxy)oxan-2-yl]oxy-4,5-bis(phenylmethoxy)-6-(phenylmethoxymethyl)oxane"
COc1ccc(/C=C/C(=O)O[C@H]2[C@H](C)O[C@@H](OC(=O)[C@]34CCC(C)(C)C[C@H]3C3=CC[C@@H]5[C@@]6(C)CC[C@H](O[C@@H]7O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]7O[C@@H]7O[C@H](CO)[C@H](O)[C@H](O)[C@H]7O)[C@@](C)(C=O)[C@@H]6CC[C@@]5(C)[C@]3(C)C[C@H]4O)[C@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@@H]2OC(C)=O)cc1,"(2S,3S,4S,5R,6R)-6-[[(3S,4S,4aR,6aR,6bS,8R,8aR,12aS,14aR,14bR)-8a-[(2S,3R,4R,5S,6S)-4-acetyloxy-5-[(E)-3-(4-methoxyphenyl)prop-2-enoyl]oxy-6-methyl-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]oxycarbonyl-4-formyl-8-hydroxy-4,6a,6b,11,11,14b-hexamethyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-3,4-dihydroxy-5-[(2S,3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxane-2-carboxylic acid"
N#C/C(S)=C(\\C#N)SC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@@H]8[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,"(Z)-2-sulfanyl-3-[[(1S,3R,5R,6S,8S,10S,11S,13R,15R,16S,18R,20R,21S,23R,25R,26S,28R,30R,31S,33R,35R,36R,37R,38R,39R,40R,41R,42R,43R,44R,45R,46R,47R,48R,49R)-36,37,38,39,40,41,42,43,44,45,46,47,48,49-tetradecahydroxy-5,15,20,25,30,35-hexakis(hydroxymethyl)-2,4,7,9,12,14,17,19,22,24,27,29,32,34-tetradecaoxaoctacyclo[31.2.2.23,6.28,11.213,16.218,21.223,26.228,31]nonatetracontan-10-yl]methylsulfanyl]but-2-enedinitrile"
COC(=O)c1cccc(CO[C@@H]2[C@@H](O)[C@@H]3O[C@H]4O[C@H](CO)[C@@H](O[C@H]5O[C@H](CO)[C@@H](O[C@H]6O[C@H](CO)[C@@H](O[C@H]7O[C@H](CO)[C@@H](O[C@H]8O[C@H](CO)[C@@H](O[C@H]9O[C@H](CO)[C@@H](O[C@H]2O[C@@H]3CO)[C@H](O)[C@H]9O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)c1I,"methyl 2-iodo-3-[[(1S,3R,5R,6S,8R,10R,11S,13R,15R,16S,18R,20R,21S,23R,25R,26S,28R,30R,31S,33R,35R,36R,37R,38R,39R,40S,41R,42R,43R,44R,45R,46R,47R,48R,49R)-36,37,38,39,40,42,43,44,45,46,47,48,49-tridecahydroxy-5,10,15,20,25,30,35-heptakis(hydroxymethyl)-2,4,7,9,12,14,17,19,22,24,27,29,32,34-tetradecaoxaoctacyclo[31.2.2.23,6.28,11.213,16.218,21.223,26.228,31]nonatetracontan-41-yl]oxymethyl]benzoate"
