input,target
CCC(NC(=O)CCC(=O)NCCOCCOC1(OCCOCCNC(=O)CCC(=O)NC(CS)C(=O)C(C)(C)C)OCCOCCNC(=O)CCC(=O)NC(CS)C(=O)NCC(=O)NCCOCCOC(OCCOCCNC(=O)CNC(=O)C(CS)NC(C)(C)C)(OCCOCCNC(=O)CNC(=O)C(CS)NC(C)(C)C)OCCOCCNC(=O)CNC(=O)C(CS)NC(=O)CCC(=O)NCCOCCO1)C(=O)C(C)(C)C,"""N-[2-[2-[[2,2-bis[2-[2-[[2-[[2-(tert-butylamino)-3-sulfanylpropanoyl]amino]acetyl]amino]ethoxy]ethoxy]-27-[2-[2-[[4-[(4,4-dimethyl-3-oxo-1-sulfanylpentan-2-yl)amino]-4-oxobutanoyl]amino]ethoxy]ethoxy]-10,13,16,19,35,38,41,44-octaoxo-14,40-bis(sulfanylmethyl)-1,3,6,23,26,28,31,48-octaoxa-9,12,15,20,34,39,42,45-octazacyclopentacont-27-yl]oxy]ethoxy]ethyl]-N-(5,5-dimethyl-4-oxohexan-3-yl)butanediamide"""
CC(C)(C)NC(CS)C(=O)NCC(=O)NCCOCCOC1(OCCOCCNC(=O)CNC(=O)C(CS)NC(C)(C)C)OCCOCCNC(=O)CNC(=O)C(CS)NC(=O)CCC(=O)NCCOCCOC(OCCOCCNC(=O)CCC(=O)NC(CS)C(=O)C(C)(C)C)(OCCOCCNC(=O)CCC(=O)NC(CS)C(=O)C(C)(C)C)OCCOCCNC(=O)CCC(=O)NC(CS)C(=O)NCC(=O)NCCOCCO1,"""N-[2-[2-[[2,2-bis[2-[2-[[2-[[2-(tert-butylamino)-3-sulfanylpropanoyl]amino]acetyl]amino]ethoxy]ethoxy]-27-[2-[2-[[4-[(4,4-dimethyl-3-oxo-1-sulfanylpentan-2-yl)amino]-4-oxobutanoyl]amino]ethoxy]ethoxy]-10,13,16,19,35,38,41,44-octaoxo-14,40-bis(sulfanylmethyl)-1,3,6,23,26,28,31,48-octaoxa-9,12,15,20,34,39,42,45-octazacyclopentacont-27-yl]oxy]ethoxy]ethyl]-N-(4,4-dimethyl-3-oxo-1-sulfanylpentan-2-yl)butanediamide"""
CO[C@H](c1ccc(-c2cnc(N)nc2)cc1)[C@@H](CF)n1cc(CCN(C)[C@H]2C[C@@H](C)O[C@@H](O[C@@H]3[C@@H](C)C([C@H]4C[C@@](C)(OC)[C@@H](O)[C@H](C)O4)[C@@H](C)C(=O)O[C@H](I)[C@@](C)(OC(N)=O)[C@H](CNCC4(C)COC4)[C@@H](C)C(=O)[C@H](C)C[C@@]3(C)OC)[C@@H]2O)nn1,"[(2R,3S,4S,5R,7R,9R,10R,11S,13R)-10-[(2S,3R,4S,6R)-4-[2-[1-[(1R,2S)-1-[4-(2-aminopyrimidin-5-yl)phenyl]-3-fluoro-1-methoxypropan-2-yl]triazol-4-yl]ethyl-methylamino]-3-hydroxy-6-methyloxan-2-yl]oxy-12-[(2R,4R,5S,6S)-5-hydroxy-4-methoxy-4,6-dimethyloxan-2-yl]-2-iodo-9-methoxy-3,5,7,9,11,13-hexamethyl-4-[[(3-methyloxetan-3-yl)methylamino]methyl]-6,14-dioxo-oxacyclotetradec-3-yl] carbamate"
C=C(/C(C)=C/CO)[C@H](O)C[C@@H](C)[C@@H](O)[C@H](CC[C@@H](C)[C@@H](O)[C@@H](C)[C@@H]1O[C@H]2[C@@H](O[C@@H]3C[C@@H]4O[C@@H]5[C@@H](O)[C@@H]6O[C@H]([C@H](O)[C@@H](O)CC)[C@H](O)C[C@H]6O[C@@]5(C)C[C@H]4O[C@@]3(C)C[C@H]2O)[C@@H](O)[C@H]1O)OS(=O)O,"[(E,2R,3R,4R,7S,8R,9R,11R)-2-[(1S,3R,5S,6S,7R,8S,10R,11R,13S,15R,17S,19R,21R,22S,24S,25S,26R)-22-[(1R,2S)-1,2-dihydroxybutyl]-6,7,11,21,25-pentahydroxy-13,17-dimethyl-4,9,14,18,23,27-hexaoxahexacyclo[13.12.0.03,13.05,10.017,26.019,24]heptacosan-8-yl]-3,8,11,15-tetrahydroxy-4,9,13-trimethyl-12-methylidenepentadec-13-en-7-yl] hydrogen sulfite"
C1=CC2c3ccccc3C3(c4cc(-c5ccc(-c6ccc7c(c6)C6(c8ccccc8-c8ccccc86)c6ccccc6-7)c6nc(-c7ccc(-c8ccc9c(c8)C8(c%10ccccc%10-c%10ccccc%108)c8ccccc8-9)cc7)c(-c7ccc(-c8ccc9c(c8)C8(C%10=C(C=CCC%10)c%10ccccc%108)C8=C9C=CCC8)cc7)nc56)ccc4C4C=CC=CC43)C2C=C1,"""5-spiro[4a,9a-dihydrofluorene-9,9-4b,8a-dihydrofluorene]-2-yl-8-(9,9-spirobi[fluorene]-2-yl)-2-[4-(9,9-spirobi[fluorene]-2-yl)phenyl]-3-(4-spiro[1,2-dihydrofluorene-9,9-7,8-dihydrofluorene]-2-ylphenyl)quinoxaline"""
CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCC(N)=O)NC(=O)c1ccc(NC(=O)CNC(=O)CCC2(N(CC=O)CC(=O)O)CN(CC(=O)O)[C@@H]3CCCC[C@H]3N(CC(=O)O)C2)cc1)C(C)C)C(N)=O,"2-[(5aR,9aR)-3-[3-[[2-[4-[[(2S)-5-amino-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[2-[[(2S)-1-[[(2S)-1-[[(2S)-1-amino-4-methylsulfanyl-1-oxobutan-2-yl]amino]-4-methyl-1-oxopentan-2-yl]amino]-3-(1H-imidazol-5-yl)-1-oxopropan-2-yl]amino]-2-oxoethyl]amino]-3-methyl-1-oxobutan-2-yl]amino]-1-oxopropan-2-yl]amino]-3-(1H-indol-3-yl)-1-oxopropan-2-yl]amino]-1,5-dioxopentan-2-yl]carbamoyl]anilino]-2-oxoethyl]amino]-3-oxopropyl]-5-(carboxymethyl)-3-[carboxymethyl(2-oxoethyl)amino]-2,4,5a,6,7,8,9,9a-octahydrobenzo[b][1,4]diazepin-1-yl]acetic acid"
C/C=C(/C)C(=O)OC1C(O)[C@H](O[C@H]2[C@H](OC(C)=O)[C@@]3(CO)C(CC2(C)C)C2=CCC4[C@@]5(C)CC[C@H](O[C@@H]6OC(C(=O)O)[C@@H](O)C(OC(C)O[C@@H](CO)C(O)CO)C6O[C@@H]6OC(CO)[C@H](O)C(O)C6O)C(C)(C)C5CC[C@@]4(C)[C@]2(C)C[C@H]3O)OC(C)[C@@H]1OC(=O)/C(C)=C\\C,"(3S,6R)-6-[[(3S,6aR,6bS,8R,8aR,9R,10R,14bR)-9-acetyloxy-8-hydroxy-8a-(hydroxymethyl)-10-[(2S,5S)-3-hydroxy-6-methyl-4,5-bis[[(Z)-2-methylbut-2-enoyl]oxy]oxan-2-yl]oxy-4,4,6a,6b,11,11,14b-heptamethyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-3-hydroxy-4-[1-[(2S)-1,3,4-trihydroxybutan-2-yl]oxyethoxy]-5-[(2S,5R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxane-2-carboxylic acid"
O=C(O)CCC(NC(=O)CCC(NC(=O)CN(CCN(CC(=O)NC(CCC(=O)NC(CCC(=O)O)C(=O)O)C(=O)NC(CCC(=O)O)C(=O)O)CC(=O)NC(CCC(=O)NC(CCC(=O)O)C(=O)O)C(=O)NC(CCC(=O)O)C(=O)O)CC(=O)NC(CCC(=O)NC(CCC(=O)O)C(=O)O)C(=O)NC(CCC(=O)O)C(=O)O)C(=O)NC(CCC(=O)O)C(=O)O)C(=O)O,"2-[[4-[[2-[2-[bis[2-[[1,5-bis(1,3-dicarboxypropylamino)-1,5-dioxopentan-2-yl]amino]-2-oxoethyl]amino]ethyl-[2-[[1,5-bis(1,3-dicarboxypropylamino)-1,5-dioxopentan-2-yl]amino]-2-oxoethyl]amino]acetyl]amino]-5-(1,3-dicarboxypropylamino)-5-oxopentanoyl]amino]pentanedioic acid"
CCc1cc(OC)ccc1-c1ccc(C[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@](C)(Cc2ccccc2F)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@]2(C)CCCN2C(=O)CCc2cnc[nH]2)[C@@H](C)O)[C@@H](C)O)C(=O)N[C@@H](CCCc2ccc(Cl)cc2)C(N)=O)cc1,"(4S)-5-[[2-[[(2S,3R)-1-[[(2S)-1-[[(2S,3R)-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-amino-5-(4-chlorophenyl)-1-oxopentan-2-yl]amino]-3-[4-(2-ethyl-4-methoxyphenyl)phenyl]-1-oxopropan-2-yl]amino]-3-carboxy-1-oxopropan-2-yl]amino]-3-hydroxy-1-oxopropan-2-yl]amino]-3-hydroxy-1-oxobutan-2-yl]amino]-3-(2-fluorophenyl)-2-methyl-1-oxopropan-2-yl]amino]-3-hydroxy-1-oxobutan-2-yl]amino]-2-oxoethyl]amino]-4-[[(2S)-1-[3-(1H-imidazol-5-yl)propanoyl]-2-methylpyrrolidine-2-carbonyl]amino]-5-oxopentanoic acid"
CO[C@]1(C)C[C@H](O[C@H]2[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@](C)(O)[C@@H](I)OC(=O)[C@@H]2C)O[C@@H](C)[C@@H]1OC(=O)CCOCCNc1cc2c(=O)c(C(=O)OCCN(Cc3ccccc3)Cc3ccccc3)cn(C3CC3)c2cc1Cl,"2-(dibenzylamino)ethyl 7-chloro-1-cyclopropyl-6-[2-[3-[(2S,3S,4R,6R)-6-[[(2R,3S,4R,5R,8R,10R,11R,12S,13S,14R)-11-[(2S,3R,4S,6R)-4-(dimethylamino)-3-hydroxy-6-methyloxan-2-yl]oxy-3,4,10-trihydroxy-2-iodo-3,5,6,8,10,12,14-heptamethyl-15-oxo-1-oxa-6-azacyclopentadec-13-yl]oxy]-4-methoxy-2,4-dimethyloxan-3-yl]oxy-3-oxopropoxy]ethylamino]-4-oxoquinoline-3-carboxylate"
CCCCCCCCCCCCC(CCCCCCCCCC)CN1C(=O)C2=C(c3cc4cc5sc(C6=C7C(=O)N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C(c8ccc(-c9cc%10cc%11sccc%11cc%10s9)o8)=C7C(=O)N6CC(CCCCCCCCCC)CCCCCCCCCCCC)cc5cc4s3)N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C(=O)C2=C1c1ccc(-c2cc3cc4sccc4cc3s2)o1,"4-[2-[2,5-bis(2-decyltetradecyl)-3,6-dioxo-1-(5-thieno[2,3-f][1]benzothiol-2-ylfuran-2-yl)pyrrolo[3,4-c]pyrrol-4-yl]thieno[2,3-f][1]benzothiol-6-yl]-2,5-bis(2-decyltetradecyl)-1-(5-thieno[2,3-f][1]benzothiol-2-ylfuran-2-yl)pyrrolo[3,4-c]pyrrole-3,6-dione"
C=C(CCN(CCN(CCC(=O)NCCN)CCC(=O)NCCN)Cc1ccc(/C=C/c2cc(/C=C/c3ccc(CN(CCC(=O)NCCN)CCN(CCC(=O)NCCN)CCC(=O)NCCN)cc3)c(/C=C/c3ccc(CN(CCC(=O)NCCN)CCN(CCC(=O)NCCN)CCC(=O)NCCN)cc3)cc2/C=C/c2ccc(CN(CCC(=O)NCCN)CCN(CCC(=O)NCCN)CCC(=O)NCCN)cc2)cc1)NCCN,"N-(2-aminoethyl)-3-[2-[3-(2-aminoethylamino)but-3-enyl-[[4-[(E)-2-[2,4,5-tris[(E)-2-[4-[[[3-(2-aminoethylamino)-3-oxopropyl]-[2-[bis[3-(2-aminoethylamino)-3-oxopropyl]amino]ethyl]amino]methyl]phenyl]ethenyl]phenyl]ethenyl]phenyl]methyl]amino]ethyl-[3-(2-aminoethylamino)-3-oxopropyl]amino]propanamide"
C=C(CCN(CCC(=O)NCCN)CCN(CCC(=O)NCCN)Cc1ccc(/C=C/c2cc(/C=C/c3ccc(CN(CCC(=O)NCCN)CCN(CCC(=O)NCCN)CCC(=O)NCCN)cc3)c(/C=C/c3ccc(CN(CCC(=O)NCCN)CCN(CCC(=O)NCCN)CCC(=O)NCCN)cc3)cc2/C=C/c2ccc(CN(CCC(=O)NCCN)CCN(CCC(=O)NCCN)CCC(=O)NCCN)cc2)cc1)NCCN,"N-(2-aminoethyl)-3-[3-(2-aminoethylamino)but-3-enyl-[2-[[3-(2-aminoethylamino)-3-oxopropyl]-[[4-[(E)-2-[2,4,5-tris[(E)-2-[4-[[[3-(2-aminoethylamino)-3-oxopropyl]-[2-[bis[3-(2-aminoethylamino)-3-oxopropyl]amino]ethyl]amino]methyl]phenyl]ethenyl]phenyl]ethenyl]phenyl]methyl]amino]ethyl]amino]propanamide"
CN[C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)NC(C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3OC2OC(CO)C(O)C(O)C2OC2CC(C)(NCCNc3ccnc4cc(Cl)ccc34)C(O)C(C)O2)Oc2ccc(cc2Cl)[C@H]1O,"(1S,2R,18R,19R,22S,25R,28R)-22-(2-amino-2-oxoethyl)-5,15-dichloro-48-[3-[4-[2-[(7-chloroquinolin-4-yl)amino]ethylamino]-5-hydroxy-4,6-dimethyloxan-2-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2,18,32,35,37-pentahydroxy-19-[[(2R)-4-methyl-2-(methylamino)pentanoyl]amino]-20,23,26,42,44-pentaoxo-7,13-dioxa-21,24,27,41,43-pentazaoctacyclo[26.14.2.23,6.214,17.18,12.129,33.010,25.034,39]pentaconta-3,5,8(48),9,11,14,16,29(45),30,32,34(39),35,37,46,49-pentadecaene-40-carboxylic acid"
CC[C@H]1OC(=O)C2C(SCCC(=O)N[C@@H]3C(=O)NC(C)(CC)C(=O)N4CCC[C@H]4C(=O)N(C)[C@@H](Cc4ccc(N(C)C)cc4)C(=O)N4C[C@@H](CSC5CN6CCC5CC6)C(=O)C[C@H]4C(=O)N[C@@H](c4ccccc4)C(=O)O[C@@H]3C)CCN2C(=O)c2coc(n2)CC(=O)C[C@H](O)/C=C(C)/C=C/CNC(=O)/C=C/[C@H]1C,"N-[(3S,6S,15S,16R,19S,22S,25R)-25-(1-azabicyclo[2.2.2]octan-3-ylsulfanylmethyl)-3-[[4-(dimethylamino)phenyl]methyl]-12-ethyl-4,12,16-trimethyl-2,5,11,14,18,21,24-heptaoxo-19-phenyl-17-oxa-1,4,10,13,20-pentazatricyclo[20.4.0.06,10]hexacosan-15-yl]-3-[[(10R,11R,12E,17E,19E,21S)-10-ethyl-21-hydroxy-11,19-dimethyl-2,8,14,23-tetraoxo-9,26-dioxa-3,15,28-triazatricyclo[23.2.1.03,7]octacosa-1(27),12,17,19,25(28)-pentaen-6-yl]sulfanyl]propanamide"
C=C(Nc1cc(OC)c(OC)cc1C(=O)O[C@H]1C[C@H](O[C@@H]2C(=O)C(NC(=O)OC)=C3/C(=C\\CSSSC)[C@]2(O)/C=C\\C#C[C@@H]3O[C@@H]2O[C@@H](C)[C@@H](NO[C@H]3C[C@H](O)[C@H](SC)[C@@H](C)O3)[C@H](O)[C@H]2O[C@H]2C[C@H](OC)[C@@H](NC(C)C)CO2)O[C@@H](C)[C@@H]1O)C(=C)OC,"[(2S,3S,4S,6S)-3-hydroxy-6-[[(2S,5Z,7R,8S,11E)-7-hydroxy-2-[(2R,3R,4S,5S,6S)-4-hydroxy-5-[[(2S,4S,5S,6R)-4-hydroxy-6-methyl-5-methylsulfanyloxan-2-yl]oxyamino]-3-[(2S,4S,5S)-4-methoxy-5-(propan-2-ylamino)oxan-2-yl]oxy-6-methyloxan-2-yl]oxy-10-(methoxycarbonylamino)-11-[2-(methyltrisulfanyl)ethylidene]-9-oxo-8-bicyclo[5.3.1]undeca-1(10),5-dien-3-ynyl]oxy]-2-methyloxan-4-yl] 4,5-dimethoxy-2-(3-methoxybuta-1,3-dien-2-ylamino)benzoate"
[2H]C(=O)C(C)(C)NC(=O)CC(NC(=O)COCOCC(COCC(COCOCC(=O)NC(CC(=O)NC(C)(C)C(C)=O)C(=O)NC(C)(C)C([2H])=O)OCOCC(=O)NC(CC(=O)NC(C)(C)C([2H])=O)C(=O)NC(C)(C)C([2H])=O)OCOCC(=O)NC(CC(=O)NC(C)(C)C([2H])=O)C(=O)NC(C)(C)C([2H])=O)C(=O)NC(C)(C)C([2H])=O,"""2-[[2-[[2-[[2-[[1,4-bis[(1-deuterio-2-methyl-1-oxopropan-2-yl)amino]-1,4-dioxobutan-2-yl]amino]-2-oxoethoxy]methoxy]-3-[2-[[2-[[1,4-bis[(1-deuterio-2-methyl-1-oxopropan-2-yl)amino]-1,4-dioxobutan-2-yl]amino]-2-oxoethoxy]methoxy]-3-[[2-[[1-[(1-deuterio-2-methyl-1-oxopropan-2-yl)amino]-4-[(2-methyl-3-oxobutan-2-yl)amino]-1,4-dioxobutan-2-yl]amino]-2-oxoethoxy]methoxy]propoxy]propoxy]methoxy]acetyl]amino]-N,N-bis(1-deuterio-2-methyl-1-oxopropan-2-yl)butanediamide"""
CC1=CC[C@@H]2NC(=O)[C@@H](NC(=O)CNC(=O)OCC3c4ccccc4-c4ccccc43)CCCC[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)C3CCCN3C(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC2=O)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc2cc3ccccc3[nH]2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(N)=O)CC1,"2-[(1S,4S,13S,16S,19S,25S,28S,31S,34S,41S)-4,28-bis(3-carbamimidamidopropyl)-25-carbamoyl-41-[[2-(9H-fluoren-9-ylmethoxycarbonylamino)acetyl]amino]-16-(hydroxymethyl)-31-(1H-indol-2-ylmethyl)-22,34-dimethyl-3,6,12,15,18,27,30,33,36,42-decaoxo-2,5,11,14,17,26,29,32,35,43-decazatricyclo[17.17.7.07,11]tritetracont-21-en-13-yl]acetic acid"
C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)Cc1ccccc1,benzyl-[[[[[[[[[[[[[[[[[[[dimethyl(trimethylsilyloxy)silyl]oxy-dimethylsilyl]oxy-dimethylsilyl]oxy-dimethylsilyl]oxy-dimethylsilyl]oxy-dimethylsilyl]oxy-dimethylsilyl]oxy-dimethylsilyl]oxy-dimethylsilyl]oxy-dimethylsilyl]oxy-dimethylsilyl]oxy-dimethylsilyl]oxy-dimethylsilyl]oxy-dimethylsilyl]oxy-dimethylsilyl]oxy-dimethylsilyl]oxy-dimethylsilyl]oxy-dimethylsilyl]oxy-dimethylsilyl]oxy-dimethylsilane
CCC1C[Si](C)(O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C)OC1=O,2-[[[[[[[[[[[[[[[[[[[dimethyl(trimethylsilyloxy)silyl]oxy-dimethylsilyl]oxy-dimethylsilyl]oxy-dimethylsilyl]oxy-dimethylsilyl]oxy-dimethylsilyl]oxy-dimethylsilyl]oxy-dimethylsilyl]oxy-dimethylsilyl]oxy-dimethylsilyl]oxy-dimethylsilyl]oxy-dimethylsilyl]oxy-dimethylsilyl]oxy-dimethylsilyl]oxy-dimethylsilyl]oxy-dimethylsilyl]oxy-dimethylsilyl]oxy-dimethylsilyl]oxy-dimethylsilyl]oxy-4-ethyl-2-methyloxasilolan-5-one
COc1cc(-n2c(=O)c3c(-c4ccc(-c5ccc(C6=CCC(C7CC=CS7)S6)s5)s4)c(-c4ccc(-c5ccc(-c6ccc(-c7cccs7)s6)s5)s4)c4c(=O)n(-c5cc(O)c(OC)c(OC)c5)c(=O)c5c(-c6ccc(-c7ccc(-c8ccc(-c9cccs9)s8)s7)s6)c(-c6ccc(-c7ccc(-c8ccc(-c9cccs9)s8)s7)s6)c(c2=O)c3c45)cc(O)c1OC,"2-[5-[5-[2-(2,3-dihydrothiophen-2-yl)-2,3-dihydrothiophen-5-yl]thiophen-2-yl]thiophen-2-yl]-6,13-bis(3-hydroxy-4,5-dimethoxyphenyl)-3,9,10-tris[5-[5-(5-thiophen-2-ylthiophen-2-yl)thiophen-2-yl]thiophen-2-yl]-6,13-diazatetracyclo[6.6.2.04,16.011,15]hexadeca-1,3,8,10,15-pentaene-5,7,12,14-tetrone"
COc1cc(COc2cc(COc3cc(COc4cc(CO)cc(COc5ccc(OCc6cc(OCc7cc(OC)cc(OC)c7)cc(OCc7cc(OC)cc(OC)c7)c6)cc5OCC5CC(OCc6cc(OC)cc(OC)c6)CC(OCc6cc(OC)cc(OC)c6)C5)c4)cc(OCc4cc(OCc5cc(OC)cc(OC)c5)cc(OCc5cc(OC)cc(OC)c5)c4)c3)cc(OCc3cc(OC)cc(OC)c3)c2)cc(OC)c1,"[3-[[3,5-bis[[3,5-bis[(3,5-dimethoxyphenyl)methoxy]phenyl]methoxy]phenyl]methoxy]-5-[[2-[[3,5-bis[(3,5-dimethoxyphenyl)methoxy]cyclohexyl]methoxy]-4-[[3,5-bis[(3,5-dimethoxyphenyl)methoxy]phenyl]methoxy]phenoxy]methyl]phenyl]methanol"
CN(C(=O)OC(C)(C)C)[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](C3OC(CNCC4CCN(C(=O)OC(C)(C)C)CC4)=CC[C@H]3NC(=O)OCc3ccc([N+](=O)[O-])cc3)[C@@H](NC(=O)OCc3ccc([N+](=O)[O-])cc3)C[C@H]2NC(=O)[C@H](O)CCNC(=O)OCc2ccc([N+](=O)[O-])cc2)OC[C@]1(C)O,"tert-butyl 4-[[[(3R)-2-[(1R,2S,3S,4R,6S)-3-[(2R,3R,4R,5R)-3,5-dihydroxy-5-methyl-4-[methyl-[(2-methylpropan-2-yl)oxycarbonyl]amino]oxan-2-yl]oxy-2-hydroxy-4-[[(2R)-2-hydroxy-4-[(4-nitrophenyl)methoxycarbonylamino]butanoyl]amino]-6-[(4-nitrophenyl)methoxycarbonylamino]cyclohexyl]-3-[(4-nitrophenyl)methoxycarbonylamino]-3,4-dihydro-2H-pyran-6-yl]methylamino]methyl]piperidine-1-carboxylate"
CCCN(CCC)CCC[Si](C)(C)CCC[Si](C)(CCCCOc1cc(OCCCCCC[Si](C)(CCC[Si](C)(C)CCCN(CCC)CCC(=O)O)CCC[Si](C)(C)CCCN(CCC(=O)O)CCC(=O)O)cc(OCCCC[Si](C)(CCC[Si](C)(C)CCCN(CCC)CCC(=O)O)CCC[Si](C)(C)CCCN(CCC(=O)O)CCC(=O)O)c1)CCC[Si](C)(C)CCCN(CCC)CCC(O)O,"3-[3-[3-[3-[3-[bis(2-carboxyethyl)amino]propyl-dimethylsilyl]propyl-[6-[3-[4-[3-[3-[bis(2-carboxyethyl)amino]propyl-dimethylsilyl]propyl-[3-[3-[2-carboxyethyl(propyl)amino]propyl-dimethylsilyl]propyl]-methylsilyl]butoxy]-5-[4-[3-[3-[3,3-dihydroxypropyl(propyl)amino]propyl-dimethylsilyl]propyl-[3-[3-(dipropylamino)propyl-dimethylsilyl]propyl]-methylsilyl]butoxy]phenoxy]hexyl]-methylsilyl]propyl-dimethylsilyl]propyl-propylamino]propanoic acid"
CC[C@@H]1NC(=O)[C@H]([C@H](O)[C@H](C)Cc2nc3c(C(=O)O)cc(F)cc3[nH]2)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C1=O,"2-[(2R,3R)-3-[(2S,5S,11S,14S,17S,20S,23R,26S,29S,32S)-5-ethyl-1,7,10,16,20,23,25,28,31-nonamethyl-11,17,26,29-tetrakis(2-methylpropyl)-3,6,9,12,15,18,21,24,27,30,33-undecaoxo-14,32-di(propan-2-yl)-1,4,7,10,13,16,19,22,25,28,31-undecazacyclotritriacont-2-yl]-3-hydroxy-2-methylpropyl]-6-fluoro-1H-benzimidazole-4-carboxylic acid"
CC[C@@H]1NC(=O)[C@H]([C@H](O)[C@H](C)Cc2nc3[nH]c(=S)[nH]c(=O)c3[nH]2)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C1=O,"(3S,6S,9R,12S,15S,18S,21S,27S,30S,33S)-27-ethyl-30-[(1R,2R)-1-hydroxy-2-methyl-3-(6-oxo-2-sulfanylidene-3,7-dihydropurin-8-yl)propyl]-1,4,7,9,12,16,22,25-octamethyl-3,6,15,21-tetrakis(2-methylpropyl)-18,33-di(propan-2-yl)-1,4,7,10,13,16,19,22,25,28,31-undecazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone"
CC(=O)NC1[C@H](OCCCCC(=O)NCCCNC(=O)CCOCC(COCCC(=O)NCCCNC(=O)CCCCO[C@@H]2OC3CO[C@@H]3[C@H](O)C2NC(C)=O)(COCCC(=O)NCCCNC(=O)CCCCO[C@@H]2OC3CO[C@@H]3[C@H](O)C2NC(C)=O)NC(=O)CCCCCCCCCCC(=O)N2CCCC2COP(=O)(O)OC2CNC(COC(C)C)C2)OC2CO[C@@H]2[C@@H]1O,"[1-[12-[[1,3-bis[3-[3-[5-[[(3R,5R,6R)-4-acetamido-5-hydroxy-2,7-dioxabicyclo[4.2.0]octan-3-yl]oxy]pentanoylamino]propylamino]-3-oxopropoxy]-2-[[3-[3-[5-[[(3R,5R,6R)-4-acetamido-5-hydroxy-2,7-dioxabicyclo[4.2.0]octan-3-yl]oxy]pentanoylamino]propylamino]-3-oxopropoxy]methyl]propan-2-yl]amino]-12-oxododecanoyl]pyrrolidin-2-yl]methyl [5-(propan-2-yloxymethyl)pyrrolidin-3-yl] hydrogen phosphate"
