input, target
COc1cnc(C(=O)Nc2ccnc([C@]3(C)CCSC(N)=N3)c2)c(Cl)c1, N-[2-[(4S)-2-amino-4-methyl-5,6-dihydro-1,3-thiazin-4-yl]pyridin-4-yl]-3-chloro-5-methoxypyridine-2-carboxamide
CCN(CC)[C@@H]1S[C@H]2CS(=O)(=O)[C@@H](Br)[C@@H]2S1, (2R,3aR,4S,6aS)-4-bromo-N,N-diethyl-5,5-dioxo-3a,4,6,6a-tetrahydrothieno[3,4-d][1,3]dithiol-2-amine
Cc1ccccc1N(C(=O)Cc1cccs1)C(C(=O)NCC1CCCO1)c1cccnc1, 2-(2-methyl-N-(2-thiophen-2-ylacetyl)anilino)-N-(oxolan-2-ylmethyl)-2-pyridin-3-ylacetamide
COCCN(Cc1ccc(OC)c(OS(C)(=O)=O)c1)C(=O)c1ccc(OC)cc1, [2-methoxy-5-[[(4-methoxybenzoyl)-(2-methoxyethyl)amino]methyl]phenyl] methanesulfonate
O=C(c1ccncn1)N1C[C@@H]2CCCO[C@@H]2[C@H](N2CCCC2)C1, [(4aS,8R,8aS)-8-pyrrolidin-1-yl-2,3,4,4a,5,7,8,8a-octahydropyrano[3,2-c]pyridin-6-yl]-pyrimidin-4-ylmethanone
O=C1C2CC=CCC2C(=O)N1CCOc1ccc(S(=O)(=O)N2CCOCC2)cc1, 2-[2-(4-morpholin-4-ylsulfonylphenoxy)ethyl]-3a,4,7,7a-tetrahydroisoindole-1,3-dione
O=[N+]([O-])c1ccccc1[Se]C/C=C/C12CC3CC(CC(C3)C1)C2, 1-[(E)-3-(2-nitrophenyl)selanylprop-1-enyl]adamantane
CS(=O)(=O)c1nc(-c2ccccc2Cl)c2c(N)n(Cc3ccccc3)nc2n1, 2-benzyl-4-(2-chlorophenyl)-6-methylsulfonylpyrazolo[3,4-d]pyrimidin-3-amine
CCOC(=O)C(Cc1cccnc1)NC(=O)CNC(=O)c1cccc(NC(N)=O)c1, ethyl 2-[[2-[[3-(carbamoylamino)benzoyl]amino]acetyl]amino]-3-pyridin-3-ylpropanoate
O=c1c(NS(=O)(=O)C(F)(F)F)c(NS(=O)(=O)C(F)(F)F)c1=O, N-[3,4-dioxo-2-(trifluoromethylsulfonylamino)cyclobuten-1-yl]-1,1,1-trifluoromethanesulfonamide
CCN(Cc1cc(Br)ccc1F)C(=O)c1cc(S(=O)(=O)NC(C)C)ccc1F, N-[(5-bromo-2-fluorophenyl)methyl]-N-ethyl-2-fluoro-5-(propan-2-ylsulfamoyl)benzamide
CCN(C(=O)COC(=O)c1cccc(OC)c1O)[C@@H]1CCS(=O)(=O)C1, [2-[[(3R)-1,1-dioxothiolan-3-yl]-ethylamino]-2-oxoethyl] 2-hydroxy-3-methoxybenzoate
CC[C@H](Oc1cc(C)cc(C)c1)C(=O)Nc1ccccc1C(=O)NCC(C)C, 2-[[(2S)-2-(3,5-dimethylphenoxy)butanoyl]amino]-N-(2-methylpropyl)benzamide
CC(NC(=O)c1ccccc1SCC(=O)NC1CCCCCCC1)c1ccc(F)c(F)c1, 2-[2-(cyclooctylamino)-2-oxoethyl]sulfanyl-N-[1-(3,4-difluorophenyl)ethyl]benzamide
CCOC(=O)/C(C#N)=C(\SC)SC1=Nc2ccccc2OC(N)=C1C(=O)OC, methyl 2-amino-4-[(E)-2-cyano-3-ethoxy-1-methylsulfanyl-3-oxoprop-1-enyl]sulfanyl-1,5-benzoxazepine-3-carboxylate
COC(=O)c1c(NC(=O)C(C)Sc2cc(C)c3ccccc3n2)sc2c1CCCC2, methyl 2-[2-(4-methylquinolin-2-yl)sulfanylpropanoylamino]-4,5,6,7-tetrahydro-1-benzothiophene-3-carboxylate
Cc1ccc2c(c1)c1c3n2CCN(CC(=O)NN=Cc2ccc(F)cc2)C3CCC1, N-[(4-fluorophenyl)methylideneamino]-2-(12-methyl-1,4-diazatetracyclo[7.6.1.05,16.010,15]hexadeca-9(16),10(15),11,13-tetraen-4-yl)acetamide
COc1ccc(-c2ccc3c(c2)c(C#N)cn3-c2ccc(C(=O)O)cc2)cc1, 4-[3-cyano-5-(4-methoxyphenyl)indol-1-yl]benzoic acid
CC(C)(C)OC(=O)NC1=NC2CN(Cc3ccccc3)CC2C(=O)N1CC1CC1, tert-butyl N-[6-benzyl-3-(cyclopropylmethyl)-4-oxo-4a,5,7,7a-tetrahydropyrrolo[3,4-d]pyrimidin-2-yl]carbamate
Cc1ncsc1C(=O)N1CCC[C@@H](Cc2cncc(-c3ncc[nH]3)n2)C1, [(3S)-3-[[6-(1H-imidazol-2-yl)pyrazin-2-yl]methyl]piperidin-1-yl]-(4-methyl-1,3-thiazol-5-yl)methanone
CC(C)c1noc(CCCC(=O)N(C)Cc2ccc([C@H]3C[C@H]3C)o2)n1, N-methyl-N-[[5-[(1S,2R)-2-methylcyclopropyl]furan-2-yl]methyl]-4-(3-propan-2-yl-1,2,4-oxadiazol-5-yl)butanamide
CC(C)NS(=O)(=O)c1ccc(/C=C/C(=O)Nc2cnc3ccccc3c2)cc1, (E)-3-[4-(propan-2-ylsulfamoyl)phenyl]-N-quinolin-3-ylprop-2-enamide
O=C(COc1ccc(OCc2ccccc2)cc1)OCC(=O)c1ccc(OC(F)F)cc1, [2-[4-(difluoromethoxy)phenyl]-2-oxoethyl] 2-(4-phenylmethoxyphenoxy)acetate
CC(C)Oc1ccc(Nc2nc(=O)n(N)c(=O)n2Cc2ccc(Cl)cc2)cc1F, 3-amino-1-[(4-chlorophenyl)methyl]-6-(3-fluoro-4-propan-2-yloxyanilino)-1,3,5-triazine-2,4-dione
C[C@H](C(=O)O)[S@@+]([O-])Cc1cccc(C(=O)N2CCCCC2)c1, (2R)-2-[(S)-[3-(piperidine-1-carbonyl)phenyl]methylsulfinyl]propanoic acid
CCCCNC(=O)C(=O)N/N=C\c1cccc(OCC(=O)Nc2ccc(F)cc2)c1, N-butyl-N'-[(Z)-[3-[2-(4-fluoroanilino)-2-oxoethoxy]phenyl]methylideneamino]oxamide
COc1ccc(OC)c([C@H](C)NC(=O)COc2cc(C)c(Cl)c(C)c2)c1, 2-(4-chloro-3,5-dimethylphenoxy)-N-[(1S)-1-(2,5-dimethoxyphenyl)ethyl]acetamide
COc1ccccc1O[C@@H](C)C(=O)Nc1cccc(-c2nc3ccccc3s2)c1, (2S)-N-[3-(1,3-benzothiazol-2-yl)phenyl]-2-(2-methoxyphenoxy)propanamide
C[C@@H]([NH2+]C1CCCCCC1)C(=O)Nc1ccc(S(N)(=O)=O)cc1, cycloheptyl-[(2R)-1-oxo-1-(4-sulfamoylanilino)propan-2-yl]azanium
Cc1noc(C)c1C(=O)N1CC[C@]2(C[C@H](OCc3ccccn3)CO2)C1, (3,5-dimethyl-1,2-oxazol-4-yl)-[(3S,5S)-3-(pyridin-2-ylmethoxy)-1-oxa-7-azaspiro[4.4]nonan-7-yl]methanone
CCOc1ccc(CN2CCCn3cccc3[C@H]2c2ccc(OC)c(OC)c2OC)cc1, (1R)-2-[(4-ethoxyphenyl)methyl]-1-(2,3,4-trimethoxyphenyl)-1,3,4,5-tetrahydropyrrolo[1,2-a][1,4]diazepine
COc1ccc(NC(=O)c2nnc(COCC(=O)NCCc3ccc(Cl)cc3)s2)cc1, 5-[[2-[2-(4-chlorophenyl)ethylamino]-2-oxoethoxy]methyl]-N-(4-methoxyphenyl)-1,3,4-thiadiazole-2-carboxamide
CCCc1ccc(C(=O)CCC(=O)OCC(=O)c2ccc(NC(=O)CC)cc2)cc1, [2-oxo-2-[4-(propanoylamino)phenyl]ethyl] 4-oxo-4-(4-propylphenyl)butanoate
O=C(Nc1nc(CC(=O)N2CCCc3ccccc32)cs1)c1ccc2c(c1)OCO2, N-[4-[2-(3,4-dihydro-2H-quinolin-1-yl)-2-oxoethyl]-1,3-thiazol-2-yl]-1,3-benzodioxole-5-carboxamide
CC(C)(C)COc1nc(N2CCNCC2)nc(N2CCSCC2)c1[N+](=O)[O-], 4-[6-(2,2-dimethylpropoxy)-5-nitro-2-piperazin-1-ylpyrimidin-4-yl]thiomorpholine
Cc1ccc(C)c(OCc2c(C(=O)Nc3cccc(C(F)(F)F)c3)noc2C)c1, 4-[(2,5-dimethylphenoxy)methyl]-5-methyl-N-[3-(trifluoromethyl)phenyl]-1,2-oxazole-3-carboxamide
Cc1ccc(C)c(-n2c(-c3cccc(Cl)c3)nn(CN3CCOCC3)c2=S)c1, 5-(3-chlorophenyl)-4-(2,5-dimethylphenyl)-2-(morpholin-4-ylmethyl)-1,2,4-triazole-3-thione
O=C(Nc1ccccc1)Nc1ccc(S(=O)(=O)Cc2ccc3c(c2)CNC3)cc1, 1-[4-(2,3-dihydro-1H-isoindol-5-ylmethylsulfonyl)phenyl]-3-phenylurea
C[C@@H]1CC(C)(C)CC[C@H]1NC[C@H](Cc1cnn(C)c1)C(N)=O, (2S)-2-[(1-methylpyrazol-4-yl)methyl]-3-[[(1R,2R)-2,4,4-trimethylcyclohexyl]amino]propanamide
O=C(NC[C@H](O)c1ccc2c(c1)CCO2)C12CC3CC(CC(C3)C1)C2, N-[(2R)-2-(2,3-dihydro-1-benzofuran-5-yl)-2-hydroxyethyl]adamantane-1-carboxamide
CCC[C@@H](NC(=O)OC(C)(C)C)C(=O)Nc1cn(C(C)(C)CO)cn1, tert-butyl N-[(2R)-1-[[1-(1-hydroxy-2-methylpropan-2-yl)imidazol-4-yl]amino]-1-oxopentan-2-yl]carbamate
CCCCCOc1c(Cl)cc(C(=O)NCCc2ccc(S(N)(=O)=O)cc2)cc1Cl, 3,5-dichloro-4-pentoxy-N-[2-(4-sulfamoylphenyl)ethyl]benzamide
CCCC1CCC(c2ccc(OCOCC3CCC(C4CCC(CCC)CC4)CC3)cc2)CC1, 1-(4-propylcyclohexyl)-4-[[4-(4-propylcyclohexyl)cyclohexyl]methoxymethoxy]benzene
CC1(C)OC[C@H](/C=C/C(O)CCCCCO[Si](C)(C)C(C)(C)C)O1, (E)-8-[tert-butyl(dimethyl)silyl]oxy-1-[(4S)-2,2-dimethyl-1,3-dioxolan-4-yl]oct-1-en-3-ol
C[C@H]1CN(C(=O)NC[C@@H](C)CN(C)C(=O)OC(C)(C)C)CCO1, tert-butyl N-methyl-N-[(2R)-2-methyl-3-[[(2S)-2-methylmorpholine-4-carbonyl]amino]propyl]carbamate
Cc1ccc(S(=O)(=O)N(CC(=O)Nc2cccc(C)c2)c2ccccc2F)cc1, 2-(2-fluoro-N-(4-methylphenyl)sulfonylanilino)-N-(3-methylphenyl)acetamide
CC(=O)Nc1cc(Oc2nn(C)c(S(C)(=O)=O)c2Cl)ccc1C(F)(F)F, N-[5-(4-chloro-1-methyl-5-methylsulfonylpyrazol-3-yl)oxy-2-(trifluoromethyl)phenyl]acetamide
C=CN(/C=C(/CN1C=C(C(=O)OC(C)(C)C)NN1)C(=C)C)C(=C)C, tert-butyl 3-[(2E)-2-[[ethenyl(prop-1-en-2-yl)amino]methylidene]-3-methylbut-3-enyl]-1,2-dihydrotriazole-5-carboxylate
CC(=O)Nc1ccc(NC(=O)COc2cccc(C(C)C)c2)c(C(F)(F)F)c1, N-[4-acetamido-2-(trifluoromethyl)phenyl]-2-(3-propan-2-ylphenoxy)acetamide
CC(C)(C)OC(=O)/C=C1\CCc2cc(NC(=O)OCc3ccccc3)ccc2C1, tert-butyl (2E)-2-[6-(phenylmethoxycarbonylamino)-3,4-dihydro-1H-naphthalen-2-ylidene]acetate
CN(C)C(=O)N[C@H](NC(=S)Nc1cccc2ccccc12)C(Cl)(Cl)Cl, 1,1-dimethyl-3-[(1R)-2,2,2-trichloro-1-(naphthalen-1-ylcarbamothioylamino)ethyl]urea
CCCC(CCCN1CCNCC1=O)(c1ccc[nH]1)C1CCc2ccc(OCC)cc2C1, 1-[4-(7-ethoxy-1,2,3,4-tetrahydronaphthalen-2-yl)-4-(1H-pyrrol-2-yl)heptyl]piperazin-2-one
CCNC(=O)c1cc(S(=O)(=O)Nc2ccccc2C(=O)NC(C)CC)ccc1OC, 5-[[2-(butan-2-ylcarbamoyl)phenyl]sulfamoyl]-N-ethyl-2-methoxybenzamide
N[C@]1(CO)CC[C@H](c2ccc3c(c2)CCC(COCc2ccccc2)C3)C1, [(1R,3S)-1-amino-3-[6-(phenylmethoxymethyl)-5,6,7,8-tetrahydronaphthalen-2-yl]cyclopentyl]methanol
O=C(NCc1ccc(-c2nc3cnccc3o2)cc1)c1ccc(-c2ccccc2)cc1, N-[[4-([1,3]oxazolo[4,5-c]pyridin-2-yl)phenyl]methyl]-4-phenylbenzamide
COc1ccc(C(NC(=O)c2ccccc2)NC(=O)c2ccccc2)cc1OCC(C)C, N-[benzamido-[4-methoxy-3-(2-methylpropoxy)phenyl]methyl]benzamide
c1ccc(CCCNc2nc(-c3ccc(Oc4ccccc4)cc3)nc3ccccc23)cc1, 2-(4-phenoxyphenyl)-N-(3-phenylpropyl)quinazolin-4-amine
CN1CCO[C@@H]([C@@H](NC(=O)c2cnnn2C)c2ccc(Cl)cc2)C1, N-[(S)-(4-chlorophenyl)-[(2R)-4-methylmorpholin-2-yl]methyl]-3-methyltriazole-4-carboxamide
CCOc1ccc(Cl)cc1S(=O)(=O)N(C)CC(=O)NC(C)c1ccc(F)cc1, 2-[(5-chloro-2-ethoxyphenyl)sulfonyl-methylamino]-N-[1-(4-fluorophenyl)ethyl]acetamide
CCOCCCc1ccc(C(F)(F)C(O)(CN2CN=NN2)c2ccc(F)cc2F)nc1, 2-(2,4-difluorophenyl)-3-(2,5-dihydrotetrazol-1-yl)-1-[5-(3-ethoxypropyl)pyridin-2-yl]-1,1-difluoropropan-2-ol
C[C@H](NC(=O)N(C)C[C@@H]1CCN(C)C1)c1ccc(Cl)c(Cl)c1, 3-[(1S)-1-(3,4-dichlorophenyl)ethyl]-1-methyl-1-[[(3R)-1-methylpyrrolidin-3-yl]methyl]urea
O=C(Nc1ccc(-c2cn3c(C(=O)N4CCCC4)csc3n2)cc1)c1ccco1, N-[4-[3-(pyrrolidine-1-carbonyl)imidazo[2,1-b][1,3]thiazol-6-yl]phenyl]furan-2-carboxamide
Cc1cc(=O)c(C(=O)Nc2cccc3[nH]ncc23)nn1-c1ccc(Cl)cc1, 1-(4-chlorophenyl)-N-(1H-indazol-4-yl)-6-methyl-4-oxopyridazine-3-carboxamide
O=C(Nc1ccc(F)cc1)c1nc(-c2ccccc2)n(-c2cccc(Cl)c2)n1, 1-(3-chlorophenyl)-N-(4-fluorophenyl)-5-phenyl-1,2,4-triazole-3-carboxamide
CC(C)C(=O)/C(C#N)=C1/NC(=O)[C@@H](Cc2ccc(Cl)cc2)S1, (2Z)-2-[(5R)-5-[(4-chlorophenyl)methyl]-4-oxo-1,3-thiazolidin-2-ylidene]-4-methyl-3-oxopentanenitrile
COC(=O)c1ccc2nc(C)n(Cc3ccc(NC(=O)OC(C)C)cc3Cl)c2n1, methyl 3-[[2-chloro-4-(propan-2-yloxycarbonylamino)phenyl]methyl]-2-methylimidazo[4,5-b]pyridine-5-carboxylate
NC(=O)CNC(=O)Cn1cc(S(=O)(=O)c2ccc(Cl)cc2)c2ccccc21, 2-[[2-[3-(4-chlorophenyl)sulfonylindol-1-yl]acetyl]amino]acetamide
CCCC[C@@H](NC(=O)Cc1c(C)c2c(O)cc(C)cc2oc1=O)C(=O)O, (2R)-2-[[2-(5-hydroxy-4,7-dimethyl-2-oxochromen-3-yl)acetyl]amino]hexanoic acid
COC(=O)c1ccc(CNC(=O)c2cc(S(=O)(=O)N3CCCC3)cn2C)cc1, methyl 4-[[(1-methyl-4-pyrrolidin-1-ylsulfonylpyrrole-2-carbonyl)amino]methyl]benzoate
Cc1cc(=O)c(O)c([C@H](CC(=O)N2CCOCC2)c2cccc(O)c2)o1, 3-hydroxy-2-[(1R)-1-(3-hydroxyphenyl)-3-morpholin-4-yl-3-oxopropyl]-6-methylpyran-4-one
O=[N+]([O-])c1cccc(NC(=S)Nc2ncn(Cc3ccc(F)cc3)n2)c1, 1-[1-[(4-fluorophenyl)methyl]-1,2,4-triazol-3-yl]-3-(3-nitrophenyl)thiourea
CCn1c(C(=O)OC)c(NC(=O)C2CCOC2)c2cc(NCc3cccs3)cnc21, methyl 1-ethyl-3-(oxolane-3-carbonylamino)-5-(thiophen-2-ylmethylamino)pyrrolo[2,3-b]pyridine-2-carboxylate
CCCc1nc(SCC(=O)N(CC(C)C)[C@H]2CCS(=O)(=O)C2)n[nH]1, N-[(3S)-1,1-dioxothiolan-3-yl]-N-(2-methylpropyl)-2-[(5-propyl-1H-1,2,4-triazol-3-yl)sulfanyl]acetamide
CN1C(Oc2cccc(C(F)(F)F)c2)=CC=NC1c1ccc(C(F)(F)F)cc1, 1-methyl-6-[3-(trifluoromethyl)phenoxy]-2-[4-(trifluoromethyl)phenyl]-2H-pyrimidine
CC(C)(C)OC(=O)N1CCCC([S+]([O-])c2nc3ccccc3[nH]2)C1, tert-butyl 3-(1H-benzimidazol-2-ylsulfinyl)piperidine-1-carboxylate
Cc1cc(C)c(Cn2c(CCCNC(=O)C3CCCCC3)nc3ccccc32)c(C)c1, N-[3-[1-[(2,4,6-trimethylphenyl)methyl]benzimidazol-2-yl]propyl]cyclohexanecarboxamide
O=C(CCn1cnc2sc3c(c2c1=O)CCCC3)NCc1ccc(N2CCOCC2)nc1, N-[(6-morpholin-4-ylpyridin-3-yl)methyl]-3-(4-oxo-5,6,7,8-tetrahydro-[1]benzothiolo[2,3-d]pyrimidin-3-yl)propanamide
COC(=O)c1nc(NC(=O)Cn2c(C)nc3ccc(F)cc3c2=O)sc1C(C)C, methyl 2-[[2-(6-fluoro-2-methyl-4-oxoquinazolin-3-yl)acetyl]amino]-5-propan-2-yl-1,3-thiazole-4-carboxylate
O=C(NCCc1ccc[nH]1)c1ccc2c(c1)C[C@H](c1ccccc1)OC2=O, (3R)-1-oxo-3-phenyl-N-[2-(1H-pyrrol-2-yl)ethyl]-3,4-dihydroisochromene-6-carboxamide
CC(C)[C@H](C(=O)Nc1n[nH]c(C2CC2)n1)N1Cc2ccccc2C1=O, (2R)-N-(5-cyclopropyl-1H-1,2,4-triazol-3-yl)-3-methyl-2-(3-oxo-1H-isoindol-2-yl)butanamide
CC[NH+](CC)CC(=O)Nc1c(C)ccc(NC(=O)c2ccc(Cl)cc2)c1C, [2-[3-[(4-chlorobenzoyl)amino]-2,6-dimethylanilino]-2-oxoethyl]-diethylazanium
O=C(CCN1C(=O)CCC1=O)N1CCC(n2c(=O)[nH]c3ccccc32)CC1, 1-[3-oxo-3-[4-(2-oxo-3H-benzimidazol-1-yl)piperidin-1-yl]propyl]pyrrolidine-2,5-dione
CCCn1cc(C=C2C(=O)NC(=S)N(c3ccccc3OC)C2=O)c2ccccc21, 1-(2-methoxyphenyl)-5-[(1-propylindol-3-yl)methylidene]-2-sulfanylidene-1,3-diazinane-4,6-dione
CC[C@@H]1CN(C(=O)Cn2nc(C3CC3)cc(C(F)(F)F)c2=O)CCO1, 6-cyclopropyl-2-[2-[(2R)-2-ethylmorpholin-4-yl]-2-oxoethyl]-4-(trifluoromethyl)pyridazin-3-one
COc1ccc(CCNC(=O)N[C@@H](c2nc3ccccc3[nH]2)C(C)C)cc1, 1-[(1R)-1-(1H-benzimidazol-2-yl)-2-methylpropyl]-3-[2-(4-methoxyphenyl)ethyl]urea
Cc1c(C(=O)Nc2cc(C(F)(F)F)ccc2N2CCCC2)cnn1-c1ccccn1, 5-methyl-1-pyridin-2-yl-N-[2-pyrrolidin-1-yl-5-(trifluoromethyl)phenyl]pyrazole-4-carboxamide
CCc1ccc(N2C(=O)S/C(=C3\C(=O)N(C)c4ccccc43)C2=O)cc1, (5Z)-3-(4-ethylphenyl)-5-(1-methyl-2-oxoindol-3-ylidene)-1,3-thiazolidine-2,4-dione
COc1ccc(C(=O)NCCn2cc(C(=O)NC(C)c3cccs3)nn2)c(OC)c1, 1-[2-[(2,4-dimethoxybenzoyl)amino]ethyl]-N-(1-thiophen-2-ylethyl)triazole-4-carboxamide
O=C(Nc1cccc(Cl)c1Cl)c1cc([N+](=O)[O-])ccc1N1CCOCC1, N-(2,3-dichlorophenyl)-2-morpholin-4-yl-5-nitrobenzamide
C=CCn1c(SCC(=O)N(C)C)nnc1-c1cc2c(s1)CC[C@@H](CC)C2, 2-[[5-[(5R)-5-ethyl-4,5,6,7-tetrahydro-1-benzothiophen-2-yl]-4-prop-2-enyl-1,2,4-triazol-3-yl]sulfanyl]-N,N-dimethylacetamide
O=C(CCS(=O)(=O)c1ccc2c(c1)OCCO2)OCC(=O)c1ccc(Cl)s1, [2-(5-chlorothiophen-2-yl)-2-oxoethyl] 3-(2,3-dihydro-1,4-benzodioxin-6-ylsulfonyl)propanoate
CC1(C)CCC(C)(C)c2cc(CCC(=O)Oc3ccc(C(=O)O)cc3)ccc21, 4-[3-(5,5,8,8-tetramethyl-6,7-dihydronaphthalen-2-yl)propanoyloxy]benzoic acid
O=C(/C=C/c1ccc(Cn2cc(Cl)c([N+](=O)[O-])n2)o1)C1CC1, (E)-3-[5-[(4-chloro-3-nitropyrazol-1-yl)methyl]furan-2-yl]-1-cyclopropylprop-2-en-1-one
Cc1ccc(OC2CCN(C(=O)c3cccc([N+](=O)[O-])c3C)CC2)cn1, (2-methyl-3-nitrophenyl)-[4-(6-methylpyridin-3-yl)oxypiperidin-1-yl]methanone
C[C@H]1CN(C(=O)c2cn(-c3ccc(Cl)cc3)nn2)C[C@@H](C)O1, [1-(4-chlorophenyl)triazol-4-yl]-[(2S,6R)-2,6-dimethylmorpholin-4-yl]methanone
CC1CC1C(=O)Nc1ccc(C(=O)N2CCN(C(=O)c3ccccc3)CC2)cc1, N-[4-(4-benzoylpiperazine-1-carbonyl)phenyl]-2-methylcyclopropane-1-carboxamide
COC(=O)c1cnc(-c2ccc(OS(=O)(=O)C(F)(F)F)c(C#N)c2)s1, methyl 2-[3-cyano-4-(trifluoromethylsulfonyloxy)phenyl]-1,3-thiazole-5-carboxylate
COc1cccc2c1[C@H](Nc1ccc3cc([N+](=O)[O-])ccc3n1)CO2, N-[(3S)-4-methoxy-2,3-dihydro-1-benzofuran-3-yl]-6-nitroquinolin-2-amine
CCCn1nc(C(=O)N2CCSCC2)c2c1CCC(N1CCN(C3CCCC3)CC1)C2, [5-(4-cyclopentylpiperazin-1-yl)-1-propyl-4,5,6,7-tetrahydroindazol-3-yl]-thiomorpholin-4-ylmethanone
CCCNC(=O)C1C(=O)c2ncc(Cc3ccc(F)cc3)c3c2N(CCN3C)C1O, 6-[(4-fluorophenyl)methyl]-12-hydroxy-4-methyl-10-oxo-N-propyl-1,4,8-triazatricyclo[7.3.1.05,13]trideca-5(13),6,8-triene-11-carboxamide
CCCCCCCCCCCCCOC(=O)C(CC)(CC)C(=O)OCc1cc(F)c(F)cc1F, 1-O-tridecyl 3-O-[(2,4,5-trifluorophenyl)methyl] 2,2-diethylpropanedioate
Cc1[nH]c2ccccc2c1/C=C(/C#N)C(=O)N1CCN(c2ccccc2)CC1, (Z)-3-(2-methyl-1H-indol-3-yl)-2-(4-phenylpiperazine-1-carbonyl)prop-2-enenitrile
CCOC(=O)C1=C(Cn2cncn2)NC(=O)N[C@H]1c1ccc2c(c1)OCO2, ethyl (4S)-4-(1,3-benzodioxol-5-yl)-2-oxo-6-(1,2,4-triazol-1-ylmethyl)-3,4-dihydro-1H-pyrimidine-5-carboxylate
Cc1cnc([C@H]2CCCN(C(=O)Cn3ccc(C(F)(F)F)n3)C2)[nH]1, 1-[(3S)-3-(5-methyl-1H-imidazol-2-yl)piperidin-1-yl]-2-[3-(trifluoromethyl)pyrazol-1-yl]ethanone
CCOC(=O)c1ccccc1NC(=O)CSc1nccnc1N1CCN(c2ccccc2)CC1, ethyl 2-[[2-[3-(4-phenylpiperazin-1-yl)pyrazin-2-yl]sulfanylacetyl]amino]benzoate
CC(=O)Nc1ccc(N2C(=O)/C(=C/c3ccc(Cl)cc3Cl)SC2=S)cc1, N-[4-[(5Z)-5-[(2,4-dichlorophenyl)methylidene]-4-oxo-2-sulfanylidene-1,3-thiazolidin-3-yl]phenyl]acetamide
CC(=O)Nc1nc(C)c(-c2cnc(C[C@@H]3CCN(C(C)C)C3)cn2)s1, N-[4-methyl-5-[5-[[(3S)-1-propan-2-ylpyrrolidin-3-yl]methyl]pyrazin-2-yl]-1,3-thiazol-2-yl]acetamide
O=[N+]([O-])c1cccnc1Sc1nc(Nc2ccccc2)nc(N2CCOCC2)n1, 4-morpholin-4-yl-6-(3-nitropyridin-2-yl)sulfanyl-N-phenyl-1,3,5-triazin-2-amine
COc1ccc(-c2cnc(CCC(=O)N3CCC[C@@H](C(=O)O)C3)o2)cc1, (3R)-1-[3-[5-(4-methoxyphenyl)-1,3-oxazol-2-yl]propanoyl]piperidine-3-carboxylic acid
O=C(CN1CCN(C(=O)CN2CCOCC2)CC1)Nc1cccc(Oc2ccccc2)c1, 2-[4-(2-morpholin-4-ylacetyl)piperazin-1-yl]-N-(3-phenoxyphenyl)acetamide
CCCCCCCCCC(c1ccc(O)c(CC(C)C)c1)c1ccc(O)c(CC(C)C)c1, 4-[1-[4-hydroxy-3-(2-methylpropyl)phenyl]decyl]-2-(2-methylpropyl)phenol
Cc1ccccc1Nc1nc(CCCc2cccc(Cl)c2)nc(Nc2cccc(Cl)c2)n1, 4-N-(3-chlorophenyl)-6-[3-(3-chlorophenyl)propyl]-2-N-(2-methylphenyl)-1,3,5-triazine-2,4-diamine
CS[C@@H]1CC[C@H](N(C)C(=O)CNC(=O)c2cc(F)cc(F)c2)C1, 3,5-difluoro-N-[2-[methyl-[(1S,3R)-3-methylsulfanylcyclopentyl]amino]-2-oxoethyl]benzamide
COC[C@@]1(CN)[C@@H](S(C)(=O)=O)[C@@H]1c1ccc(OC)cc1, [(1R,2R,3S)-1-(methoxymethyl)-2-(4-methoxyphenyl)-3-methylsulfonylcyclopropyl]methanamine
COC(=O)c1cc(NC(=O)CCCNC(=O)NC2CCCCC2)cc(C(=O)OC)c1, dimethyl 5-[4-(cyclohexylcarbamoylamino)butanoylamino]benzene-1,3-dicarboxylate
Cc1onc(C(C)C)c1C(=O)NCC1CCC(c2nnc(-c3cccnc3)o2)CC1, 5-methyl-3-propan-2-yl-N-[[4-(5-pyridin-3-yl-1,3,4-oxadiazol-2-yl)cyclohexyl]methyl]-1,2-oxazole-4-carboxamide
CC(C)(C)[C@H]1C[C@H](O[C@H]2C(=O)OCC2(C)C)OC(=O)N1, (4R,6R)-4-tert-butyl-6-[(3R)-4,4-dimethyl-2-oxooxolan-3-yl]oxy-1,3-oxazinan-2-one
Cc1ccc(-n2c(-c3ccc(C(C)(C)C)cc3)nnc2-c2ccccc2O)cc1, 2-[5-(4-tert-butylphenyl)-4-(4-methylphenyl)-1,2,4-triazol-3-yl]phenol
COc1ccc(CN2C(=O)c3ccccc3C2=O)cc1C(=O)NC(C)c1ccccc1, 5-[(1,3-dioxoisoindol-2-yl)methyl]-2-methoxy-N-(1-phenylethyl)benzamide
COc1ccc(N2C(=N)S/C(=C\c3cc(OC)c(O)c(OC)c3)C2=O)cc1, (5Z)-5-[(4-hydroxy-3,5-dimethoxyphenyl)methylidene]-2-imino-3-(4-methoxyphenyl)-1,3-thiazolidin-4-one
COc1ccc(Cl)c2sc(N(Cc3ccccn3)C(=O)c3nnc4n3CCC4)nc12, N-(7-chloro-4-methoxy-1,3-benzothiazol-2-yl)-N-(pyridin-2-ylmethyl)-6,7-dihydro-5H-pyrrolo[2,1-c][1,2,4]triazole-3-carboxamide
