input, target
CN(C)c1cc(NCc2ccccc2[Si]C(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3CC(=O)C(C(N)=O)C(=O)[C@@]3(O)C(=O)C1C2=O, [2-[[[(5aR,6aS,10aS)-9-carbamoyl-4-(dimethylamino)-1,10a-dihydroxy-8,10,11,12-tetraoxo-5,5a,6,6a,7,11a-hexahydrotetracen-2-yl]amino]methyl]phenyl]-tert-butylsilicon
CC(=O)OCC(C)CC(O)C(NCCc1cnc[nH]1)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CCC4CCCC[C@]4(C)[C@H]3CC[C@@]21C, [(6S)-6-[(8R,9S,10S,13S,14S,17R)-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl]-4-hydroxy-5-[2-(1H-imidazol-5-yl)ethylamino]-2-methylheptyl] acetate
COC(=O)[C@H](NC(=O)[C@H](Cc1ccc(OCc2ccccc2)cc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)[C@@H](C)O, methyl (2R,3R)-3-hydroxy-2-[[(2S)-2-[[(2S)-2-[(2-methylpropan-2-yl)oxycarbonylamino]-3-phenylpropanoyl]amino]-3-(4-phenylmethoxyphenyl)propanoyl]amino]butanoate
C=C(/C=C\C=C(\Cl)CF)[C@H]1[C@H](C(=O)NC2CN(CC(F)F)C2)N[C@H](CC(C)(C)C)[C@]12C(=O)Nc1cc(Cl)ccc12, (2'R,3S,3'R,5'R)-6-chloro-3'-[(3Z,5E)-6-chloro-7-fluorohepta-1,3,5-trien-2-yl]-N-[1-(2,2-difluoroethyl)azetidin-3-yl]-5'-(2,2-dimethylpropyl)-2-oxospiro[1H-indole-3,4'-pyrrolidine]-2'-carboxamide
C#Cc1ccnc(N2C(=O)CC[C@H]2C(=O)N(c2cc(C)cc(C(C)(C)C)c2)[C@H](C(=O)NC2CC(F)(F)C2)C2=C(C)C=CCC2)c1, (2S)-N-(3-tert-butyl-5-methylphenyl)-N-[(1S)-2-[(3,3-difluorocyclobutyl)amino]-1-(2-methylcyclohexa-1,3-dien-1-yl)-2-oxoethyl]-1-(4-ethynylpyridin-2-yl)-5-oxopyrrolidine-2-carboxamide
CCC12C[C@@H](C(C)=Cc3ccccn3)OC(=O)C[C@H](O)C(C)(C)C(=O)[C@@H](C3CO3)[C@H](O)[C@@H](C)CCCC1(C)O2, (3S,7S,10R,11R,12S)-1-ethyl-7,11-dihydroxy-8,8,12,16-tetramethyl-10-(oxiran-2-yl)-3-(1-pyridin-2-ylprop-1-en-2-yl)-4,17-dioxabicyclo[14.1.0]heptadecane-5,9-dione
C[C@H]1CCCCO[C@H](CN(C)C(=O)c2ccncc2)[C@H](C)CN([C@@H](C)CO)C(=O)c2cc(NS(=O)(=O)c3ccccc3)ccc2O1, N-[[(3S,9S,10R)-16-(benzenesulfonamido)-12-[(2S)-1-hydroxypropan-2-yl]-3,10-dimethyl-13-oxo-2,8-dioxa-12-azabicyclo[12.4.0]octadeca-1(14),15,17-trien-9-yl]methyl]-N-methylpyridine-4-carboxamide
O=c1c2cc(-c3cccc(-c4ccc5c6c7oc8ccccc8c7ccc6n(-c6ccccc6)c5c4)c3)ccc2n(-c2ccccc2)c(=O)n1-c1ccccc1, 1,3-diphenyl-6-[3-(5-phenyl-[1]benzofuro[2,3-g]carbazol-3-yl)phenyl]quinazoline-2,4-dione
CCCCCCCCCCCCSCC(C(=O)[O-])c1cc(C)c(Sc2cc(C(C)(C)C)c(C(CSCCCCCCCCCCCC)C(=O)[O-])cc2C)cc1C(C)(C)C, 2-[2-tert-butyl-4-[5-tert-butyl-4-(1-carboxylato-2-dodecylsulfanylethyl)-2-methylphenyl]sulfanyl-5-methylphenyl]-3-dodecylsulfanylpropanoate
CCCCc1cc(C#C[C@H]2O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@H]2OC(C)=O)c2c(cnn2C(C)=O)c1, [(2R,3R,4R,5R,6R)-6-[2-(1-acetyl-5-butylindazol-7-yl)ethynyl]-3,4,5-triacetyloxyoxan-2-yl]methyl acetate
c1ccc2c(-c3c4ccccc4c(-c4ccc5cc(-c6ccc7c(c6)sc6c7ccc7sc8ccc9ccccc9c8c76)ccc5c4)c4ccccc34)cccc2c1, 20-[6-(10-naphthalen-1-ylanthracen-9-yl)naphthalen-2-yl]-12,23-dithiahexacyclo[11.11.0.02,11.03,8.016,24.017,22]tetracosa-1(13),2(11),3,5,7,9,14,16(24),17(22),18,20-undecaene
COC1(C(=O)Nc2ccc3[nH]nc(-c4ccc(OC(C)C)nc4)c3c2)CCN(CC(=O)N2CC=C(c3ccc(-c4nc(C)n(C)n4)cc3)CC2)C1, 1-[2-[4-[4-(1,5-dimethyl-1,2,4-triazol-3-yl)phenyl]-3,6-dihydro-2H-pyridin-1-yl]-2-oxoethyl]-3-methoxy-N-[3-(6-propan-2-yloxypyridin-3-yl)-1H-indazol-5-yl]pyrrolidine-3-carboxamide
CC[C@@H](C)NC(=O)[C@@H](Cc1ccccc1)N(Cc1ccc(Cl)cc1Cl)C(=O)CN(c1cc(OC)ccc1OC)S(=O)(=O)c1ccc(C)cc1, (2R)-N-[(2R)-butan-2-yl]-2-[(2,4-dichlorophenyl)methyl-[2-(2,5-dimethoxy-N-(4-methylphenyl)sulfonylanilino)acetyl]amino]-3-phenylpropanamide
C1=Cc2c(n(-c3cc(-c4nnc(-c5ccccc5)o4)c(-c4nnc(-c5ccccc5)o4)cc3-n3c4ccccc4c4ccccc43)c3ccccc23)CC1, 2-[4-carbazol-9-yl-5-(1,2-dihydrocarbazol-9-yl)-2-(5-phenyl-1,3,4-oxadiazol-2-yl)phenyl]-5-phenyl-1,3,4-oxadiazole
O=C(c1cccc([N+](=O)[O-])c1)N(Cc1ccc([N+](=O)[O-])cc1)N1C(=O)[C@@H]2[C@H]3CC[C@@H](C3)[C@H]2C1=O, N-[(1S,2R,6R,7S)-3,5-dioxo-4-azatricyclo[5.2.1.02,6]decan-4-yl]-3-nitro-N-[(4-nitrophenyl)methyl]benzamide
CC1(C)c2ccccc2-c2ccc(-n3c(-c4cccc5oc6ccc(-c7ccc8c(c7)c7ccccc7n8-c7ccccc7)cc6c45)nc4ccccc43)cc21, 3-[9-[1-(9,9-dimethylfluoren-2-yl)benzimidazol-2-yl]dibenzofuran-2-yl]-9-phenylcarbazole
COc1cc([C@@H]2c3cc4c(cc3[C@@H](n3cc(CNC(=O)c5ccccc5Cl)nn3)[C@H]3COC(=O)[C@@H]32)OCO4)cc(OC)c1OC, N-[[1-[(5S,5aS,8aR,9R)-8-oxo-9-(3,4,5-trimethoxyphenyl)-5a,6,8a,9-tetrahydro-5H-[2]benzofuro[6,5-f][1,3]benzodioxol-5-yl]triazol-4-yl]methyl]-2-chlorobenzamide
O=C(CCCCC(=O)NCc1cccc(-c2ccc([C@@H]3O[C@H](CN4CCN(c5ncccn5)CC4)C[C@H](c4ccc(CO)cc4)O3)cc2)c1)NO, N'-hydroxy-N-[[3-[4-[(2S,4R,6S)-4-[4-(hydroxymethyl)phenyl]-6-[(4-pyrimidin-2-ylpiperazin-1-yl)methyl]-1,3-dioxan-2-yl]phenyl]phenyl]methyl]hexanediamide
COC(=O)c1c(NC(=O)C(C)Sc2cccc(NC(=O)/C(=C\c3cc(OC)ccc3OC)NC(=O)c3ccccc3)c2)sc(C(=O)Nc2ccccc2)c1C, methyl 2-[2-[3-[[(E)-2-benzamido-3-(2,5-dimethoxyphenyl)prop-2-enoyl]amino]phenyl]sulfanylpropanoylamino]-4-methyl-5-(phenylcarbamoyl)thiophene-3-carboxylate
C[C@H]1CCC2C3CC[C@@]4(C)C([C@@H]3CC[C@@H]2C1)[C@@H]1[C@H](C)[C@@H]1[C@@H]4C(=O)CNc1cc(F)ccc1N=N, 2-(2-diazenyl-5-fluoroanilino)-1-[(1R,3R,4S,5S,6S,7S,14S,16R)-4,7,14-trimethyl-6-pentacyclo[8.8.0.02,7.03,5.011,16]octadecanyl]ethanone
C[C@H](CCC(O)C1CCOCC1)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@](O)(C(F)(F)F)CC[C@]4(C)[C@H]3CC[C@@]21C, (3S,5S,8R,9S,10S,13R,14S,17R)-17-[(2R)-5-hydroxy-5-(oxan-4-yl)pentan-2-yl]-10,13-dimethyl-3-(trifluoromethyl)-1,2,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydrocyclopenta[a]phenanthren-3-ol
COc1ccc(Cl)cc1N(CC(=O)N(Cc1cccc(Cl)c1)[C@H](C)C(=O)NC(C)(C)C)S(=O)(=O)c1ccc(C)c([N+](=O)[O-])c1, (2R)-N-tert-butyl-2-[[2-(5-chloro-2-methoxy-N-(4-methyl-3-nitrophenyl)sulfonylanilino)acetyl]-[(3-chlorophenyl)methyl]amino]propanamide
CC(C)CC(C(=O)NC(/C=N/NC(N)=O)CC(=O)OC(C)(C)C)C(=O)NC(CCC(=O)OC(C)(C)C)C(=O)NC(c1ccccc1)c1ccccc1, tert-butyl 5-(benzhydrylamino)-4-[[2-[[(1E)-1-(carbamoylhydrazinylidene)-4-[(2-methylpropan-2-yl)oxy]-4-oxobutan-2-yl]carbamoyl]-4-methylpentanoyl]amino]-5-oxopentanoate
C[C@H]1C[C@@H](C)CN(c2ccc(N3C(=S)N[C@@H](c4ccccn4)[C@H]3c3cccn3-c3cccc([N+](=O)[O-])c3)cc2Cl)C1, (4R,5S)-1-[3-chloro-4-[(3S,5R)-3,5-dimethylpiperidin-1-yl]phenyl]-5-[1-(3-nitrophenyl)pyrrol-2-yl]-4-pyridin-2-ylimidazolidine-2-thione
COc1cc(O)cc(OC)c1[C@H]1C2=CC[C@@H]3C(=O)N(c4ccc(Br)cc4)C(=O)[C@@H]3[C@@H]2CC2=C1C(=O)C=C(C)C2=O, (3aS,6R,11aS,11bR)-2-(4-bromophenyl)-6-(4-hydroxy-2,6-dimethoxyphenyl)-9-methyl-3a,4,6,11,11a,11b-hexahydronaphtho[6,7-e]isoindole-1,3,7,10-tetrone
CCCC1=C(C(=O)OCC)[C@@H](c2c(OC)ccc3ccccc23)n2c(s/c(=C/c3ccc(OCc4ccc(C(=O)O)cc4)c(Br)c3)c2=O)=N1, 4-[[2-bromo-4-[(E)-[(5R)-6-ethoxycarbonyl-5-(2-methoxynaphthalen-1-yl)-3-oxo-7-propyl-5H-[1,3]thiazolo[3,2-a]pyrimidin-2-ylidene]methyl]phenoxy]methyl]benzoic acid
CC1(C)c2ccccc2-c2cc(-c3ccc4c(c3-c3ccc5c(c3)-c3ccccc3C5(C)C)c3ccccc3n4-c3ccc(-c4ccccc4)cc3)ccc21, 3,4-bis(9,9-dimethylfluoren-3-yl)-9-(4-phenylphenyl)carbazole
CC(C)(C)OC(=O)N1CCC[C@H]1C(=O)OCC(=O)c1ccc2c(c1)COc1c-2ccc2cc(C(=O)CC3(C(=O)O)CCCN3C(=O)O)ccc12, 2-[2-[8-[2-[(2S)-1-[(2-methylpropan-2-yl)oxycarbonyl]pyrrolidine-2-carbonyl]oxyacetyl]-6H-naphtho[1,2-c]isochromen-2-yl]-2-oxoethyl]pyrrolidine-1,2-dicarboxylic acid
CCc1c(Oc2ccc(NC(=O)Nc3cc(C(C)(C)C)nn3-c3ccc(OCCN4CCOCC4)cc3)c3ccccc23)ccnc1Nc1cc(C)c(N)c(C=N)c1, 1-[4-[2-(4-amino-3-methanimidoyl-5-methylanilino)-3-ethylpyridin-4-yl]oxynaphthalen-1-yl]-3-[5-tert-butyl-2-[4-(2-morpholin-4-ylethoxy)phenyl]pyrazol-3-yl]urea
CO[C@]1(C)OC(=O)C=C1[C@@]1(C)CCC2C(C[C@H](OC(C)=O)C3[C@@H](OC(C)=O)C(=O)CC[C@]23C)[C@H]1OC(C)=O, [(1R,2R,4bR,8R,9S)-1,8-diacetyloxy-2-[(2R)-2-methoxy-2-methyl-5-oxofuran-3-yl]-2,4b-dimethyl-7-oxo-3,4,4a,5,6,8,8a,9,10,10a-decahydro-1H-phenanthren-9-yl] acetate
COC1OC(n2cnc3c(N)ncnc32)[C@@H](O)[C@H]1OP(=O)(O)OCC1OC(n2cnc3c(=O)[nH]c(N)nc32)[C@@H](O)[C@H]1O, [(3R,4S)-5-(2-amino-6-oxo-1H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl [(3R,4S)-5-(6-aminopurin-9-yl)-4-hydroxy-2-methoxyoxolan-3-yl] hydrogen phosphate
O=C(O[C@H]1[C@@H]2O[C@H](c3ccccc3)OC[C@H]2O[C@@H](Sc2ccccc2)[C@@H]1N1C(=O)c2ccccc2C1=O)c1ccccc1, [(2R,4aR,6S,7R,8R,8aS)-7-(1,3-dioxoisoindol-2-yl)-2-phenyl-6-phenylsulfanyl-4,4a,6,7,8,8a-hexahydropyrano[3,2-d][1,3]dioxin-8-yl] benzoate
CC[C@H]1C(Cc2[nH]c(/C=C3\N=C(CC4NC(=O)[C@H](CC)[C@H]4C)C(C)=C3CCC(=O)O)c(CCC(=O)O)c2C)NC(=O)C1C, 3-[(2Z)-2-[[3-(2-carboxyethyl)-5-[[(3R)-3-ethyl-4-methyl-5-oxopyrrolidin-2-yl]methyl]-4-methyl-1H-pyrrol-2-yl]methylidene]-5-[[(3R,4R)-4-ethyl-3-methyl-5-oxopyrrolidin-2-yl]methyl]-4-methylpyrrol-3-yl]propanoic acid
CN1C=CC=C(c2cccc(N(c3ccc(-c4ccc5c(c4)c4ccccc4n5-c4ccccc4)cc3)c3ccc4c(c3)C(C)(C)c3ccccc3-4)c2)C1, 9,9-dimethyl-N-[3-(1-methyl-2H-pyridin-3-yl)phenyl]-N-[4-(9-phenylcarbazol-3-yl)phenyl]fluoren-2-amine
CC(=C[C@H](C(C)C)N(C)C(=O)[C@@H](NC(=O)C1CCCCN1C(C)C)C(C)(C)C)C(=O)N1CCC[C@H]1C(=O)N(C)Cc1ccco1, N-[(2S)-1-[[(3S)-6-[(2S)-2-[furan-2-ylmethyl(methyl)carbamoyl]pyrrolidin-1-yl]-2,5-dimethyl-6-oxohex-4-en-3-yl]-methylamino]-3,3-dimethyl-1-oxobutan-2-yl]-1-propan-2-ylpiperidine-2-carboxamide
C#C/C=C\CCCCCCCCCCCCCC/C=C\CCCC/C=C\CCCCC#C[C@H](C#CCCCCCCCC[C@H](C#C)O[Si](C)(C)C)O[Si](C)(C)C, trimethyl-[(3R,14S,21Z,27Z,43Z)-3-trimethylsilyloxyhexatetraconta-21,27,43-trien-1,12,15,45-tetrayn-14-yl]oxysilane
COC(=O)[C@H](O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C, methyl (2R)-2-[(8S,9R,10S,11S,13S,14S,16R,17R)-9-fluoro-11,17-dihydroxy-10,13,16-trimethyl-3-oxo-6,7,8,11,12,14,15,16-octahydrocyclopenta[a]phenanthren-17-yl]-2-hydroxyacetate
Cc1ccc(C)c(C(C(=O)NC(Cc2ccccc2)C(=O)OC(C)(C)C)N(C(=O)C(Cc2ccccc2)NC(=O)OC(C)(C)C)C(C)CCC(C)C)c1, tert-butyl 2-[[2-(2,5-dimethylphenyl)-2-[5-methylhexan-2-yl-[2-[(2-methylpropan-2-yl)oxycarbonylamino]-3-phenylpropanoyl]amino]acetyl]amino]-3-phenylpropanoate
COc1cccc(CN2CCN[C@H]([C@@H](O)[C@@H](Cc3ccccc3)NC(=O)c3cccc(C(=O)N4CCC[C@H]4c4nc(C)cs4)c3)C2)c1, N-[(1S,2R)-1-hydroxy-1-[(2S)-4-[(3-methoxyphenyl)methyl]piperazin-2-yl]-3-phenylpropan-2-yl]-3-[(2S)-2-(4-methyl-1,3-thiazol-2-yl)pyrrolidine-1-carbonyl]benzamide
CC1=CC23C=C(C)CC=C2N(c2ccc(-c4ccc(/C=C/c5ccc6cc(N(c7ccc(C)cc7)c7ccc(C)cc7)ccc6c5)cc4)cc2)C3C=C1, 6-[(E)-2-[4-[4-(3,11-dimethyl-7-azatricyclo[6.4.0.01,6]dodeca-2,4,8,11-tetraen-7-yl)phenyl]phenyl]ethenyl]-N,N-bis(4-methylphenyl)naphthalen-2-amine
CCOc1ccc(N(CC(=O)N(Cc2ccc(Cl)c(Cl)c2)[C@H](Cc2ccccc2)C(=O)N[C@@H](C)CC)S(=O)(=O)c2ccc(C)cc2)cc1, (2R)-N-[(2S)-butan-2-yl]-2-[(3,4-dichlorophenyl)methyl-[2-(4-ethoxy-N-(4-methylphenyl)sulfonylanilino)acetyl]amino]-3-phenylpropanamide
Cc1ccc(S(=O)(=O)O[C@H](CC[C@H]2COC(C)(C)O2)[C@@H](CC[C@H]2COC(C)(C)O2)OS(=O)(=O)c2ccc(C)cc2)cc1, [(3R,4R)-1,6-bis[(4S)-2,2-dimethyl-1,3-dioxolan-4-yl]-4-(4-methylphenyl)sulfonyloxyhexan-3-yl] 4-methylbenzenesulfonate
c1ccc(-n2c3ccccc3c3cc(-c4ccc5c(c4)-c4ccccc4-c4ccccc4-c4ccc(-c6ccc7oc8ccccc8c7c6)cc4-5)ccc32)cc1, 3-(6-dibenzofuran-2-yltetraphenylen-2-yl)-9-phenylcarbazole
CC[C@@H]1C[C@H](C(=O)N[C@H]([C@H](C)Cl)[C@@H]2O[C@H](SC)[C@H](OP(=O)(O)O)[C@H](O)[C@H]2O)N(C)C1, [(2R,3R,4R,5R,6S)-6-[(1S,2S)-2-chloro-1-[[(2R,4R)-4-ethyl-1-methylpyrrolidine-2-carbonyl]amino]propyl]-4,5-dihydroxy-2-methylsulfanyloxan-3-yl] dihydrogen phosphate
O=C(COC(=O)[C@H]1[C@H]2C(=O)O[C@@H]3[C@@H](Br)[C@@H]1C[C@@H]32)c1ccc(OC(=O)c2ccc(Cl)c(Cl)c2)cc1, [2-[4-(3,4-dichlorobenzoyl)oxyphenyl]-2-oxoethyl] (1R,2S,3S,6S,7R,9S)-2-bromo-5-oxo-4-oxatricyclo[4.2.1.03,7]nonane-9-carboxylate
O=S(=O)(NCc1ccc(C2O[C@H](CSc3ccc(O)cc3)[C@@H](c3ccccc3)[C@H](c3ccc(CO)cc3)O2)cc1)c1cccc2cccnc12, N-[[4-[(4R,5S,6S)-4-[4-(hydroxymethyl)phenyl]-6-[(4-hydroxyphenyl)sulfanylmethyl]-5-phenyl-1,3-dioxan-2-yl]phenyl]methyl]quinoline-8-sulfonamide
C=C(CO)C(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)C([C@H](C)CCCC(C)C)CC[C@@H]32)C1, [(3S,5S,8R,9S,10S,13R,14S)-10,13-dimethyl-17-[(2R)-6-methylheptan-2-yl]-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-3-yl] 2-(hydroxymethyl)prop-2-enoate
O=C(CSc1ccc(NC(=O)/C(=C/c2ccc(-c3ccccc3)o2)NC(=O)c2ccccc2)cc1)Nc1nc(-c2ccc([N+](=O)[O-])cc2)cs1, N-[(Z)-3-[4-[2-[[4-(4-nitrophenyl)-1,3-thiazol-2-yl]amino]-2-oxoethyl]sulfanylanilino]-3-oxo-1-(5-phenylfuran-2-yl)prop-1-en-2-yl]benzamide
CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4C[C@H]5O[C@@]5(C(=O)[C@@H]5CO5)[C@@]4(C)CC[C@@H]32)C1, [(1R,2S,4R,6S,7S,10S,11R,14S)-7,11-dimethyl-6-[(2S)-oxirane-2-carbonyl]-5-oxapentacyclo[8.8.0.02,7.04,6.011,16]octadec-16-en-14-yl] acetate
C[C@@H]1CC[C@H]2C(=O)N(N(CC(=O)c3ccc(Oc4ccc([N+](=O)[O-])cc4)cc3)C(=O)c3ccccc3Cl)C(=O)[C@@H]2C1, N-[(3aR,5R,7aR)-5-methyl-1,3-dioxo-3a,4,5,6,7,7a-hexahydroisoindol-2-yl]-2-chloro-N-[2-[4-(4-nitrophenoxy)phenyl]-2-oxoethyl]benzamide
CC(O)C(NC(=O)C12CC3OC(=O)C1N(Cc1ccc(C=CCc4ccccc4O)cc1)OC2C1OC(c2ccccc2)(c2ccccc2)OC31)C(=O)NCCO, N-[3-hydroxy-1-(2-hydroxyethylamino)-1-oxobutan-2-yl]-11-[[4-[3-(2-hydroxyphenyl)prop-1-enyl]phenyl]methyl]-9-oxo-4,4-diphenyl-3,5,8,12-tetraoxa-11-azatetracyclo[5.5.2.02,6.010,13]tetradecane-13-carboxamide
C=C(C)[C@H]1CC[C@](C)(O)[C@@H]1/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C(C)/C=C/C=C/C=C(\C)CC/C=C/C, (1S,2R,3S)-1-methyl-2-[(1E,3E,5E,7E,9E,11E,13E,15E,17E,19E,23E)-3,7,12,14,20-pentamethylpentacosa-1,3,5,7,9,11,13,15,17,19,23-undecaenyl]-3-prop-1-en-2-ylcyclopentan-1-ol
C[C@@H]1Cc2cc(/C(O)=C3\C(=O)C(=O)N(c4nnc(SCc5cccc6ccccc56)s4)[C@@H]3c3cccc(OCc4ccccc4)c3)ccc2O1, (4E,5R)-4-[hydroxy-[(2R)-2-methyl-2,3-dihydro-1-benzofuran-5-yl]methylidene]-1-[5-(naphthalen-1-ylmethylsulfanyl)-1,3,4-thiadiazol-2-yl]-5-(3-phenylmethoxyphenyl)pyrrolidine-2,3-dione
C1=CC2=C(CC1)OC1=C(CCC=C1)N2c1ccc2c(c1)C1(CCCC1)c1cc(/C=C/c3ccc(N4c5ccccc5Oc5ccccc54)cn3)ccc1-2, 10-[6-[(E)-2-[7'-(1,2,6,7-tetrahydrophenoxazin-10-yl)spiro[cyclopentane-1,9'-fluorene]-2'-yl]ethenyl]pyridin-3-yl]phenoxazine
COc1ccc([C@H]([C@@H](COS(C)(=O)=O)OS(C)(=O)=O)[C@H](OC(C)=O)[C@@H](COS(C)(=O)=O)OS(C)(=O)=O)cc1, [(2R,3S,4S,5S)-4-(4-methoxyphenyl)-1,2,5,6-tetrakis(methylsulfonyloxy)hexan-3-yl] acetate
CCC(C)(C)CCC(C)(C)C(=O)Nc1ccc(-c2ccc(NC(=O)c3ccccc3)c3c2C(=O)c2ccccc2C3=O)c2c1C(=O)c1ccccc1C2=O, N-[4-[9,10-dioxo-4-(2,2,5,5-tetramethylheptanoylamino)anthracen-1-yl]-9,10-dioxoanthracen-1-yl]benzamide
C/C1=C/C(=O)O[C@@H]2C[C@@H](CC[C@H](C)/C=C\C=C\CC1)O[C@@](OC(=O)NCc1ccccc1)([C@@H]1CSC(=O)N1)C2, [(1R,4Z,8E,10Z,12S,15R,17S)-5,12-dimethyl-3-oxo-17-[(4R)-2-oxo-1,3-thiazolidin-4-yl]-2,16-dioxabicyclo[13.3.1]nonadeca-4,8,10-trien-17-yl] N-benzylcarbamate
CCCCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OC(C)COC(C)COC(C)CCCCCCCCCCCCCCC, 36-O-[1-(1-heptadecan-2-yloxypropan-2-yloxy)propan-2-yl] 1-O-octadecyl hexatriacontanedioate
C1=COC(c2cncc(-c3c4ccccc4c(-c4cncc(-c5ncco5)c4)c4ccc(-c5cc(-c6ccccc6)cc(-c6ccccc6)c5)cc34)c2)N1, 2-[5-[10-[5-(2,3-dihydro-1,3-oxazol-2-yl)pyridin-3-yl]-3-(3,5-diphenylphenyl)anthracen-9-yl]pyridin-3-yl]-1,3-oxazole
CO[C@@H]1CC(=O)[C@]23C(=O)N[C@H](CC(C)C)[C@@H]2[C@H](C)C(C)=C[C@@H]3/C=C(\C)CC[C@@H](O)[C@@H]1O, (1R,4R,5S,6R,9E,11S,14S,15R,16R)-5,6-dihydroxy-4-methoxy-9,13,14-trimethyl-16-(2-methylpropyl)-17-azatricyclo[9.7.0.01,15]octadeca-9,12-diene-2,18-dione
CCOC(=O)C(Br)CCCC(Br)C(=O)OCC(C)(COC(=O)C(Br)CCCC(Br)C(=O)OCC)C(=O)OCCn1c(O)c2c(c1O)C1OC2C2CC12, 1-O-[2-[(2,6-dibromo-7-ethoxy-7-oxoheptanoyl)oxymethyl]-3-[2-(3,5-dihydroxy-11-oxa-4-azatetracyclo[5.3.1.02,6.08,10]undeca-2,5-dien-4-yl)ethoxy]-2-methyl-3-oxopropyl] 7-O-ethyl 2,6-dibromoheptanedioate
CC(=O)O[C@H](C)[C@H](NC(=O)[C@H](CC(C)C)N(C)C(=O)OC(C)(C)C)C(=O)N(C)[C@H](C(=O)OCc1ccccc1)C(C)C, benzyl (2S)-2-[[(2S,3R)-3-acetyloxy-2-[[(2S)-4-methyl-2-[methyl-[(2-methylpropan-2-yl)oxycarbonyl]amino]pentanoyl]amino]butanoyl]-methylamino]-3-methylbutanoate
CC[C@@H](C)NC(=O)[C@@H](Cc1ccccc1)N(Cc1cccc(Cl)c1)C(=O)CN(c1ccc(F)cc1)S(=O)(=O)c1ccc(OC)c(OC)c1, (2R)-N-[(2R)-butan-2-yl]-2-[(3-chlorophenyl)methyl-[2-(N-(3,4-dimethoxyphenyl)sulfonyl-4-fluoroanilino)acetyl]amino]-3-phenylpropanamide
C=C1Nc2c(O)c3c(c(F)c2CN[C@@H]1CC(C)OC)C[C@H]1CC2[C@H](N)C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C1=C3O, (3R,6S,10R,19R)-6-amino-23-fluoro-9,10,13,15-tetrahydroxy-19-(2-methoxypropyl)-18-methylidene-7,11-dioxo-17,20-diazapentacyclo[12.9.0.03,12.05,10.016,22]tricosa-1(14),8,12,15,22-pentaene-8-carboxamide
CC[C@H]1CCC[C@H](O)[C@@H](C)C(=O)C2=C[C@@H]3[C@@H](CC[C@@H]4C[C@@H](O)C[C@@H]34)[C@@H]2CC(=O)O1, (1S,2R,5R,7R,9R,10S,14R,15S,19S)-19-ethyl-7,15-dihydroxy-14-methyl-20-oxatetracyclo[10.10.0.02,10.05,9]docos-11-ene-13,21-dione
CCCc1ccc2c(c1C)c1cccc(-c3ccc4c(c3)C(C)(C)c3ccccc3N4c3ccccc3)c1n2-c1nc(-c2ccccc2)nc(-c2ccccc2)n1, 2-[9-(4,6-diphenyl-1,3,5-triazin-2-yl)-5-methyl-6-propylcarbazol-1-yl]-9,9-dimethyl-10-phenylacridine
COc1ccc(C23C(=O)N(Nc4ccc(Cl)cc4Cl)C(=O)C2CC2C(=CCC4C(=O)N(C(C)(C)C)C(=O)C42)C3c2cccc(OC)c2O)cc1, 2-tert-butyl-8-(2,4-dichloroanilino)-6-(2-hydroxy-3-methoxyphenyl)-6a-(4-methoxyphenyl)-4,6,9a,10,10a,10b-hexahydro-3aH-isoindolo[5,6-e]isoindole-1,3,7,9-tetrone
C=Cc1c(/C=C\C)ccc2ccc(-c3cc(-c4ccc(-c5ccc(C)nc5C)cc4)cc(-c4nc(-c5ccccc5)cc(-c5ccccc5)n4)c3)cc12, 2-[3-[4-(2,6-dimethylpyridin-3-yl)phenyl]-5-[8-ethenyl-7-[(Z)-prop-1-enyl]naphthalen-2-yl]phenyl]-4,6-diphenylpyrimidine
Cc1cc(C)cc(-n2c3ccccc3c3cc(-c4ccc5c6ccccc6n(-c6ccc(-c7nc(-c8ccccc8)c8ccccc8n7)cc6)c5c4)ccc32)c1, 2-[9-(3,5-dimethylphenyl)carbazol-3-yl]-9-[4-(4-phenylquinazolin-2-yl)phenyl]carbazole
