input,target
CSCC[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)CCCCCCCCCCCCCCCO)C(=O)N[C@H](C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1cnc[nH]1)C(N)=O)[C@@H](C)O,"(3S)-3-[[(2S,3R)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-6-amino-2-[[(2S)-6-amino-2-(16-hydroxyhexadecanoylamino)hexanoyl]amino]hexanoyl]amino]-4-methylpentanoyl]amino]-5-(diaminomethylideneamino)pentanoyl]amino]-3-hydroxypropanoyl]amino]-4-methylsulfanylbutanoyl]amino]-3-hydroxybutanoyl]amino]-4-[[(2S)-6-amino-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-amino-3-(1H-imidazol-5-yl)-1-oxopropan-2-yl]amino]-4-methyl-1-oxopentan-2-yl]amino]-5-(diaminomethylideneamino)-1-oxopentan-2-yl]amino]-3-(4-hydroxyphenyl)-1-oxopropan-2-yl]amino]-1-oxohexan-2-yl]amino]-4-oxobutanoic acid"
CCCCOC1OC(CSCC(NC(C)=O)C(=O)O)C(OC2OC(CSCC(NC(C)=O)C(=O)O)C(OC3OC(CSCC(NC(C)=O)C(=O)O)C(OC4OC(CSCC(NC(C)=O)C(=O)O)C(OC5OC(CSCC(NC(C)=O)C(=O)O)C(OC6OC(CSCC(NC(C)=O)C(=O)O)C(OC7OC(CSCC(NC(C)=O)C(=O)O)C(OC8OC(CSCC(NC(C)=O)C(=O)O)CC(O)C8O)C(O)C7O)C(O)C6O)C(O)C5O)C(O)C4O)C(O)C3O)C(O)C2O)C(O)C1O,"2-acetamido-3-[[6-[2-[(2-acetamido-2-carboxyethyl)sulfanylmethyl]-6-[2-[(2-acetamido-2-carboxyethyl)sulfanylmethyl]-6-[2-[(2-acetamido-2-carboxyethyl)sulfanylmethyl]-6-[2-[(2-acetamido-2-carboxyethyl)sulfanylmethyl]-6-[2-[(2-acetamido-2-carboxyethyl)sulfanylmethyl]-6-[2-[(2-acetamido-2-carboxyethyl)sulfanylmethyl]-6-[2-[(2-acetamido-2-carboxyethyl)sulfanylmethyl]-6-butoxy-4,5-dihydroxyoxan-3-yl]oxy-4,5-dihydroxyoxan-3-yl]oxy-4,5-dihydroxyoxan-3-yl]oxy-4,5-dihydroxyoxan-3-yl]oxy-4,5-dihydroxyoxan-3-yl]oxy-4,5-dihydroxyoxan-3-yl]oxy-4,5-dihydroxyoxan-3-yl]oxy-4,5-dihydroxyoxan-2-yl]methylsulfanyl]propanoic acid"
CCCCOC1OC(CSC(C)(C)C(N)C(=O)O)C(OC2OC(CSC(C)(C)C(N)C(=O)O)C(OC3OC(CSC(C)(C)C(N)C(=O)O)C(OC4OC(CSC(C)(C)C(N)C(=O)O)C(OC5OC(CSC(C)(C)C(N)C(=O)O)C(OC6OC(CSC(C)(C)C(N)C(=O)O)C(OC7OC(CSC(C)(C)C(N)C(=O)O)C(OC8OC(CSC(C)(C)C(N)C(=O)O)CC(O)C8O)C(O)C7O)C(O)C6O)C(O)C5O)C(O)C4O)C(O)C3O)C(O)C2O)C(O)C1O,"2-amino-3-[[6-[2-[(1-amino-1-carboxy-2-methylpropan-2-yl)sulfanylmethyl]-6-[2-[(1-amino-1-carboxy-2-methylpropan-2-yl)sulfanylmethyl]-6-[2-[(1-amino-1-carboxy-2-methylpropan-2-yl)sulfanylmethyl]-6-[2-[(1-amino-1-carboxy-2-methylpropan-2-yl)sulfanylmethyl]-6-[2-[(1-amino-1-carboxy-2-methylpropan-2-yl)sulfanylmethyl]-6-[2-[(1-amino-1-carboxy-2-methylpropan-2-yl)sulfanylmethyl]-6-[2-[(1-amino-1-carboxy-2-methylpropan-2-yl)sulfanylmethyl]-6-butoxy-4,5-dihydroxyoxan-3-yl]oxy-4,5-dihydroxyoxan-3-yl]oxy-4,5-dihydroxyoxan-3-yl]oxy-4,5-dihydroxyoxan-3-yl]oxy-4,5-dihydroxyoxan-3-yl]oxy-4,5-dihydroxyoxan-3-yl]oxy-4,5-dihydroxyoxan-3-yl]oxy-4,5-dihydroxyoxan-2-yl]methylsulfanyl]-3-methylbutanoic acid"
[2H]C1=C(SC([2H])([2H])c2c([2H])c([2H])c([2H])c(F)c2F)N(C([2H])([2H])C(=O)N(C([2H])([2H])c2c([2H])c([2H])c(-c3c([2H])c([2H])c(C(F)(F)F)c([2H])c3[2H])c([2H])c2C)C2([2H])C([2H])([2H])C([2H])([2H])N(C([2H])([2H])COC([2H])([2H])[2H])C([2H])([2H])C2([2H])[2H])c2c([2H])c([2H])c([2H])c([2H])c2C1O,"2,2-dideuterio-N-[dideuterio-[2,3,5-trideuterio-6-methyl-4-[2,3,5,6-tetradeuterio-4-(trifluoromethyl)phenyl]phenyl]methyl]-N-[2,2,3,3,4,5,5,6,6-nonadeuterio-1-[1,1-dideuterio-2-(trideuteriomethoxy)ethyl]piperidin-4-yl]-2-[3,5,6,7,8-pentadeuterio-2-[dideuterio-(2,3,4-trideuterio-5,6-difluorophenyl)methyl]sulfanyl-4-hydroxy-4H-quinolin-1-yl]acetamide"
[2H]C1=C(SC([2H])([2H])c2c([2H])c([2H])c([2H])c(F)c2F)N(C([2H])([2H])C(=O)N(C([2H])([2H])c2c([2H])c([2H])c(-c3c([2H])c([2H])c(C(F)(F)F)c([2H])c3[2H])c([2H])c2C)C2([2H])C([2H])([2H])C([2H])([2H])N(CC([2H])([2H])OC([2H])([2H])[2H])C([2H])([2H])C2([2H])[2H])c2c([2H])c([2H])c([2H])c([2H])c2C1O,"2,2-dideuterio-N-[dideuterio-[2,3,5-trideuterio-6-methyl-4-[2,3,5,6-tetradeuterio-4-(trifluoromethyl)phenyl]phenyl]methyl]-N-[2,2,3,3,4,5,5,6,6-nonadeuterio-1-[2,2-dideuterio-2-(trideuteriomethoxy)ethyl]piperidin-4-yl]-2-[3,5,6,7,8-pentadeuterio-2-[dideuterio-(2,3,4-trideuterio-5,6-difluorophenyl)methyl]sulfanyl-4-hydroxy-4H-quinolin-1-yl]acetamide"
[2H]C1=C(SCc2c([2H])c([2H])c([2H])c(F)c2F)N(C([2H])([2H])C(=O)N(C([2H])([2H])c2c([2H])c([2H])c(-c3c([2H])c([2H])c(C(F)(F)F)c([2H])c3[2H])c([2H])c2C)C2([2H])C([2H])([2H])C([2H])([2H])N(C([2H])([2H])C([2H])([2H])OC([2H])([2H])[2H])C([2H])([2H])C2([2H])[2H])c2c([2H])c([2H])c([2H])c([2H])c2C1O,"2,2-dideuterio-N-[dideuterio-[2,3,5-trideuterio-6-methyl-4-[2,3,5,6-tetradeuterio-4-(trifluoromethyl)phenyl]phenyl]methyl]-N-[2,2,3,3,4,5,5,6,6-nonadeuterio-1-[1,1,2,2-tetradeuterio-2-(trideuteriomethoxy)ethyl]piperidin-4-yl]-2-[3,5,6,7,8-pentadeuterio-4-hydroxy-2-[(2,3,4-trideuterio-5,6-difluorophenyl)methylsulfanyl]-4H-quinolin-1-yl]acetamide"
CCCCOC1OC(CSc2ccc(CC(=O)O)cc2)C(OC2OC(CSc3ccc(CC(=O)O)cc3)C(OC3OC(CSc4ccc(CC(=O)O)cc4)C(OC4OC(CSc5ccc(CC(=O)O)cc5)C(OC5OC(CSc6ccc(CC(=O)O)cc6)C(OC6OC(CSc7ccc(CC(=O)O)cc7)C(OC7OC(CSc8ccc(CC(=O)O)cc8)C(OC8OC(CSc9ccc(CC(=O)O)cc9)CC(O)C8O)C(O)C7O)C(O)C6O)C(O)C5O)C(O)C4O)C(O)C3O)C(O)C2O)C(O)C1O,"2-[4-[[6-[6-[6-[6-[6-[6-[6-[6-butoxy-2-[[4-(carboxymethyl)phenyl]sulfanylmethyl]-4,5-dihydroxyoxan-3-yl]oxy-2-[[4-(carboxymethyl)phenyl]sulfanylmethyl]-4,5-dihydroxyoxan-3-yl]oxy-2-[[4-(carboxymethyl)phenyl]sulfanylmethyl]-4,5-dihydroxyoxan-3-yl]oxy-2-[[4-(carboxymethyl)phenyl]sulfanylmethyl]-4,5-dihydroxyoxan-3-yl]oxy-2-[[4-(carboxymethyl)phenyl]sulfanylmethyl]-4,5-dihydroxyoxan-3-yl]oxy-2-[[4-(carboxymethyl)phenyl]sulfanylmethyl]-4,5-dihydroxyoxan-3-yl]oxy-2-[[4-(carboxymethyl)phenyl]sulfanylmethyl]-4,5-dihydroxyoxan-3-yl]oxy-4,5-dihydroxyoxan-2-yl]methylsulfanyl]phenyl]acetic acid"
CN(C)c1ccc2c(c1)Oc1cc(N(C)C)ccc1C21OC(=O)c2cc(C(=O)NCCCC[C@@H](NC(=O)[C@@H](CCCNC(=N)N)NC(=O)[C@@H](CCCNC(=N)N)NC(=O)[C@@H](CCCNC(=N)N)NC(=O)[C@@H](CCCNC(=N)N)NC(=O)[C@@H](CCCNC(=N)N)NC(=O)[C@@H](CCCNC(=N)N)NC(=O)CCCCCNC(=O)[C@@H](CCCNC(=N)N)NC(=O)CCCCCNC(=O)c3ccc(-c4ccncn4)s3)C(N)=O)ccc21,"""N-[(5R)-6-amino-5-[[(2R)-5-carbamimidamido-2-[[(2R)-5-carbamimidamido-2-[[(2R)-5-carbamimidamido-2-[[(2R)-5-carbamimidamido-2-[[(2R)-5-carbamimidamido-2-[[(2R)-5-carbamimidamido-2-[6-[[(2R)-5-carbamimidamido-2-[6-[(5-pyrimidin-4-ylthiophene-2-carbonyl)amino]hexanoylamino]pentanoyl]amino]hexanoylamino]pentanoyl]amino]pentanoyl]amino]pentanoyl]amino]pentanoyl]amino]pentanoyl]amino]pentanoyl]amino]-6-oxohexyl]-3,6-bis(dimethylamino)-3-oxospiro[2-benzofuran-1,9-xanthene]-5-carboxamide"""
CCCCCCCCCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H]1C(=O)NCC(=O)N[C@@H](CCCNC(=O)OC2CC/C=C/CCC2)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C)C(=O)N[C@@H](CC(=O)O)C(=O)NCC(=O)N[C@H](CO)C(=O)N[C@@H]([C@@H](C)CC(=O)O)C(=O)N[C@@H](CC(=O)c2ccccc2N)C(=O)O[C@@H]1C,"(3S)-3-[[(2S)-4-amino-2-[[(2S)-2-(decanoylamino)-3-(1H-indol-3-yl)propanoyl]amino]-4-oxobutanoyl]amino]-4-[[(3S,6S,9R,15S,18R,21S,24S,30S,31R)-3-[2-(2-aminophenyl)-2-oxoethyl]-15,21-bis(carboxymethyl)-6-[(2S)-1-carboxypropan-2-yl]-24-[3-[[(4E)-cyclooct-4-en-1-yl]oxycarbonylamino]propyl]-9-(hydroxymethyl)-18,31-dimethyl-2,5,8,11,14,17,20,23,26,29-decaoxo-1-oxa-4,7,10,13,16,19,22,25,28-nonazacyclohentriacont-30-yl]amino]-4-oxobutanoic acid"
CC(=O)O[C@H]1[C@H](C)O[C@@H](O[C@@H]2[C@H](OC(=O)[C@]34CCC(C)(C)CC3C3=CCC5[C@@]6(C)C[C@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@@](C)(C(=O)O)C6CC[C@@]5(C)[C@]3(C)C[C@H]4O)OC[C@@H](O)[C@H]2O)[C@H](O)[C@@H]1O[C@@H]1OC[C@](O)(CO)[C@H]1O,"(2S,3R,4S,6aR,6bS,8R,8aR,14bR)-8a-[(2S,3S,4R,5R)-3-[(2S,3R,4S,5S,6S)-5-acetyloxy-4-[(2S,3R,4R)-3,4-dihydroxy-4-(hydroxymethyl)oxolan-2-yl]oxy-3-hydroxy-6-methyloxan-2-yl]oxy-4,5-dihydroxyoxan-2-yl]oxycarbonyl-3-[(2R,3R,4R,5S,6R)-3,4-dihydroxy-6-(hydroxymethyl)-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-2,8-dihydroxy-4,6a,6b,11,11,14b-hexamethyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicene-4-carboxylic acid"
C=C1CC[C@]2(C(=O)O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6OC[C@@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O[C@@H]8O[C@@H](C)[C@H](O)[C@@H](O)[C@H]8O)[C@H](O)[C@H]7O[C@@H]7O[C@@H](C)[C@H](O)[C@@H](O)[C@H]7O)[C@H]6O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,"[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl] (4aS,6aR,6aS,6bR,8aR,10S,12aR,14bS)-10-[(2S,3R,4S,5R)-3,5-dihydroxy-4-[(2S,3R,4S,5S,6R)-4-hydroxy-6-(hydroxymethyl)-3,5-bis[[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy]oxan-2-yl]oxyoxan-2-yl]oxy-6a,6b,9,9,12a-pentamethyl-2-methylidene-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-4a-carboxylate"
CC(=O)O[C@H]1[C@H](C)O[C@@H](O[C@@H]2[C@H](OC(=O)[C@]34CCC(C)(C)CC3C3=CCC5[C@@]6(C)C[C@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O[C@@H]8OC[C@@H](O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@@](C)(C(=O)O)C6CC[C@@]5(C)[C@]3(C)C[C@H]4O)OC[C@@H](O)[C@H]2O)[C@H](O)[C@@H]1O[C@@H]1OC[C@@H](O)[C@@H](O)[C@@H]1O,"(2S,3R,4S,6aR,6bS,8R,8aR,14bR)-8a-[(2S,3S,4R,5R)-3-[(2S,3R,4S,5S,6S)-5-acetyloxy-3-hydroxy-6-methyl-4-[(2S,3S,4R,5R)-3,4,5-trihydroxyoxan-2-yl]oxyoxan-2-yl]oxy-4,5-dihydroxyoxan-2-yl]oxycarbonyl-3-[(2R,3R,4R,5S,6R)-3,4-dihydroxy-6-(hydroxymethyl)-5-[(2S,3R,4S,5R)-3,4,5-trihydroxyoxan-2-yl]oxyoxan-2-yl]oxy-2,8-dihydroxy-4,6a,6b,11,11,14b-hexamethyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicene-4-carboxylic acid"
CO[C@@H]1[C@@H](O)[C@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3[C@H](O)[C@@H](O[C@@H]4OC[C@@H](O)[C@H](O)[C@H]4O)[C@H](O[C@H]4[C@H](O[C@H]5CC[C@]6(C)C(CC=C7[C@H]6CC[C@]6(C)[C@@H](C(C)=O)CC[C@@]76C)C5(C)C)OC[C@@H](OS(=O)(=O)O)[C@@H]4O)O[C@@H]3C)O[C@H](COS(=O)(=O)O)[C@H]2O)O[C@H](COS(=O)(=O)O)[C@H]1O,"[(3R,4R,5R,6S)-6-[[(3S,9S,10S,13R,14R,17S)-17-acetyl-4,4,10,13,14-pentamethyl-2,3,5,6,9,11,12,15,16,17-decahydro-1H-cyclopenta[a]phenanthren-3-yl]oxy]-5-[(2S,3R,4S,5S,6R)-5-[(2S,3R,4S,5R,6R)-4-[(2S,3R,4S,5R,6R)-3,5-dihydroxy-4-methoxy-6-(sulfooxymethyl)oxan-2-yl]oxy-3,5-dihydroxy-6-(sulfooxymethyl)oxan-2-yl]oxy-4-hydroxy-6-methyl-3-[(2S,3R,4S,5R)-3,4,5-trihydroxyoxan-2-yl]oxyoxan-2-yl]oxy-4-hydroxyoxan-3-yl] hydrogen sulfate"
CC(=O)N[C@H]1[C@@H](O[C@H](C)[C@H](NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](N)[C@@H](C)O)[C@@H](C)O)[C@@H](C)O)C(C)C)[C@@H](C)O)[C@@H](C)O)C(=O)NCC(=O)O)O[C@H](CO)[C@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,"2-[[(2S,3R)-3-[(2S,3R,4R,5R,6R)-3-acetamido-5-hydroxy-6-(hydroxymethyl)-4-[(2R,3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-2-[[(2S)-1-[(2S,3R)-2-[[(2S)-1-[(2S,3R)-2-[[(2S)-2-[[(2S,3R)-2-[[(2S,3R)-2-[[(2S,3R)-2-amino-3-hydroxybutanoyl]amino]-3-hydroxybutanoyl]amino]-3-hydroxybutanoyl]amino]-3-methylbutanoyl]amino]-3-hydroxybutanoyl]pyrrolidine-2-carbonyl]amino]-3-hydroxybutanoyl]pyrrolidine-2-carbonyl]amino]butanoyl]amino]acetic acid"
CCOC(=O)CO[C@@H]1[C@@H](O)[C@@H]2O[C@H]3O[C@H](CO)[C@@H](O[C@H]4O[C@H](CO)[C@@H](O[C@H]5O[C@H](CO)[C@@H](O[C@H]6O[C@H](CO)[C@@H](O[C@H]7O[C@H](CO)[C@@H](O[C@H]8O[C@H](CO)[C@@H](O[C@H]1O[C@@H]2CO)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,"ethyl 2-[[(1S,3R,5R,6S,8R,10R,11S,13R,15R,16S,18R,20R,21S,23R,25R,26S,28R,30R,31S,33R,35R,36R,37R,38R,39R,40S,41R,42R,43R,44R,45R,46R,47R,48R,49R)-36,37,38,39,40,42,43,44,45,46,47,48,49-tridecahydroxy-5,10,15,20,25,30,35-heptakis(hydroxymethyl)-2,4,7,9,12,14,17,19,22,24,27,29,32,34-tetradecaoxaoctacyclo[31.2.2.23,6.28,11.213,16.218,21.223,26.228,31]nonatetracontan-41-yl]oxy]acetate"
C=C(C)CCC[C@]1(C)OC(=O)C23CC[C@H]4C(=CCC5C(C)(C)C(O[C@@H]6OC[C@@H](COS(=O)(=O)O)[C@H](O)[C@H]6O[C@@H]6O[C@H](C)[C@@H](O[C@@H]7O[C@H](COS(=O)(=O)O)[C@@H](O)[C@H](O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](OC)[C@H]8O)[C@H]7O)[C@H](O)[C@H]6O[C@@H]6OC[C@@H](O)[C@H](O)[C@H]6O)CC[C@@]54C)[C@]2(C)CC(=O)C31,"[(2R,3R,4S,5R,6S)-4-[(2S,3R,4S,5R,6R)-3,5-dihydroxy-6-(hydroxymethyl)-4-methoxyoxan-2-yl]oxy-3,5-dihydroxy-6-[(2R,3S,4S,5R,6S)-4-hydroxy-6-[(2S,3R,4S,5S)-4-hydroxy-2-[[(2S,6S,12R,13R)-2,6,13,17,17-pentamethyl-6-(4-methylpent-4-enyl)-4,8-dioxo-7-oxapentacyclo[10.8.0.02,9.05,9.013,18]icos-1(20)-en-16-yl]oxy]-5-(sulfooxymethyl)oxan-3-yl]oxy-2-methyl-5-[(2S,3R,4S,5R)-3,4,5-trihydroxyoxan-2-yl]oxyoxan-3-yl]oxyoxan-2-yl]methyl hydrogen sulfate"
COc1cc(/C=C/C(=O)OC[C@H]2O[C@@H](O[C@H]3[C@H](OC(=O)/C=C/c4ccc(O[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)c(OC)c4)[C@@H](COC(C)=O)O[C@H](O[C@]4(COC(=O)/C=C/c5ccc(O)cc5)O[C@H](CO)[C@@H](O)[C@@H]4OC(=O)c4ccccc4)[C@@H]3O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@@H](O)[C@@H]2O)ccc1O,"[(2S,3S,4R,5R)-2-[(2R,3R,4S,5R,6R)-6-(acetyloxymethyl)-5-[(E)-3-[3-methoxy-4-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyphenyl]prop-2-enoyl]oxy-4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(E)-3-(4-hydroxy-3-methoxyphenyl)prop-2-enoyl]oxymethyl]oxan-2-yl]oxy-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-4-hydroxy-5-(hydroxymethyl)-2-[[(E)-3-(4-hydroxyphenyl)prop-2-enoyl]oxymethyl]oxolan-3-yl] benzoate"
CC(C)(C)c1cc2c(OCCOCCOCCOCCOCCOCCOC3CCCCO3)c(c1)Cc1cc(C(C)(C)C)cc(c1OCCOCCOCCOCCOCCOCCOC1CCCCO1)Cc1cc(C(C)(C)C)cc(c1OCCOCCOCCOCCOCCOCCOC1CCCCO1)Cc1cc(C(C)(C)C)cc(c1OCCOCCOCCOCCOCCOCCOC1CCCCO1)Cc1cc(C(C)(C)C)cc(c1OCCOCCOCCOCCOCCOCCOC1CCCCO1)Cc1cc(C(C)(C)C)cc(c1OCCOCCOCCOCCOCCOCCOC1CCCCO1)C2,"2-[2-[2-[2-[2-[2-[2-[[5,11,17,23,29,35-hexatert-butyl-38,39,40,41,42-pentakis[2-[2-[2-[2-[2-[2-(oxan-2-yloxy)ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]-37-heptacyclo[31.3.1.13,7.19,13.115,19.121,25.127,31]dotetraconta-1(36),3,5,7(42),9,11,13(41),15,17,19(40),21(39),22,24,27(38),28,30,33(37),34-octadecaenyl]oxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]oxane"
CC(=O)N[C@H]1[C@H](OC[C@H]2O[C@@H]3O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@@H]8[C@@H](CO)O[C@H](O[C@H]2[C@H](O)[C@H]3O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)O[C@H](CO)[C@@H](O)[C@@H]1O,"N-[(2R,3R,4R,5S,6R)-2-[[(1S,3R,5R,6S,8R,10R,11S,13R,15R,16S,18R,20R,21S,23R,25R,26S,28R,30R,31R,32R,33R,34R,35R,36R,37R,38R,39R,40R,41R,42R)-31,32,33,34,35,36,37,38,39,40,41,42-dodecahydroxy-10,15,20,25,30-pentakis(hydroxymethyl)-2,4,7,9,12,14,17,19,22,24,27,29-dodecaoxaheptacyclo[26.2.2.23,6.28,11.213,16.218,21.223,26]dotetracontan-5-yl]methoxy]-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl]acetamide"
OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](Cn7ccnc7)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@@H]8[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,"(1S,3R,5R,6S,8R,10R,11S,13R,15R,16S,18R,20R,21S,23R,25R,26S,28R,30R,31S,33R,35R,36R,37R,38R,39R,40R,41R,42R,43R,44R,45R,46R,47R,48R,49R)-5,10,15,20,25,30-hexakis(hydroxymethyl)-35-(imidazol-1-ylmethyl)-2,4,7,9,12,14,17,19,22,24,27,29,32,34-tetradecaoxaoctacyclo[31.2.2.23,6.28,11.213,16.218,21.223,26.228,31]nonatetracontane-36,37,38,39,40,41,42,43,44,45,46,47,48,49-tetradecol"
CC[C@@H](/C=C/I)CC[C@@H]1O[C@]2(CC[C@H](C)[C@H](C[C@@H](C)O[Si](C)(C)C(C)(C)C)O2)C[C@H](OC(=O)/C=C/[C@H](C)[C@@H](O[Si](C)(C)C(C)(C)C)[C@H](C)C(=O)[C@H](C)[C@@H](O[Si](C)(C)C(C)(C)C)[C@H](C)[C@H](OCc2ccc(OC)cc2)[C@@H](C)[C@@H](O[Si](C)(C)C(C)(C)C)[C@H](C)COS(=O)(=O)c2c(C)cc(C)cc2C)[C@@H]1C,"[(2S,3S,6R,8S,9R,10S)-2-[(2R)-2-[tert-butyl(dimethyl)silyl]oxypropyl]-8-[(E,3R)-3-ethyl-5-iodopent-4-enyl]-3,9-dimethyl-1,7-dioxaspiro[5.5]undecan-10-yl] (E,4S,5R,6S,8R,9S,10R,11R,12R,13S,14R)-5,9,13-tris[[tert-butyl(dimethyl)silyl]oxy]-11-[(4-methoxyphenyl)methoxy]-4,6,8,10,12,14-hexamethyl-7-oxo-15-(2,4,6-trimethylphenyl)sulfonyloxypentadec-2-enoate"
CC(=O)SCCOP(=O)(O)O[C@H]1C[C@H](n2cc(C)c(=O)[nH]c2=O)O[C@@H]1COP(=O)(OCCSC(C)=O)O[C@H]1C[C@H](n2ccc(N)nc2=O)O[C@@H]1COP(=O)(OCCSC(C)=O)O[C@H]1C[C@H](n2ccc(N)nc2=O)O[C@@H]1COP(=O)(OCCSC(C)=O)O[C@H]1C[C@H](n2ccc(N)nc2=O)O[C@@H]1COP(=O)(OCCSC(C)=O)O[C@H]1C[C@H](n2cc(C)c(=O)[nH]c2=O)O[C@@H]1CO,"S-[2-[[(2R,3S,5R)-2-[[2-acetylsulfanylethoxy-[(2R,3S,5R)-2-[[2-acetylsulfanylethoxy-[(2R,3S,5R)-2-[[2-acetylsulfanylethoxy-[(2R,3S,5R)-2-[[2-acetylsulfanylethoxy-[(2R,3S,5R)-2-(hydroxymethyl)-5-(5-methyl-2,4-dioxopyrimidin-1-yl)oxolan-3-yl]oxyphosphoryl]oxymethyl]-5-(4-amino-2-oxopyrimidin-1-yl)oxolan-3-yl]oxyphosphoryl]oxymethyl]-5-(4-amino-2-oxopyrimidin-1-yl)oxolan-3-yl]oxyphosphoryl]oxymethyl]-5-(4-amino-2-oxopyrimidin-1-yl)oxolan-3-yl]oxyphosphoryl]oxymethyl]-5-(5-methyl-2,4-dioxopyrimidin-1-yl)oxolan-3-yl]oxy-hydroxyphosphoryl]oxyethyl] ethanethioate"
